,Time,Type,Response,Code
0,2023-03-16 16:59:56.314184,Public,0.005578,200
0,2023-03-16 16:59:56.434366,Public,0.017595,200
0,2023-03-16 16:59:56.555053,Public,0.016612,200
0,2023-03-16 16:59:56.671546,Public,0.012587,200
0,2023-03-16 16:59:56.791769,Public,0.016479,200
0,2023-03-16 16:59:56.904511,Public,0.009355,200
0,2023-03-16 16:59:57.012555,Public,0.0059,200
0,2023-03-16 16:59:57.119974,Public,0.006003,200
0,2023-03-16 16:59:57.238661,Public,0.016398,200
0,2023-03-16 16:59:57.355769,Public,0.013533,200
0,2023-03-16 16:59:57.476554,Public,0.01702,200
0,2023-03-16 16:59:57.599035,Public,0.018489,200
0,2023-03-16 16:59:57.708192,Public,0.005618,200
0,2023-03-16 16:59:57.814515,Public,0.004833,200
0,2023-03-16 16:59:57.935296,Public,0.018055,200
0,2023-03-16 16:59:58.056894,Public,0.017437,200
0,2023-03-16 16:59:58.178662,Public,0.017551,200
0,2023-03-16 16:59:58.290664,Public,0.008147,200
0,2023-03-16 16:59:58.417488,Public,0.024179,200
0,2023-03-16 16:59:58.530447,Public,0.009565,200
0,2023-03-16 16:59:58.636612,Public,0.004733,200
0,2023-03-16 16:59:58.757941,Public,0.018644,200
0,2023-03-16 16:59:58.880161,Public,0.018009,200
0,2023-03-16 16:59:58.988031,Public,0.005696,200
0,2023-03-16 16:59:59.094333,Public,0.004961,200
0,2023-03-16 16:59:59.201590,Public,0.005944,200
0,2023-03-16 16:59:59.308037,Public,0.00515,200
0,2023-03-16 16:59:59.414722,Public,0.005318,200
0,2023-03-16 16:59:59.521617,Public,0.005567,200
0,2023-03-16 16:59:59.630052,Public,0.007015,200
0,2023-03-16 16:59:59.736542,Public,0.005112,200
0,2023-03-16 16:59:59.843187,Public,0.005275,200
0,2023-03-16 16:59:59.949621,Public,0.005022,200
0,2023-03-16 17:00:00.058229,Public,0.007082,200
0,2023-03-16 17:00:00.165300,Public,0.005611,200
0,2023-03-16 17:00:00.271613,Public,0.005,200
0,2023-03-16 17:00:00.378040,Public,0.005038,200
0,2023-03-16 17:00:00.484662,Public,0.005203,200
0,2023-03-16 17:00:00.591075,Public,0.0051,200
0,2023-03-16 17:00:00.697941,Public,0.005374,200
0,2023-03-16 17:00:00.805232,Public,0.005845,200
0,2023-03-16 17:00:00.913474,Public,0.006625,200
0,2023-03-16 17:00:01.020695,Public,0.005678,200
0,2023-03-16 17:00:01.127079,Public,0.004904,200
0,2023-03-16 17:00:01.234642,Public,0.005948,200
0,2023-03-16 17:00:01.342032,Public,0.005648,200
0,2023-03-16 17:00:01.449374,Public,0.005734,200
0,2023-03-16 17:00:01.556585,Public,0.005647,200
0,2023-03-16 17:00:01.663140,Public,0.005026,200
0,2023-03-16 17:00:01.769688,Public,0.005197,200
0,2023-03-16 17:00:01.876001,Public,0.004937,200
0,2023-03-16 17:00:01.982805,Public,0.005289,200
0,2023-03-16 17:00:02.089491,Public,0.005258,200
0,2023-03-16 17:00:02.195810,Public,0.00497,200
0,2023-03-16 17:00:02.302710,Public,0.005437,200
0,2023-03-16 17:00:02.409632,Public,0.00534,200
0,2023-03-16 17:00:02.516402,Public,0.005258,200
0,2023-03-16 17:00:02.623463,Public,0.005606,200
0,2023-03-16 17:00:02.730404,Public,0.005476,200
0,2023-03-16 17:00:02.841504,Public,0.009714,200
0,2023-03-16 17:00:02.948165,Public,0.005167,200
0,2023-03-16 17:00:03.054816,Public,0.005197,200
0,2023-03-16 17:00:03.161604,Public,0.005317,200
0,2023-03-16 17:00:03.276044,Public,0.012841,200
0,2023-03-16 17:00:03.385002,Public,0.007374,200
0,2023-03-16 17:00:03.496579,Public,0.010041,200
0,2023-03-16 17:00:03.603074,Public,0.005045,200
0,2023-03-16 17:00:03.712288,Public,0.007481,200
0,2023-03-16 17:00:03.819473,Public,0.005036,200
0,2023-03-16 17:00:03.925866,Public,0.005089,200
0,2023-03-16 17:00:04.032980,Public,0.005648,200
0,2023-03-16 17:00:04.139473,Public,0.005169,200
0,2023-03-16 17:00:04.245470,Public,0.004662,200
0,2023-03-16 17:00:04.356619,Public,0.009433,200
0,2023-03-16 17:00:04.473518,Public,0.014228,200
0,2023-03-16 17:00:04.587811,Public,0.011982,200
0,2023-03-16 17:00:04.694944,Public,0.005155,200
0,2023-03-16 17:00:04.801669,Public,0.005308,200
0,2023-03-16 17:00:04.908494,Public,0.005413,200
0,2023-03-16 17:00:05.024331,Public,0.014196,200
0,2023-03-16 17:00:05.145252,Public,0.018251,200
0,2023-03-16 17:00:05.252957,Public,0.0051,200
0,2023-03-16 17:00:05.359867,Public,0.005551,200
0,2023-03-16 17:00:05.466645,Public,0.005338,200
0,2023-03-16 17:00:05.573301,Public,0.005353,200
0,2023-03-16 17:00:05.679627,Public,0.004983,200
0,2023-03-16 17:00:05.785613,Public,0.004702,200
0,2023-03-16 17:00:05.891810,Public,0.004825,200
0,2023-03-16 17:00:05.998069,Public,0.004887,200
