"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-11 09:30:00,0.0104,0.0101,0.441,0.0709,0.00418,0.0281,0.000431,1.10,0.0538,0.134
2023-03-11 09:32:00,0.00487,0.0109,0.438,0.0602,0.00403,0.0270,0.000432,1.15,0.0544,0.159
2023-03-11 09:34:00,0.00373,0.0106,0.723,0.0622,0.00395,0.0235,0.000358,1.11,0.0542,0.137
2023-03-11 09:36:00,0.00395,0.0114,0.111,0.0691,0.00390,0.0262,0.000310,1.18,0.0577,0.133
2023-03-11 09:38:00,0.00391,0.0114,0.660,0.0677,0.00399,0.0258,0.000298,1.23,0.0542,0.133
2023-03-11 09:40:00,0.00437,0.0111,0.443,0.0816,0.00490,0.0279,0.000340,1.22,0.0563,0.136
2023-03-11 09:42:00,0.00387,0.0111,0.624,0.0608,0.00389,0.0274,0.000253,1.23,0.0547,0.137
2023-03-11 09:44:00,0.00390,0.0111,0.600,0.0607,0.00550,0.0242,0.000396,1.22,0.0529,0.133
2023-03-11 09:46:00,0.00381,0.0106,0.179,0.0849,0.00506,0.0272,0.000532,1.28,0.0569,0.134
2023-03-11 09:48:00,0.00392,0.0105,0.684,0.0678,0.00432,0.0258,0.000372,1.26,0.0507,0.138
2023-03-11 09:50:00,0.00374,0.0108,0.232,0.0721,0.00496,0.0261,0.000302,1.31,0.0534,0.135
2023-03-11 09:52:00,0.00376,0.0107,0.706,0.0636,0.00433,0.0255,0.000443,1.33,0.0536,0.137
2023-03-11 09:54:00,0.00373,0.0110,0.712,0.0589,0.00439,0.0256,0.000410,1.33,0.0520,0.136
2023-03-11 09:56:00,0.00369,0.0115,0.206,0.0706,0.00459,0.0256,0.000453,1.38,0.0555,0.135
2023-03-11 09:58:00,0.00379,0.00891,0.688,0.0590,0.00431,0.0285,0.000379,1.35,0.0513,0.132
2023-03-11 10:00:00,0.00936,0.0112,0.407,0.0779,0.00419,0.0251,0.000367,1.42,0.0525,0.138
2023-03-11 10:02:00,0.00567,0.0105,0.600,0.0667,0.00438,0.0268,0.000396,1.41,0.0528,0.135
2023-03-11 10:04:00,0.00507,0.0113,0.532,0.0591,0.00441,0.0268,0.000301,1.46,0.0544,0.141
2023-03-11 10:06:00,0.00505,0.0116,0.365,0.0723,0.00433,0.0242,0.000492,1.46,0.0506,0.133
2023-03-11 10:08:00,0.00525,0.00887,0.641,0.0623,0.00444,0.0277,0.000347,1.51,0.0539,0.135
2023-03-11 10:10:00,0.00533,0.0116,0.358,0.0712,0.00430,0.0275,0.000423,1.56,0.0558,0.131
2023-03-11 10:12:00,0.00387,0.00901,0.647,0.0618,0.00442,0.0277,0.000348,1.52,0.0517,0.134
