"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-11 09:28:00,4285,3382,3280,6931,185,34563,0,3526,359,120
2023-03-11 09:32:00,4454,3436,5840,7421,172,33503,0,6592,382,549
2023-03-11 09:36:00,4572,3410,3500,8341,183,32473,0,3670,396,120
2023-03-11 09:40:00,4757,3426,4243,12848,181,32333,0,3865,433,118
2023-03-11 09:44:00,65855,5061,4650,17780,1216,32648,0,4489,625,121
2023-03-11 09:48:00,4352,3475,4024,7035,176,33442,0.236,3769,360,120
2023-03-11 09:52:00,4448,3412,7214,7629,174,32765,0,8070,391,628
2023-03-11 09:56:00,4823,3419,3391,8170,193,32648,0,3639,415,119
2023-03-11 10:00:00,4229,3420,3911,22390,187,32188,0,4016,364,119
2023-03-11 10:04:00,4306,3870,3603,8127,178,34335,0,3623,364,120
2023-03-11 10:08:00,4217,3466,3427,6952,188,32722,0,3420,359,120
2023-03-11 10:12:00,4545,3458,5556,7947,184,33748,0,5712,403,432
2023-03-11 10:16:00,4462,3388,3394,7838,161,33415,0,3763,401,120
2023-03-11 10:20:00,4191,3468,3549,9099,177,34565,0,3467,364,121
2023-03-11 10:24:00,4214,3959,3915,7016,177,33816,0,3902,368,120
2023-03-11 10:28:00,4439,3463,3964,7405,174,32425,0,3903,386,120
2023-03-11 10:32:00,4460,3461,4214,8012,180,32653,0,3824,395,190
2023-03-11 10:36:00,4250,3464,3320,7502,175,33921,0,3376,382,121
2023-03-11 10:40:00,68850,3484,3267,9157,168,33629,0,3503,364,120
2023-03-11 10:44:00,4337,4177,3454,7208,169,32669,0.281,3571,367,119
2023-03-11 10:48:00,4418,3410,3632,7786,172,33788,0,3592,392,121
2023-03-11 10:52:00,4479,3408,3303,7822,169,32669,0,3564,413,120
2023-03-11 10:56:00,4283,3471,3525,7017,181,33231,0,3573,365,121
2023-03-11 11:00:00,4398,3422,2992,10536,187,34254,0,3457,361,120
2023-03-11 11:04:00,4204,4136,3869,7498,188,32423,0.496,3844,371,248
2023-03-11 11:08:00,4449,3352,3353,7690,183,33962,0,3718,399,121
2023-03-11 11:12:00,4329,3404,3779,7454,171,33704,0,3906,391,120
2023-03-11 11:16:00,4348,3388,3448,6822,179,34974,0,3839,359,121
2023-03-11 11:20:00,4243,3429,2844,8880,190,33621,0,3270,359,121
2023-03-11 11:24:00,4410,3964,5240,7360,185,34488,0,5764,388,405
2023-03-11 11:28:00,4809,3460,3867,7655,170,33246,0,3955,391,121
2023-03-11 11:32:00,4199,3444,3296,7271,171,33838,0,3602,365,120
2023-03-11 11:36:00,4289,3475,3881,6835,167,34792,0,3777,359,121
2023-03-11 11:40:00,4185,3406,3161,9045,174,33422,0,3545,356,122
2023-03-11 11:44:00,4735,3956,6553,8313,172,33861,0,6687,399,607
2023-03-11 11:48:00,4455,3388,3325,7900,189,32029,0,3667,398,117
