"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-11 09:28:00,8.66,14.6,1259,43.3,3.00,22.5,0,1656,25.2,17.4
2023-03-11 09:32:00,7.89,14.9,2307,46.4,2.93,21.8,0,3062,21.6,53.3
2023-03-11 09:36:00,8.15,14.6,1285,48.4,3.04,21.4,0,1715,21.8,17.5
2023-03-11 09:40:00,8.38,15.2,1510,60.6,3.04,21.5,0,1885,25.3,17.2
2023-03-11 09:44:00,29.9,16.9,1607,72.3,4.04,21.6,0,2248,24.7,17.7
2023-03-11 09:48:00,8.30,15.2,1423,45.2,3.11,22.1,0,1840,22.1,17.5
2023-03-11 09:52:00,8.40,14.9,2485,45.5,2.94,21.3,0,3423,23.1,59.2
2023-03-11 09:56:00,8.46,15.4,1291,48.4,3.14,21.5,0.0155,1705,23.1,17.3
2023-03-11 10:00:00,8.01,15.2,1533,83.7,3.09,21.2,0,1989,22.0,17.3
2023-03-11 10:04:00,8.04,15.5,1343,48.5,3.09,22.3,0,1760,22.7,17.4
2023-03-11 10:08:00,8.10,15.3,1276,45.2,3.00,21.5,0,1647,23.3,17.6
2023-03-11 10:12:00,7.79,15.0,1867,46.5,3.22,22.1,0,2426,24.2,39.0
2023-03-11 10:16:00,8.18,14.5,1283,44.4,2.77,22.1,0,1699,23.5,17.4
2023-03-11 10:20:00,7.79,14.9,1319,47.1,3.11,22.4,0.0176,1736,24.1,17.6
2023-03-11 10:24:00,7.90,15.9,1340,44.3,2.88,22.0,0,1767,22.0,17.6
2023-03-11 10:28:00,7.85,15.3,1316,46.3,2.90,21.3,0,1764,22.5,17.4
2023-03-11 10:32:00,7.82,15.0,1477,46.4,2.96,21.4,0,1792,21.7,23.3
2023-03-11 10:36:00,8.40,15.7,1270,46.5,2.90,22.3,0,1651,25.0,17.5
2023-03-11 10:40:00,30.9,15.5,1340,49.0,2.85,22.0,0,1779,25.6,17.5
2023-03-11 10:44:00,8.46,17.0,1348,48.7,2.77,21.2,0,1766,25.4,17.4
2023-03-11 10:48:00,8.16,15.6,1307,48.8,2.98,22.1,0,1709,25.2,17.7
2023-03-11 10:52:00,7.93,15.1,1253,46.0,2.90,21.5,0,1676,23.7,17.3
2023-03-11 10:56:00,8.39,15.7,1288,45.4,3.20,21.9,0,1691,24.3,17.6
2023-03-11 11:00:00,8.79,14.9,1297,49.8,3.13,22.5,0,1735,24.0,17.5
2023-03-11 11:04:00,7.80,16.4,1472,48.3,3.06,21.4,0,1953,24.5,26.8
2023-03-11 11:08:00,7.91,14.7,1280,45.8,3.02,22.5,0,1695,22.3,17.6
2023-03-11 11:12:00,7.89,15.0,1314,44.6,2.80,22.0,0,1748,22.4,17.3
2023-03-11 11:16:00,8.17,14.6,1275,43.5,3.00,22.7,0,1687,21.3,17.7
2023-03-11 11:20:00,7.96,15.0,1270,46.7,3.12,22.1,0,1709,22.3,17.5
2023-03-11 11:24:00,8.04,16.1,1911,45.5,3.16,22.4,0.0137,2569,23.5,40.6
2023-03-11 11:28:00,8.26,15.0,1327,44.3,2.96,22.0,0,1760,22.6,17.6
2023-03-11 11:32:00,8.27,14.8,1270,45.8,2.81,22.2,0,1660,23.5,17.5
2023-03-11 11:36:00,7.98,15.5,1291,44.6,3.06,22.9,0,1674,22.4,17.7
2023-03-11 11:40:00,7.87,14.9,1286,46.2,2.89,21.8,0,1722,21.4,17.9
2023-03-11 11:44:00,8.21,15.5,2334,46.9,2.89,22.2,0,2952,23.6,51.9
2023-03-11 11:48:00,8.02,14.8,1259,44.5,3.06,21.0,0,1673,24.0,17.3
2023-03-11 11:52:00,8.07,14.9,1271,43.3,2.99,21.2,0,1676,22.9,17.8
2023-03-11 11:56:00,7.77,14.6,1282,43.5,2.82,21.8,0,1671,22.0,17.5
2023-03-11 12:00:00,7.77,15.0,1293,50.9,2.99,21.5,0,1715,23.8,17.2
2023-03-11 12:04:00,8.02,15.9,2473,47.5,2.87,22.3,0,3441,24.8,58.0
2023-03-11 12:08:00,8.16,14.9,1283,44.6,2.85,22.1,0,1676,23.1,17.3
2023-03-11 12:12:00,8.10,14.5,1265,44.5,2.90,22.4,0,1662,21.5,17.4
2023-03-11 12:16:00,8.34,15.2,1283,47.8,3.03,21.0,0,1706,24.9,17.4
2023-03-11 12:20:00,8.15,14.8,1284,46.9,2.86,21.8,0,1714,22.4,17.4
2023-03-11 12:24:00,8.10,16.1,2571,47.0,3.13,21.6,0,3424,22.3,55.5
2023-03-11 12:28:00,7.84,15.1,1287,44.8,3.08,21.9,0,1692,22.8,17.3
2023-03-11 12:32:00,7.84,14.8,1264,42.6,3.11,22.0,0,1663,22.5,17.6
2023-03-11 12:36:00,7.92,14.9,1280,43.4,3.04,20.8,0,1694,22.0,17.8
2023-03-11 12:40:00,8.23,15.3,1301,46.8,3.04,21.1,0,1727,21.2,17.3
2023-03-11 12:44:00,8.13,16.1,2101,47.5,2.97,21.2,0,2657,22.9,37.4
2023-03-11 12:48:00,7.91,15.3,1257,44.4,3.02,22.0,0,1688,21.9,17.4
2023-03-11 12:52:00,8.48,15.9,1296,46.2,3.15,21.4,0,1716,25.6,17.0
2023-03-11 12:56:00,8.86,15.9,1304,49.0,2.90,21.0,0,1714,25.1,17.6
2023-03-11 13:00:00,8.60,15.4,1335,53.1,2.98,22.5,0,1766,25.4,17.6
2023-03-11 13:04:00,8.25,16.5,1552,47.3,3.01,22.2,0,2116,25.1,23.3
2023-03-11 13:08:00,8.13,15.1,1234,42.0,2.91,21.8,0.0165,1632,22.3,17.3
2023-03-11 13:12:00,8.02,14.6,1284,42.7,2.94,22.2,0,1692,23.0,17.4
2023-03-11 13:16:00,8.78,15.3,1287,45.2,3.10,21.5,0,1721,22.1,17.5
2023-03-11 13:20:00,8.00,15.2,1325,47.5,3.04,23.0,0,1760,22.0,17.2
2023-03-11 13:24:00,7.98,16.6,1300,45.5,2.89,21.8,0,1708,22.3,17.2
2023-03-11 13:28:00,28.7,14.7,1259,43.1,2.92,22.7,0,1672,22.2,17.4
2023-03-11 13:32:00,7.79,14.9,1275,45.3,3.10,20.9,0.0148,1682,23.4,17.2
2023-03-11 13:36:00,8.01,14.9,1288,44.7,3.10,22.2,0,1699,23.0,20.2
2023-03-11 13:40:00,7.92,14.6,1330,48.3,3.08,22.4,0,1747,23.2,17.4
2023-03-11 13:44:00,7.92,16.5,1389,44.2,3.00,22.3,0,1857,22.4,17.4
2023-03-11 13:48:00,37.2,14.9,1267,42.6,3.25,21.8,0,1706,22.2,16.9
