"Time","192.168.0.211:9796","192.168.0.221:9796","192.168.0.222:9796"
2023-03-13 12:00:00,0.0426,0.0356,0.0942
2023-03-13 12:02:00,0.0427,0.0390,0.0911
2023-03-13 12:04:00,0.0419,0.0412,0.0970
2023-03-13 12:06:00,0.0473,0.0433,0.0949
2023-03-13 12:08:00,0.0424,0.0412,0.0274
2023-03-13 12:10:00,0.0467,0.0329,0.0975
2023-03-13 12:12:00,0.0424,0.0433,0.0810
2023-03-13 12:14:00,0.0459,0.0388,0.0954
2023-03-13 12:16:00,0.0468,0.0411,0.0958
2023-03-13 12:18:00,0.0423,0.0419,0.0605
2023-03-13 12:20:00,0.0427,0.0313,0.0939
2023-03-13 12:22:00,0.0434,0.0402,0.0619
2023-03-13 12:24:00,0.0480,0.0428,0.0983
2023-03-13 12:26:00,0.0503,0.0416,0.0992
2023-03-13 12:28:00,0.0420,0.0393,0.0835
2023-03-13 12:30:00,0.0448,0.0424,0.0943
2023-03-13 12:32:00,0.0427,0.0429,0.0295
2023-03-13 12:34:00,0.0502,0.0346,0.0929
2023-03-13 12:36:00,0.0473,0.0406,0.0960
2023-03-13 12:38:00,0.0423,0.0405,0.0939
2023-03-13 12:40:00,0.0426,0.0413,0.0933
2023-03-13 12:42:00,0.0423,0.0425,0.0388
2023-03-13 12:44:00,0.0434,0.0331,0.0930
2023-03-13 12:46:00,0.0468,0.0418,0.0763
2023-03-13 12:48:00,0.0435,0.0451,0.0963
2023-03-13 12:50:00,0.0427,0.0415,0.0939
2023-03-13 12:52:00,0.0430,0.0395,0.0644
2023-03-13 12:54:00,0.0428,0.0355,0.0937
2023-03-13 12:56:00,0.0462,0.0425,0.0490
2023-03-13 12:58:00,0.0427,0.0398,0.0972
2023-03-13 13:00:00,0.0445,0.0420,0.0932
2023-03-13 13:02:00,0.0427,0.0440,0.0856
2023-03-13 13:04:00,0.0427,0.0443,0.0929
2023-03-13 13:06:00,0.0483,0.0449,0.0309
2023-03-13 13:08:00,0.0433,0.0305,0.0944
