,Time,Type,Response,Code
0,2023-03-20 20:44:53.957991,Public,0.018661,200
0,2023-03-20 20:44:54.079261,Public,0.017057,200
0,2023-03-20 20:44:54.201094,Public,0.017816,200
0,2023-03-20 20:44:54.309633,Public,0.005555,200
0,2023-03-20 20:44:54.431384,Public,0.018988,200
0,2023-03-20 20:44:54.552506,Public,0.01736,200
0,2023-03-20 20:44:54.673738,Public,0.017151,200
0,2023-03-20 20:44:54.788958,Public,0.012332,200
0,2023-03-20 20:44:54.908982,Public,0.017528,200
0,2023-03-20 20:44:55.031515,Public,0.018466,200
0,2023-03-20 20:44:55.154024,Public,0.01848,200
0,2023-03-20 20:44:55.276780,Public,0.018719,200
0,2023-03-20 20:44:55.398743,Public,0.018306,200
0,2023-03-20 20:44:55.523948,Public,0.021045,200
0,2023-03-20 20:44:55.645895,Public,0.018086,200
0,2023-03-20 20:44:55.766752,Public,0.017374,200
0,2023-03-20 20:44:55.888930,Public,0.01816,200
0,2023-03-20 20:44:56.011835,Public,0.019487,200
0,2023-03-20 20:44:56.123124,Public,0.008204,200
0,2023-03-20 20:44:56.229677,Public,0.005085,200
0,2023-03-20 20:44:56.335993,Public,0.004959,200
0,2023-03-20 20:44:56.442007,Public,0.004642,200
0,2023-03-20 20:44:56.559233,Public,0.015056,200
0,2023-03-20 20:44:56.671750,Public,0.009171,200
0,2023-03-20 20:44:56.779348,Public,0.006039,200
0,2023-03-20 20:44:56.886841,Public,0.005641,200
0,2023-03-20 20:44:56.993594,Public,0.00533,200
0,2023-03-20 20:44:57.106369,Public,0.011169,200
0,2023-03-20 20:44:57.212955,Public,0.005063,200
0,2023-03-20 20:44:57.319710,Public,0.005431,200
0,2023-03-20 20:44:57.425956,Public,0.004911,200
0,2023-03-20 20:44:57.534165,Public,0.006746,200
0,2023-03-20 20:44:57.650724,Public,0.013807,200
0,2023-03-20 20:44:57.757869,Public,0.00486,200
0,2023-03-20 20:44:57.874522,Public,0.014267,200
0,2023-03-20 20:44:57.984760,Public,0.008133,200
0,2023-03-20 20:44:58.092256,Public,0.006032,200
0,2023-03-20 20:44:58.200546,Public,0.006773,200
0,2023-03-20 20:44:58.307930,Public,0.005919,200
0,2023-03-20 20:44:58.415290,Public,0.005812,200
0,2023-03-20 20:44:58.522862,Public,0.00595,200
0,2023-03-20 20:44:58.629115,Public,0.004794,200
0,2023-03-20 20:44:58.735215,Public,0.004794,200
0,2023-03-20 20:44:58.841473,Public,0.00492,200
0,2023-03-20 20:44:58.947774,Public,0.005025,200
0,2023-03-20 20:44:59.054031,Public,0.004941,200
0,2023-03-20 20:44:59.160899,Public,0.00559,200
0,2023-03-20 20:44:59.268348,Public,0.0061,200
0,2023-03-20 20:44:59.375500,Public,0.005826,200
0,2023-03-20 20:44:59.481786,Public,0.004928,200
0,2023-03-20 20:44:59.587638,Public,0.004543,200
0,2023-03-20 20:44:59.693921,Public,0.004982,200
0,2023-03-20 20:44:59.800383,Public,0.005124,200
0,2023-03-20 20:44:59.906824,Public,0.005096,200
0,2023-03-20 20:45:00.019376,Public,0.00692,200
0,2023-03-20 20:45:00.125790,Public,0.004936,200
0,2023-03-20 20:45:00.231850,Public,0.004743,200
0,2023-03-20 20:45:00.338134,Public,0.004875,200
0,2023-03-20 20:45:00.444446,Public,0.004935,200
0,2023-03-20 20:45:00.550830,Public,0.005028,200
0,2023-03-20 20:45:00.656919,Public,0.004773,200
0,2023-03-20 20:45:00.763032,Public,0.004805,200
0,2023-03-20 20:45:00.869090,Public,0.004737,200
0,2023-03-20 20:45:00.975219,Public,0.004791,200
0,2023-03-20 20:45:01.081713,Public,0.005125,200
0,2023-03-20 20:45:01.188233,Public,0.005122,200
0,2023-03-20 20:45:01.294706,Public,0.004995,200
0,2023-03-20 20:45:01.400972,Public,0.004946,200
0,2023-03-20 20:45:01.507263,Public,0.004963,200
0,2023-03-20 20:45:01.614663,Public,0.006035,200
