,Time,Type,Response,Code
0,2023-03-20 22:49:52.762216,Public,0.005818,200
0,2023-03-20 22:49:52.869328,Public,0.005454,200
0,2023-03-20 22:49:52.976363,Public,0.005412,200
0,2023-03-20 22:49:53.083456,Public,0.005494,200
0,2023-03-20 22:49:53.189617,Public,0.004686,200
0,2023-03-20 22:49:53.295766,Public,0.004853,200
0,2023-03-20 22:49:53.402566,Public,0.005381,200
0,2023-03-20 22:49:53.509548,Public,0.005371,200
0,2023-03-20 22:49:53.616948,Public,0.00575,200
0,2023-03-20 22:49:53.725037,Public,0.006398,200
0,2023-03-20 22:49:53.832582,Public,0.00593,200
0,2023-03-20 22:49:53.939797,Public,0.005538,200
0,2023-03-20 22:49:54.046868,Public,0.005462,200
0,2023-03-20 22:49:54.154197,Public,0.005682,200
0,2023-03-20 22:49:54.260810,Public,0.005162,200
0,2023-03-20 22:49:54.367122,Public,0.004986,200
0,2023-03-20 22:49:54.473311,Public,0.004859,200
0,2023-03-20 22:49:54.580316,Public,0.005599,200
0,2023-03-20 22:49:54.687314,Public,0.005373,200
0,2023-03-20 22:49:54.801476,Public,0.012508,200
0,2023-03-20 22:49:54.907947,Public,0.004972,200
0,2023-03-20 22:49:55.013997,Public,0.004741,200
0,2023-03-20 22:49:55.119987,Public,0.004683,200
0,2023-03-20 22:49:55.226319,Public,0.005046,200
0,2023-03-20 22:49:55.332946,Public,0.005254,200
0,2023-03-20 22:49:55.439166,Public,0.004917,200
0,2023-03-20 22:49:55.546303,Public,0.005708,200
0,2023-03-20 22:49:55.652833,Public,0.005138,200
0,2023-03-20 22:49:55.758966,Public,0.004786,200
0,2023-03-20 22:49:55.865417,Public,0.005093,200
0,2023-03-20 22:49:55.971306,Public,0.00459,200
0,2023-03-20 22:49:56.077370,Public,0.004699,200
0,2023-03-20 22:49:56.183419,Public,0.00468,200
0,2023-03-20 22:49:56.290956,Public,0.006014,200
0,2023-03-20 22:49:56.397298,Public,0.004812,200
0,2023-03-20 22:49:56.503438,Public,0.004854,200
0,2023-03-20 22:49:56.610267,Public,0.005336,200
0,2023-03-20 22:49:56.716339,Public,0.004755,200
0,2023-03-20 22:49:56.822456,Public,0.004725,200
0,2023-03-20 22:49:56.928831,Public,0.005003,200
0,2023-03-20 22:49:57.037469,Public,0.00711,200
0,2023-03-20 22:49:57.144784,Public,0.005596,200
0,2023-03-20 22:49:57.252021,Public,0.005529,200
0,2023-03-20 22:49:57.359279,Public,0.005605,200
0,2023-03-20 22:49:57.466721,Public,0.005757,200
0,2023-03-20 22:49:57.574012,Public,0.005571,200
0,2023-03-20 22:49:57.681222,Public,0.005531,200
0,2023-03-20 22:49:57.788484,Public,0.00551,200
0,2023-03-20 22:49:57.895195,Public,0.005166,200
0,2023-03-20 22:49:58.001522,Public,0.004949,200
0,2023-03-20 22:49:58.107728,Public,0.004818,200
0,2023-03-20 22:49:58.214333,Public,0.00528,200
0,2023-03-20 22:49:58.320376,Public,0.004702,200
0,2023-03-20 22:49:58.426302,Public,0.004608,200
0,2023-03-20 22:49:58.533374,Public,0.005558,200
0,2023-03-20 22:49:58.640497,Public,0.005497,200
0,2023-03-20 22:49:58.747841,Public,0.005603,200
0,2023-03-20 22:49:58.855251,Public,0.00561,200
0,2023-03-20 22:49:58.961997,Public,0.005241,200
0,2023-03-20 22:49:59.068070,Public,0.004754,200
0,2023-03-20 22:49:59.174884,Public,0.005473,200
0,2023-03-20 22:49:59.281121,Public,0.004881,200
0,2023-03-20 22:49:59.388132,Public,0.005701,200
0,2023-03-20 22:49:59.494369,Public,0.00492,200
0,2023-03-20 22:49:59.606203,Public,0.010037,200
