"Time","(sum(node_filesystem_size_bytes{device!~""rootfs|HarddiskVolume.+""}) - sum(node_filesystem_free_bytes{device!~""rootfs|HarddiskVolume.+""}) OR on() vector(0)) + (sum(windows_logical_disk_size_bytes{volume!~""(HarddiskVolume.+|[A-Z]:.+)""}) - sum(windows_logical_disk_free_bytes{volume!~""(HarddiskVolume.+|[A-Z]:.+)""}) OR on() vector(0))"
2023-03-04 11:00:00,50391515136
2023-03-04 11:20:00,50402246656
2023-03-04 11:40:00,50444615680
2023-03-04 12:00:00,50487042048
2023-03-04 12:20:00,50529484800
2023-03-04 12:40:00,50571931648
2023-03-04 13:00:00,50614390784
2023-03-04 13:20:00,50747801600
2023-03-04 13:40:00,50794364928
2023-03-04 14:00:00,50832629760
2023-03-04 14:20:00,50871685120
2023-03-04 14:40:00,50914152448
2023-03-04 15:00:00,50952404992
2023-03-04 15:20:00,51028463616
2023-03-04 15:40:00,51070935040
2023-03-04 16:00:00,51113418752
2023-03-04 16:20:00,50917072896
2023-03-04 16:40:00,50959564800
2023-03-04 17:00:00,50997870592
2023-03-04 17:20:00,51078111232
2023-03-04 17:40:00,51120656384
2023-03-04 18:00:00,51168522240
2023-03-04 18:20:00,51211911168
2023-03-04 18:40:00,51259817984
2023-03-04 19:00:00,51298136064
2023-03-04 19:20:00,51374190592
2023-03-04 19:40:00,51416760320
2023-03-04 20:00:00,51459260416
2023-03-04 20:20:00,51208761344
2023-03-04 20:40:00,51251245056
2023-03-04 21:00:00,51289612288
2023-03-04 21:20:00,51366907904
2023-03-04 21:40:00,51409440768
2023-03-04 22:00:00,51452043264
2023-03-04 22:20:00,51520229376
2023-03-04 22:40:00,51562807296
2023-03-04 23:00:00,51601170432
2023-03-04 23:20:00,51677265920
2023-03-04 23:40:00,51719868416
2023-03-05 00:00:00,51762470912
2023-03-05 00:20:00,51345088512
2023-03-05 00:40:00,51387703296
2023-03-05 01:00:00,51426058240
2023-03-05 01:20:00,51498037248
2023-03-05 01:40:00,51540623360
2023-03-05 02:00:00,51583221760
2023-03-05 02:20:00,51652292608
2023-03-05 02:40:00,51694882816
2023-03-05 03:00:00,51733315584
2023-03-05 03:20:00,51809501184
2023-03-05 03:40:00,51852095488
2023-03-05 04:00:00,51894751232
2023-03-05 04:20:00,51526062080
2023-03-05 04:40:00,51559481344
2023-03-05 05:00:00,51597901824
2023-03-05 05:20:00,51663749120
2023-03-05 05:40:00,51706388480
2023-03-05 06:00:00,51749019648
2023-03-05 06:20:00,51761954816
2023-03-05 06:40:00,51804610560
2023-03-05 07:00:00,51843006464
2023-03-05 07:20:00,51919257600
2023-03-05 07:40:00,51961876480
2023-03-05 08:00:00,52004474880
2023-03-05 08:20:00,51634847744
2023-03-05 08:40:00,51677499392
2023-03-05 09:00:00,51715985408
2023-03-05 09:20:00,51787984896
2023-03-05 09:40:00,51830607872
2023-03-05 10:00:00,51873234944
2023-03-05 10:20:00,51942023168
2023-03-05 10:40:00,51984678912
2023-03-05 11:00:00,52023128064
2023-03-05 11:20:00,52095148032
2023-03-05 11:40:00,52137799680
2023-03-05 12:00:00,52180463616
2023-03-05 12:20:00,51706396672
2023-03-05 12:40:00,51749081088
2023-03-05 13:00:00,51787526144
2023-03-05 13:20:00,51863715840
2023-03-05 13:40:00,51906392064
2023-03-05 14:00:00,51939852288
2023-03-05 14:20:00,52007911424
2023-03-05 14:40:00,52050563072
2023-03-05 15:00:00,52078739456
2023-03-05 15:20:00,52150767616
2023-03-05 15:40:00,52193480704
2023-03-05 16:00:00,52236161024
2023-03-05 16:20:00,51872075776
2023-03-05 16:40:00,51914846208
2023-03-05 17:00:00,51953385472

