"Time","sum({__name__=~""node_memory_MemTotal_bytes|windows_cs_physical_memory_bytes""}) - sum({__name__=~""node_memory_MemAvailable_bytes|windows_os_physical_memory_free_bytes""})"
2023-03-04 11:00:00,18892947456
2023-03-04 11:20:00,19088777216
2023-03-04 11:40:00,19179048960
2023-03-04 12:00:00,18992754688
2023-03-04 12:20:00,19404189696
2023-03-04 12:40:00,19085746176
2023-03-04 13:00:00,19188412416
2023-03-04 13:20:00,19009515520
2023-03-04 13:40:00,19414720512
2023-03-04 14:00:00,19039539200
2023-03-04 14:20:00,19230420992
2023-03-04 14:40:00,19361521664
2023-03-04 15:00:00,19083599872
2023-03-04 15:20:00,19408719872
2023-03-04 15:40:00,19320926208
2023-03-04 16:00:00,19145871360
2023-03-04 16:20:00,19318185984
2023-03-04 16:40:00,19111792640
2023-03-04 17:00:00,19350790144
2023-03-04 17:20:00,19514241024
2023-03-04 17:40:00,19188449280
2023-03-04 18:00:00,19303419904
2023-03-04 18:20:00,19391447040
2023-03-04 18:40:00,19397373952
2023-03-04 19:00:00,19185152000
2023-03-04 19:20:00,19557871616
2023-03-04 19:40:00,19151798272
2023-03-04 20:00:00,19265155072
2023-03-04 20:20:00,19275792384
2023-03-04 20:40:00,18994933760
2023-03-04 21:00:00,19282862080
2023-03-04 21:20:00,19310768128
2023-03-04 21:40:00,19275685888
2023-03-04 22:00:00,19240873984
2023-03-04 22:20:00,19359944704
2023-03-04 22:40:00,19105955840
2023-03-04 23:00:00,19503595520
2023-03-04 23:20:00,18970439680
2023-03-04 23:40:00,19183480832
2023-03-05 00:00:00,19195277312
2023-03-05 00:20:00,19060322304
2023-03-05 00:40:00,19140460544
2023-03-05 01:00:00,19183763456
2023-03-05 01:20:00,19011162112
2023-03-05 01:40:00,19456028672
2023-03-05 02:00:00,19360268288
2023-03-05 02:20:00,19145904128
2023-03-05 02:40:00,19217813504
2023-03-05 03:00:00,19353137152
2023-03-05 03:20:00,19044929536
2023-03-05 03:40:00,19145609216
2023-03-05 04:00:00,19141554176
2023-03-05 04:20:00,19427717120
2023-03-05 04:40:00,19177799680
2023-03-05 05:00:00,19179458560
2023-03-05 05:20:00,19227770880
2023-03-05 05:40:00,19198148608
2023-03-05 06:00:00,19209490432
2023-03-05 06:20:00,19513241600
2023-03-05 06:40:00,19269005312
2023-03-05 07:00:00,19293839360
2023-03-05 07:20:00,19269820416
2023-03-05 07:40:00,19016523776
2023-03-05 08:00:00,19491409920
2023-03-05 08:20:00,19360894976
2023-03-05 08:40:00,19235340288
2023-03-05 09:00:00,19376373760
2023-03-05 09:20:00,19293315072
2023-03-05 09:40:00,19142938624
2023-03-05 10:00:00,19376414720
2023-03-05 10:20:00,19241005056
2023-03-05 10:40:00,19346120704
2023-03-05 11:00:00,19430105088
2023-03-05 11:20:00,19142139904
2023-03-05 11:40:00,19451691008
2023-03-05 12:00:00,19298201600
2023-03-05 12:20:00,19174445056
2023-03-05 12:40:00,19172085760
2023-03-05 13:00:00,19351990272
2023-03-05 13:20:00,19206463488
2023-03-05 13:40:00,19209367552
2023-03-05 14:00:00,19497418752
2023-03-05 14:20:00,19311575040
2023-03-05 14:40:00,19168538624
2023-03-05 15:00:00,19286450176
2023-03-05 15:20:00,19325554688
2023-03-05 15:40:00,19338825728
2023-03-05 16:00:00,19470270464
2023-03-05 16:20:00,19274952704
2023-03-05 16:40:00,19384352768
2023-03-05 17:00:00,19403268096

