"Time","Transmit Total","Receive Total"
2023-03-11 22:46:00,474818,355419
2023-03-11 22:48:00,447179,338740
2023-03-11 22:50:00,484661,359903
2023-03-11 22:52:00,602746,490855
2023-03-11 22:54:00,552911,440247
2023-03-11 22:56:00,475199,369222
2023-03-11 22:58:00,440075,331722
2023-03-11 23:00:00,543115,396735
2023-03-11 23:02:00,651839,515965
2023-03-11 23:04:00,581382,464924
2023-03-11 23:06:00,466727,351479
2023-03-11 23:08:00,439109,330753
2023-03-11 23:10:00,465718,351239
2023-03-11 23:12:00,602440,490678
2023-03-11 23:14:00,599328,494445
2023-03-11 23:16:00,468724,351656
2023-03-11 23:18:00,457723,340450
2023-03-11 23:20:00,512483,374860
2023-03-11 23:22:00,650888,517539
2023-03-11 23:24:00,593938,482324
2023-03-11 23:26:00,467237,351989
2023-03-11 23:28:00,449621,345137
2023-03-11 23:30:00,461394,346506
2023-03-11 23:32:00,625767,516738
2023-03-11 23:34:00,588529,477380
2023-03-11 23:36:00,499130,365795
2023-03-11 23:38:00,455668,344067
2023-03-11 23:40:00,448141,336311
2023-03-11 23:42:00,644247,511160
2023-03-11 23:44:00,595792,482071
2023-03-11 23:46:00,482732,374997
2023-03-11 23:48:00,457895,346792
2023-03-11 23:50:00,469236,352075
2023-03-11 23:52:00,582765,471856
2023-03-11 23:54:00,593841,481939
2023-03-11 23:56:00,466527,351345
2023-03-11 23:58:00,456720,344432
2023-03-12 00:00:00,459524,349843
2023-03-12 00:02:00,556946,444663
2023-03-12 00:04:00,611458,502192
2023-03-12 00:06:00,463961,348696
2023-03-12 00:08:00,526100,386665
2023-03-12 00:10:00,447599,335437
2023-03-12 00:12:00,529799,418979
2023-03-12 00:14:00,599921,484733
2023-03-12 00:16:00,463355,346774
2023-03-12 00:18:00,462894,357075
2023-03-12 00:20:00,446519,334472
2023-03-12 00:22:00,540820,423315
2023-03-12 00:24:00,622649,497956
2023-03-12 00:26:00,466578,346447
2023-03-12 00:28:00,457379,346270
2023-03-12 00:30:00,475075,356653
2023-03-12 00:32:00,529367,395252
2023-03-12 00:34:00,610785,495328
2023-03-12 00:36:00,446358,334479
2023-03-12 00:38:00,457826,345878
2023-03-12 00:40:00,460334,357220
2023-03-12 00:42:00,464255,354234
2023-03-12 00:44:00,635528,513174
2023-03-12 00:46:00,450847,337018
2023-03-12 00:48:00,459278,347473
2023-03-12 00:50:00,449161,336682
2023-03-12 00:52:00,459896,347867
2023-03-12 00:54:00,615279,504925
2023-03-12 00:56:00,448386,336740
2023-03-12 00:58:00,524144,395313
2023-03-12 01:00:00,472437,348312
2023-03-12 01:02:00,497356,366802
2023-03-12 01:04:00,609118,494084
2023-03-12 01:06:00,455711,339855
2023-03-12 01:08:00,459615,348049
2023-03-12 01:10:00,459406,343242
2023-03-12 01:12:00,448398,345299
2023-03-12 01:14:00,612041,494647
2023-03-12 01:16:00,474012,362466
2023-03-12 01:18:00,456766,345696
2023-03-12 01:20:00,484488,360652
2023-03-12 01:22:00,439606,331469
2023-03-12 01:24:00,611467,496490
2023-03-12 01:26:00,512992,378082
2023-03-12 01:28:00,482198,347361
2023-03-12 01:30:00,477712,364533
2023-03-12 01:32:00,444457,334992
2023-03-12 01:34:00,630638,519078
2023-03-12 01:36:00,486337,372934
2023-03-12 01:38:00,471892,350895
2023-03-12 01:40:00,465985,350445
2023-03-12 01:42:00,439955,332269
2023-03-12 01:44:00,615831,499048
2023-03-12 01:46:00,539237,414719
2023-03-12 01:48:00,459066,354329
2023-03-12 01:50:00,464192,348802
2023-03-12 01:52:00,505158,378084
2023-03-12 01:54:00,609402,493680
2023-03-12 01:56:00,565582,442181
2023-03-12 01:58:00,446165,338160
2023-03-12 02:00:00,475235,356560
2023-03-12 02:02:00,445924,336102
2023-03-12 02:04:00,608992,493134
2023-03-12 02:06:00,585656,474976
2023-03-12 02:08:00,438128,329823
2023-03-12 02:10:00,485664,373593
2023-03-12 02:12:00,485446,355652
2023-03-12 02:14:00,651534,503081
2023-03-12 02:16:00,603811,486236
2023-03-12 02:18:00,440220,332189
2023-03-12 02:20:00,467386,352467
2023-03-12 02:22:00,460116,342594
2023-03-12 02:24:00,614533,504734
2023-03-12 02:26:00,611491,495185
2023-03-12 02:28:00,452963,342753
2023-03-12 02:30:00,470175,351494
2023-03-12 02:32:00,494420,359659
2023-03-12 02:34:00,656102,518344
2023-03-12 02:36:00,610412,494097
2023-03-12 02:38:00,440361,331437
2023-03-12 02:40:00,466069,350645
2023-03-12 02:42:00,452676,352604
2023-03-12 02:44:00,602011,487756
2023-03-12 02:46:00,634149,510467
2023-03-12 02:48:00,435142,326283
2023-03-12 02:50:00,482589,358426
2023-03-12 02:52:00,497646,364045
2023-03-12 02:54:00,623883,490197
2023-03-12 02:56:00,612524,496120
2023-03-12 02:58:00,440085,331381
2023-03-12 03:00:00,480017,366667
2023-03-12 03:02:00,462801,349657
2023-03-12 03:04:00,568863,455240
2023-03-12 03:06:00,607079,491115
2023-03-12 03:08:00,444283,333063
2023-03-12 03:10:00,531357,384241
2023-03-12 03:12:00,477043,357126
2023-03-12 03:14:00,532047,419868
2023-03-12 03:16:00,614725,497100
2023-03-12 03:18:00,448482,349035
2023-03-12 03:20:00,464957,349881
2023-03-12 03:22:00,480261,363177
2023-03-12 03:24:00,503504,392628
2023-03-12 03:26:00,612224,496550
2023-03-12 03:28:00,443810,334345
2023-03-12 03:30:00,884951,625953
2023-03-12 03:32:00,601498,433102
2023-03-12 03:34:00,478689,368199
2023-03-12 03:36:00,629893,517980
2023-03-12 03:38:00,448796,336944
2023-03-12 03:40:00,455868,341536
2023-03-12 03:42:00,456739,345771
2023-03-12 03:44:00,462685,349809
2023-03-12 03:46:00,616257,498585
2023-03-12 03:48:00,458769,347048
2023-03-12 03:50:00,457145,354179
2023-03-12 03:52:00,459727,348401
2023-03-12 03:54:00,468132,350474
2023-03-12 03:56:00,604912,488646
2023-03-12 03:58:00,463743,348289
2023-03-12 04:00:00,503821,366372
2023-03-12 04:02:00,463208,349601
2023-03-12 04:04:00,473877,357447
2023-03-12 04:06:00,609479,493939
2023-03-12 04:08:00,477549,368565
2023-03-12 04:10:00,452751,339780
2023-03-12 04:12:00,488828,364111
2023-03-12 04:14:00,449981,335954
2023-03-12 04:16:00,611432,495015
2023-03-12 04:18:00,460216,349089
2023-03-12 04:20:00,444746,332698
2023-03-12 04:22:00,461383,356653
2023-03-12 04:24:00,505237,369499
2023-03-12 04:26:00,613229,504774
2023-03-12 04:28:00,466862,354462
2023-03-12 04:30:00,472257,348028
2023-03-12 04:32:00,462708,349655
2023-03-12 04:34:00,467699,352937
2023-03-12 04:36:00,593525,480989
2023-03-12 04:38:00,489238,376484
2023-03-12 04:40:00,451886,345560
2023-03-12 04:42:00,456934,345933
2023-03-12 04:44:00,488851,375235
2023-03-12 04:46:00,642216,505019
2023-03-12 04:48:00,554939,424079
2023-03-12 04:50:00,447158,334628
2023-03-12 04:52:00,466962,351953
2023-03-12 04:54:00,466860,352442
2023-03-12 04:56:00,591600,479209
2023-03-12 04:58:00,551182,444263
2023-03-12 05:00:00,454680,338650
2023-03-12 05:02:00,480037,370820
2023-03-12 05:04:00,463802,349545
2023-03-12 05:06:00,608945,487820
2023-03-12 05:08:00,570151,457617
2023-03-12 05:10:00,457583,343421
2023-03-12 05:12:00,493399,364083
2023-03-12 05:14:00,470288,354187
2023-03-12 05:16:00,605709,500577
2023-03-12 05:18:00,609853,487980
2023-03-12 05:20:00,503212,369633
2023-03-12 05:22:00,441586,333749
2023-03-12 05:24:00,466791,351959
2023-03-12 05:26:00,593297,480373
2023-03-12 05:28:00,601691,489055
2023-03-12 05:30:00,479067,365520
2023-03-12 05:32:00,491133,358370
2023-03-12 05:34:00,522712,394304
2023-03-12 05:36:00,593377,479185
2023-03-12 05:38:00,623415,501340
2023-03-12 05:40:00,466963,351723
2023-03-12 05:42:00,448722,337134
2023-03-12 05:44:00,470705,354209
2023-03-12 05:46:00,595727,480507
2023-03-12 05:48:00,600388,489411
2023-03-12 05:50:00,466427,350659
2023-03-12 05:52:00,453185,353626
2023-03-12 05:54:00,489529,375004
2023-03-12 05:56:00,651426,510242
2023-03-12 05:58:00,589160,478893
2023-03-12 06:00:00,490768,363545
2023-03-12 06:02:00,445259,335677
2023-03-12 06:04:00,468571,353919
2023-03-12 06:06:00,581020,465593
2023-03-12 06:08:00,588483,479732
2023-03-12 06:10:00,476361,370234
2023-03-12 06:12:00,439421,332538
2023-03-12 06:14:00,538437,393703
2023-03-12 06:16:00,560003,443207
2023-03-12 06:18:00,606462,487998
2023-03-12 06:20:00,466572,351797
2023-03-12 06:22:00,438273,330319
2023-03-12 06:24:00,471630,362415
2023-03-12 06:26:00,528958,413955
2023-03-12 06:28:00,598312,497422
2023-03-12 06:30:00,473357,354636
2023-03-12 06:32:00,458198,339849
2023-03-12 06:34:00,512276,375617
2023-03-12 06:36:00,527352,389877
2023-03-12 06:38:00,586018,477101
2023-03-12 06:40:00,467130,351548
2023-03-12 06:42:00,452281,352240
2023-03-12 06:44:00,460115,346292
2023-03-12 06:46:00,502576,376263
2023-03-12 06:48:00,585620,476303
2023-03-12 06:50:00,468109,352224
2023-03-12 06:52:00,450313,339898
2023-03-12 06:54:00,497909,364532
2023-03-12 06:56:00,518141,386617
2023-03-12 06:58:00,586976,477591
2023-03-12 07:00:00,487749,367297
2023-03-12 07:02:00,459804,347308
2023-03-12 07:04:00,452302,338893
2023-03-12 07:06:00,484449,359722
2023-03-12 07:08:00,605240,487273
2023-03-12 07:10:00,466647,351608
2023-03-12 07:12:00,459068,347917
2023-03-12 07:14:00,456935,349347
2023-03-12 07:16:00,469349,352304
2023-03-12 07:18:00,651935,515478
2023-03-12 07:20:00,462091,346690
2023-03-12 07:22:00,475091,355534
2023-03-12 07:24:00,447669,335890
2023-03-12 07:26:00,466213,350379
2023-03-12 07:28:00,588137,477308
2023-03-12 07:30:00,675225,565033
2023-03-12 07:32:00,472949,368072
2023-03-12 07:34:00,447258,335403
2023-03-12 07:36:00,532606,389075
2023-03-12 07:38:00,636132,501956
2023-03-12 07:40:00,489757,373363
2023-03-12 07:42:00,460389,349261
2023-03-12 07:44:00,468057,346608
2023-03-12 07:46:00,493971,373579
2023-03-12 07:48:00,602597,490710
2023-03-12 07:50:00,524845,414270
2023-03-12 07:52:00,456876,345537
2023-03-12 07:54:00,461179,341204
2023-03-12 07:56:00,512905,375223
2023-03-12 07:58:00,604723,492366
2023-03-12 08:00:00,537409,420458
2023-03-12 08:02:00,464892,351749
2023-03-12 08:04:00,454724,348984
2023-03-12 08:06:00,467356,352434
2023-03-12 08:08:00,617302,503297
2023-03-12 08:10:00,552898,440157
2023-03-12 08:12:00,509643,373909
2023-03-12 08:14:00,448925,335794
2023-03-12 08:16:00,466699,351140
2023-03-12 08:18:00,605601,492810
2023-03-12 08:20:00,578452,465570
2023-03-12 08:22:00,467525,365616
2023-03-12 08:24:00,450340,338064
2023-03-12 08:26:00,472581,351789
2023-03-12 08:28:00,604290,492151
2023-03-12 08:30:00,602134,486056
2023-03-12 08:32:00,465084,352590
2023-03-12 08:34:00,463275,348607
2023-03-12 08:36:00,472100,355725
2023-03-12 08:38:00,668775,524323
2023-03-12 08:40:00,659298,527437
2023-03-12 08:42:00,457283,345865
2023-03-12 08:44:00,490638,368499
2023-03-12 08:46:00,451591,337838
2023-03-12 08:48:00,604300,491895
2023-03-12 08:50:00,593922,481110
2023-03-12 08:52:00,460015,348454
2023-03-12 08:54:00,472615,364924
2023-03-12 08:56:00,447832,335844
2023-03-12 08:58:00,617122,499649
2023-03-12 09:00:00,598978,482638
2023-03-12 09:02:00,469347,352394
2023-03-12 09:04:00,467928,353367
2023-03-12 09:06:00,493809,359617
2023-03-12 09:08:00,621782,487973
2023-03-12 09:10:00,593645,479979
2023-03-12 09:12:00,457452,358189
2023-03-12 09:14:00,468146,352148
2023-03-12 09:16:00,473119,353764
2023-03-12 09:18:00,549976,438678
2023-03-12 09:20:00,606168,489937
2023-03-12 09:22:00,440389,332790
2023-03-12 09:24:00,466686,351859
