"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-11 09:00:00,2.61,1.74,2.99
2023-03-11 09:02:00,2.44,1.94,2.87
2023-03-11 09:04:00,1.96,1.10,2.63
2023-03-11 09:06:00,1.76,1.45,2.46
2023-03-11 09:08:00,1.85,2.26,2.40
2023-03-11 09:10:00,2.30,2.82,2.50
2023-03-11 09:12:00,2.63,4.31,2.56
2023-03-11 09:14:00,2.35,1.99,2.46
2023-03-11 09:16:00,2.21,1.72,2.39
2023-03-11 09:18:00,2.02,1.76,2.29
2023-03-11 09:20:00,1.70,1.07,2.13
2023-03-11 09:22:00,2.28,2.79,2.31
2023-03-11 09:24:00,1.79,1.09,2.11
2023-03-11 09:26:00,1.54,1.15,1.97
2023-03-11 09:28:00,1.38,0.930,1.85
2023-03-11 09:30:00,1.33,1.08,1.77
2023-03-11 09:32:00,1.77,2.67,1.86
2023-03-11 09:34:00,2.18,2.51,2.01
2023-03-11 09:36:00,1.94,1.43,1.93
2023-03-11 09:38:00,1.71,1.13,1.85
2023-03-11 09:40:00,1.75,1.54,1.85
2023-03-11 09:42:00,2.39,3.44,2.06
2023-03-11 09:44:00,1.95,1.39,1.93
2023-03-11 09:46:00,2.81,4.38,2.24
2023-03-11 09:48:00,4.05,5.90,2.79
2023-03-11 09:50:00,3.93,3.80,2.89
2023-03-11 09:52:00,3.19,2.16,2.73
2023-03-11 09:54:00,3.34,3.73,2.83
2023-03-11 09:56:00,2.64,1.56,2.64
2023-03-11 09:58:00,2.37,1.67,2.54
2023-03-11 10:00:00,2.93,4.12,2.71
2023-03-11 10:02:00,2.92,3.03,2.73
2023-03-11 10:04:00,2.30,1.16,2.51
2023-03-11 10:06:00,1.99,1.57,2.37
2023-03-11 10:08:00,2.45,3.44,2.48
2023-03-11 10:10:00,1.92,1.06,2.27
2023-03-11 10:12:00,1.86,1.58,2.20
2023-03-11 10:14:00,2.01,2.46,2.21
2023-03-11 10:16:00,2.75,3.36,2.47
2023-03-11 10:18:00,2.31,1.58,2.34
2023-03-11 10:20:00,2.16,1.96,2.28
2023-03-11 10:22:00,2.45,2.34,2.38
2023-03-11 10:24:00,2.22,1.93,2.31
2023-03-11 10:26:00,2.61,3.32,2.43
2023-03-11 10:28:00,2.81,3.22,2.52
2023-03-11 10:30:00,3.24,3.82,2.71
2023-03-11 10:32:00,4.01,4.24,3.08
2023-03-11 10:34:00,4.34,4.33,3.33
2023-03-11 10:36:00,5.92,8.03,4.03
2023-03-11 10:38:00,5.46,5.25,4.09
2023-03-11 10:40:00,4.78,3.32,4.01
2023-03-11 10:42:00,3.64,1.48,3.68
2023-03-11 10:44:00,2.81,1.21,3.36
2023-03-11 10:46:00,3.27,3.96,3.44
2023-03-11 10:48:00,2.64,1.80,3.19
2023-03-11 10:50:00,2.17,1.39,2.93
2023-03-11 10:52:00,1.97,1.47,2.76
2023-03-11 10:54:00,1.97,1.72,2.67
2023-03-11 10:56:00,1.77,1.47,2.51
2023-03-11 10:58:00,2.62,4.61,2.72
2023-03-11 11:00:00,2.33,2.20,2.59
2023-03-11 11:02:00,2.65,2.99,2.68
2023-03-11 11:04:00,2.40,2.10,2.57
2023-03-11 11:06:00,2.48,2.24,2.59
2023-03-11 11:08:00,2.09,1.23,2.42
2023-03-11 11:10:00,1.78,0.980,2.27
2023-03-11 11:12:00,1.63,1.20,2.15
2023-03-11 11:14:00,1.39,0.930,2
2023-03-11 11:16:00,1.46,1.13,1.95
2023-03-11 11:18:00,2.22,3.34,2.16
2023-03-11 11:20:00,2.35,2.34,2.22
2023-03-11 11:22:00,2.23,2.24,2.18
2023-03-11 11:24:00,2.16,1.85,2.15
2023-03-11 11:26:00,2.70,4.05,2.32
2023-03-11 11:28:00,2.43,1.85,2.27
2023-03-11 11:30:00,2.54,3.23,2.32
2023-03-11 11:32:00,4.02,7.48,2.87
2023-03-11 11:34:00,3.29,2.23,2.76
2023-03-11 11:36:00,2.59,1.42,2.57
