"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-15 10:00:00,0.933,0.00137,0,0,0.00162,0.00167,0.0153,0.0387
2023-03-15 10:02:00,0.918,0.00204,0,0,0.00267,0.00175,0.0168,0.0473
2023-03-15 10:04:00,0.931,0.00129,0,0,0.00158,0.00179,0.0150,0.0411
2023-03-15 10:06:00,0.915,0.00117,0,0,0.00229,0.00163,0.0168,0.0518
2023-03-15 10:08:00,0.932,0.00158,0,0,0.00138,0.00167,0.0140,0.0410
2023-03-15 10:10:00,0.929,0.00129,0,0,0.00179,0.00162,0.0151,0.0421
2023-03-15 10:12:00,0.913,0.00150,0,0,0.00308,0.00233,0.0176,0.0498
2023-03-15 10:14:00,0.929,0.00121,0,0,0.00171,0.00167,0.0152,0.0397
2023-03-15 10:16:00,0.922,0.00133,0,0,0.00171,0.00192,0.0162,0.0457
2023-03-15 10:18:00,0.933,0.00171,0,0,0.00163,0.00179,0.0147,0.0387
2023-03-15 10:20:00,0.928,0.00142,0,0,0.00150,0.00183,0.0148,0.0422
2023-03-15 10:22:00,0.924,0.00137,0,0,0.00283,0.00200,0.0151,0.0426
2023-03-15 10:24:00,0.931,0.00121,0,0,0.00188,0.00183,0.0147,0.0410
2023-03-15 10:26:00,0.922,0.00163,0,0,0.00125,0.00163,0.0169,0.0476
2023-03-15 10:28:00,0.934,0.00150,0,0,0.00108,0.00179,0.0148,0.0388
2023-03-15 10:30:00,0.925,0.00133,0,0,0.00129,0.00212,0.0154,0.0448
2023-03-15 10:32:00,0.933,0.00162,0,0,0.00108,0.00171,0.0148,0.0379
2023-03-15 10:34:00,0.931,0.00171,0,0,0.00142,0.00146,0.0141,0.0405
2023-03-15 10:36:00,0.924,0.00146,0,0,0.00125,0.00187,0.0151,0.0459
2023-03-15 10:38:00,0.932,0.00129,0,0,0.00117,0.00150,0.0148,0.0397
2023-03-15 10:40:00,0.930,0.00154,0,0,0.00150,0.00200,0.0145,0.0406
