"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-16 18:00:00,173,91.9,162,196,86.0,177
2023-03-16 18:02:00,181,86.6,164,201,82.8,175
2023-03-16 18:04:00,170,75.5,164,183,75.1,177
2023-03-16 18:06:00,198,86.8,170,222,81.7,182
2023-03-16 18:08:00,179,78.7,172,198,80.6,183
2023-03-16 18:10:00,181,91.3,165,201,87.3,179
2023-03-16 18:12:00,181,87.9,165,206,82.7,179
2023-03-16 18:14:00,170,77.6,161,185,76.3,175
2023-03-16 18:16:00,192,87.8,169,216,84.3,182
2023-03-16 18:18:00,177,78.8,170,190,78.3,183
2023-03-16 18:20:00,184,90.3,169,207,88.4,181
2023-03-16 18:22:00,189,223,299,211,216,282
2023-03-16 18:24:00,171,87.3,162,185,81.5,176
2023-03-16 18:26:00,198,91.5,170,220,86.4,183
2023-03-16 18:28:00,178,78.6,165,192,77.3,178
2023-03-16 18:30:00,182,90.4,161,206,85.4,172
2023-03-16 18:32:00,188,289,350,210,288,324
2023-03-16 18:34:00,177,89.7,165,199,85.6,179
2023-03-16 18:36:00,202,90.4,174,230,82.8,187
2023-03-16 18:38:00,174,77.9,165,190,76.1,177
2023-03-16 18:40:00,175,88.3,160,199,82.1,170
2023-03-16 18:42:00,174,147,208,187,146,211
2023-03-16 18:44:00,181,88.0,159,201,82.9,173
2023-03-16 18:46:00,199,83.6,165,233,84.1,178
2023-03-16 18:48:00,171,75.0,155,182,73.4,169
2023-03-16 18:50:00,175,88.0,155,198,82.6,169
2023-03-16 18:52:00,176,76.1,158,186,76.9,172
2023-03-16 18:54:00,188,96.3,168,208,92.2,184
2023-03-16 18:56:00,197,89.3,170,217,82.5,186
2023-03-16 18:58:00,171,87.8,155,181,83.2,169
2023-03-16 19:00:00,178,84.7,155,199,82.8,168
2023-03-16 19:02:00,167,72.1,158,182,74.1,169
2023-03-16 19:04:00,183,102,201,206,101,203
2023-03-16 19:06:00,202,74.3,172,228,76.1,187
