"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-16 18:00:00,540987,822841,1422040,1830872,624158,800636
2023-03-16 18:02:00,568932,801127,1380669,2005070,578184,793529
2023-03-16 18:04:00,594851,256654,1400111,1442680,573866,830821
2023-03-16 18:06:00,586283,803976,1607569,2448955,590843,803984
2023-03-16 18:08:00,572465,288587,1481597,1572624,641767,860924
2023-03-16 18:10:00,526842,821279,1409861,2042855,610076,782650
2023-03-16 18:12:00,585282,789833,1398577,1992373,587186,813575
2023-03-16 18:14:00,518706,257680,1355688,1444854,572690,752190
2023-03-16 18:16:00,539062,803996,1470853,2226262,579419,760827
2023-03-16 18:18:00,546486,287762,1474012,1523060,653411,836408
2023-03-16 18:20:00,563661,820364,1431016,2049102,612388,818581
2023-03-16 18:22:00,533950,1288574,2661008,1966012,1468336,894524
2023-03-16 18:24:00,533218,803691,1371389,1444362,587093,767794
2023-03-16 18:26:00,531252,805291,1466263,2233114,584458,749323
2023-03-16 18:28:00,554052,272922,1398007,1522992,608888,759547
2023-03-16 18:30:00,534792,805719,1344618,2005532,594151,713266
2023-03-16 18:32:00,552455,1237093,3316557,1927993,2029828,927347
2023-03-16 18:34:00,604193,820398,1433225,1992773,610124,831967
2023-03-16 18:36:00,584009,818483,1642398,2452482,624684,795867
2023-03-16 18:38:00,540674,273279,1402390,1486274,607200,759261
2023-03-16 18:40:00,529509,804328,1339576,1998804,575432,711276
2023-03-16 18:42:00,497828,572092,1965643,1509300,1124713,734422
2023-03-16 18:44:00,517307,819987,1379662,2032371,609044,730036
2023-03-16 18:46:00,549666,801510,1503492,2812701,608980,749144
2023-03-16 18:48:00,502602,255692,1332663,1449779,581306,688453
2023-03-16 18:50:00,508247,804868,1327680,1991423,577957,690803
2023-03-16 18:52:00,509014,256999,1327851,1451865,573071,692614
2023-03-16 18:54:00,576128,841233,1462725,2079064,664114,815637
2023-03-16 18:56:00,564979,759524,1515483,2211048,607001,771853
2023-03-16 18:58:00,508549,804200,1327046,1444593,575321,693525
2023-03-16 19:00:00,514989,802275,1335060,1995019,588294,692428
2023-03-16 19:02:00,525390,254997,1349923,1446680,576956,717807
2023-03-16 19:04:00,550823,863855,1579371,2075599,672025,831502
2023-03-16 19:06:00,589980,270587,1646886,2377523,618823,795676
2023-03-16 19:08:00,586988,802146,1350473,3308931,577582,732780
