"Time","min","avg","max","deleted","deleted max"
2023-03-16 21:06:00,22,25.7,28,900,1188
2023-03-16 21:08:00,22,25.7,28,900,1188
2023-03-16 21:10:00,22,25.7,28,900,1188
2023-03-16 21:12:00,22,26.3,30,901,1188
2023-03-16 21:14:00,22,26.3,30,901,1188
2023-03-16 21:16:00,22,26.3,30,901,1188
2023-03-16 21:18:00,22,26.3,30,901,1188
2023-03-16 21:20:00,22,26.3,30,901,1188
2023-03-16 21:22:00,22,26.3,30,901,1188
2023-03-16 21:24:00,22,26.3,30,901,1188
2023-03-16 21:26:00,22,26.3,30,901,1188
2023-03-16 21:28:00,22,26.3,30,901,1188
2023-03-16 21:30:00,22,56.7,118,861,1068
2023-03-16 21:32:00,22,56.7,118,861,1068
2023-03-16 21:34:00,22,56.7,118,861,1068
2023-03-16 21:36:00,22,56.7,118,861,1068
2023-03-16 21:38:00,22,56.7,118,861,1068
2023-03-16 21:40:00,22,56.7,118,861,1068
2023-03-16 21:42:00,22,56.7,118,861,1068
2023-03-16 21:44:00,22,56.7,118,861,1068
2023-03-16 21:46:00,22,56.7,118,861,1068
2023-03-16 21:48:00,22,56.7,118,861,1068
2023-03-16 21:50:00,22,56.7,118,861,1068
2023-03-16 21:52:00,22,56.7,118,861,1068
2023-03-16 21:54:00,22,56.7,118,861,1068
2023-03-16 21:56:00,22,56.7,118,861,1068
2023-03-16 21:58:00,22,56.7,118,861,1068
2023-03-16 22:00:00,22,56.7,118,861,1068
2023-03-16 22:02:00,22,56.7,118,861,1068
2023-03-16 22:04:00,22,56.7,118,861,1068
2023-03-16 22:06:00,22,56.7,118,861,1068
2023-03-16 22:08:00,22,31.7,43,908,1208
2023-03-16 22:10:00,22,31,43,916,1208
2023-03-16 22:12:00,22,31,43,916,1208
2023-03-16 22:14:00,22,31,43,916,1208
2023-03-16 22:16:00,22,31,43,916,1208
2023-03-16 22:18:00,22,31,43,916,1208
2023-03-16 22:20:00,22,31,43,916,1208
2023-03-16 22:22:00,22,31,43,916,1208
2023-03-16 22:24:00,22,31,43,916,1208
2023-03-16 22:26:00,22,31,43,916,1208
2023-03-16 22:28:00,22,31,43,916,1208
2023-03-16 22:30:00,22,31,43,916,1208
2023-03-16 22:32:00,22,31,43,916,1208
2023-03-16 22:34:00,22,31,43,916,1208
2023-03-16 22:36:00,22,31,43,916,1208
2023-03-16 22:38:00,22,31,43,916,1208
2023-03-16 22:40:00,22,31,43,916,1208
2023-03-16 22:42:00,22,31,43,916,1208
2023-03-16 22:44:00,22,31,43,916,1208
2023-03-16 22:46:00,22,34,52,896,1150
2023-03-16 22:48:00,22,34,52,896,1150
2023-03-16 22:50:00,22,34,52,896,1150
2023-03-16 22:52:00,22,34,52,896,1150
2023-03-16 22:54:00,22,34,52,896,1150
2023-03-16 22:56:00,22,34,52,896,1150
2023-03-16 22:58:00,22,34,52,896,1150
2023-03-16 23:00:00,22,34,52,896,1150
2023-03-16 23:02:00,22,34,52,896,1150
2023-03-16 23:04:00,22,34,52,896,1150
2023-03-16 23:06:00,22,47.7,69,882,1150
2023-03-16 23:08:00,22,47.7,69,882,1150
2023-03-16 23:10:00,22,47.7,69,882,1150
2023-03-16 23:12:00,22,47.7,69,882,1150
2023-03-16 23:14:00,22,47.7,69,882,1150
2023-03-16 23:16:00,22,47.7,69,882,1150
2023-03-16 23:18:00,22,47.7,69,882,1150
2023-03-16 23:20:00,22,47.7,69,882,1150
2023-03-16 23:22:00,22,47.7,69,882,1150
2023-03-16 23:24:00,22,42,69,861,1086
2023-03-16 23:26:00,22,42,69,861,1086
2023-03-16 23:28:00,22,42,69,861,1086
2023-03-16 23:30:00,22,42,69,861,1086
2023-03-16 23:32:00,22,42,69,861,1086
2023-03-16 23:34:00,22,42,69,861,1086
2023-03-16 23:36:00,23,42.3,69,858,1086
2023-03-16 23:38:00,23,42.3,69,858,1086
2023-03-16 23:40:00,23,42.3,69,858,1086
2023-03-16 23:42:00,23,42.3,69,858,1086
2023-03-16 23:44:00,23,42.3,69,858,1086
2023-03-16 23:46:00,23,42.3,69,858,1086
2023-03-16 23:48:00,23,42.3,69,858,1086
2023-03-16 23:50:00,23,42.3,69,858,1086
2023-03-16 23:52:00,23,42.3,69,858,1086
2023-03-16 23:54:00,23,42.3,69,858,1086
2023-03-16 23:56:00,23,42.3,69,858,1086
2023-03-16 23:58:00,23,42.3,69,858,1086
2023-03-17 00:00:00,23,42.3,69,858,1086
2023-03-17 00:02:00,23,39.7,69,895,1199
2023-03-17 00:04:00,23,26.7,30,909,1199
2023-03-17 00:06:00,23,26.7,30,909,1199
2023-03-17 00:08:00,23,26.7,30,909,1199
2023-03-17 00:10:00,23,26.7,30,909,1199
2023-03-17 00:12:00,23,26.7,30,909,1199
2023-03-17 00:14:00,23,26.7,30,909,1199
2023-03-17 00:16:00,23,26.7,30,909,1199
2023-03-17 00:18:00,23,26.7,30,909,1199
2023-03-17 00:20:00,23,26.7,30,909,1199
2023-03-17 00:22:00,23,26.7,30,909,1199
2023-03-17 00:24:00,23,26.7,30,909,1199
2023-03-17 00:26:00,23,26.7,30,909,1199
2023-03-17 00:28:00,23,26.7,30,909,1199
2023-03-17 00:30:00,23,26.7,30,909,1199
2023-03-17 00:32:00,23,26.7,30,909,1199
2023-03-17 00:34:00,23,26.7,30,909,1199
2023-03-17 00:36:00,23,26.7,30,909,1199
2023-03-17 00:38:00,23,26.7,30,909,1199
2023-03-17 00:40:00,23,26,30,899,1167
2023-03-17 00:42:00,23,26,30,899,1167
2023-03-17 00:44:00,23,26,30,899,1167
2023-03-17 00:46:00,23,26,30,899,1167
2023-03-17 00:48:00,23,26,30,899,1167
2023-03-17 00:50:00,23,26,30,899,1167
2023-03-17 00:52:00,23,26,30,899,1167
2023-03-17 00:54:00,23,26,30,899,1167
2023-03-17 00:56:00,23,26,30,899,1167
2023-03-17 00:58:00,23,26,30,899,1167
2023-03-17 01:00:00,21,24.7,28,897,1167
2023-03-17 01:02:00,21,24.7,28,897,1167
2023-03-17 01:04:00,21,24.7,28,897,1167
2023-03-17 01:06:00,21,24.7,28,897,1167
2023-03-17 01:08:00,21,24.7,28,897,1167
2023-03-17 01:10:00,21,24.7,28,897,1167
2023-03-17 01:12:00,21,24.7,28,897,1167
2023-03-17 01:14:00,21,24.7,28,897,1167
2023-03-17 01:16:00,21,24.7,28,897,1167
2023-03-17 01:18:00,21,29,38,876,1104
2023-03-17 01:20:00,21,29,38,876,1104
2023-03-17 01:22:00,21,29,38,876,1104
2023-03-17 01:24:00,21,29,38,876,1104
2023-03-17 01:26:00,21,29,38,876,1104
2023-03-17 01:28:00,21,29,38,876,1104
2023-03-17 01:30:00,21,29,38,876,1104
2023-03-17 01:32:00,21,29,38,876,1104
2023-03-17 01:34:00,21,29,38,876,1104
2023-03-17 01:36:00,21,29,38,876,1104
2023-03-17 01:38:00,21,29,38,876,1104
2023-03-17 01:40:00,21,29,38,876,1104
2023-03-17 01:42:00,21,29,38,876,1104
2023-03-17 01:44:00,21,29,38,876,1104
2023-03-17 01:46:00,21,29,38,876,1104
2023-03-17 01:48:00,21,29,38,876,1104
2023-03-17 01:50:00,21,29,38,876,1104
2023-03-17 01:52:00,21,29,38,876,1104
2023-03-17 01:54:00,21,29,38,876,1104
2023-03-17 01:56:00,21,33.7,52,885,1131
2023-03-17 01:58:00,21,37.7,52,876,1131
2023-03-17 02:00:00,21,37.7,52,876,1131
2023-03-17 02:02:00,21,37.7,52,876,1131
2023-03-17 02:04:00,21,37.7,52,876,1131
2023-03-17 02:06:00,21,37.7,52,876,1131
2023-03-17 02:08:00,21,37.7,52,876,1131
2023-03-17 02:10:00,21,37.7,52,876,1131
2023-03-17 02:12:00,21,37.7,52,876,1131
2023-03-17 02:14:00,21,37.7,52,876,1131
2023-03-17 02:16:00,21,37.7,52,876,1131
2023-03-17 02:18:00,21,37.7,52,876,1131
2023-03-17 02:20:00,21,37.7,52,876,1131
2023-03-17 02:22:00,21,37.7,52,876,1131
2023-03-17 02:24:00,21,37.7,52,876,1131
2023-03-17 02:26:00,21,37.7,52,880,1131
2023-03-17 02:28:00,21,37.7,52,880,1131
2023-03-17 02:30:00,21,37.7,52,880,1131
2023-03-17 02:32:00,21,37.7,52,880,1131
2023-03-17 02:34:00,21,31,40,897,1183
2023-03-17 02:36:00,21,31,40,897,1183
2023-03-17 02:38:00,21,31,40,897,1183
2023-03-17 02:40:00,21,31,40,897,1183
2023-03-17 02:42:00,21,31,40,897,1183
2023-03-17 02:44:00,21,31,40,897,1183
2023-03-17 02:46:00,21,31,40,897,1183
2023-03-17 02:48:00,21,31,40,897,1183
2023-03-17 02:50:00,21,31,40,897,1183
2023-03-17 02:52:00,21,31,40,897,1183
2023-03-17 02:54:00,21,25,32,904,1183
2023-03-17 02:56:00,21,25,32,904,1183
2023-03-17 02:58:00,21,25,32,904,1183
2023-03-17 03:00:00,21,25,32,904,1183
2023-03-17 03:02:00,21,25,32,904,1183
2023-03-17 03:04:00,21,25,32,904,1183
2023-03-17 03:06:00,21,25,32,904,1183
2023-03-17 03:08:00,21,25,32,904,1183
2023-03-17 03:10:00,21,25,32,904,1183
2023-03-17 03:12:00,21,25.7,34,884,1123
2023-03-17 03:14:00,21,25.7,34,884,1123
2023-03-17 03:16:00,21,25.7,34,884,1123
2023-03-17 03:18:00,21,25.7,34,884,1123
2023-03-17 03:20:00,21,25.7,34,884,1123
2023-03-17 03:22:00,21,25.7,34,884,1123
2023-03-17 03:24:00,21,25.7,34,884,1123
2023-03-17 03:26:00,21,25.7,34,884,1123
2023-03-17 03:28:00,21,25.7,34,884,1123
2023-03-17 03:30:00,21,25.7,34,884,1123
2023-03-17 03:32:00,21,25.7,34,884,1123
2023-03-17 03:34:00,21,25.7,34,884,1123
2023-03-17 03:36:00,21,25.7,34,884,1123
2023-03-17 03:38:00,21,25.7,34,884,1123
2023-03-17 03:40:00,21,25.7,34,884,1123
2023-03-17 03:42:00,21,25.7,34,884,1123
2023-03-17 03:44:00,21,25.7,34,884,1123
2023-03-17 03:46:00,21,25.7,34,884,1123
2023-03-17 03:48:00,21,25.7,34,884,1123
2023-03-17 03:50:00,21,22.7,25,915,1216
2023-03-17 03:52:00,19,27.7,39,915,1216
2023-03-17 03:54:00,19,27.7,39,915,1216
2023-03-17 03:56:00,19,27.7,39,915,1216
2023-03-17 03:58:00,19,27.7,39,915,1216
2023-03-17 04:00:00,19,27.7,39,915,1216
2023-03-17 04:02:00,19,27.7,39,915,1216
2023-03-17 04:04:00,19,27.7,39,915,1216
2023-03-17 04:06:00,19,27.7,39,915,1216
2023-03-17 04:08:00,19,27.7,39,915,1216
2023-03-17 04:10:00,19,27.7,39,915,1216
2023-03-17 04:12:00,19,27.7,39,915,1216
2023-03-17 04:14:00,19,27.7,39,915,1216
2023-03-17 04:16:00,19,27.7,39,915,1216
2023-03-17 04:18:00,19,27.7,39,915,1216
2023-03-17 04:20:00,19,27.7,39,915,1216
2023-03-17 04:22:00,19,27.7,39,915,1216
2023-03-17 04:24:00,19,27.7,39,915,1216
2023-03-17 04:26:00,19,27.7,39,915,1216
2023-03-17 04:28:00,19,34.7,46,888,1134
2023-03-17 04:30:00,19,34.7,46,888,1134
2023-03-17 04:32:00,19,34.7,46,888,1134
2023-03-17 04:34:00,19,34.7,46,888,1134
2023-03-17 04:36:00,19,34.7,46,888,1134
2023-03-17 04:38:00,19,34.7,46,888,1134
2023-03-17 04:40:00,19,34.7,46,888,1134
2023-03-17 04:42:00,19,34.7,46,888,1134
2023-03-17 04:44:00,19,34.7,46,888,1134
2023-03-17 04:46:00,19,34.7,46,888,1134
2023-03-17 04:48:00,19,31.7,46,885,1134
2023-03-17 04:50:00,19,31.7,46,885,1134
2023-03-17 04:52:00,19,31.7,46,885,1134
2023-03-17 04:54:00,19,31.7,46,885,1134
2023-03-17 04:56:00,19,31.7,46,885,1134
2023-03-17 04:58:00,19,31.7,46,885,1134
2023-03-17 05:00:00,19,31.7,46,885,1134
2023-03-17 05:02:00,19,31.7,46,885,1134
2023-03-17 05:04:00,19,31.7,46,885,1134
2023-03-17 05:06:00,19,33.7,52,853,1038
2023-03-17 05:08:00,19,33.7,52,853,1038
2023-03-17 05:10:00,19,33.7,52,853,1038
2023-03-17 05:12:00,19,33.7,52,853,1038
2023-03-17 05:14:00,19,33.7,52,853,1038
2023-03-17 05:16:00,19,33.7,52,853,1038
2023-03-17 05:18:00,22,34.7,52,853,1038
2023-03-17 05:20:00,22,34.7,52,853,1038
2023-03-17 05:22:00,22,34.7,52,853,1038
2023-03-17 05:24:00,22,34.7,52,853,1038
2023-03-17 05:26:00,22,34.7,52,853,1038
2023-03-17 05:28:00,22,34.7,52,853,1038
2023-03-17 05:30:00,22,34.7,52,853,1038
2023-03-17 05:32:00,22,34.7,52,853,1038
2023-03-17 05:34:00,22,34.7,52,853,1038
2023-03-17 05:36:00,22,34.7,52,853,1038
2023-03-17 05:38:00,22,34.7,52,853,1038
2023-03-17 05:40:00,22,34.7,52,853,1038
2023-03-17 05:42:00,22,34.7,52,853,1038
2023-03-17 05:44:00,22,26.3,30,907,1202
2023-03-17 05:46:00,22,29.7,40,896,1202
2023-03-17 05:48:00,22,29.7,40,896,1202
2023-03-17 05:50:00,22,29.7,40,896,1202
2023-03-17 05:52:00,22,29.7,40,896,1202
2023-03-17 05:54:00,22,29.7,40,896,1202
2023-03-17 05:56:00,22,29.7,40,896,1202
2023-03-17 05:58:00,22,29.7,40,896,1202
2023-03-17 06:00:00,22,29.7,40,896,1202
2023-03-17 06:02:00,22,29.7,40,896,1202
2023-03-17 06:04:00,22,29.7,40,896,1202
2023-03-17 06:06:00,22,29.7,40,896,1202
2023-03-17 06:08:00,22,29.7,40,896,1202
2023-03-17 06:10:00,22,29.7,40,896,1202
2023-03-17 06:12:00,22,29.7,40,896,1202
2023-03-17 06:14:00,22,29.7,40,896,1202
2023-03-17 06:16:00,22,29.7,40,896,1202
2023-03-17 06:18:00,22,29.7,40,896,1202
2023-03-17 06:20:00,22,29.7,40,896,1202
2023-03-17 06:22:00,22,32,40,903,1222
2023-03-17 06:24:00,22,32,40,903,1222
2023-03-17 06:26:00,22,32,40,903,1222
2023-03-17 06:28:00,22,32,40,903,1222
2023-03-17 06:30:00,22,32,40,903,1222
2023-03-17 06:32:00,22,32,40,903,1222
2023-03-17 06:34:00,22,32,40,903,1222
2023-03-17 06:36:00,22,32,40,903,1222
2023-03-17 06:38:00,22,32,40,903,1222
2023-03-17 06:40:00,22,32,40,903,1222
2023-03-17 06:42:00,21,28.3,34,920,1222
2023-03-17 06:44:00,21,28.3,34,920,1222
2023-03-17 06:46:00,21,28.3,34,920,1222
2023-03-17 06:48:00,21,28.3,34,920,1222
2023-03-17 06:50:00,21,28.3,34,920,1222
2023-03-17 06:52:00,21,28.3,34,920,1222
2023-03-17 06:54:00,21,28.3,34,920,1222
2023-03-17 06:56:00,21,28.3,34,920,1222
2023-03-17 06:58:00,21,28.3,34,920,1222
2023-03-17 07:00:00,21,25.3,30,881,1104
2023-03-17 07:02:00,21,25.3,30,881,1104
2023-03-17 07:04:00,21,25.3,30,881,1104
2023-03-17 07:06:00,21,25.3,30,881,1104
2023-03-17 07:08:00,21,25.3,30,881,1104
2023-03-17 07:10:00,21,25.3,30,881,1104
2023-03-17 07:12:00,21,25.3,30,881,1104
2023-03-17 07:14:00,21,25.3,30,881,1104
2023-03-17 07:16:00,21,25.3,30,881,1104
2023-03-17 07:18:00,21,25.3,30,881,1104
2023-03-17 07:20:00,21,25.3,30,881,1104
2023-03-17 07:22:00,21,25.3,30,881,1104
2023-03-17 07:24:00,21,25.3,30,881,1104
2023-03-17 07:26:00,21,25.3,30,881,1104
2023-03-17 07:28:00,21,25.3,30,881,1104
2023-03-17 07:30:00,21,25.3,30,881,1104
2023-03-17 07:32:00,21,25.3,30,881,1104
2023-03-17 07:34:00,21,25.3,30,881,1104
2023-03-17 07:36:00,21,25.3,30,881,1104
2023-03-17 07:38:00,21,32.7,47,900,1163
2023-03-17 07:40:00,21,32.3,47,893,1163
2023-03-17 07:42:00,21,32.3,47,893,1163
2023-03-17 07:44:00,21,32.3,47,893,1163
2023-03-17 07:46:00,21,32.3,47,893,1163
2023-03-17 07:48:00,21,32.3,47,893,1163
2023-03-17 07:50:00,21,32.3,47,893,1163
2023-03-17 07:52:00,21,32.3,47,893,1163
2023-03-17 07:54:00,21,32.3,47,893,1163
2023-03-17 07:56:00,21,32.3,47,893,1163
2023-03-17 07:58:00,21,32.3,47,893,1163
2023-03-17 08:00:00,21,32.3,47,893,1163
2023-03-17 08:02:00,21,32.3,47,893,1163
2023-03-17 08:04:00,21,32.3,47,893,1163
2023-03-17 08:06:00,21,32.3,47,893,1163
2023-03-17 08:08:00,22,32.7,47,897,1163
2023-03-17 08:10:00,22,32.7,47,897,1163
2023-03-17 08:12:00,22,32.7,47,897,1163
2023-03-17 08:14:00,22,32.7,47,897,1163
2023-03-17 08:16:00,22,34.7,53,895,1155
2023-03-17 08:18:00,22,34.7,53,895,1155
2023-03-17 08:20:00,22,34.7,53,895,1155
2023-03-17 08:22:00,22,34.7,53,895,1155
2023-03-17 08:24:00,22,34.7,53,895,1155
2023-03-17 08:26:00,22,34.7,53,895,1155
2023-03-17 08:28:00,22,34.7,53,895,1155
2023-03-17 08:30:00,22,34.7,53,895,1155
2023-03-17 08:32:00,22,34.7,53,895,1155
2023-03-17 08:34:00,22,34.7,53,895,1155
2023-03-17 08:36:00,22,47,66,880,1155
2023-03-17 08:38:00,22,47,66,880,1155
2023-03-17 08:40:00,22,47,66,880,1155
2023-03-17 08:42:00,22,47,66,880,1155
2023-03-17 08:44:00,22,47,66,880,1155
2023-03-17 08:46:00,22,47,66,880,1155
2023-03-17 08:48:00,22,47,66,880,1155
2023-03-17 08:50:00,22,47,66,880,1155
2023-03-17 08:52:00,22,47,66,880,1155
2023-03-17 08:54:00,22,37.7,66,863,1104
2023-03-17 08:56:00,22,37.7,66,863,1104
2023-03-17 08:58:00,22,37.7,66,863,1104
2023-03-17 09:00:00,22,37.7,66,863,1104
2023-03-17 09:02:00,22,37.7,66,863,1104
2023-03-17 09:04:00,22,37.7,66,863,1104
2023-03-17 09:06:00,22,37.7,66,863,1104
2023-03-17 09:08:00,22,37.7,66,863,1104
2023-03-17 09:10:00,22,37.7,66,863,1104
2023-03-17 09:12:00,22,37.7,66,863,1104
2023-03-17 09:14:00,22,37.7,66,863,1104
2023-03-17 09:16:00,22,37.7,66,863,1104
2023-03-17 09:18:00,22,37.7,66,863,1104
2023-03-17 09:20:00,22,37.7,66,863,1104
2023-03-17 09:22:00,22,37.7,66,863,1104
2023-03-17 09:24:00,22,37.7,66,863,1104
2023-03-17 09:26:00,22,37.7,66,863,1104
2023-03-17 09:28:00,22,37.7,66,863,1104
2023-03-17 09:30:00,22,37.7,66,863,1104
2023-03-17 09:32:00,22,40,66,871,1129
2023-03-17 09:34:00,19,24.3,32,874,1129
2023-03-17 09:36:00,19,24.3,32,874,1129
2023-03-17 09:38:00,19,24.3,32,874,1129
2023-03-17 09:40:00,19,24.3,32,874,1129
2023-03-17 09:42:00,19,24.3,32,874,1129
2023-03-17 09:44:00,19,24.3,32,874,1129
2023-03-17 09:46:00,19,24.3,32,874,1129
2023-03-17 09:48:00,19,24.3,32,874,1129
2023-03-17 09:50:00,19,24.3,32,874,1129
2023-03-17 09:52:00,19,24.3,32,874,1129
2023-03-17 09:54:00,19,24.3,32,874,1129
2023-03-17 09:56:00,19,24.3,32,874,1129
2023-03-17 09:58:00,19,24.3,32,874,1129
2023-03-17 10:00:00,19,24.3,32,874,1129
2023-03-17 10:02:00,19,24.3,32,874,1129
2023-03-17 10:04:00,19,24.3,32,874,1129
2023-03-17 10:06:00,19,24.3,32,874,1129
2023-03-17 10:08:00,19,24.3,32,874,1129
2023-03-17 10:10:00,19,24.3,32,904,1218
2023-03-17 10:12:00,19,24.3,32,904,1218
2023-03-17 10:14:00,19,24.3,32,904,1218
2023-03-17 10:16:00,19,24.3,32,904,1218
2023-03-17 10:18:00,19,24.3,32,904,1218
2023-03-17 10:20:00,19,24.3,32,904,1218
2023-03-17 10:22:00,19,24.3,32,904,1218
2023-03-17 10:24:00,19,24.3,32,904,1218
2023-03-17 10:26:00,19,24.3,32,904,1218
2023-03-17 10:28:00,19,24.3,32,904,1218
2023-03-17 10:30:00,19,26.7,32,920,1218
2023-03-17 10:32:00,19,26.7,32,920,1218
2023-03-17 10:34:00,19,26.7,32,920,1218
2023-03-17 10:36:00,19,26.7,32,920,1218
2023-03-17 10:38:00,19,26.7,32,920,1218
2023-03-17 10:40:00,19,26.7,32,920,1218
2023-03-17 10:42:00,19,26.7,32,920,1218
2023-03-17 10:44:00,19,26.7,32,920,1218
2023-03-17 10:46:00,19,26.7,32,920,1218
2023-03-17 10:48:00,19,31.7,47,881,1100
2023-03-17 10:50:00,19,31.7,47,881,1100
2023-03-17 10:52:00,19,31.7,47,881,1100
2023-03-17 10:54:00,19,31.7,47,881,1100
2023-03-17 10:56:00,19,31.7,47,881,1100
2023-03-17 10:58:00,19,31.7,47,881,1100
2023-03-17 11:00:00,19,31.7,47,893,1100
2023-03-17 11:02:00,19,31.7,47,893,1100
2023-03-17 11:04:00,19,31.7,47,893,1100
2023-03-17 11:06:00,19,31.7,47,893,1100
2023-03-17 11:08:00,19,31.7,47,893,1100
2023-03-17 11:10:00,19,31.7,47,893,1100
2023-03-17 11:12:00,19,31.7,47,893,1100
2023-03-17 11:14:00,19,31.7,47,893,1100
2023-03-17 11:16:00,19,31.7,47,893,1100
2023-03-17 11:18:00,19,31.7,47,893,1100
2023-03-17 11:20:00,19,31.7,47,893,1100
2023-03-17 11:22:00,19,31.7,47,893,1100
2023-03-17 11:24:00,19,31.7,47,893,1100
2023-03-17 11:26:00,19,33.3,52,901,1123
2023-03-17 11:28:00,19,33.7,52,892,1123
2023-03-17 11:30:00,19,33.7,52,892,1123
2023-03-17 11:32:00,19,33.7,52,892,1123
2023-03-17 11:34:00,19,33.7,52,892,1123
2023-03-17 11:36:00,19,33.7,52,892,1123
2023-03-17 11:38:00,19,33.7,52,892,1123
2023-03-17 11:40:00,19,33.7,52,892,1123
2023-03-17 11:42:00,19,33.7,52,892,1123
2023-03-17 11:44:00,19,33.7,52,892,1123
2023-03-17 11:46:00,19,33.7,52,892,1123
2023-03-17 11:48:00,19,33.7,52,892,1123
2023-03-17 11:50:00,19,33.7,52,892,1123
2023-03-17 11:52:00,19,33.7,52,892,1123
2023-03-17 11:54:00,19,33.7,52,892,1123
2023-03-17 11:56:00,19,33.7,52,892,1123
2023-03-17 11:58:00,19,33.7,52,892,1123
2023-03-17 12:00:00,19,33.7,52,892,1123
2023-03-17 12:02:00,19,33.7,52,892,1123
2023-03-17 12:04:00,19,55.7,118,885,1104
2023-03-17 12:06:00,19,55.7,118,885,1104
