"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-13 12:00:00,1451,1367,5936,1545,153,3065,0,85.6,5633,73.8,586
2023-03-13 12:04:00,1426,1340,5876,1567,154,3302,0,66.6,5649,72.9,571
2023-03-13 12:08:00,1402,1360,6218,1628,139,3336,0,72.3,5659,79.9,584
2023-03-13 12:12:00,1351,1353,6066,1996,143,3180,0,90.7,5868,71.8,688
2023-03-13 12:16:00,1433,1426,6525,2262,145,2940,0,77.0,6493,75.9,596
2023-03-13 12:20:00,1390,1360,5320,1578,146,3190,0,70.0,5266,71.4,589
2023-03-13 12:24:00,1434,1366,6321,1561,152,3145,0,69.2,6261,76.6,592
2023-03-13 12:28:00,1418,1384,5832,1672,145,3308,0,71.4,5700,72.9,595
2023-03-13 12:32:00,1439,1349,5937,1740,143,2980,0,78.1,5847,75.4,589
2023-03-13 12:36:00,1661,1478,6423,1883,159,3040,0.280,76.5,6223,75.6,586
2023-03-13 12:40:00,1412,1352,5024,1542,144,3098,0,68.2,5078,71.9,593
2023-03-13 12:44:00,1418,1364,8980,1588,143,3064,0,73.5,10219,82.4,4571
2023-03-13 12:48:00,1445,1356,6374,1934,145,3021,0,97.0,5985,76.0,592
2023-03-13 12:52:00,1438,1339,6240,2342,155,3355,0,77.7,5972,70.4,603
2023-03-13 12:56:00,1394,1465,6050,1645,145,3245,0,77.6,5966,73.6,570
2023-03-13 13:00:00,1405,1351,5941,1586,150,3127,0,90.1,5289,74.0,598
2023-03-13 13:04:00,1395,1336,5926,1558,149,2936,0,91.0,5513,75.8,1178
2023-03-13 13:08:00,1398,1376,6172,2023,145,3301,0,93.3,6003,74.7,574
2023-03-13 13:12:00,1409,1348,6490,2266,149,2960,0,79.7,6372,73.8,585
2023-03-13 13:16:00,1443,1397,6611,1681,154,3224,0,101,6357,79.1,710
2023-03-13 13:20:00,1420,1363,6176,1567,154,3133,0,101,5713,78.3,595
2023-03-13 13:24:00,1466,1377,5453,1928,143,2860,0,76.6,5209,77.5,595
2023-03-13 13:28:00,1442,1346,5335,1785,149,2840,0,70.6,5460,73.5,579
2023-03-13 13:32:00,1425,1330,6038,1592,159,3111,0,64.8,5615,72.9,590
2023-03-13 13:36:00,1751,1449,9633,1637,144,3161,0,64.5,10929,70.5,5622
2023-03-13 13:40:00,1403,1377,5945,1514,155,3080,0,86.9,5688,68.7,584
2023-03-13 13:44:00,1426,1350,5867,1996,153,3069,0,70.8,5640,78.6,572
2023-03-13 13:48:00,3014,1367,6244,2269,152,2963,0.244,102,7031,80.2,579
2023-03-13 13:52:00,1376,1361,5597,1591,140,3280,0,85.3,5551,71.8,593
2023-03-13 13:56:00,1423,1407,6949,1608,147,3205,0,74.3,6803,75.8,756
2023-03-13 14:00:00,1365,1393,5983,1521,152,3428,0,66.9,5878,74.2,592
2023-03-13 14:04:00,1411,1355,6229,1768,156,2914,0,77.7,5553,74.2,604
2023-03-13 14:08:00,1419,1371,5674,2127,148,3252,0,109,6011,75.0,589
2023-03-13 14:12:00,1391,1355,5080,1612,151,2981,0,69.6,5210,74.9,592
2023-03-13 14:16:00,1447,1426,6074,1652,138,2998,0,95.5,6199,70.4,571
2023-03-13 14:20:00,1422,1344,6054,1995,149,3071,0,85.8,5716,75.5,589
2023-03-13 14:24:00,1397,1379,6266,2207,141,2906,0,76.9,5897,73.3,596
2023-03-13 14:28:00,1415,1342,8356,1734,160,3230,0,75.2,9504,75.2,4679
2023-03-13 14:32:00,1413,1365,5569,1595,150,3196,0,69.1,5531,71.6,573
2023-03-13 14:36:00,3500,1468,7058,1609,146,3037,0,68.3,7552,73.1,586
2023-03-13 14:40:00,1453,1364,6378,1813,146,3239,0,78.7,5960,78.3,599
2023-03-13 14:44:00,1440,1372,6358,2339,141,2849,0,117,5952,77.0,586
2023-03-13 14:48:00,1406,1366,7642,1590,144,2983,0,86.3,7679,78.6,2369
2023-03-13 14:52:00,1457,1366,5840,1591,150,2810,0,69.5,5581,78.3,586
2023-03-13 14:56:00,1452,1471,5489,1906,147,3159,0,93.4,5477,78.8,585
2023-03-13 15:00:00,1440,1360,5850,1836,152,3188,0,67.8,5201,78.7,594
2023-03-13 15:04:00,1415,1363,6116,1908,146,3326,0,70.6,5666,71.1,584
2023-03-13 15:08:00,1419,1340,6024,1559,143,2936,0,85.9,5682,72.8,587
2023-03-13 15:12:00,1411,1367,5836,1582,155,3077,0,79.3,6042,70.8,585
2023-03-13 15:16:00,1480,1431,5466,1960,150,3099,0,86.9,5681,70.3,588
2023-03-13 15:20:00,1379,1351,7993,2072,139,3165,0,74.8,9077,73.2,5392
2023-03-13 15:24:00,1431,1348,5901,1548,150,3082,0.235,77.2,5731,72.2,588
2023-03-13 15:28:00,1433,1360,6060,1500,147,3202,0,97.5,5627,74.7,600
2023-03-13 15:32:00,1399,1345,6078,1526,140,3210,0,84.6,5743,72.7,575
2023-03-13 15:36:00,1686,1492,6970,1939,164,3054,0,74.2,6663,70.3,595
2023-03-13 15:40:00,1403,1345,6222,2294,147,2922,0,83.4,6889,74.5,836
2023-03-13 15:44:00,1388,1351,5092,1535,155,3015,0,80.0,5218,75.3,586
2023-03-13 15:48:00,3079,1361,7356,1500,150,3260,0.244,67.2,7503,69.5,590
2023-03-13 15:52:00,1438,1372,6110,2002,150,3266,0,75.8,6097,76.9,583
2023-03-13 15:56:00,1382,1410,6509,1744,145,2961,0,75.2,6323,71.9,599
2023-03-13 16:00:00,1427,1353,5890,1524,153,3426,0,59.2,5801,75.4,577
2023-03-13 16:04:00,1466,1366,5024,1567,143,3257,0,77.3,5208,77.8,597
2023-03-13 16:08:00,1397,1373,5742,1617,154,3038,0,74.0,5532,78.4,583
2023-03-13 16:12:00,1494,1346,10030,1900,157,3100,0,81.8,9812,79.3,5404
2023-03-13 16:16:00,1387,1442,6632,2371,150,3092,0,127,6586,84.1,592
2023-03-13 16:20:00,1425,1396,5862,1571,155,2824,0,69.1,5857,77.5,582
2023-03-13 16:24:00,1433,1372,5660,1617,153,3155,0,73.1,5426,78.6,567
2023-03-13 16:28:00,1427,1341,5033,1598,148,2837,0,87.8,5144,76.6,595
2023-03-13 16:32:00,1383,1376,7050,1947,153,3327,0,107,6382,77.7,2115
2023-03-13 16:36:00,1807,1476,6537,2155,150,2825,0,77.7,6688,79.8,586
2023-03-13 16:40:00,3298,1347,7287,1557,146,3202,0,65.6,7320,77.5,596
2023-03-13 16:44:00,1390,1358,5937,1601,159,2988,0,78.0,5985,75.8,622
2023-03-13 16:48:00,1418,1354,5633,1926,147,3290,0,68.6,5685,72.0,577
2023-03-13 16:52:00,1412,1376,5909,2214,156,2944,0,121,5547,75.7,586
2023-03-13 16:56:00,1372,1451,6179,1591,158,3269,0,73.9,5841,71.3,587
2023-03-13 17:00:00,1394,1353,6151,1583,148,3029,0,121,6067,72.9,575
2023-03-13 17:04:00,1447,1379,9179,1665,147,3086,0,76.6,10467,78.3,6061
2023-03-13 17:08:00,3551,1351,7005,1884,151,3120,0,70.2,7215,71.6,563
2023-03-13 17:12:00,1361,1328,5577,2248,141,3199,0,95.3,5785,72.7,585
2023-03-13 17:16:00,1371,1412,5825,1643,155,2998,0,77.7,5658,72.1,577
2023-03-13 17:20:00,1405,1357,5881,1555,134,3302,0,67.9,5503,70.4,580
2023-03-13 17:24:00,1447,1345,6384,1822,161,3123,0.264,93.0,6014,78.2,973
2023-03-13 17:28:00,1402,1375,6328,1640,149,3159,0,142,6134,78.7,603
2023-03-13 17:32:00,1439,1346,5287,2108,165,2912,0,115,5436,80.2,576
2023-03-13 17:36:00,1783,1484,6119,1661,157,3058,0,66.6,6357,76.4,714
2023-03-13 17:40:00,1431,1357,6135,1575,165,2859,0,73.0,5787,82.9,589
2023-03-13 17:44:00,1454,1362,6222,1913,142,2989,0,104,5878,83.0,604
2023-03-13 17:48:00,1471,1358,6260,2285,147,3045,0.259,78.9,6121,81.5,587
2023-03-13 17:52:00,1434,1364,6113,1599,147,3211,0,72.5,5773,79.4,595
2023-03-13 17:56:00,1474,1459,8305,1715,153,2900,0,88.1,9964,78.8,5217
2023-03-13 18:00:00,1416,1364,4953,1616,145,2946,0,70.1,5118,78.9,581
2023-03-13 18:04:00,1436,1341,6043,2000,142,3257,0,93.5,5934,78.3,584
2023-03-13 18:08:00,4173,2070,9154,2572,170,3119,0,79.5,9228,79.1,584
2023-03-13 18:12:00,1435,1373,5926,1553,153,3060,0,85.7,5902,77.7,580
2023-03-13 18:16:00,1436,1399,6334,1615,140,2912,0,74.6,5777,78.8,590
2023-03-13 18:20:00,1360,1392,5265,1924,135,2921,0,78.7,5113,73.9,587
2023-03-13 18:24:00,1481,1375,5366,1705,150,3173,0,75.1,5625,77.6,582
2023-03-13 18:28:00,1411,1389,6484,1596,155,3075,0,70.4,6478,77.4,736
2023-03-13 18:32:00,1426,1363,6090,1627,156,3308,0,78.0,5642,77.4,572
2023-03-13 18:36:00,1840,1472,6648,1702,141,2839,0,70.2,6310,77.8,581
2023-03-13 18:40:00,1428,1385,5560,1945,140,3006,0,79.9,5630,78.5,582
2023-03-13 18:44:00,1459,1359,5315,2193,159,3117,0,107,5408,82.4,590
