"Time","Transmit Total","Receive Total"
2023-03-12 00:14:00,579226,470229
2023-03-12 00:16:00,486497,357607
2023-03-12 00:18:00,475575,345812
2023-03-12 00:20:00,428795,321706
2023-03-12 00:22:00,487895,383313
2023-03-12 00:24:00,572075,465870
2023-03-12 00:26:00,430150,323442
2023-03-12 00:28:00,430775,320684
2023-03-12 00:30:00,460937,347025
2023-03-12 00:32:00,478004,372815
2023-03-12 00:34:00,600951,494878
2023-03-12 00:36:00,426019,319581
2023-03-12 00:38:00,435075,327512
2023-03-12 00:40:00,428303,321888
2023-03-12 00:42:00,466199,362387
2023-03-12 00:44:00,582624,475626
2023-03-12 00:46:00,476398,348743
2023-03-12 00:48:00,425063,316866
2023-03-12 00:50:00,444343,327604
2023-03-12 00:52:00,460659,356866
2023-03-12 00:54:00,583060,476186
2023-03-12 00:56:00,451320,347677
2023-03-12 00:58:00,433705,325020
2023-03-12 01:00:00,458813,348489
2023-03-12 01:02:00,439581,334813
2023-03-12 01:04:00,589809,481942
2023-03-12 01:06:00,424061,319628
2023-03-12 01:08:00,434127,325803
2023-03-12 01:10:00,421524,314861
2023-03-12 01:12:00,457683,331173
2023-03-12 01:14:00,632100,500340
2023-03-12 01:16:00,439859,336077
2023-03-12 01:18:00,429629,321100
2023-03-12 01:20:00,424897,318634
2023-03-12 01:22:00,444940,341241
2023-03-12 01:24:00,585344,477622
2023-03-12 01:26:00,475076,371941
2023-03-12 01:28:00,453856,333374
2023-03-12 01:30:00,452549,343100
2023-03-12 01:32:00,430417,324850
2023-03-12 01:34:00,608358,477746
2023-03-12 01:36:00,505628,380537
2023-03-12 01:38:00,437834,328116
2023-03-12 01:40:00,424849,317532
2023-03-12 01:42:00,418582,316355
2023-03-12 01:44:00,606786,496340
2023-03-12 01:46:00,472063,368371
2023-03-12 01:48:00,463914,354727
2023-03-12 01:50:00,434070,325785
2023-03-12 01:52:00,445034,343123
2023-03-12 01:54:00,583998,476370
2023-03-12 01:56:00,503247,401405
2023-03-12 01:58:00,484049,350616
2023-03-12 02:00:00,467489,356267
2023-03-12 02:02:00,422922,320788
2023-03-12 02:04:00,590350,481270
2023-03-12 02:06:00,513565,411836
2023-03-12 02:08:00,432500,323083
2023-03-12 02:10:00,451740,343248
2023-03-12 02:12:00,420025,318826
2023-03-12 02:14:00,621171,510898
2023-03-12 02:16:00,535221,431173
2023-03-12 02:18:00,435011,325553
2023-03-12 02:20:00,435783,327536
2023-03-12 02:22:00,418198,316370
2023-03-12 02:24:00,612767,481031
2023-03-12 02:26:00,600434,474425
2023-03-12 02:28:00,443203,324891
2023-03-12 02:30:00,456316,344779
2023-03-12 02:32:00,414019,311419
2023-03-12 02:34:00,588813,479861
2023-03-12 02:36:00,586077,479818
2023-03-12 02:38:00,423772,316312
2023-03-12 02:40:00,464300,355773
2023-03-12 02:42:00,412859,312457
2023-03-12 02:44:00,605421,494330
2023-03-12 02:46:00,598661,469631
2023-03-12 02:48:00,478845,348788
