"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-16 18:00:00,0.942,0.000833,0,0,0.00238,0.00142,0.0100,0.0327
2023-03-16 18:02:00,0.895,0.00104,0,0,0.00158,0.00133,0.00992,0.0815
2023-03-16 18:04:00,0.895,0.000708,0,0,0.00167,0.00154,0.00938,0.0819
2023-03-16 18:06:00,0.897,0.000917,0,0,0.00196,0.00125,0.00921,0.0805
2023-03-16 18:08:00,0.895,0.000958,0,0,0.00346,0.00150,0.00983,0.0807
2023-03-16 18:10:00,0.937,0.000708,0,0,0.00125,0.00221,0.0168,0.0259
2023-03-16 18:12:00,0.895,0.000792,0,0,0.00400,0.00179,0.0101,0.0819
2023-03-16 18:14:00,0.907,0.000792,0,0,0.00283,0.00138,0.0103,0.0680
2023-03-16 18:16:00,0.895,0.000750,0,0,0.00417,0.00142,0.00975,0.0815
2023-03-16 18:18:00,0.896,0.000583,0,0,0.00371,0.00142,0.00962,0.0810
2023-03-16 18:20:00,0.933,0.000708,0,0,0.00242,0.00158,0.0103,0.0411
2023-03-16 18:22:00,0.894,0.000833,0,0,0.00396,0.00142,0.0102,0.0812
2023-03-16 18:24:00,0.924,0.000792,0,0,0.00254,0.00142,0.0107,0.0512
2023-03-16 18:26:00,0.894,0.000792,0,0,0.00379,0.00129,0.00950,0.0825
2023-03-16 18:28:00,0.893,0.000833,0,0,0.00367,0.00158,0.00983,0.0831
2023-03-16 18:30:00,0.913,0.000708,0,0,0.00312,0.00133,0.00958,0.0623
2023-03-16 18:32:00,0.894,0.000667,0,0,0.00417,0.00129,0.00967,0.0815
2023-03-16 18:34:00,0.946,0.000833,0,0,0.00142,0.00146,0.0103,0.0288
2023-03-16 18:36:00,0.898,0.000708,0,0,0.00175,0.00154,0.00854,0.0802
2023-03-16 18:38:00,0.895,0.000667,0,0,0.00346,0.00150,0.00958,0.0811
2023-03-16 18:40:00,0.898,0.000750,0,0,0.00287,0.00125,0.00904,0.0794
2023-03-16 18:42:00,0.896,0.000833,0,0,0.00333,0.00133,0.00975,0.0799
2023-03-16 18:44:00,0.940,0.000750,0,0,0.00137,0.00217,0.0155,0.0238
2023-03-16 18:46:00,0.895,0.000667,0,0,0.00392,0.00129,0.00904,0.0815
2023-03-16 18:48:00,0.908,0.000792,0,0,0.00267,0.00137,0.00900,0.0691
2023-03-16 18:50:00,0.896,0.000833,0,0,0.00183,0.00146,0.00904,0.0812
2023-03-16 18:52:00,0.896,0.000875,0,0,0.00150,0.00137,0.00987,0.0808
2023-03-16 18:54:00,0.929,0.00100,0,0,0.00121,0.00137,0.0103,0.0457
2023-03-16 18:56:00,0.896,0.000750,0,0,0.00167,0.00142,0.00850,0.0820
2023-03-16 18:58:00,0.933,0.000708,0,0,0.00237,0.00142,0.00992,0.0431
2023-03-16 19:00:00,0.896,0.000875,0,0,0.00396,0.00125,0.00900,0.0803
2023-03-16 19:02:00,0.893,0.000750,0,0,0.00417,0.00129,0.0105,0.0813
2023-03-16 19:04:00,0.907,0.000875,0,0,0.00317,0.00129,0.00900,0.0705
2023-03-16 19:06:00,0.896,0.000750,0,0,0.00354,0.00129,0.00908,0.0821
2023-03-16 19:08:00,0.953,0.000708,0,0,0.00133,0.00154,0.0105,0.0203
2023-03-16 19:10:00,0.898,0.000667,0,0,0.00383,0.00117,0.00908,0.0803
2023-03-16 19:12:00,0.896,0.000792,0,0,0.00388,0.00146,0.01000,0.0804
2023-03-16 19:14:00,0.895,0.000709,0,0,0.00309,0.00150,0.0101,0.0803
2023-03-16 19:16:00,0.895,0.000792,0,0,0.00300,0.00150,0.00987,0.0811
2023-03-16 19:18:00,0.946,0.000708,0,0,0.00142,0.00142,0.00950,0.0295
2023-03-16 19:20:00,0.896,0.000542,0,0,0.00342,0.00129,0.00908,0.0806
2023-03-16 19:22:00,0.913,0.000792,0,0,0.00279,0.00133,0.0101,0.0640
2023-03-16 19:24:00,0.895,0.000750,0,0,0.00346,0.00112,0.00958,0.0822
2023-03-16 19:26:00,0.896,0.000792,0,0,0.00288,0.00117,0.00954,0.0806
2023-03-16 19:28:00,0.922,0.000750,0,0,0.00254,0.00150,0.00958,0.0528
2023-03-16 19:30:00,0.894,0.000708,0,0,0.00354,0.00117,0.00908,0.0827
2023-03-16 19:32:00,0.936,0.000792,0,0,0.00221,0.00154,0.0103,0.0387
2023-03-16 19:34:00,0.896,0.000708,0,0,0.00363,0.00142,0.00971,0.0814
2023-03-16 19:36:00,0.897,0.000792,0,0,0.00350,0.00137,0.00817,0.0804
2023-03-16 19:38:00,0.905,0.000750,0,0,0.00333,0.00154,0.00975,0.0709
