"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-16 18:00:00,0.570,0.380,0.640
2023-03-16 18:02:00,0.710,1,0.680
2023-03-16 18:04:00,0.750,0.890,0.700
2023-03-16 18:06:00,0.840,0.930,0.740
2023-03-16 18:08:00,0.770,0.620,0.720
2023-03-16 18:10:00,1.08,1.54,0.840
2023-03-16 18:12:00,0.880,0.640,0.790
2023-03-16 18:14:00,1.20,2.12,0.900
2023-03-16 18:16:00,1.04,0.880,0.880
2023-03-16 18:18:00,0.980,0.920,0.870
2023-03-16 18:20:00,1.05,1.23,0.890
2023-03-16 18:22:00,1.12,1.43,0.930
2023-03-16 18:24:00,0.970,0.790,0.900
2023-03-16 18:26:00,0.840,0.540,0.850
2023-03-16 18:28:00,0.990,1.32,0.880
2023-03-16 18:30:00,1.06,1.33,0.910
2023-03-16 18:32:00,1.03,1.04,0.910
2023-03-16 18:34:00,1.21,1.40,0.990
2023-03-16 18:36:00,1.13,1.09,0.980
2023-03-16 18:38:00,0.970,0.860,0.930
2023-03-16 18:40:00,0.870,0.770,0.890
2023-03-16 18:42:00,0.800,0.740,0.860
2023-03-16 18:44:00,1.05,1.74,0.920
2023-03-16 18:46:00,0.970,0.880,0.910
2023-03-16 18:48:00,0.940,1.20,0.900
2023-03-16 18:50:00,0.840,0.620,0.860
2023-03-16 18:52:00,0.840,0.870,0.850
2023-03-16 18:54:00,1.11,1.35,0.940
2023-03-16 18:56:00,1.33,1.58,1.03
2023-03-16 18:58:00,1.17,0.990,1
2023-03-16 19:00:00,1.64,2.74,1.18
2023-03-16 19:02:00,1.34,0.940,1.13
2023-03-16 19:04:00,1.18,0.880,1.09
2023-03-16 19:06:00,0.990,0.600,1.04
2023-03-16 19:08:00,1.11,1.29,1.07
2023-03-16 19:10:00,0.970,0.740,1.01
2023-03-16 19:12:00,0.830,0.690,0.950
2023-03-16 19:14:00,0.850,0.600,0.940
2023-03-16 19:16:00,1.03,1.39,0.980
2023-03-16 19:18:00,0.880,0.660,0.930
2023-03-16 19:20:00,0.940,1.16,0.940
2023-03-16 19:22:00,0.840,0.800,0.880
2023-03-16 19:24:00,0.710,0.430,0.820
2023-03-16 19:26:00,0.660,0.510,0.790
2023-03-16 19:28:00,0.750,1.27,0.780
2023-03-16 19:30:00,0.860,1.41,0.810
2023-03-16 19:32:00,0.790,0.690,0.770
2023-03-16 19:34:00,0.830,0.950,0.770
2023-03-16 19:36:00,0.840,0.890,0.760
2023-03-16 19:38:00,0.740,0.650,0.740
2023-03-16 19:40:00,0.920,1.51,0.790
2023-03-16 19:42:00,0.920,0.830,0.800
2023-03-16 19:44:00,0.820,0.790,0.770
2023-03-16 19:46:00,0.950,1.25,0.820
2023-03-16 19:48:00,0.830,0.800,0.780
2023-03-16 19:50:00,0.860,0.970,0.790
2023-03-16 19:52:00,0.900,1.19,0.810
2023-03-16 19:54:00,1.35,1.66,0.990
2023-03-16 19:56:00,1.15,0.830,0.950
2023-03-16 19:58:00,1.21,1.19,1
2023-03-16 20:00:00,1.14,0.910,1
2023-03-16 20:02:00,0.920,0.620,0.910
2023-03-16 20:04:00,0.930,1,0.910
2023-03-16 20:06:00,0.940,1.06,0.910
2023-03-16 20:08:00,0.820,0.710,0.860
2023-03-16 20:10:00,0.720,0.660,0.810
2023-03-16 20:12:00,0.650,0.670,0.770
2023-03-16 20:14:00,0.660,0.720,0.740
2023-03-16 20:16:00,0.730,0.980,0.750
2023-03-16 20:18:00,0.780,0.980,0.750
2023-03-16 20:20:00,0.790,0.880,0.740
2023-03-16 20:22:00,0.740,0.680,0.730
2023-03-16 20:24:00,0.960,1.29,0.800
2023-03-16 20:26:00,0.890,0.670,0.800
2023-03-16 20:28:00,1.26,2.03,0.940
2023-03-16 20:30:00,1.22,1.19,0.960
2023-03-16 20:32:00,1.08,1.04,0.930
2023-03-16 20:34:00,1.16,0.970,0.980
2023-03-16 20:36:00,1.12,1.01,0.980
2023-03-16 20:38:00,1.14,1,1.01
2023-03-16 20:40:00,1.28,1.63,1.07
2023-03-16 20:42:00,1.20,1.19,1.06
2023-03-16 20:44:00,1.29,1.69,1.09
2023-03-16 20:46:00,1.07,0.760,1.03
2023-03-16 20:48:00,1.07,1.11,1.03
2023-03-16 20:50:00,0.920,0.630,0.980
2023-03-16 20:52:00,1.09,1.26,1.03
2023-03-16 20:54:00,1.11,1.16,1.04
2023-03-16 20:56:00,0.990,0.910,0.990
2023-03-16 20:58:00,0.870,0.720,0.940
2023-03-16 21:00:00,0.800,0.680,0.900
2023-03-16 21:02:00,0.810,0.630,0.880
2023-03-16 21:04:00,0.770,0.890,0.830
2023-03-16 21:06:00,0.670,0.560,0.800
2023-03-16 21:08:00,0.840,1.10,0.840
2023-03-16 21:10:00,0.770,0.720,0.810
2023-03-16 21:12:00,0.690,0.640,0.770
2023-03-16 21:14:00,0.690,0.710,0.760
2023-03-16 21:16:00,0.660,0.540,0.720
2023-03-16 21:18:00,0.950,1.61,0.810
2023-03-16 21:20:00,0.780,0.670,0.760
2023-03-16 21:22:00,0.810,0.720,0.770
2023-03-16 21:24:00,0.750,0.780,0.730
2023-03-16 21:26:00,0.950,0.960,0.810
2023-03-16 21:28:00,0.870,0.780,0.790
2023-03-16 21:30:00,0.860,0.920,0.800
2023-03-16 21:32:00,0.830,0.870,0.780
2023-03-16 21:34:00,0.820,0.670,0.770
2023-03-16 21:36:00,0.760,0.570,0.760
2023-03-16 21:38:00,0.790,0.930,0.760
2023-03-16 21:40:00,0.900,1.18,0.800
2023-03-16 21:42:00,0.920,1.07,0.820
2023-03-16 21:44:00,0.860,0.620,0.800
2023-03-16 21:46:00,0.990,1.26,0.840
2023-03-16 21:48:00,0.920,0.850,0.820
2023-03-16 21:50:00,0.860,0.870,0.790
2023-03-16 21:52:00,0.790,0.870,0.760
2023-03-16 21:54:00,0.740,0.670,0.730
2023-03-16 21:56:00,0.660,0.560,0.690
2023-03-16 21:58:00,0.840,1.22,0.760
2023-03-16 22:00:00,0.790,0.810,0.740
2023-03-16 22:02:00,0.900,1.30,0.770
2023-03-16 22:04:00,1.06,1.47,0.840
2023-03-16 22:06:00,0.980,0.810,0.830
2023-03-16 22:08:00,0.880,0.570,0.800
2023-03-16 22:10:00,0.980,0.850,0.850
2023-03-16 22:12:00,0.990,1.27,0.860
2023-03-16 22:14:00,1.13,1.11,0.920
2023-03-16 22:16:00,1,0.830,0.890
2023-03-16 22:18:00,1.37,1.69,1.05
2023-03-16 22:20:00,1.38,1.32,1.08
2023-03-16 22:22:00,1.55,1.95,1.17
2023-03-16 22:24:00,1.35,0.930,1.15
2023-03-16 22:26:00,1.23,1.04,1.12
2023-03-16 22:28:00,1.54,2.39,1.23
2023-03-16 22:30:00,1.40,1.27,1.20
2023-03-16 22:32:00,1.21,1.01,1.15
2023-03-16 22:34:00,1.09,0.920,1.10
2023-03-16 22:36:00,1.15,1.39,1.11
2023-03-16 22:38:00,1.13,1.11,1.10
2023-03-16 22:40:00,0.910,0.620,1.01
2023-03-16 22:42:00,0.800,0.470,0.960
2023-03-16 22:44:00,0.950,1.24,0.990
2023-03-16 22:46:00,0.870,0.790,0.960
2023-03-16 22:48:00,0.820,0.850,0.920
2023-03-16 22:50:00,0.820,0.920,0.890
2023-03-16 22:52:00,0.860,0.810,0.900
2023-03-16 22:54:00,0.910,0.890,0.900
2023-03-16 22:56:00,0.810,0.690,0.860
2023-03-16 22:58:00,0.880,1.09,0.870
2023-03-16 23:00:00,0.840,0.790,0.850
2023-03-16 23:02:00,0.730,0.460,0.790
2023-03-16 23:04:00,0.680,0.710,0.760
2023-03-16 23:06:00,0.620,0.520,0.720
2023-03-16 23:08:00,0.570,0.570,0.670
2023-03-16 23:10:00,0.870,1.12,0.780
2023-03-16 23:12:00,0.990,1.32,0.820
2023-03-16 23:14:00,1.01,1.26,0.830
2023-03-16 23:16:00,0.950,0.790,0.820
2023-03-16 23:18:00,0.860,0.660,0.790
2023-03-16 23:20:00,1,1.42,0.850
2023-03-16 23:22:00,1.13,1.27,0.910
2023-03-16 23:24:00,0.980,0.670,0.880
2023-03-16 23:26:00,0.800,0.510,0.820
2023-03-16 23:28:00,0.910,0.830,0.860
2023-03-16 23:30:00,0.790,0.760,0.810
2023-03-16 23:32:00,0.860,0.950,0.830
2023-03-16 23:34:00,0.860,0.910,0.830
2023-03-16 23:36:00,0.760,0.770,0.780
2023-03-16 23:38:00,0.730,0.660,0.760
2023-03-16 23:40:00,0.670,0.500,0.730
2023-03-16 23:42:00,0.630,0.710,0.700
2023-03-16 23:44:00,0.750,1.18,0.720
2023-03-16 23:46:00,0.780,0.690,0.720
2023-03-16 23:48:00,0.830,0.810,0.750
2023-03-16 23:50:00,0.770,0.620,0.720
2023-03-16 23:52:00,0.680,0.440,0.700
2023-03-16 23:54:00,1.11,1.68,0.850
2023-03-16 23:56:00,1.02,0.870,0.840
2023-03-16 23:58:00,1.19,1.21,0.930
2023-03-17 00:00:00,1.01,0.750,0.870
2023-03-17 00:02:00,1.44,1.78,1.05
2023-03-17 00:04:00,1.29,1.20,1.02
2023-03-17 00:06:00,1.32,1.38,1.06
2023-03-17 00:08:00,1.37,1.27,1.11
2023-03-17 00:10:00,1.19,0.860,1.06
2023-03-17 00:12:00,1.48,2.38,1.18
2023-03-17 00:14:00,1.31,1.05,1.15
2023-03-17 00:16:00,1.10,0.790,1.08
2023-03-17 00:18:00,0.910,0.520,1.03
2023-03-17 00:20:00,0.880,0.860,0.980
2023-03-17 00:22:00,0.910,0.880,0.970
2023-03-17 00:24:00,0.770,0.640,0.910
2023-03-17 00:26:00,0.820,0.700,0.920
2023-03-17 00:28:00,0.940,1.06,0.940
2023-03-17 00:30:00,0.840,0.640,0.900
2023-03-17 00:32:00,0.730,0.450,0.860
2023-03-17 00:34:00,0.590,0.340,0.780
2023-03-17 00:36:00,0.560,0.450,0.750
2023-03-17 00:38:00,0.640,0.760,0.730
2023-03-17 00:40:00,0.550,0.490,0.680
2023-03-17 00:42:00,0.690,0.870,0.700
2023-03-17 00:44:00,1.05,1.56,0.840
2023-03-17 00:46:00,1.08,1.15,0.860
2023-03-17 00:48:00,0.970,0.910,0.840
2023-03-17 00:50:00,0.900,0.830,0.820
2023-03-17 00:52:00,0.900,0.870,0.820
2023-03-17 00:54:00,1.01,1.04,0.860
2023-03-17 00:56:00,0.840,0.570,0.810
2023-03-17 00:58:00,0.770,0.740,0.780
2023-03-17 01:00:00,0.780,0.720,0.780
2023-03-17 01:02:00,0.900,1.08,0.810
2023-03-17 01:04:00,0.990,1.29,0.850
2023-03-17 01:06:00,1,1.16,0.850
2023-03-17 01:08:00,0.810,0.480,0.800
2023-03-17 01:10:00,0.900,0.990,0.820
2023-03-17 01:12:00,1.06,1.17,0.900
2023-03-17 01:14:00,0.900,0.670,0.850
2023-03-17 01:16:00,0.880,0.830,0.830
2023-03-17 01:18:00,0.800,0.780,0.810
2023-03-17 01:20:00,0.820,0.820,0.810
2023-03-17 01:22:00,0.820,0.650,0.800
2023-03-17 01:24:00,0.700,0.500,0.760
2023-03-17 01:26:00,0.790,0.920,0.770
2023-03-17 01:28:00,0.820,0.930,0.780
2023-03-17 01:30:00,0.950,1.26,0.830
2023-03-17 01:32:00,0.880,0.840,0.790
2023-03-17 01:34:00,0.810,0.650,0.770
2023-03-17 01:36:00,0.740,0.610,0.750
2023-03-17 01:38:00,0.760,0.780,0.750
2023-03-17 01:40:00,0.790,0.970,0.770
2023-03-17 01:42:00,0.970,1.01,0.840
2023-03-17 01:44:00,0.840,0.730,0.800
2023-03-17 01:46:00,0.980,1.10,0.850
2023-03-17 01:48:00,1.14,1.77,0.910
2023-03-17 01:50:00,1.10,1.09,0.920
2023-03-17 01:52:00,1.09,0.930,0.940
2023-03-17 01:54:00,1.30,1.72,1.02
2023-03-17 01:56:00,1.24,1.58,1.03
2023-03-17 01:58:00,1.44,1.46,1.13
2023-03-17 02:00:00,1.24,1.05,1.10
2023-03-17 02:02:00,1.19,1.09,1.09
2023-03-17 02:04:00,1.04,0.910,1.03
2023-03-17 02:06:00,1.15,1.24,1.07
2023-03-17 02:08:00,1.19,1.16,1.09
2023-03-17 02:10:00,1.03,0.710,1.04
2023-03-17 02:12:00,0.830,0.400,0.960
2023-03-17 02:14:00,0.770,0.730,0.910
2023-03-17 02:16:00,0.770,0.640,0.900
2023-03-17 02:18:00,0.710,0.570,0.850
2023-03-17 02:20:00,0.720,0.680,0.840
2023-03-17 02:22:00,0.730,0.670,0.810
2023-03-17 02:24:00,0.860,1.19,0.830
2023-03-17 02:26:00,0.880,0.800,0.840
2023-03-17 02:28:00,0.910,1,0.860
2023-03-17 02:30:00,0.750,0.520,0.800
2023-03-17 02:32:00,0.710,0.600,0.780
2023-03-17 02:34:00,0.880,1.31,0.820
2023-03-17 02:36:00,0.890,0.910,0.830
2023-03-17 02:38:00,0.910,0.940,0.840
2023-03-17 02:40:00,0.890,1.02,0.830
2023-03-17 02:42:00,0.840,0.880,0.810
2023-03-17 02:44:00,1,1.62,0.870
2023-03-17 02:46:00,0.870,0.740,0.810
2023-03-17 02:48:00,0.880,1.06,0.820
2023-03-17 02:50:00,0.900,1.11,0.820
2023-03-17 02:52:00,1.13,1.29,0.920
2023-03-17 02:54:00,1.04,0.940,0.920
2023-03-17 02:56:00,1.08,1.07,0.940
2023-03-17 02:58:00,1.06,0.850,0.950
2023-03-17 03:00:00,1.07,0.930,0.950
2023-03-17 03:02:00,1.03,1.08,0.950
2023-03-17 03:04:00,1.03,0.930,0.940
2023-03-17 03:06:00,0.920,0.770,0.900
2023-03-17 03:08:00,0.770,0.570,0.840
2023-03-17 03:10:00,0.830,1.02,0.860
2023-03-17 03:12:00,0.780,0.670,0.840
2023-03-17 03:14:00,0.830,1.24,0.830
2023-03-17 03:16:00,0.760,0.640,0.800
2023-03-17 03:18:00,0.800,1.08,0.810
2023-03-17 03:20:00,0.750,0.710,0.770
2023-03-17 03:22:00,0.700,0.620,0.750
2023-03-17 03:24:00,0.670,0.600,0.730
2023-03-17 03:26:00,1.09,1.60,0.870
2023-03-17 03:28:00,1,0.850,0.860
2023-03-17 03:30:00,1.27,1.70,0.980
2023-03-17 03:32:00,1.24,1.40,0.990
2023-03-17 03:34:00,1.26,1.39,1.02
2023-03-17 03:36:00,1.32,1.38,1.06
2023-03-17 03:38:00,1.37,1.43,1.10
2023-03-17 03:40:00,1.34,1.49,1.11
2023-03-17 03:42:00,1.59,1.41,1.24
2023-03-17 03:44:00,1.25,0.700,1.15
2023-03-17 03:46:00,1.20,0.820,1.14
2023-03-17 03:48:00,1.07,0.820,1.10
2023-03-17 03:50:00,0.990,0.790,1.06
2023-03-17 03:52:00,0.890,0.750,1
2023-03-17 03:54:00,0.920,0.830,0.990
2023-03-17 03:56:00,0.910,1.06,0.970
2023-03-17 03:58:00,0.750,0.530,0.890
2023-03-17 04:00:00,0.710,0.620,0.860
2023-03-17 04:02:00,0.660,0.670,0.830
2023-03-17 04:04:00,0.700,0.750,0.810
2023-03-17 04:06:00,0.780,1.08,0.820
2023-03-17 04:08:00,0.610,0.350,0.750
2023-03-17 04:10:00,0.770,0.980,0.790
2023-03-17 04:12:00,1,1.53,0.860
2023-03-17 04:14:00,0.850,0.770,0.810
2023-03-17 04:16:00,0.790,0.710,0.800
2023-03-17 04:18:00,0.700,0.530,0.750
2023-03-17 04:20:00,0.800,0.910,0.770
2023-03-17 04:22:00,0.910,1.17,0.810
2023-03-17 04:24:00,0.680,0.360,0.740
2023-03-17 04:26:00,0.710,0.690,0.730
2023-03-17 04:28:00,0.690,0.520,0.720
2023-03-17 04:30:00,0.800,1.02,0.750
2023-03-17 04:32:00,0.650,0.360,0.700
2023-03-17 04:34:00,0.680,0.710,0.710
2023-03-17 04:36:00,1.05,1.26,0.840
2023-03-17 04:38:00,0.890,0.590,0.800
2023-03-17 04:40:00,1.15,1.46,0.910
2023-03-17 04:42:00,0.850,0.350,0.830
2023-03-17 04:44:00,0.800,0.780,0.810
2023-03-17 04:46:00,0.670,0.510,0.750
2023-03-17 04:48:00,0.760,0.640,0.770
2023-03-17 04:50:00,0.590,0.370,0.700
2023-03-17 04:52:00,0.610,0.640,0.690
2023-03-17 04:54:00,0.600,0.620,0.680
2023-03-17 04:56:00,0.580,0.550,0.670
2023-03-17 04:58:00,0.690,0.870,0.700
2023-03-17 05:00:00,0.710,0.820,0.700
2023-03-17 05:02:00,0.770,0.720,0.710
2023-03-17 05:04:00,0.720,0.620,0.690
2023-03-17 05:06:00,0.620,0.500,0.650
2023-03-17 05:08:00,0.730,1.01,0.680
2023-03-17 05:10:00,1.18,2.26,0.840
2023-03-17 05:12:00,1.08,1.17,0.830
2023-03-17 05:14:00,1.27,1.58,0.930
2023-03-17 05:16:00,1.07,0.770,0.890
2023-03-17 05:18:00,1.12,0.970,0.940
2023-03-17 05:20:00,0.980,0.820,0.900
2023-03-17 05:22:00,0.830,0.580,0.850
2023-03-17 05:24:00,0.870,1.14,0.850
2023-03-17 05:26:00,1.07,1.28,0.940
2023-03-17 05:28:00,0.950,0.750,0.920
2023-03-17 05:30:00,1.16,1.16,1
2023-03-17 05:32:00,0.980,0.660,0.950
2023-03-17 05:34:00,1.15,1.21,1.02
2023-03-17 05:36:00,0.930,0.650,0.940
2023-03-17 05:38:00,0.910,0.860,0.930
2023-03-17 05:40:00,0.730,0.500,0.860
2023-03-17 05:42:00,0.640,0.450,0.800
2023-03-17 05:44:00,0.570,0.450,0.750
2023-03-17 05:46:00,0.450,0.200,0.680
2023-03-17 05:48:00,0.520,0.690,0.670
2023-03-17 05:50:00,0.400,0.230,0.600
2023-03-17 05:52:00,0.370,0.290,0.560
2023-03-17 05:54:00,0.340,0.380,0.500
2023-03-17 05:56:00,0.430,0.480,0.510
2023-03-17 05:58:00,0.430,0.500,0.490
2023-03-17 06:00:00,0.540,0.870,0.520
2023-03-17 06:02:00,0.530,0.610,0.500
2023-03-17 06:04:00,0.500,0.440,0.500
2023-03-17 06:06:00,0.560,0.740,0.510
2023-03-17 06:08:00,0.530,0.570,0.500
2023-03-17 06:10:00,0.590,0.760,0.500
2023-03-17 06:12:00,0.540,0.520,0.490
2023-03-17 06:14:00,0.620,0.800,0.530
2023-03-17 06:16:00,0.590,0.560,0.530
2023-03-17 06:18:00,0.530,0.520,0.520
2023-03-17 06:20:00,0.640,0.700,0.560
2023-03-17 06:22:00,0.650,0.620,0.580
2023-03-17 06:24:00,0.680,0.730,0.600
2023-03-17 06:26:00,0.740,0.690,0.630
2023-03-17 06:28:00,0.950,1.08,0.720
2023-03-17 06:30:00,0.740,0.390,0.670
2023-03-17 06:32:00,0.650,0.500,0.650
2023-03-17 06:34:00,0.620,0.430,0.630
2023-03-17 06:36:00,0.680,0.650,0.640
2023-03-17 06:38:00,0.720,1.05,0.650
2023-03-17 06:40:00,0.770,0.650,0.680
2023-03-17 06:42:00,0.820,0.910,0.690
2023-03-17 06:44:00,0.620,0.410,0.630
2023-03-17 06:46:00,0.650,0.670,0.650
2023-03-17 06:48:00,0.560,0.450,0.600
2023-03-17 06:50:00,0.640,0.850,0.610
2023-03-17 06:52:00,0.810,1.29,0.670
2023-03-17 06:54:00,1.06,1.70,0.780
2023-03-17 06:56:00,0.850,0.580,0.730
2023-03-17 06:58:00,1.03,1.61,0.800
2023-03-17 07:00:00,0.840,0.560,0.750
2023-03-17 07:02:00,0.910,0.930,0.790
2023-03-17 07:04:00,0.940,0.960,0.810
2023-03-17 07:06:00,0.850,0.760,0.780
2023-03-17 07:08:00,0.810,0.680,0.780
2023-03-17 07:10:00,0.960,1.18,0.840
2023-03-17 07:12:00,0.940,1.16,0.840
2023-03-17 07:14:00,0.880,0.890,0.820
2023-03-17 07:16:00,0.770,0.600,0.790
2023-03-17 07:18:00,0.810,0.880,0.790
2023-03-17 07:20:00,0.740,0.640,0.760
2023-03-17 07:22:00,0.850,1.31,0.780
2023-03-17 07:24:00,0.760,0.680,0.750
2023-03-17 07:26:00,0.730,0.810,0.720
2023-03-17 07:28:00,0.600,0.290,0.680
2023-03-17 07:30:00,0.540,0.420,0.630
2023-03-17 07:32:00,0.420,0.280,0.560
2023-03-17 07:34:00,0.510,0.730,0.570
2023-03-17 07:36:00,0.490,0.510,0.540
2023-03-17 07:38:00,0.510,0.590,0.540
2023-03-17 07:40:00,0.650,0.950,0.560
2023-03-17 07:42:00,0.610,0.600,0.570
2023-03-17 07:44:00,0.560,0.460,0.550
2023-03-17 07:46:00,0.670,0.960,0.570
2023-03-17 07:48:00,0.650,0.780,0.570
2023-03-17 07:50:00,0.920,1.50,0.670
2023-03-17 07:52:00,0.820,0.550,0.650
2023-03-17 07:54:00,0.870,0.810,0.690
2023-03-17 07:56:00,0.770,0.630,0.680
2023-03-17 07:58:00,0.690,0.510,0.660
2023-03-17 08:00:00,0.800,1,0.690
2023-03-17 08:02:00,0.750,0.710,0.680
2023-03-17 08:04:00,0.870,1,0.740
2023-03-17 08:06:00,0.750,0.460,0.700
2023-03-17 08:08:00,0.890,1.13,0.750
2023-03-17 08:10:00,0.750,0.560,0.700
2023-03-17 08:12:00,0.590,0.330,0.640
2023-03-17 08:14:00,0.630,0.650,0.660
2023-03-17 08:16:00,0.600,0.490,0.630
2023-03-17 08:18:00,0.500,0.310,0.600
2023-03-17 08:20:00,0.460,0.510,0.570
2023-03-17 08:22:00,0.410,0.340,0.530
2023-03-17 08:24:00,0.490,0.660,0.520
2023-03-17 08:26:00,0.620,0.930,0.560
2023-03-17 08:28:00,0.770,1.14,0.610
2023-03-17 08:30:00,0.720,0.700,0.600
2023-03-17 08:32:00,0.640,0.590,0.570
2023-03-17 08:34:00,0.620,0.600,0.570
2023-03-17 08:36:00,0.590,0.530,0.550
2023-03-17 08:38:00,0.760,1.39,0.610
2023-03-17 08:40:00,0.690,0.590,0.600
2023-03-17 08:42:00,0.780,1.11,0.630
2023-03-17 08:44:00,0.760,0.760,0.640
2023-03-17 08:46:00,0.810,1.02,0.660
2023-03-17 08:48:00,1.22,2,0.820
2023-03-17 08:50:00,1.07,1.04,0.800
2023-03-17 08:52:00,0.910,0.640,0.770
2023-03-17 08:54:00,1.06,1.33,0.840
2023-03-17 08:56:00,0.970,0.860,0.830
2023-03-17 08:58:00,0.920,0.810,0.810
2023-03-17 09:00:00,0.850,0.660,0.780
2023-03-17 09:02:00,1.04,1.32,0.850
2023-03-17 09:04:00,0.900,0.690,0.830
2023-03-17 09:06:00,0.730,0.490,0.760
2023-03-17 09:08:00,0.670,0.550,0.730
2023-03-17 09:10:00,0.580,0.400,0.680
2023-03-17 09:12:00,0.610,0.540,0.680
2023-03-17 09:14:00,0.670,0.850,0.680
2023-03-17 09:16:00,0.610,0.660,0.650
2023-03-17 09:18:00,0.490,0.340,0.590
2023-03-17 09:20:00,0.480,0.440,0.560
2023-03-17 09:22:00,0.490,0.420,0.550
2023-03-17 09:24:00,0.570,0.830,0.550
2023-03-17 09:26:00,0.570,0.720,0.550
2023-03-17 09:28:00,0.590,0.640,0.550
