"Time","Read","Write"
2023-03-17 10:36:00,0,956143
2023-03-17 10:38:00,0,1087078
2023-03-17 10:40:00,0,720426
2023-03-17 10:42:00,0,1047848
2023-03-17 10:44:00,0,836039
2023-03-17 10:46:00,0,937756
2023-03-17 10:48:00,0,1100409
2023-03-17 10:50:00,0,718402
2023-03-17 10:52:00,0,1050624
2023-03-17 10:54:00,0,802692
2023-03-17 10:56:00,0,979490
2023-03-17 10:58:00,0,1061046
2023-03-17 11:00:00,0,714024
2023-03-17 11:02:00,0,1437013
2023-03-17 11:04:00,0,1189569
2023-03-17 11:06:00,0,952730
2023-03-17 11:08:00,0,1069238
2023-03-17 11:10:00,0,700826
2023-03-17 11:12:00,0,1071423
2023-03-17 11:14:00,0,840818
2023-03-17 11:16:00,0,926379
2023-03-17 11:18:00,0,1073562
2023-03-17 11:20:00,0,720623
2023-03-17 11:22:00,0,1064596
2023-03-17 11:24:00,0,847508
2023-03-17 11:26:00,0,925013
2023-03-17 11:28:00,0,1056859
2023-03-17 11:30:00,0,706970
2023-03-17 11:32:00,0,1093040
2023-03-17 11:34:00,0,858658
2023-03-17 11:36:00,0,960148
2023-03-17 11:38:00,0,1069028
2023-03-17 11:40:00,0,737462
2023-03-17 11:42:00,0,1111427
2023-03-17 11:44:00,0,870172
2023-03-17 11:46:00,0,963920
2023-03-17 11:48:00,0,1077917
2023-03-17 11:50:00,0,708335
2023-03-17 11:52:00,0,1076247
2023-03-17 11:54:00,0,809506
2023-03-17 11:56:00,0,968567
2023-03-17 11:58:00,0,1074480
2023-03-17 12:00:00,0,716572
2023-03-17 12:02:00,0,9469087
2023-03-17 12:04:00,0,842684
2023-03-17 12:06:00,865,1037699
2023-03-17 12:08:00,2230,1275494
2023-03-17 12:10:00,1365,731090
2023-03-17 12:12:00,0,1079527
2023-03-17 12:14:00,0,911542
2023-03-17 12:16:00,0,864028
2023-03-17 12:18:00,0,1045845
2023-03-17 12:20:00,0,712493
2023-03-17 12:22:00,0,1044116
2023-03-17 12:24:00,0,874405
2023-03-17 12:26:00,0,851103
2023-03-17 12:28:00,0,1042022
2023-03-17 12:30:00,0,744471
2023-03-17 12:32:00,0,1149702
2023-03-17 12:34:00,0,924103
2023-03-17 12:36:00,0,986681
2023-03-17 12:38:00,0,1130860
2023-03-17 12:40:00,0,706651
2023-03-17 12:42:00,0,1069602
2023-03-17 12:44:00,0,905170
2023-03-17 12:46:00,0,890405
2023-03-17 12:48:00,0,1068737
2023-03-17 12:50:00,0,722169
2023-03-17 12:52:00,0,1048667
2023-03-17 12:54:00,0,881823
2023-03-17 12:56:00,0,886192
2023-03-17 12:58:00,0,1055221
2023-03-17 13:00:00,0,695091
2023-03-17 13:02:00,0,1411454
2023-03-17 13:04:00,0,1259839
2023-03-17 13:06:00,0,909493
2023-03-17 13:08:00,0,1062589
2023-03-17 13:10:00,0,720925
2023-03-17 13:12:00,0,1060227
2023-03-17 13:14:00,0,985994
2023-03-17 13:16:00,0,932841
2023-03-17 13:18:00,0,1076656
2023-03-17 13:20:00,0,718529
2023-03-17 13:22:00,0,1048030
2023-03-17 13:24:00,0,886511
2023-03-17 13:26:00,0,904215
2023-03-17 13:28:00,0,1063140
2023-03-17 13:30:00,182,741012
2023-03-17 13:32:00,182,1122584
2023-03-17 13:34:00,0,929929
2023-03-17 13:36:00,0,921418
2023-03-17 13:38:00,0,1113293
2023-03-17 13:40:00,0,731728
2023-03-17 13:42:00,0,1124944
2023-03-17 13:44:00,0,933336
2023-03-17 13:46:00,0,883325
2023-03-17 13:48:00,0,1082482
2023-03-17 13:50:00,0,737371
2023-03-17 13:52:00,0,1042614
2023-03-17 13:54:00,0,900026
2023-03-17 13:56:00,0,872038
2023-03-17 13:58:00,0,1083255
2023-03-17 14:00:00,0,703920
2023-03-17 14:02:00,0,2141662
2023-03-17 14:04:00,0,888650
2023-03-17 14:06:00,0,892791
2023-03-17 14:08:00,0,1286918
2023-03-17 14:10:00,0,753801
2023-03-17 14:12:00,0,1018675
2023-03-17 14:14:00,0,877636
2023-03-17 14:16:00,0,866759
2023-03-17 14:18:00,0,1119846
2023-03-17 14:20:00,0,719303
2023-03-17 14:22:00,0,1045254
2023-03-17 14:24:00,0,880458
2023-03-17 14:26:00,0,877409
2023-03-17 14:28:00,0,1048804
2023-03-17 14:30:00,0,715799
2023-03-17 14:32:00,0,1090583
2023-03-17 14:34:00,0,913727
2023-03-17 14:36:00,0,882005
2023-03-17 14:38:00,0,1061501
2023-03-17 14:40:00,1456,709018
2023-03-17 14:42:00,0,1060461
2023-03-17 14:44:00,0,886647
2023-03-17 14:46:00,0,931567
2023-03-17 14:48:00,0,1059044
2023-03-17 14:50:00,0,716891
2023-03-17 14:52:00,0,1059156
2023-03-17 14:54:00,0,896353
2023-03-17 14:56:00,0,923147
2023-03-17 14:58:00,0,1040202
2023-03-17 15:00:00,0,684305
2023-03-17 15:02:00,0,1442839
2023-03-17 15:04:00,0,1267393
2023-03-17 15:06:00,0,890061
2023-03-17 15:08:00,0,1078522
2023-03-17 15:10:00,0,724245
2023-03-17 15:12:00,0,1054174
2023-03-17 15:14:00,0,892200
2023-03-17 15:16:00,0,932615
2023-03-17 15:18:00,0,1072424
2023-03-17 15:20:00,0,721488
2023-03-17 15:22:00,0,1054583
2023-03-17 15:24:00,0,887012
2023-03-17 15:26:00,0,895659
2023-03-17 15:28:00,0,1072223
2023-03-17 15:30:00,0,699506
2023-03-17 15:32:00,0,1106375
2023-03-17 15:34:00,0,917686
2023-03-17 15:36:00,0,890682
2023-03-17 15:38:00,0,1067372
2023-03-17 15:40:00,0,697458
2023-03-17 15:42:00,0,1099548
2023-03-17 15:44:00,0,918050
2023-03-17 15:46:00,0,890288
2023-03-17 15:48:00,0,1092267
2023-03-17 15:50:00,0,721078
2023-03-17 15:52:00,0,1031282
2023-03-17 15:54:00,0,873859
2023-03-17 15:56:00,0,910541
2023-03-17 15:58:00,0,1059044
2023-03-17 16:00:00,0,722079
2023-03-17 16:02:00,0,2027110
2023-03-17 16:04:00,0,908720
2023-03-17 16:06:00,0,894157
2023-03-17 16:08:00,0,1063595
2023-03-17 16:10:00,0,708927
2023-03-17 16:12:00,0,1072833
2023-03-17 16:14:00,0,880003
2023-03-17 16:16:00,637,2026837
