"Time","Total"
2023-03-17 19:50:00,0.0823
2023-03-17 19:52:00,0.0822
2023-03-17 19:54:00,0.0744
2023-03-17 19:56:00,0.0752
2023-03-17 19:58:00,0.0617
2023-03-17 20:00:00,0.0804
2023-03-17 20:02:00,0.0810
2023-03-17 20:04:00,0.0727
2023-03-17 20:06:00,0.0793
2023-03-17 20:08:00,0.0619
2023-03-17 20:10:00,0.0759
2023-03-17 20:12:00,0.0786
2023-03-17 20:14:00,0.0772
2023-03-17 20:16:00,0.0779
2023-03-17 20:18:00,0.0661
2023-03-17 20:20:00,0.0744
2023-03-17 20:22:00,0.0701
2023-03-17 20:24:00,0.0817
2023-03-17 20:26:00,0.0802
2023-03-17 20:28:00,0.0717
2023-03-17 20:30:00,0.0785
2023-03-17 20:32:00,0.0693
2023-03-17 20:34:00,0.0842
2023-03-17 20:36:00,0.0835
2023-03-17 20:38:00,0.0771
2023-03-17 20:40:00,0.0767
2023-03-17 20:42:00,0.0635
2023-03-17 20:44:00,0.0808
2023-03-17 20:46:00,0.0808
2023-03-17 20:48:00,0.0809
2023-03-17 20:50:00,0.0775
2023-03-17 20:52:00,0.0632
2023-03-17 20:54:00,0.0775
2023-03-17 20:56:00,0.0754
2023-03-17 20:58:00,0.0782
2023-03-17 21:00:00,0.0792
2023-03-17 21:02:00,0.0706
2023-03-17 21:04:00,0.0766
2023-03-17 21:06:00,0.0706
2023-03-17 21:08:00,0.0786
2023-03-17 21:10:00,0.0783
2023-03-17 21:12:00,0.0769
2023-03-17 21:14:00,0.0728
2023-03-17 21:16:00,0.0658
2023-03-17 21:18:00,0.0787
2023-03-17 21:20:00,0.0791
2023-03-17 21:22:00,0.0797
2023-03-17 21:24:00,0.0798
2023-03-17 21:26:00,0.0692
2023-03-17 21:28:00,0.0756
2023-03-17 21:30:00,0.0757
2023-03-17 21:32:00,0.0788
2023-03-17 21:34:00,0.0782
2023-03-17 21:36:00,0.0756
2023-03-17 21:38:00,0.0740
2023-03-17 21:40:00,0.0678
2023-03-17 21:42:00,0.0808
2023-03-17 21:44:00,0.0780
2023-03-17 21:46:00,0.0752
2023-03-17 21:48:00,0.0760
2023-03-17 21:50:00,0.0596
2023-03-17 21:52:00,0.0767
2023-03-17 21:54:00,0.0785
2023-03-17 21:56:00,0.0801
2023-03-17 21:58:00,0.0754
2023-03-17 22:00:00,0.0617
2023-03-17 22:02:00,0.0773
2023-03-17 22:04:00,0.0766
2023-03-17 22:06:00,0.0875
2023-03-17 22:08:00,0.0829
2023-03-17 22:10:00,0.0652
2023-03-17 22:12:00,0.0790
2023-03-17 22:14:00,0.0702
2023-03-17 22:16:00,0.0811
2023-03-17 22:18:00,0.0836
2023-03-17 22:20:00,0.0747
2023-03-17 22:22:00,0.0735
2023-03-17 22:24:00,0.0655
2023-03-17 22:26:00,0.0788
2023-03-17 22:28:00,0.0793
2023-03-17 22:30:00,0.0815
2023-03-17 22:32:00,0.0798
2023-03-17 22:34:00,0.0592
2023-03-17 22:36:00,0.0776
2023-03-17 22:38:00,0.0739
2023-03-17 22:40:00,0.0789
2023-03-17 22:42:00,0.0794
2023-03-17 22:44:00,0.0692
2023-03-17 22:46:00,0.0756
2023-03-17 22:48:00,0.0667
2023-03-17 22:50:00,0.0778
2023-03-17 22:52:00,0.0790
2023-03-17 22:54:00,0.0777
2023-03-17 22:56:00,0.0804
2023-03-17 22:58:00,0.0596
2023-03-17 23:00:00,0.0806
2023-03-17 23:02:00,0.0790
2023-03-17 23:04:00,0.0787
2023-03-17 23:06:00,0.0817
2023-03-17 23:08:00,0.0707
2023-03-17 23:10:00,0.0790
2023-03-17 23:12:00,0.0666
2023-03-17 23:14:00,0.0776
2023-03-17 23:16:00,0.0787
2023-03-17 23:18:00,0.0776
2023-03-17 23:20:00,0.0783
2023-03-17 23:22:00,0.0601
2023-03-17 23:24:00,0.0761
2023-03-17 23:26:00,0.0806
2023-03-17 23:28:00,0.0780
2023-03-17 23:30:00,0.0807
2023-03-17 23:32:00,0.0673
2023-03-17 23:34:00,0.0753
2023-03-17 23:36:00,0.0768
2023-03-17 23:38:00,0.0780
2023-03-17 23:40:00,0.0770
2023-03-17 23:42:00,0.0729
2023-03-17 23:44:00,0.0744
2023-03-17 23:46:00,0.0724
2023-03-17 23:48:00,0.0791
2023-03-17 23:50:00,0.0777
2023-03-17 23:52:00,0.0787
2023-03-17 23:54:00,0.0783
2023-03-17 23:56:00,0.0591
2023-03-17 23:58:00,0.0752
2023-03-18 00:00:00,0.0802

