"Time","Load[5m] (172.16.66.122:9796)","Load[5m] (172.16.66.123:9796)","Load[5m] (172.16.66.124:9796)","Load[1m] (172.16.66.122:9796)","Load[1m] (172.16.66.123:9796)","Load[1m] (172.16.66.124:9796)","Load[15m] (172.16.66.122:9796)","Load[15m] (172.16.66.123:9796)","Load[15m] (172.16.66.124:9796)"
2023-03-11 09:48:00,0.830,1.59,1.63,1.21,2.30,2.39,0.870,0.910,1.01
2023-03-11 09:50:00,0.770,1.91,1.25,0.620,2.41,0.770,0.850,1.10,0.940
2023-03-11 09:52:00,0.730,1.50,0.960,0.670,1.06,0.430,0.820,1.04,0.870
2023-03-11 09:54:00,0.910,1.14,1.29,0.870,0.610,2.25,0.880,0.960,0.990
2023-03-11 09:56:00,0.830,0.840,0.970,0.590,0.320,0.650,0.860,0.870,0.910
2023-03-11 09:58:00,0.930,0.660,0.780,1.05,0.180,0.440,0.900,0.800,0.840
2023-03-11 10:00:00,1.45,0.820,0.660,2.21,1.51,0.400,1.09,0.830,0.790
2023-03-11 10:02:00,1.76,0.620,0.540,2.33,0.390,0.310,1.24,0.760,0.730
2023-03-11 10:04:00,1.30,0.530,0.470,0.630,0.250,0.280,1.13,0.700,0.680
2023-03-11 10:06:00,1.07,0.390,0.530,0.680,0.180,0.710,1.07,0.630,0.670
2023-03-11 10:08:00,1.45,0.560,0.440,2.06,1.05,0.330,1.20,0.660,0.620
2023-03-11 10:10:00,1.13,0.430,0.360,0.620,0.230,0.210,1.11,0.600,0.560
2023-03-11 10:12:00,0.970,0.380,0.510,0.620,0.220,0.740,1.05,0.560,0.590
2023-03-11 10:14:00,0.810,0.370,0.830,0.460,0.380,1.62,0.980,0.530,0.700
2023-03-11 10:16:00,0.870,0.430,1.45,0.750,0.670,1.94,0.980,0.530,0.960
2023-03-11 10:18:00,0.790,0.290,1.23,0.650,0.120,0.810,0.940,0.460,0.940
2023-03-11 10:20:00,0.860,0.340,0.960,1.02,0.530,0.410,0.940,0.460,0.880
2023-03-11 10:22:00,0.970,0.800,0.680,1.18,1.04,0.120,0.970,0.630,0.780
2023-03-11 10:24:00,1.10,0.540,0.580,1.45,0.160,0.320,1.02,0.550,0.740
2023-03-11 10:26:00,1.56,0.430,0.620,2.39,0.200,0.730,1.19,0.510,0.730
2023-03-11 10:28:00,1.96,0.320,0.530,2.70,0.120,0.400,1.39,0.450,0.680
2023-03-11 10:30:00,2,0.610,0.630,2,1.22,0.600,1.47,0.540,0.700
2023-03-11 10:32:00,2.14,1.32,0.550,1.75,2.02,0.470,1.60,0.820,0.660
2023-03-11 10:34:00,2.38,1.05,0.910,2.20,0.550,1.58,1.77,0.790,0.770
2023-03-11 10:36:00,3.55,0.870,1.50,4.98,0.370,2.68,2.28,0.760,0.990
2023-03-11 10:38:00,3.26,0.880,1.32,3.08,1.06,1.11,2.33,0.770,0.990
2023-03-11 10:40:00,3.02,0.690,1.07,2.28,0.380,0.660,2.36,0.710,0.940
2023-03-11 10:42:00,2.23,0.510,0.900,0.830,0.130,0.520,2.15,0.640,0.890
2023-03-11 10:44:00,1.76,0.410,0.640,0.810,0.260,0.140,1.99,0.580,0.790
2023-03-11 10:46:00,1.90,0.850,0.520,1.53,2.24,0.190,2.01,0.700,0.730
2023-03-11 10:48:00,1.58,0.590,0.470,1.17,0.350,0.280,1.88,0.620,0.690
2023-03-11 10:50:00,1.29,0.500,0.380,0.780,0.390,0.220,1.73,0.580,0.620
2023-03-11 10:52:00,1.25,0.400,0.320,1.08,0.180,0.210,1.66,0.530,0.570
2023-03-11 10:54:00,1.31,0.370,0.290,1.13,0.380,0.210,1.64,0.500,0.530
2023-03-11 10:56:00,1.12,0.360,0.290,0.790,0.350,0.330,1.53,0.480,0.500
2023-03-11 10:58:00,1.56,0.390,0.670,3.38,0.510,0.720,1.62,0.470,0.630
2023-03-11 11:00:00,1.31,0.390,0.630,1.20,0.470,0.530,1.51,0.460,0.620
2023-03-11 11:02:00,1.82,0.300,0.530,2.41,0.190,0.390,1.68,0.410,0.590
2023-03-11 11:04:00,1.55,0.280,0.570,1.29,0.220,0.590,1.59,0.390,0.590
2023-03-11 11:06:00,1.66,0.260,0.560,1.63,0.190,0.420,1.63,0.370,0.590
2023-03-11 11:08:00,1.33,0.310,0.450,0.700,0.270,0.260,1.51,0.370,0.540
2023-03-11 11:10:00,1.11,0.230,0.440,0.520,0.0700,0.390,1.41,0.330,0.530
2023-03-11 11:12:00,0.910,0.290,0.430,0.610,0.250,0.340,1.29,0.340,0.520
2023-03-11 11:14:00,0.770,0.260,0.360,0.460,0.160,0.310,1.19,0.330,0.480
2023-03-11 11:16:00,0.740,0.430,0.290,0.520,0.480,0.130,1.13,0.390,0.430
2023-03-11 11:18:00,0.740,0.620,0.860,0.640,1.17,1.53,1.08,0.450,0.630
2023-03-11 11:20:00,0.770,0.920,0.660,0.830,1.06,0.450,1.05,0.590,0.580
2023-03-11 11:22:00,0.780,0.770,0.680,1.01,0.460,0.770,1.01,0.580,0.590
2023-03-11 11:24:00,0.660,1.01,0.490,0.430,1.19,0.230,0.930,0.690,0.530
2023-03-11 11:26:00,1.19,0.820,0.690,2.45,0.470,1.13,1.08,0.650,0.590
2023-03-11 11:28:00,1.25,0.680,0.500,1.26,0.370,0.220,1.12,0.620,0.530
2023-03-11 11:30:00,1.13,0.750,0.660,1.03,1.13,1.07,1.09,0.650,0.580
2023-03-11 11:32:00,0.930,1.65,1.44,0.650,3.63,3.20,1.01,0.990,0.870
2023-03-11 11:34:00,0.800,1.35,1.14,0.570,0.920,0.740,0.960,0.960,0.840
2023-03-11 11:36:00,0.720,0.990,0.880,0.670,0.370,0.380,0.910,0.880,0.780
2023-03-11 11:38:00,0.620,1.08,1.37,0.440,1.17,3.12,0.850,0.910,0.950
2023-03-11 11:40:00,1.14,0.900,1.01,1.88,0.700,0.720,1.01,0.870,0.860
2023-03-11 11:42:00,1.14,0.650,0.840,1.36,0.200,0.550,1.02,0.780,0.820
2023-03-11 11:44:00,1.50,1.21,0.910,1.79,3.04,0.860,1.17,0.940,0.840
2023-03-11 11:46:00,1.30,1.55,0.760,1.01,2.95,0.410,1.14,1.08,0.800
2023-03-11 11:48:00,0.980,1.62,0.650,0.430,2.96,0.470,1.03,1.14,0.750
2023-03-11 11:50:00,1.04,1.13,0.510,1.02,0.500,0.200,1.05,1.01,0.690
2023-03-11 11:52:00,0.840,0.840,0.400,0.600,0.220,0.170,0.970,0.920,0.620
2023-03-11 11:54:00,0.780,0.990,0.400,0.770,0.700,0.300,0.930,0.980,0.600
2023-03-11 11:56:00,0.750,0.760,0.740,0.630,0.310,1.15,0.900,0.890,0.700
2023-03-11 11:58:00,1.53,0.550,0.890,2.80,0.120,1.27,1.17,0.800,0.760
2023-03-11 12:00:00,1.43,0.480,1.28,1.35,0.180,1.64,1.18,0.740,0.930
2023-03-11 12:02:00,1.14,0.810,1.14,0.570,0.820,0.760,1.11,0.840,0.930
2023-03-11 12:04:00,1.31,0.650,1.33,1.37,0.340,0.890,1.17,0.780,1.04
2023-03-11 12:06:00,1.19,0.610,0.950,1.16,0.650,0.230,1.14,0.750,0.930
2023-03-11 12:08:00,1.24,1.01,0.800,1.38,1.24,0.440,1.16,0.880,0.880
2023-03-11 12:10:00,1.28,1.24,0.640,1.50,1.11,0.320,1.18,1,0.810
2023-03-11 12:12:00,1.60,0.840,0.840,2.12,0.200,1.09,1.31,0.880,0.860
2023-03-11 12:14:00,1.75,1.14,0.870,2.04,1.64,0.940,1.40,0.980,0.870
2023-03-11 12:16:00,1.46,1.13,0.740,0.910,1.29,0.520,1.34,1,0.820
2023-03-11 12:18:00,1.24,1.01,0.560,0.890,0.590,0.240,1.26,0.970,0.740
2023-03-11 12:20:00,2.30,0.750,1.04,4.08,0.250,2.31,1.65,0.880,0.880
2023-03-11 12:22:00,2.44,0.730,0.800,3.06,0.830,0.560,1.77,0.840,0.810
2023-03-11 12:24:00,2.93,0.600,0.680,3.89,0.330,0.510,2.03,0.780,0.760
2023-03-11 12:26:00,2.39,0.440,0.630,1.42,0.150,0.560,1.94,0.700,0.730
2023-03-11 12:28:00,1.85,0.300,0.430,0.790,0.0400,0.100,1.80,0.610,0.640
2023-03-11 12:30:00,1.48,0.260,0.460,0.680,0.210,0.470,1.67,0.560,0.630
2023-03-11 12:32:00,1.16,0.260,0.330,0.490,0.300,0.130,1.53,0.520,0.560
2023-03-11 12:34:00,0.930,0.250,0.370,0.540,0.190,0.520,1.39,0.480,0.540
2023-03-11 12:36:00,0.900,0.210,0.370,0.810,0.130,0.470,1.32,0.440,0.520
2023-03-11 12:38:00,0.980,0.170,0.420,0.940,0.100,0.430,1.30,0.390,0.520
2023-03-11 12:40:00,0.900,0.150,0.330,0.840,0.170,0.200,1.23,0.350,0.480
2023-03-11 12:42:00,0.950,0.150,0.870,0.970,0.120,1.10,1.21,0.330,0.670
2023-03-11 12:44:00,0.860,0.220,0.730,0.640,0.420,0.580,1.14,0.330,0.640
2023-03-11 12:46:00,1.08,0.250,0.570,1.10,0.270,0.320,1.19,0.330,0.590
2023-03-11 12:48:00,1.20,0.170,0.400,1.89,0.0900,0.130,1.21,0.280,0.530
2023-03-11 12:50:00,0.980,0.190,0.390,0.660,0.230,0.330,1.12,0.270,0.510
2023-03-11 12:52:00,0.870,0.240,0.350,0.710,0.370,0.280,1.06,0.280,0.480
2023-03-11 12:54:00,0.820,0.210,0.290,0.640,0.210,0.130,1.02,0.260,0.440
2023-03-11 12:56:00,0.720,0.190,0.260,0.580,0.160,0.120,0.960,0.250,0.410
2023-03-11 12:58:00,0.630,0.200,0.200,0.440,0.200,0.110,0.890,0.240,0.360
2023-03-11 13:00:00,0.730,0.160,0.180,0.820,0.100,0.160,0.900,0.220,0.340
2023-03-11 13:02:00,1.23,0.660,0.720,2.72,1.61,1.60,1.05,0.390,0.510
2023-03-11 13:04:00,1.16,0.750,0.590,1.28,0.950,0.460,1.04,0.460,0.490
2023-03-11 13:06:00,1.26,0.750,0.480,1.19,0.730,0.340,1.09,0.490,0.460
2023-03-11 13:08:00,1.06,0.690,0.510,0.820,0.350,0.640,1.04,0.510,0.470
2023-03-11 13:10:00,1.20,0.510,0.640,1.63,0.150,0.990,1.09,0.460,0.520
2023-03-11 13:12:00,1.16,0.360,0.500,0.910,0.0600,0.220,1.09,0.410,0.480
2023-03-11 13:14:00,0.970,0.540,0.620,0.640,0.790,1.05,1.02,0.470,0.520
2023-03-11 13:16:00,0.920,1.18,1.25,0.590,2.23,2.48,1,0.720,0.760
2023-03-11 13:18:00,0.930,0.990,1.15,1.03,0.720,0.960,0.990,0.710,0.790
2023-03-11 13:20:00,0.880,0.730,0.850,0.830,0.260,0.400,0.970,0.640,0.720
2023-03-11 13:22:00,1.05,0.570,0.620,1.58,0.320,0.170,1.02,0.600,0.650
2023-03-11 13:24:00,1.49,0.440,0.890,2.91,0.270,0.640,1.17,0.540,0.770
2023-03-11 13:26:00,1.18,0.950,0.780,0.970,2.87,0.690,1.09,0.690,0.740
2023-03-11 13:28:00,1.57,0.720,0.740,1.53,0.660,0.650,1.26,0.630,0.720
2023-03-11 13:30:00,1.22,0.560,0.580,0.680,0.290,0.290,1.16,0.590,0.660
2023-03-11 13:32:00,1.05,0.570,0.480,0.730,0.610,0.270,1.10,0.580,0.620
2023-03-11 13:34:00,0.930,0.460,0.390,0.620,0.260,0.230,1.05,0.540,0.560
2023-03-11 13:36:00,0.960,0.370,0.340,0.700,0.160,0.180,1.05,0.490,0.520
2023-03-11 13:38:00,0.930,0.410,0.340,0.910,0.390,0.230,1.02,0.490,0.500
2023-03-11 13:40:00,0.870,0.400,0.440,0.750,0.270,0.640,0.980,0.480,0.520
2023-03-11 13:42:00,0.800,0.370,0.760,0.710,0.300,1.67,0.950,0.450,0.620
2023-03-11 13:44:00,1.01,0.420,1.52,1.33,0.670,2.70,1,0.460,0.920
2023-03-11 13:46:00,0.970,0.340,1.35,1.03,0.280,1.10,0.990,0.420,0.930
2023-03-11 13:48:00,0.860,0.340,1.09,0.570,0.410,0.690,0.950,0.410,0.890
2023-03-11 13:50:00,0.820,0.430,0.770,0.690,0.540,0.210,0.930,0.430,0.790
2023-03-11 13:52:00,0.970,0.560,0.720,1.29,0.760,0.670,0.970,0.480,0.770
2023-03-11 13:54:00,0.980,0.370,0.730,1.09,0.100,0.570,0.970,0.410,0.770
2023-03-11 13:56:00,1.45,0.290,0.590,2.25,0.200,0.390,1.15,0.370,0.710
2023-03-11 13:58:00,1.97,0.510,0.510,2.31,1.07,0.390,1.39,0.430,0.660
2023-03-11 14:00:00,1.63,0.900,0.450,1.11,1.87,0.350,1.33,0.580,0.620
2023-03-11 14:02:00,1.24,0.940,0.510,0.590,1.10,0.640,1.22,0.640,0.620
2023-03-11 14:04:00,1.78,0.660,1.11,2.51,0.290,3.19,1.42,0.570,0.800
2023-03-11 14:06:00,2.35,0.550,0.770,3.75,0.450,0.520,1.66,0.530,0.710
2023-03-11 14:08:00,2.49,0.560,0.690,2.62,0.750,0.450,1.81,0.540,0.690
2023-03-11 14:10:00,2.16,0.490,0.600,1.66,0.280,0.480,1.77,0.520,0.650
2023-03-11 14:12:00,1.71,0.370,0.530,1.03,0.110,0.420,1.65,0.470,0.620
2023-03-11 14:14:00,1.49,0.290,0.530,1.26,0.130,0.380,1.57,0.430,0.610
2023-03-11 14:16:00,1.22,0.250,0.470,0.830,0.210,0.250,1.45,0.390,0.590
2023-03-11 14:18:00,0.970,0.270,0.460,0.610,0.370,0.310,1.33,0.370,0.570
2023-03-11 14:20:00,0.860,0.190,0.770,0.660,0.0900,0.690,1.24,0.330,0.690
2023-03-11 14:22:00,0.930,0.150,0.570,0.820,0.100,0.290,1.23,0.290,0.620
2023-03-11 14:24:00,0.840,0.140,0.430,0.590,0.190,0.180,1.16,0.270,0.560
2023-03-11 14:26:00,1.03,0.140,0.790,1.25,0.220,0.850,1.19,0.250,0.690
2023-03-11 14:28:00,0.940,0.230,0.670,0.850,0.470,0.380,1.13,0.270,0.660
2023-03-11 14:30:00,0.800,0.210,0.590,0.480,0.170,0.360,1.05,0.260,0.630
2023-03-11 14:32:00,0.740,0.190,0.500,0.630,0.160,0.330,1,0.250,0.590
2023-03-11 14:34:00,0.830,0.180,0.450,0.780,0.180,0.390,1,0.230,0.550
2023-03-11 14:36:00,1.07,0.200,0.340,1.31,0.220,0.230,1.07,0.230,0.500
2023-03-11 14:38:00,1.04,0.240,0.360,0.680,0.300,0.300,1.07,0.240,0.490
2023-03-11 14:40:00,0.910,0.240,0.340,0.720,0.200,0.330,1.01,0.240,0.460
2023-03-11 14:42:00,0.900,0.300,0.360,0.820,0.370,0.460,0.990,0.270,0.450
2023-03-11 14:44:00,0.790,0.270,0.370,0.550,0.180,0.300,0.940,0.260,0.440
2023-03-11 14:46:00,0.760,0.750,0.940,0.720,1.28,2.29,0.910,0.450,0.630
2023-03-11 14:48:00,1.35,0.670,0.750,2.03,0.530,0.620,1.11,0.450,0.600
2023-03-11 14:50:00,1.12,0.480,0.640,0.890,0.150,0.340,1.05,0.410,0.580
2023-03-11 14:52:00,0.960,0.380,0.520,0.760,0.210,0.270,0.990,0.370,0.540
2023-03-11 14:54:00,1.11,0.440,0.540,1.48,0.250,0.660,1.04,0.410,0.540
2023-03-11 14:56:00,1.44,0.420,0.640,1.56,0.330,0.560,1.18,0.400,0.580
2023-03-11 14:58:00,1.24,0.900,0.730,0.930,2.40,1.12,1.14,0.560,0.620
2023-03-11 15:00:00,1.59,1.52,1.31,2.47,2.59,2.53,1.26,0.830,0.840
2023-03-11 15:02:00,1.23,1.58,1.14,0.710,1.95,0.760,1.17,0.940,0.850
2023-03-11 15:04:00,1.01,1.28,0.860,0.590,0.620,0.440,1.10,0.910,0.780
2023-03-11 15:06:00,0.860,1.08,0.630,0.440,0.620,0.210,1.03,0.890,0.700
2023-03-11 15:08:00,0.830,0.850,1.03,0.750,0.330,0.980,1,0.830,0.860
2023-03-11 15:10:00,0.790,0.690,0.820,0.820,0.390,0.510,0.960,0.770,0.800
2023-03-11 15:12:00,0.670,0.540,0.610,0.450,0.190,0.200,0.900,0.710,0.720
2023-03-11 15:14:00,0.960,0.440,0.490,1.69,0.210,0.190,0.970,0.650,0.660
2023-03-11 15:16:00,0.840,0.430,0.480,0.590,0.290,0.320,0.930,0.620,0.640
2023-03-11 15:18:00,0.840,0.490,0.410,0.620,0.400,0.230,0.920,0.620,0.590
2023-03-11 15:20:00,0.750,0.470,0.430,0.440,0.360,0.510,0.880,0.600,0.570
2023-03-11 15:22:00,1.15,0.430,0.400,1.46,0.320,0.370,1.02,0.570,0.540
2023-03-11 15:24:00,0.950,0.530,0.560,0.540,0.590,0.830,0.960,0.580,0.580
2023-03-11 15:26:00,1.30,0.440,0.690,2.42,0.330,1.10,1.08,0.540,0.620
2023-03-11 15:28:00,1.83,0.870,0.930,3.05,1.16,1.43,1.29,0.690,0.720
2023-03-11 15:30:00,1.52,0.610,1.17,1.22,0.200,1.62,1.24,0.620,0.830
2023-03-11 15:32:00,1.49,0.660,0.890,1.35,0.730,0.470,1.26,0.640,0.770
2023-03-11 15:34:00,1.13,1.12,0.710,0.590,2.42,0.290,1.15,0.790,0.720
2023-03-11 15:36:00,1.32,0.800,0.540,1.49,0.470,0.360,1.22,0.710,0.650
2023-03-11 15:38:00,1.17,0.630,0.450,0.930,0.360,0.380,1.17,0.660,0.600
2023-03-11 15:40:00,1.73,0.610,0.480,3.01,0.620,0.400,1.37,0.640,0.600
2023-03-11 15:42:00,2.14,0.550,0.520,2.59,0.610,0.490,1.57,0.610,0.600
2023-03-11 15:44:00,1.69,0.740,0.430,0.950,1.10,0.290,1.48,0.670,0.550
2023-03-11 15:46:00,1.85,0.880,0.700,2.16,1.05,0.850,1.55,0.730,0.640
2023-03-11 15:48:00,2.33,0.680,0.540,3.27,0.440,0.240,1.76,0.680,0.590
2023-03-11 15:50:00,2.93,0.790,0.810,4.41,1.50,0.550,2.04,0.700,0.700
2023-03-11 15:52:00,2.73,0.660,0.770,2.65,0.490,0.710,2.07,0.670,0.700
2023-03-11 15:54:00,2.76,0.460,0.660,2.51,0.110,0.470,2.16,0.590,0.670
2023-03-11 15:56:00,2.23,0.410,0.540,1.37,0.220,0.280,2.04,0.550,0.620
2023-03-11 15:58:00,1.84,0.290,0.520,1.32,0.0800,0.340,1.91,0.490,0.610
2023-03-11 16:00:00,1.39,0.770,0.390,0.530,1.26,0.170,1.73,0.640,0.540
2023-03-11 16:02:00,1.21,0.630,0.380,0.860,0.390,0.330,1.62,0.610,0.520
2023-03-11 16:04:00,1.10,0.530,0.430,1.12,0.260,0.300,1.53,0.570,0.530
2023-03-11 16:06:00,1.11,0.410,0.400,1.21,0.120,0.250,1.47,0.520,0.510
2023-03-11 16:08:00,1.18,0.280,0.370,1.30,0.0300,0.380,1.45,0.460,0.480
2023-03-11 16:10:00,1.13,0.280,0.770,1,0.240,1.12,1.40,0.440,0.610
2023-03-11 16:12:00,1.62,0.270,0.610,2.29,0.300,0.340,1.55,0.410,0.580
2023-03-11 16:14:00,1.93,0.680,0.510,2.24,0.900,0.250,1.67,0.550,0.540
2023-03-11 16:16:00,1.42,0.500,0.470,0.700,0.260,0.320,1.51,0.500,0.520
2023-03-11 16:18:00,1.21,0.830,0.450,0.530,1,0.480,1.43,0.620,0.500
2023-03-11 16:20:00,0.980,0.650,0.380,0.480,0.290,0.320,1.31,0.580,0.470
2023-03-11 16:22:00,1.02,1.03,0.380,1.23,1.50,0.400,1.28,0.730,0.450
2023-03-11 16:24:00,0.930,0.830,0.380,0.870,0.550,0.460,1.21,0.690,0.450
2023-03-11 16:26:00,1.03,1.10,0.330,1.29,1.41,0.220,1.20,0.800,0.420
2023-03-11 16:28:00,0.800,0.790,0.260,0.370,0.300,0.210,1.10,0.720,0.380
2023-03-11 16:30:00,1.19,0.620,0.910,1.33,0.260,2.82,1.22,0.670,0.580
2023-03-11 16:32:00,0.950,0.690,0.720,0.580,0.450,0.790,1.12,0.700,0.540
2023-03-11 16:34:00,0.930,0.590,0.660,0.740,0.340,0.680,1.09,0.660,0.540
2023-03-11 16:36:00,0.800,0.420,0.580,0.540,0.120,0.480,1.02,0.580,0.530
2023-03-11 16:38:00,0.760,0.350,0.620,0.710,0.120,1.03,0.980,0.540,0.540
2023-03-11 16:40:00,1.08,0.280,0.590,1.34,0.150,0.410,1.08,0.490,0.540
2023-03-11 16:42:00,1.03,0.290,0.520,1.09,0.240,0.430,1.05,0.470,0.520
2023-03-11 16:44:00,0.960,0.870,1.17,0.800,2.03,2.32,1.02,0.650,0.760
2023-03-11 16:46:00,1.17,1.01,1.26,0.920,0.880,1.40,1.10,0.750,0.850
2023-03-11 16:48:00,1.06,0.830,0.920,0.830,0.350,0.400,1.07,0.720,0.770
2023-03-11 16:50:00,0.920,0.590,0.770,0.540,0.170,0.360,1.02,0.640,0.730
2023-03-11 16:52:00,1.46,0.460,1.12,3.28,0.190,1.24,1.18,0.590,0.880
2023-03-11 16:54:00,1.12,0.390,0.880,0.910,0.270,0.560,1.08,0.540,0.810
2023-03-11 16:56:00,1.02,0.310,0.670,0.710,0.170,0.190,1.05,0.490,0.750
2023-03-11 16:58:00,0.890,0.330,0.580,0.700,0.310,0.410,1,0.480,0.700
2023-03-11 17:00:00,0.940,0.330,0.530,0.910,0.360,0.450,1,0.450,0.670
2023-03-11 17:02:00,0.850,0.370,0.410,0.700,0.440,0.160,0.960,0.450,0.610
2023-03-11 17:04:00,0.680,0.480,0.380,0.290,0.540,0.240,0.890,0.490,0.570
2023-03-11 17:06:00,0.640,0.380,0.330,0.560,0.200,0.200,0.840,0.440,0.530
2023-03-11 17:08:00,0.540,0.370,0.750,0.420,0.340,1.95,0.780,0.430,0.650
2023-03-11 17:10:00,1.12,0.330,0.760,1.49,0.280,1.12,0.980,0.410,0.660
2023-03-11 17:12:00,1.03,0.350,1.64,1.09,0.340,3.23,0.960,0.410,0.990
2023-03-11 17:14:00,1.06,0.360,1.78,1.16,0.410,2.18,0.990,0.400,1.12
2023-03-11 17:16:00,1.16,0.330,1.32,1.56,0.410,0.590,1.03,0.380,1.03
2023-03-11 17:18:00,1.15,0.290,0.920,1.21,0.320,0.160,1.04,0.360,0.910
2023-03-11 17:20:00,2.20,0.240,0.870,4.14,0.240,0.500,1.43,0.330,0.900
2023-03-11 17:22:00,2.17,0.210,0.720,1.85,0.150,0.360,1.52,0.300,0.840
2023-03-11 17:24:00,2.45,0.170,0.570,3.49,0.120,0.400,1.69,0.270,0.770
2023-03-11 17:26:00,2.58,0.180,0.560,2.81,0.230,0.290,1.84,0.260,0.740
2023-03-11 17:28:00,2.34,0.680,0.560,2.01,1.43,0.440,1.84,0.440,0.720
2023-03-11 17:30:00,1.82,1.33,0.710,0.870,2.16,0.600,1.71,0.710,0.770
2023-03-11 17:32:00,2.11,1,0.750,2.94,0.640,0.530,1.82,0.660,0.790
2023-03-11 17:34:00,2.31,0.730,1.32,2.82,0.240,1.19,1.92,0.610,1.02
2023-03-11 17:36:00,2.61,1.07,1.07,3.69,0.910,0.500,2.07,0.770,0.970
2023-03-11 17:38:00,3.23,0.770,1.20,4.43,0.210,0.670,2.35,0.690,1.05
2023-03-11 17:40:00,2.33,0.520,1.03,1.03,0.0900,0.700,2.13,0.610,1
2023-03-11 17:42:00,1.78,0.390,0.920,0.610,0.100,0.770,1.95,0.540,0.960
2023-03-11 17:44:00,1.48,0.360,0.660,0.770,0.250,0.260,1.82,0.520,0.860
2023-03-11 17:46:00,1.17,0.280,0.610,0.590,0.130,0.540,1.66,0.460,0.810
2023-03-11 17:48:00,1,0.380,0.500,0.610,0.410,0.390,1.54,0.480,0.740
2023-03-11 17:50:00,1.70,0.280,0.430,4.09,0.100,0.290,1.70,0.430,0.680
2023-03-11 17:52:00,1.33,0.260,0.740,0.920,0.160,1.09,1.57,0.400,0.760
2023-03-11 17:54:00,1.15,0.200,1.15,0.820,0.0600,1.73,1.47,0.360,0.910
2023-03-11 17:56:00,1.01,0.470,0.820,0.820,1.06,0.350,1.37,0.430,0.810
2023-03-11 17:58:00,0.850,0.390,0.610,0.560,0.300,0.230,1.27,0.400,0.730
2023-03-11 18:00:00,0.900,0.340,0.900,0.880,0.270,1.32,1.23,0.380,0.820
2023-03-11 18:02:00,0.800,0.310,0.710,0.610,0.280,0.560,1.16,0.360,0.760
2023-03-11 18:04:00,0.810,0.260,0.530,0.860,0.200,0.270,1.11,0.340,0.680
2023-03-11 18:06:00,0.760,0.250,0.440,0.580,0.190,0.230,1.05,0.320,0.630
2023-03-11 18:08:00,0.720,0.190,0.380,0.690,0.0800,0.260,1,0.290,0.580
2023-03-11 18:10:00,0.700,0.120,0.350,0.610,0.0100,0.220,0.960,0.250,0.550
2023-03-11 18:12:00,0.800,0.160,0.350,0.720,0.160,0.410,0.970,0.250,0.520
2023-03-11 18:14:00,1.33,0.160,0.900,2.27,0.130,3.08,1.14,0.240,0.670
