"Time","Read (172.16.66.122:9796)","Read (172.16.66.123:9796)","Read (172.16.66.124:9796)","Write (172.16.66.122:9796)","Write (172.16.66.123:9796)","Write (172.16.66.124:9796)"
2023-03-11 13:02:00,0,0,0,394331,199248,69222
2023-03-11 13:04:00,0,3933,0,371098,155900,63693
2023-03-11 13:06:00,0,3937,0,347159,85288,100580
2023-03-11 13:08:00,0,0,0,325427,36318,33314
2023-03-11 13:10:00,0,0,0,345293,81738,102241
2023-03-11 13:12:00,0,0,0,347819,57685,69086
2023-03-11 13:14:00,0,0,0,350322,61508,63943
2023-03-11 13:16:00,0,0,0,342289,83649,101535
2023-03-11 13:18:00,0,0,0,326064,38366,34793
2023-03-11 13:20:00,0,0,0,355465,83126,102324
2023-03-11 13:22:00,0,0,0,345930,58145,68562
2023-03-11 13:24:00,0,0,0,352051,61417,63602
2023-03-11 13:26:00,0,0,0,352324,85379,100557
2023-03-11 13:28:00,0,0,17772,322264,38116,51223
2023-03-11 13:30:00,0,0,17781,355578,83217,118022
2023-03-11 13:32:00,0,91.1,0,367502,61994,68813
2023-03-11 13:34:00,0,91.0,0,372031,61463,64125
2023-03-11 13:36:00,0,0,0,338755,83740,100170
2023-03-11 13:38:00,0,0,0,313617,37433,32404
2023-03-11 13:40:00,0,0,0,348570,82534,98668
2023-03-11 13:42:00,0,0,0,368139,58505,68312
2023-03-11 13:44:00,0,0,0,375148,60666,63488
2023-03-11 13:46:00,9697,0,0,347487,82421,100580
2023-03-11 13:48:00,2571,0,0,319442,36727,34338
2023-03-11 13:50:00,2571,0,0,349503,82807,101672
2023-03-11 13:52:00,0,0,0,346795,58982,68778
2023-03-11 13:54:00,0,0,0,343359,60101,63625
2023-03-11 13:56:00,0,0,0,348524,84014,100557
2023-03-11 13:58:00,0,0,0,328590,37660,34202
2023-03-11 14:00:00,0,0,0,347227,81237,100693
2023-03-11 14:02:00,0,0,0,514776,398586,68062
2023-03-11 14:04:00,0,0,0,347113,60211,63169
2023-03-11 14:06:00,0,0,0,344792,82944,101786
2023-03-11 14:08:00,0,0,0,318418,37524,34588
2023-03-11 14:10:00,19888,0,0,362951,81692,101444
2023-03-11 14:12:00,0,0,0,348092,58846,69313
2023-03-11 14:14:00,0,0,0,348592,61554,64626
2023-03-11 14:16:00,0,0,0,365295,82785,100625
2023-03-11 14:18:00,0,0,0,341037,38366,35021
2023-03-11 14:20:00,0,0,0,342107,83172,102104
2023-03-11 14:22:00,0,0,0,340992,58550,68676
2023-03-11 14:24:00,0,0,0,353326,61668,64694
2023-03-11 14:26:00,257183,0,0,357604,83763,101509
2023-03-11 14:28:00,257183,0,0,319602,38116,34543
2023-03-11 14:30:00,0,0,0,377264,80031,101558
2023-03-11 14:32:00,0,0,0,393307,55114,68722
2023-03-11 14:34:00,0,0,0,371553,57981,64011
2023-03-11 14:36:00,0,0,0,345871,77005,100215
2023-03-11 14:38:00,0,0,0,326042,33428,33633
2023-03-11 14:40:00,0,0,0,357842,79692,101285
2023-03-11 14:42:00,0,0,0,342448,53749,68494
2023-03-11 14:44:00,0,0,0,347932,57344,63056
2023-03-11 14:46:00,0,0,0,351278,80122,99829
2023-03-11 14:48:00,0,0,0,316871,32176,33542
2023-03-11 14:50:00,0,0,91.0,349980,79986,103583
2023-03-11 14:52:00,0,0,0,353121,56707,69609
2023-03-11 14:54:00,0,0,0,343131,56684,63420
2023-03-11 14:56:00,0,0,0,347045,81692,99897
2023-03-11 14:58:00,0,0,0,319397,36352,33906
2023-03-11 15:00:00,0,0,0,346135,82261,102514
2023-03-11 15:02:00,0,0,0,399588,222663,68654
2023-03-11 15:04:00,0,0,0,361654,153941,63465
2023-03-11 15:06:00,0,0,0,351846,82466,99942
2023-03-11 15:08:00,0,0,0,313936,36272,34270
2023-03-11 15:10:00,0,0,0,339991,81306,102059
2023-03-11 15:12:00,0,0,0,345771,58163,69177
2023-03-11 15:14:00,0,0,0,343108,60188,64171
2023-03-11 15:16:00,0,0,0,346990,82466,99556
2023-03-11 15:18:00,0,0,0,324836,38525,35408
2023-03-11 15:20:00,0,0,0,366569,82762,103862
2023-03-11 15:22:00,0,0,0,341538,57412,68858
2023-03-11 15:24:00,0,0,0,348274,60553,63875
2023-03-11 15:26:00,0,0,0,348797,83399,99601
2023-03-11 15:28:00,0,0,0,308611,38866,33974
2023-03-11 15:30:00,0,0,0,335189,83035,102127
2023-03-11 15:32:00,0,0,0,397517,59233,68540
2023-03-11 15:34:00,0,0,0,364840,61099,63078
2023-03-11 15:36:00,0,0,0,346817,84059,100079
2023-03-11 15:38:00,0,0,0,318783,36181,33428
2023-03-11 15:40:00,0,0,0,342130,82739,100921
2023-03-11 15:42:00,0,0,0,379813,58982,68995
2023-03-11 15:44:00,0,0,0,368382,59620,63693
2023-03-11 15:46:00,0,0,0,350936,82785,99647
2023-03-11 15:48:00,0,0,0,325200,37979,33610
2023-03-11 15:50:00,0,0,0,339695,83149,101899
2023-03-11 15:52:00,0,0,0,357171,58391,68529
2023-03-11 15:54:00,0,0,0,347910,59802,63397
2023-03-11 15:56:00,0,0,0,336509,81920,99988
2023-03-11 15:58:00,0,0,0,325336,38343,33724
2023-03-11 16:00:00,0,0,0,342790,83149,101513
2023-03-11 16:02:00,0,0,0,555225,367479,68927
2023-03-11 16:04:00,0,0,0,345156,61076,64284
2023-03-11 16:06:00,0,0,0,343427,84085,99419
2023-03-11 16:08:00,0,0,0,325359,40186,33815
2023-03-11 16:10:00,0,0,0,349116,83991,101490
2023-03-11 16:12:00,0,0,0,338375,60120,67493
2023-03-11 16:14:00,0,0,0,342744,60985,63625
2023-03-11 16:16:00,0,0,0,345975,79531,100944
2023-03-11 16:18:00,0,0,0,343472,37774,34793
2023-03-11 16:20:00,0,0,0,341879,79804,103834
2023-03-11 16:22:00,0,0,0,348092,57503,69404
2023-03-11 16:24:00,0,0,0,338512,54773,64375
2023-03-11 16:26:00,0,0,0,339490,82443,99305
2023-03-11 16:28:00,0,0,0,326906,32745,33662
2023-03-11 16:30:00,0,0,0,347819,77870,102423
2023-03-11 16:32:00,0,0,0,365614,57799,69063
2023-03-11 16:34:00,0,0,0,357330,60097,63647
2023-03-11 16:36:00,0,0,0,340469,86653,99874
2023-03-11 16:38:00,0,0,0,318942,37934,33337
2023-03-11 16:40:00,0,0,0,344223,82967,102013
2023-03-11 16:42:00,0,0,0,325632,58864,68664
2023-03-11 16:44:00,0,0,0,318487,62601,63442
2023-03-11 16:46:00,0,0,0,344724,84514,98438
2023-03-11 16:48:00,0,0,0,323288,38912,30766
2023-03-11 16:50:00,0,0,0,343313,82990,99874
2023-03-11 16:52:00,0,0,3937,380496,59597,69586
2023-03-11 16:54:00,0,0,0,377333,61531,60894
2023-03-11 16:56:00,0,0,0,339336,84036,96529
2023-03-11 16:58:00,0,0,0,326610,39049,30265
2023-03-11 17:00:00,0,0,0,342403,83399,99920
2023-03-11 17:02:00,0,0,0,388824,198565,67425
2023-03-11 17:04:00,0,0,0,371696,131231,61895
2023-03-11 17:06:00,0,0,0,358127,84105,97849
2023-03-11 17:08:00,0,0,0,315028,37148,30045
2023-03-11 17:10:00,0,0,0,348388,84196,100215
2023-03-11 17:12:00,0,0,0,337146,59301,66423
2023-03-11 17:14:00,0,0,0,348501,61713,61440
2023-03-11 17:16:00,0,0,0,349025,84605,97075
2023-03-11 17:18:00,0,0,0,324335,39185,32631
2023-03-11 17:20:00,0,0,0,344997,84855,100580
2023-03-11 17:22:00,0,0,0,335303,58932,66889
2023-03-11 17:24:00,0,0,0,348956,60689,63920
2023-03-11 17:26:00,0,0,0,348137,82580,98031
2023-03-11 17:28:00,0,0,0,318692,37524,31698
2023-03-11 17:30:00,0,0,0,370369,92069,110478
2023-03-11 17:32:00,0,0,0,356420,46672,32245
2023-03-11 17:34:00,0,0,0,395583,73705,97872
2023-03-11 17:36:00,0,0,0,345209,84491,98122
2023-03-11 17:38:00,0,0,0,328636,38411,31539
2023-03-11 17:40:00,0,0,0,347910,83880,100143
2023-03-11 17:42:00,0,0,0,351141,48037,31562
2023-03-11 17:44:00,0,0,0,383363,73705,97278
2023-03-11 17:46:00,0,0,0,341811,83217,97758
2023-03-11 17:48:00,0,0,0,317531,37865,29878
2023-03-11 17:50:00,0,0,0,337761,82261,99988
2023-03-11 17:52:00,0,0,0,331230,46967,31289
2023-03-11 17:54:00,0,0,0,360440,72112,96575
2023-03-11 17:56:00,0,0,0,345680,82762,96142
2023-03-11 17:58:00,0,0,0,312939,38082,29787
2023-03-11 18:00:00,0,0,0,347682,82671,100170
2023-03-11 18:02:00,0,0,0,915797,915570,30424
2023-03-11 18:04:00,0,0,0,379903,76140,97075
2023-03-11 18:06:00,0,0,0,337806,84924,97872
2023-03-11 18:08:00,0,0,0,315595,39253,29992
2023-03-11 18:10:00,0,0,0,338102,82694,99920
2023-03-11 18:12:00,0,0,0,329296,47870,31198
2023-03-11 18:14:00,0,0,0,360789,69723,96825
2023-03-11 18:16:00,0,0,0,351346,81215,97030
2023-03-11 18:18:00,0,0,0,319784,37683,31676
2023-03-11 18:20:00,0,0,0,349616,80327,100557
2023-03-11 18:22:00,0,0,0,332504,43759,30970
2023-03-11 18:24:00,0,0,0,359174,74320,97075
2023-03-11 18:26:00,0,0,0,352450,83945,97143
2023-03-11 18:28:00,0,0,0,320808,37797,30310
2023-03-11 18:30:00,0,0,0,343487,82401,98623
2023-03-11 18:32:00,0,0,0,353644,46239,30948
2023-03-11 18:34:00,0,0,0,380882,73318,97270
2023-03-11 18:36:00,0,0,0,342221,82034,97075
2023-03-11 18:38:00,0,0,0,314891,29810,30470
2023-03-11 18:40:00,0,0,0,343996,76117,99055
2023-03-11 18:42:00,0,0,0,329523,39777,30743
2023-03-11 18:44:00,0,0,0,345552,66014,98918
2023-03-11 18:46:00,0,0,0,336737,77505,97212
2023-03-11 18:48:00,0,0,0,317374,31653,30561
2023-03-11 18:50:00,0,0,71157,348638,76481,138377
2023-03-11 18:52:00,0,0,0,331958,41097,38593
2023-03-11 18:54:00,0,0,0,354054,71976,98327
2023-03-11 18:56:00,0,0,0,353621,76891,97940
2023-03-11 18:58:00,0,0,0,313435,36750,30652
2023-03-11 19:00:00,0,0,0,344451,78825,99692
2023-03-11 19:02:00,0,0,0,382339,135669,31994
2023-03-11 19:04:00,0,0,0,378880,229535,98008
2023-03-11 19:06:00,4301,0,0,341311,76709,99260
2023-03-11 19:08:00,4301,0,0,316075,31357,32222
2023-03-11 19:10:00,0,0,0,342858,76072,100762
2023-03-11 19:12:00,0,0,0,340059,41984,32176
2023-03-11 19:14:00,0,0,0,351528,72476,96893
2023-03-11 19:16:00,0,0,0,343882,83308,96916
2023-03-11 19:18:00,0,0,0,324836,39504,31744
2023-03-11 19:20:00,0,0,0,337879,84924,99396
2023-03-11 19:22:00,0,0,0,324745,48174,31729
2023-03-11 19:24:00,0,0,0,342244,73455,97122
2023-03-11 19:26:00,0,0,0,346613,83558,98122
2023-03-11 19:28:00,0,0,0,325791,37160,30978
2023-03-11 19:30:00,0,0,0,349116,83922,99806
2023-03-11 19:32:00,0,0,0,355100,48014,32245
2023-03-11 19:34:00,0,0,0,378994,74388,96893
2023-03-11 19:36:00,0,0,0,349958,82625,97781
2023-03-11 19:38:00,0,0,0,317099,38480,30629
2023-03-11 19:40:00,0,0,0,336373,84491,98281
2023-03-11 19:42:00,0,0,0,360016,48762,31721
2023-03-11 19:44:00,0,0,0,373282,73865,97234
2023-03-11 19:46:00,0,0,0,345452,83968,97326
2023-03-11 19:48:00,0,0,0,327179,37934,30857
2023-03-11 19:50:00,0,0,0,344633,83900,99282
2023-03-11 19:52:00,0,0,0,329136,47195,31403
2023-03-11 19:54:00,0,0,0,351346,73136,97667
2023-03-11 19:56:00,0,0,0,341584,85151,95983
2023-03-11 19:58:00,0,0,0,321468,38662,29423
2023-03-11 20:00:00,0,0,0,346103,83558,97189
2023-03-11 20:02:00,0,0,0,511522,385206,30606
2023-03-11 20:04:00,0,0,0,360061,74934,94731
2023-03-11 20:06:00,0,0,0,348206,85356,96097
2023-03-11 20:08:00,0,0,0,313799,39299,29218
2023-03-11 20:10:00,0,0,0,337055,83058,96711
2023-03-11 20:12:00,0,0,0,338716,46945,31312
2023-03-11 20:14:00,0,0,0,354805,70019,96143
2023-03-11 20:16:00,0,0,0,345179,80828,96529
2023-03-11 20:18:00,0,0,0,343791,32540,30743
2023-03-11 20:20:00,0,0,0,345020,79918,99806
2023-03-11 20:22:00,0,0,0,331822,44032,31221
2023-03-11 20:24:00,0,0,0,360152,72795,97098
2023-03-11 20:26:00,0,0,0,334211,79121,97121
2023-03-11 20:28:00,0,0,0,309720,37160,30015
2023-03-11 20:30:00,0,0,0,336555,77983,98167
2023-03-11 20:32:00,0,0,0,353303,47893,32147
2023-03-11 20:34:00,0,0,0,371553,67197,97121
2023-03-11 20:36:00,0,0,0,334097,81601,97551
2023-03-11 20:38:00,0,0,0,321718,29582,31380
2023-03-11 20:40:00,0,0,0,338580,76117,99715
2023-03-11 20:42:00,0,0,0,327361,41665,31767
2023-03-11 20:44:00,0,0,0,360198,67538,97075
2023-03-11 20:46:00,0,0,0,343820,80054,97417
2023-03-11 20:48:00,0,0,0,321263,33860,31039
2023-03-11 20:50:00,0,0,1775,345179,78620,99578
2023-03-11 20:52:00,0,0,0,330706,45557,31858
2023-03-11 20:54:00,0,0,0,368503,66810,97849
2023-03-11 20:56:00,0,0,0,341948,78393,98395
2023-03-11 20:58:00,0,0,0,315164,30538,31023
2023-03-11 21:00:00,0,0,0,345475,75639,98577
2023-03-11 21:02:00,0,0,0,372941,134167,33155
2023-03-11 21:04:00,0,0,0,375034,230719,97075
2023-03-11 21:06:00,0,0,0,337328,79485,98623
2023-03-11 21:08:00,0,0,0,319306,34543,31676
2023-03-11 21:10:00,0,0,0,337738,86039,98577
2023-03-11 21:12:00,0,0,0,324745,48333,32131
2023-03-11 21:14:00,0,0,0,353621,72636,97303
2023-03-11 21:16:00,0,0,0,350254,83374,97733
2023-03-11 21:18:00,0,0,0,329364,38980,32085
2023-03-11 21:20:00,0,0,0,351528,84105,100625
2023-03-11 21:22:00,0,0,0,327475,47787,33155
2023-03-11 21:24:00,0,0,0,362382,72932,98236
2023-03-11 21:26:00,0,0,0,338079,83649,97942
2023-03-11 21:28:00,0,0,0,321286,37934,30857
2023-03-11 21:30:00,0,0,0,343009,83786,98873
2023-03-11 21:32:00,0,0,0,349889,47536,32745
2023-03-11 21:34:00,0,0,0,390212,72727,99144
2023-03-11 21:36:00,0,0,0,336486,82466,98327
2023-03-11 21:38:00,0,0,0,323311,35977,30766
2023-03-11 21:40:00,0,0,0,346180,82398,98236
2023-03-11 21:42:00,0,0,0,349889,49562,31812
2023-03-11 21:44:00,0,0,0,379517,73910,97803
2023-03-11 21:46:00,0,0,0,343745,83263,97189
2023-03-11 21:48:00,0,0,0,321992,38593,30629
2023-03-11 21:50:00,0,0,0,341242,82580,99055
2023-03-11 21:52:00,0,0,0,327475,49266,31615
2023-03-11 21:54:00,0,0,0,357763,74047,97462
2023-03-11 21:56:00,0,0,0,347705,84400,95891
2023-03-11 21:58:00,0,0,0,310773,37501,29514
2023-03-11 22:00:00,0,0,0,345202,83149,97894
2023-03-11 22:02:00,0,0,0,499894,391145,31698
2023-03-11 22:04:00,0,0,0,358104,74524,97371
2023-03-11 22:06:00,0,0,0,344929,83718,97849
2023-03-11 22:08:00,0,0,0,320649,37342,31494
2023-03-11 22:10:00,0,0,0,337988,81963,97938
2023-03-11 22:12:00,0,0,0,328363,46535,30834
2023-03-11 22:14:00,0,0,0,362564,71748,98532
2023-03-11 22:16:00,0,0,0,341242,81806,98463
2023-03-11 22:18:00,0,0,0,338807,37592,32108
2023-03-11 22:20:00,0,0,0,348570,82125,100401
2023-03-11 22:22:00,0,0,0,321650,47013,32222
2023-03-11 22:24:00,0,0,0,363040,74889,98099
2023-03-11 22:26:00,0,0,0,340446,84309,97189
2023-03-11 22:28:00,0,0,0,318828,37785,31198
2023-03-11 22:30:00,0,0,0,340742,82284,98782
2023-03-11 22:32:00,0,0,0,351460,47377,31858
2023-03-11 22:34:00,0,0,0,383841,72454,98782
2023-03-11 22:36:00,0,0,0,344110,82967,97735
2023-03-11 22:38:00,0,0,0,318100,36477,30803
2023-03-11 22:40:00,0,0,0,349639,82853,98941
2023-03-11 22:42:00,0,0,0,329977,47696,32472
2023-03-11 22:44:00,0,0,0,347659,74047,97212
2023-03-11 22:46:00,0,0,0,347227,82441,97006
2023-03-11 22:48:00,0,0,0,310204,36727,30561
2023-03-11 22:50:00,0,0,0,341925,82603,99282
2023-03-11 22:52:00,0,0,0,331730,47855,31903
2023-03-11 22:54:00,22.8,0,0,357194,74229,99100
2023-03-11 22:56:00,22.8,0,0,345566,84196,98486
2023-03-11 22:58:00,0,0,0,310704,36910,30948
2023-03-11 23:00:00,0,0,0,344852,83263,99191
2023-03-11 23:02:00,0,0,0,384296,210421,33018
2023-03-11 23:04:00,0,0,0,379836,167657,98645
2023-03-11 23:06:00,0,0,0,345225,84264,98236
2023-03-11 23:08:00,0,0,0,312889,37706,31152
2023-03-11 23:10:00,0,0,0,346954,81374,99146
2023-03-11 23:12:00,0,0,0,337101,46308,31607
2023-03-11 23:14:00,0,0,0,363133,74138,98873
2023-03-11 23:16:00,0,0,0,353257,83308,98076
2023-03-11 23:18:00,0,0,0,320489,39549,31524
2023-03-11 23:20:00,0,0,0,342221,82967,99009
2023-03-11 23:22:00,0,0,0,343654,47787,30948
2023-03-11 23:24:00,0,0,0,356193,73500,97781
2023-03-11 23:26:00,0,0,0,344565,82625,98031
2023-03-11 23:28:00,0,0,0,329523,36887,30652
2023-03-11 23:30:00,0,0,0,342562,81966,99169
2023-03-11 23:32:00,0,0,0,362769,48006,32154
2023-03-11 23:34:00,0,0,0,374511,72681,98190
2023-03-11 23:36:00,0,0,0,346795,83035,98372
2023-03-11 23:38:00,0,0,0,319602,37365,31403
2023-03-11 23:40:00,0,0,0,338125,81829,98896
2023-03-11 23:42:00,0,0,0,361836,47878,31979
2023-03-11 23:44:00,0,0,0,386731,72750,97303
2023-03-11 23:46:00,0,0,0,340855,83149,97849
2023-03-11 23:48:00,0,0,0,314277,36636,30720
2023-03-11 23:50:00,0,0,0,342941,82694,98759
2023-03-11 23:52:00,0,0,0,335212,46603,30857
2023-03-11 23:54:00,0,0,0,353872,73591,98623
2023-03-11 23:56:00,0,0,0,337442,83649,98145
2023-03-11 23:58:00,0,0,0,320512,37137,31607
2023-03-12 00:00:00,0,0,0,354304,82057,98757
2023-03-12 00:02:00,3322,4096,4142,977624,1011780,37956
2023-03-12 00:04:00,0,0,0,361472,76733,97623
2023-03-12 00:06:00,0,0,0,344883,84264,97847
2023-03-12 00:08:00,0,0,0,319606,38002,30879
2023-03-12 00:10:00,0,0,0,342448,81852,98918
2023-03-12 00:12:00,0,0,0,338170,47036,32540
2023-03-12 00:14:00,0,0,0,359333,74251,98873
2023-03-12 00:16:00,0,0,0,338216,86130,98054
2023-03-12 00:18:00,0,0,0,337037,40869,32609
2023-03-12 00:20:00,0,0,0,335872,82739,99305
2023-03-12 00:22:00,0,0,0,336282,41906,30849
2023-03-12 00:24:00,0,0,0,356375,70178,98577
2023-03-12 00:26:00,0,0,0,343814,82193,98213
2023-03-12 00:28:00,0,0,0,321263,34179,30583
2023-03-12 00:30:00,0,0,0,340855,79553,98668
2023-03-12 00:32:00,0,0,0,360380,42667,31403
2023-03-12 00:34:00,0,0,0,385934,66401,98668
2023-03-12 00:36:00,0,0,0,332937,79417,99146
2023-03-12 00:38:00,0,0,0,319101,38116,31175
2023-03-12 00:40:00,0,0,0,338193,82125,98761
2023-03-12 00:42:00,0,0,0,328363,47081,30993
2023-03-12 00:44:00,0,0,0,354987,74479,98258
2023-03-12 00:46:00,0,0,0,339058,83854,97985
2023-03-12 00:48:00,0,0,0,325495,37342,31039
2023-03-12 00:50:00,0,0,0,341629,82307,98281
2023-03-12 00:52:00,0,0,0,332231,48333,30242
2023-03-12 00:54:00,0,0,0,359242,73023,97596
2023-03-12 00:56:00,0,0,0,339604,83854,98873
2023-03-12 00:58:00,0,0,0,322196,38025,31448
2023-03-12 01:00:00,0,0,0,335280,83103,99806
2023-03-12 01:02:00,0,0,0,381520,210898,31812
2023-03-12 01:04:00,0,0,0,386958,166730,98645
2023-03-12 01:06:00,0,0,0,336100,83484,97462
2023-03-12 01:08:00,0,0,0,315164,38662,30720
2023-03-12 01:10:00,0,0,0,342039,82853,99396
2023-03-12 01:12:00,0,0,0,331642,46808,31630
2023-03-12 01:14:00,0,0,0,356921,73591,98827
2023-03-12 01:16:00,0,0,0,336031,83672,99374
2023-03-12 01:18:00,0,0,0,317668,39890,32677
2023-03-12 01:20:00,0,0,0,337010,85311,99416
2023-03-12 01:22:00,0,0,0,336668,47673,30333
