"Time","Transmit Total (172.16.66.122:9796)","Transmit Total (172.16.66.123:9796)","Transmit Total (172.16.66.124:9796)","Receive Total (172.16.66.122:9796)","Receive Total (172.16.66.123:9796)","Receive Total (172.16.66.124:9796)"
2023-03-11 10:26:00,207146,166079,135939,121920,161178,89292
2023-03-11 10:28:00,201900,172154,129104,132668,160854,82190
2023-03-11 10:30:00,187060,144546,137878,121153,138945,91188
2023-03-11 10:32:00,179217,157927,133048,119281,142474,85758
2023-03-11 10:34:00,251027,214333,133876,191062,209648,86759
2023-03-11 10:36:00,200345,150859,137670,137660,141354,91025
2023-03-11 10:38:00,171734,139562,129250,117685,132437,82282
2023-03-11 10:40:00,183763,143582,136866,121590,138066,89925
2023-03-11 10:42:00,182383,139971,133511,129594,133520,86657
2023-03-11 10:44:00,245139,212732,134628,186315,208059,87711
2023-03-11 10:46:00,223277,154313,139513,167202,148041,92742
2023-03-11 10:48:00,194069,161655,129292,116875,155773,82113
2023-03-11 10:50:00,210627,184364,136139,129423,170047,89526
2023-03-11 10:52:00,182243,140974,135778,119542,136045,89225
2023-03-11 10:54:00,243227,226761,131044,186169,213199,84036
2023-03-11 10:56:00,227943,168100,137583,164428,162516,90841
2023-03-11 10:58:00,170931,138776,129147,116605,131989,82130
2023-03-11 11:00:00,188058,146633,137730,123783,139900,91042
2023-03-11 11:02:00,186038,146201,135851,124405,139485,88980
2023-03-11 11:04:00,248971,209533,131168,197888,204824,83883
2023-03-11 11:06:00,242670,183054,137639,179504,177138,90929
2023-03-11 11:08:00,180012,148738,129294,134450,136817,82162
2023-03-11 11:10:00,206665,165676,136294,121759,161072,89531
2023-03-11 11:12:00,217038,184506,145484,124031,169983,99237
2023-03-11 11:14:00,245295,210288,132757,187097,205251,85724
2023-03-11 11:16:00,258249,205318,139082,192435,195967,92371
2023-03-11 11:18:00,174800,139559,129258,119584,132543,82298
2023-03-11 11:20:00,180630,141163,135107,119319,135524,88403
2023-03-11 11:22:00,188933,143325,136202,133283,137453,89387
2023-03-11 11:24:00,243257,209645,131713,185996,205513,84380
2023-03-11 11:26:00,264881,224232,138131,209210,213820,91675
2023-03-11 11:28:00,173706,162642,130448,118950,157279,83866
2023-03-11 11:30:00,201418,185090,137138,117707,170247,90556
2023-03-11 11:32:00,185524,145963,136046,123463,139471,89276
2023-03-11 11:34:00,243699,218057,131070,187487,208843,83912
2023-03-11 11:36:00,256455,216228,137776,192602,211018,91143
2023-03-11 11:38:00,180033,141008,132683,121226,134979,85982
2023-03-11 11:40:00,180533,139225,132774,127818,132465,85987
2023-03-11 11:42:00,183674,143878,135918,122438,137595,89445
2023-03-11 11:44:00,276485,233506,132852,204799,228761,85787
2023-03-11 11:46:00,281266,238619,139563,193073,234624,92936
2023-03-11 11:48:00,184636,162975,132590,134867,147019,85833
2023-03-11 11:50:00,175622,139851,133361,121317,133048,86215
2023-03-11 11:52:00,184167,144975,136397,123744,138329,89419
2023-03-11 11:54:00,229300,210702,129968,173692,205293,82647
2023-03-11 11:56:00,255659,214165,138140,190425,210494,91188
2023-03-11 11:58:00,186241,143804,132706,132629,137599,85818
2023-03-11 12:00:00,187534,139121,143888,115591,133058,97430
2023-03-11 12:02:00,193515,156416,135940,139731,144430,89073
2023-03-11 12:04:00,231419,213740,129718,150665,209501,82512
2023-03-11 12:06:00,280176,255416,136952,198214,242139,90072
2023-03-11 12:08:00,180596,144768,132607,122827,138015,85983
2023-03-11 12:10:00,175254,139856,132801,117645,132824,86176
2023-03-11 12:12:00,184505,145092,136135,124186,138405,89773
2023-03-11 12:14:00,193689,176810,132208,134847,171705,85493
2023-03-11 12:16:00,254219,213621,138405,197033,209156,91924
2023-03-11 12:18:00,179825,143185,132512,121233,137296,85976
2023-03-11 12:20:00,183269,139266,133158,133496,132502,86362
2023-03-11 12:22:00,183587,143705,135984,122473,137638,89218
2023-03-11 12:24:00,189232,184456,132825,134733,169074,86118
2023-03-11 12:26:00,247420,210715,134429,187362,205663,87531
2023-03-11 12:28:00,181242,152415,132873,123292,142044,85847
2023-03-11 12:30:00,179019,141893,135360,118114,134822,88469
2023-03-11 12:32:00,208122,167999,136133,122694,162764,89464
2023-03-11 12:34:00,209431,177406,132925,133771,172093,86129
2023-03-11 12:36:00,246797,209150,134641,185509,204744,87766
2023-03-11 12:38:00,188504,154691,132802,138509,142868,85998
2023-03-11 12:40:00,173930,137529,132817,115468,131667,85911
2023-03-11 12:42:00,183908,161871,135989,123663,146291,89440
2023-03-11 12:44:00,182590,144584,134567,123104,138004,87936
2023-03-11 12:46:00,249386,218807,136197,187796,209505,89275
2023-03-11 12:48:00,181030,145076,132729,123594,138341,85770
2023-03-11 12:50:00,178335,138363,132894,118336,131981,85887
2023-03-11 12:52:00,203997,167363,135861,122006,161545,89123
2023-03-11 12:54:00,180834,144098,133190,122576,137846,86170
2023-03-11 12:56:00,265828,210939,144252,204520,205624,97708
2023-03-11 12:58:00,191024,143946,142292,122159,137618,95993
2023-03-11 13:00:00,185291,160599,135689,126107,144729,88987
2023-03-11 13:02:00,179727,144184,135043,121462,137581,88322
2023-03-11 13:04:00,181840,152967,133165,125368,142268,86379
2023-03-11 13:06:00,247244,210970,134576,186904,205574,87728
2023-03-11 13:08:00,188359,143707,132569,129288,137641,85841
2023-03-11 13:10:00,184425,140901,135153,122626,134335,88482
2023-03-11 13:12:00,174319,138665,132471,117184,132015,85595
2023-03-11 13:14:00,214677,167950,134297,141924,161960,87509
2023-03-11 13:16:00,271634,232981,136177,186383,228873,89419
2023-03-11 13:18:00,205238,163364,134974,149449,148866,88091
2023-03-11 13:20:00,182881,141665,137190,119280,137137,90276
2023-03-11 13:22:00,174084,145786,132775,115956,135489,85952
2023-03-11 13:24:00,181881,146077,132926,123883,139133,86107
2023-03-11 13:26:00,247067,209469,134816,185370,205179,87640
2023-03-11 13:28:00,221117,159422,134279,167065,153686,87358
2023-03-11 13:30:00,187495,145142,138214,121825,139234,91480
2023-03-11 13:32:00,184076,150948,132758,134070,138986,85721
2023-03-11 13:34:00,204069,166534,132895,122492,161424,86107
2023-03-11 13:36:00,270333,228788,134544,187697,214395,87742
2023-03-11 13:38:00,227137,174196,134413,168699,168198,87619
2023-03-11 13:40:00,185015,145585,136722,123115,138914,89977
2023-03-11 13:42:00,175160,139564,132811,118043,132686,85603
2023-03-11 13:44:00,183058,145222,134415,123930,138353,87580
2023-03-11 13:46:00,258548,213589,137217,200873,208287,90401
2023-03-11 13:48:00,240310,184978,133971,181050,180039,86683
2023-03-11 13:50:00,199070,163869,147196,130664,148611,100218
2023-03-11 13:52:00,184543,138787,142116,118276,131977,95588
2023-03-11 13:54:00,181662,145451,132828,124499,138472,85952
2023-03-11 13:56:00,257116,212961,135854,193669,207623,89085
2023-03-11 13:58:00,265998,218343,130997,186319,214188,84028
2023-03-11 14:00:00,192803,145653,137931,133503,139455,91320
2023-03-11 14:02:00,175842,139123,132423,116693,132995,85447
2023-03-11 14:04:00,189799,153218,133213,140069,142324,86394
2023-03-11 14:06:00,255771,214784,138173,191639,210418,91407
2023-03-11 14:08:00,243477,225049,131757,187297,211007,84213
2023-03-11 14:10:00,185297,145349,137328,123170,139276,90218
2023-03-11 14:12:00,175210,139287,132738,118180,132416,85823
2023-03-11 14:14:00,182977,145113,134353,123508,138238,87505
2023-03-11 14:16:00,258813,216888,139804,193066,211883,93158
2023-03-11 14:18:00,249259,211239,131223,198478,205891,84309
2023-03-11 14:20:00,184987,145220,136081,123428,138504,89513
2023-03-11 14:22:00,177595,179145,132423,123402,164154,85396
2023-03-11 14:24:00,209838,165144,142734,118757,160557,96318
2023-03-11 14:26:00,266612,231923,147675,191883,218874,101392
2023-03-11 14:28:00,242437,208373,130861,185337,203875,83724
2023-03-11 14:30:00,188036,146252,138108,123502,139699,91400
2023-03-11 14:32:00,179493,140772,133931,120300,133764,86923
2023-03-11 14:34:00,178615,143059,131796,121116,136556,84923
2023-03-11 14:36:00,256259,216186,137864,201616,211094,91166
2023-03-11 14:38:00,243334,210271,132066,186901,205568,84620
2023-03-11 14:40:00,187846,162271,137453,129124,147550,90447
2023-03-11 14:42:00,179396,138076,133945,118419,133024,87079
2023-03-11 14:44:00,172946,148028,132112,116711,138768,85356
2023-03-11 14:46:00,235249,212480,137833,168974,208043,91336
2023-03-11 14:48:00,243427,232784,131141,186436,228716,84051
2023-03-11 14:50:00,207977,168263,136449,123157,162427,89547
2023-03-11 14:52:00,184507,144313,136369,122424,138047,89336
2023-03-11 14:54:00,180497,139678,129725,134819,132799,82345
2023-03-11 14:56:00,220012,198655,136082,156614,193257,89360
2023-03-11 14:58:00,245631,226253,130824,191456,212611,83721
2023-03-11 15:00:00,186764,143438,137919,119817,138432,91258
2023-03-11 15:02:00,185941,162050,136360,123527,147148,89511
2023-03-11 15:04:00,171311,138307,129539,116643,131824,82325
2023-03-11 15:06:00,207127,186309,136470,144677,180696,89810
2023-03-11 15:08:00,243788,210430,131082,186417,205356,84024
2023-03-11 15:10:00,182065,144844,136352,120969,138494,89715
2023-03-11 15:12:00,193043,144986,136044,141601,138194,89543
2023-03-11 15:14:00,173124,139028,131027,117099,132206,84007
2023-03-11 15:16:00,223165,215562,138280,140430,200873,91655
2023-03-11 15:18:00,246298,209971,132204,189023,204946,85103
2023-03-11 15:20:00,191672,143131,144555,121129,136408,98243
2023-03-11 15:22:00,194228,144702,135992,123551,137824,89111
2023-03-11 15:24:00,171898,139411,129811,117725,132468,82565
2023-03-11 15:26:00,189646,159482,136700,132563,154168,89798
2023-03-11 15:28:00,247618,212460,132178,189438,207251,85111
2023-03-11 15:30:00,187280,154626,137259,135500,142977,90782
2023-03-11 15:32:00,184724,143606,136172,121922,138444,89326
2023-03-11 15:34:00,194914,178730,125931,117669,164253,78675
2023-03-11 15:36:00,208169,170160,136693,122794,164867,89921
2023-03-11 15:38:00,252588,213327,134765,191877,208307,87827
2023-03-11 15:40:00,175161,139467,132935,117583,132630,86071
2023-03-11 15:42:00,184040,144436,135977,123767,137862,89311
2023-03-11 15:44:00,177713,137329,130983,126462,131604,83992
2023-03-11 15:46:00,186574,145323,137874,123274,138484,91343
2023-03-11 15:48:00,261888,225948,134802,210496,216263,87631
2023-03-11 15:50:00,173678,136488,132942,114329,131085,85986
2023-03-11 15:52:00,183833,160839,135801,123302,145986,89032
2023-03-11 15:54:00,171697,138103,129283,116602,131742,82062
2023-03-11 15:56:00,207539,167496,136182,122982,161976,89321
2023-03-11 15:58:00,252665,215285,134863,192622,210571,87737
2023-03-11 16:00:00,178350,141064,134605,117230,134454,87562
2023-03-11 16:02:00,194749,146426,136099,140539,139599,89222
2023-03-11 16:04:00,185177,139259,139545,119712,132274,92811
2023-03-11 16:06:00,190174,155129,135052,138212,143295,88355
2023-03-11 16:08:00,251928,213482,134373,190400,209675,87405
2023-03-11 16:10:00,184146,156422,132948,125233,140863,86072
2023-03-11 16:12:00,184116,144230,136103,122967,137797,89630
2023-03-11 16:14:00,176930,141523,132369,119483,134587,85536
2023-03-11 16:16:00,180655,143736,136879,119298,137119,90319
2023-03-11 16:18:00,276357,238885,134680,193432,234702,88010
2023-03-11 16:20:00,226047,153130,134807,149280,147427,88016
2023-03-11 16:22:00,183217,142973,135957,121025,137065,89185
2023-03-11 16:24:00,189057,151529,132305,139000,139672,85107
2023-03-11 16:26:00,174100,137852,132765,114918,132036,85793
2023-03-11 16:28:00,253035,232901,130637,193019,219294,83719
2023-03-11 16:30:00,213807,156456,136572,151647,150335,89645
2023-03-11 16:32:00,186039,146348,136346,124250,139568,89599
2023-03-11 16:34:00,181391,145417,133231,124111,138455,86291
2023-03-11 16:36:00,174294,137774,132953,115060,131943,86144
2023-03-11 16:38:00,258021,214811,134616,202648,210417,87643
2023-03-11 16:40:00,246255,189222,134687,163178,184756,87835
2023-03-11 16:42:00,191701,154682,136407,139610,143113,89516
2023-03-11 16:44:00,182164,143614,134531,122381,137990,87604
2023-03-11 16:46:00,177111,157169,130742,117002,141585,83954
2023-03-11 16:48:00,252753,215019,134549,191967,210399,87526
2023-03-11 16:50:00,236810,180354,134657,176451,174505,87474
2023-03-11 16:52:00,181285,144769,135886,122518,137963,89151
2023-03-11 16:54:00,180507,142782,132967,121821,137193,86016
2023-03-11 16:56:00,179873,138328,132678,126621,132246,85863
2023-03-11 16:58:00,252008,214196,134527,191293,209993,87902
2023-03-11 17:00:00,272035,196931,147045,206360,191387,100637
2023-03-11 17:02:00,192508,143850,135019,121404,137591,88201
2023-03-11 17:04:00,184517,161916,132896,128903,146795,86143
2023-03-11 17:06:00,197280,159301,132908,114265,154821,86224
2023-03-11 17:08:00,251017,218638,133905,190184,211485,87147
2023-03-11 17:10:00,254462,206336,135801,189543,202037,88917
2023-03-11 17:12:00,174669,140494,132882,117583,133961,86082
2023-03-11 17:14:00,183149,144959,134473,123139,138228,87771
2023-03-11 17:16:00,176755,139456,134401,116725,132720,87731
2023-03-11 17:18:00,261591,215615,134293,210641,210656,87602
2023-03-11 17:20:00,256677,215840,137966,192317,210907,91254
2023-03-11 17:22:00,180373,148614,132636,127762,136785,85610
2023-03-11 17:24:00,180363,142425,132947,120811,137113,86156
2023-03-11 17:26:00,174968,155942,132698,116730,140759,85697
2023-03-11 17:28:00,251273,213750,134448,190867,209588,87257
2023-03-11 17:30:00,360041,254879,275250,209698,251599,233177
2023-03-11 17:32:00,175830,141248,130087,119288,134893,82816
2023-03-11 17:34:00,226895,165782,155529,128868,160386,110234
2023-03-11 17:36:00,203490,161464,133144,127147,156393,86481
2023-03-11 17:38:00,253967,216888,144362,184860,211624,97979
2023-03-11 17:40:00,276526,226560,148426,211019,216561,101895
2023-03-11 17:42:00,170280,136948,129573,115410,131195,82582
2023-03-11 17:44:00,186342,162410,137908,123168,146915,91286
2023-03-11 17:46:00,179988,139618,136084,118446,132912,89387
2023-03-11 17:48:00,224006,207859,131597,165606,202506,84738
2023-03-11 17:50:00,257698,216856,138276,193413,211713,91432
2023-03-11 17:52:00,172033,139201,129680,118110,132446,82556
2023-03-11 17:54:00,190764,145732,136616,135795,138878,89798
2023-03-11 17:56:00,181873,141416,134433,121014,134782,87471
2023-03-11 17:58:00,230523,234216,131637,155158,221030,84708
2023-03-11 18:00:00,259576,214585,139710,189824,211547,92875
2023-03-11 18:02:00,173419,139550,129987,116678,133496,82696
2023-03-11 18:04:00,185617,145799,136678,124189,138854,89872
2023-03-11 18:06:00,183751,143403,136371,120576,137658,89763
2023-03-11 18:08:00,205750,176653,139032,146027,171386,92382
2023-03-11 18:10:00,268725,216692,152335,194078,211724,106120
2023-03-11 18:12:00,187892,149078,134041,138739,137306,87160
2023-03-11 18:14:00,185225,143045,137939,121225,137554,91296
2023-03-11 18:16:00,186673,161832,137893,122136,146789,91290
2023-03-11 18:18:00,174288,161188,129417,119126,155443,82455
2023-03-11 18:20:00,256443,215417,138240,192051,210720,91485
2023-03-11 18:22:00,171440,139126,129350,118066,132144,82135
2023-03-11 18:24:00,185226,145213,136334,123955,138572,89470
2023-03-11 18:26:00,212703,167149,136423,133228,162043,89664
2023-03-11 18:28:00,171428,147893,129395,117155,141190,82270
2023-03-11 18:30:00,263670,227937,140240,199062,218127,93478
2023-03-11 18:32:00,175145,138316,129631,116892,132990,82437
2023-03-11 18:34:00,181714,159197,131389,121229,144552,84510
2023-03-11 18:36:00,184127,143833,136139,121656,137893,89396
2023-03-11 18:38:00,171256,139115,129544,117087,132517,82300
2023-03-11 18:40:00,257249,216283,138194,192984,211474,91500
2023-03-11 18:42:00,175416,140704,130598,120064,134153,83563
2023-03-11 18:44:00,181286,140908,136814,126830,135626,90128
2023-03-11 18:46:00,186864,145401,138301,122820,139037,91413
2023-03-11 18:48:00,174573,148856,129560,122852,137123,82399
2023-03-11 18:50:00,279222,236703,138650,190647,233979,96429
2023-03-11 18:52:00,204136,183735,133390,123125,169862,86154
2023-03-11 18:54:00,174418,138006,132902,116227,131839,85731
2023-03-11 18:56:00,182647,143219,135874,120750,136712,88991
2023-03-11 18:58:00,171442,139491,129797,117434,132829,82403
2023-03-11 19:00:00,260365,217741,139810,192865,212760,92936
2023-03-11 19:02:00,199906,145562,142675,135894,139516,96082
2023-03-11 19:04:00,185476,139916,142870,118217,132861,96280
2023-03-11 19:06:00,193156,155233,136405,140324,143488,89646
2023-03-11 19:08:00,170608,136826,129447,114876,131001,82325
2023-03-11 19:10:00,256924,233901,134792,193178,220384,87818
2023-03-11 19:12:00,218919,168189,134018,138547,162406,87023
2023-03-11 19:14:00,199919,162812,134642,119124,156631,87796
2023-03-11 19:16:00,186710,146238,138069,123831,139369,91600
2023-03-11 19:18:00,173382,137399,129518,117208,131619,82587
2023-03-11 19:20:00,258711,215258,137053,200835,210944,90409
2023-03-11 19:22:00,207542,151039,134993,148513,145749,87900
2023-03-11 19:24:00,182904,150157,136939,133568,137991,89902
2023-03-11 19:26:00,184284,143388,136305,121647,137701,89566
2023-03-11 19:28:00,174503,158170,126643,118957,142567,79625
2023-03-11 19:30:00,268667,216015,154302,187944,211284,108265
2023-03-11 19:32:00,223804,167739,134581,162908,161682,87750
2023-03-11 19:34:00,199616,163975,133496,118937,157783,86431
2023-03-11 19:36:00,207288,167136,136667,122122,162276,89801
2023-03-11 19:38:00,186004,140063,132985,132985,133768,86283
2023-03-11 19:40:00,247587,211408,134894,187604,206104,88265
2023-03-11 19:42:00,253876,188590,144276,194850,177817,97805
2023-03-11 19:44:00,175709,137304,134667,116085,131601,87558
2023-03-11 19:46:00,186249,162546,138203,123158,147362,91386
2023-03-11 19:48:00,180723,144486,133315,122618,138362,86193
2023-03-11 19:50:00,247942,210904,134677,187409,205574,87630
2023-03-11 19:52:00,248528,191726,134633,188972,185815,87631
2023-03-11 19:54:00,175137,139788,132903,118028,132706,85923
2023-03-11 19:56:00,190442,145646,136481,134039,138790,89826
2023-03-11 19:58:00,204372,168077,132841,123796,162338,86123
2023-03-11 20:00:00,278065,222731,136384,194593,212460,89408
2023-03-11 20:02:00,254703,203917,135042,191923,199954,87987
2023-03-11 20:04:00,175429,144124,129586,117616,134949,82598
2023-03-11 20:06:00,180980,143713,136336,119389,137926,89683
2023-03-11 20:08:00,180803,143575,133154,121495,137713,86113
2023-03-11 20:10:00,247297,210403,134638,187040,205537,87688
2023-03-11 20:12:00,253217,215435,134630,193078,210894,87781
2023-03-11 20:14:00,188336,141434,135493,136506,134622,88502
2023-03-11 20:16:00,180491,142693,136886,118014,136444,90229
2023-03-11 20:18:00,184718,163140,132944,130501,147529,86095
2023-03-11 20:20:00,246458,208540,135076,184744,204773,88063
2023-03-11 20:22:00,252426,221886,135086,192096,214012,87901
2023-03-11 20:24:00,185566,142135,135239,124887,134913,88163
2023-03-11 20:26:00,174252,137775,132974,115559,131786,86030
2023-03-11 20:28:00,209265,167112,132815,133886,161649,85962
2023-03-11 20:30:00,249613,210655,136892,184750,206364,89913
2023-03-11 20:32:00,262666,228093,134775,209067,217822,87650
2023-03-11 20:34:00,183901,143335,136452,121368,137499,89634
2023-03-11 20:36:00,174899,156339,132866,116264,141013,85934
2023-03-11 20:38:00,190788,144082,142901,122072,137753,96485
2023-03-11 20:40:00,244039,210925,144871,174573,205582,98307
2023-03-11 20:42:00,253324,216476,134746,194486,211305,87911
2023-03-11 20:44:00,185479,143415,137912,121678,137586,91245
2023-03-11 20:46:00,181920,139080,134886,126749,132772,87935
2023-03-11 20:48:00,180219,143527,133213,121486,137619,86253
2023-03-11 20:50:00,228810,203178,133207,177833,197940,86100
2023-03-11 20:52:00,275816,238069,134728,193407,234171,87813
2023-03-11 20:54:00,187579,161837,136337,129668,146589,89580
2023-03-11 20:56:00,173464,136127,133036,113776,130913,85986
2023-03-11 20:58:00,180516,149404,132768,122044,140509,85796
2023-03-11 21:00:00,214001,191473,134696,149390,186584,87666
2023-03-11 21:02:00,251057,215291,133824,190295,210911,86605
2023-03-11 21:04:00,184763,145008,136899,123305,138594,89843
2023-03-11 21:06:00,175004,138995,132987,115742,132651,86104
2023-03-11 21:08:00,190005,145084,132788,140399,138452,86092
2023-03-11 21:10:00,204969,180316,134483,142397,174621,87805
2023-03-11 21:12:00,269897,252052,131280,194501,239137,84169
2023-03-11 21:14:00,184802,141619,138056,120669,136709,91280
2023-03-11 21:16:00,176494,144527,134422,115943,135475,87541
2023-03-11 21:18:00,180891,143341,132892,122078,137485,86018
2023-03-11 21:20:00,191283,170582,136290,129210,164839,89504
2023-03-11 21:22:00,253119,209842,140829,187324,204685,94121
2023-03-11 21:24:00,194424,144373,136385,123354,138054,89666
2023-03-11 21:26:00,184008,139863,132931,134447,132770,86039
2023-03-11 21:28:00,180789,144661,132972,122396,137993,86160
2023-03-11 21:30:00,191672,177355,138617,129143,162557,91850
2023-03-11 21:32:00,244239,208587,131813,184541,205170,84456
2023-03-11 21:34:00,184537,149266,136360,122754,140392,89462
2023-03-11 21:36:00,174044,137748,132891,114782,131661,85948
2023-03-11 21:38:00,180601,143892,132867,121615,137567,86084
2023-03-11 21:40:00,208391,168946,136712,123364,163068,90055
2023-03-11 21:42:00,266747,233412,131839,187639,229486,84502
2023-03-11 21:44:00,195771,145760,142442,141421,139135,95561
2023-03-11 21:46:00,179853,139330,134458,118553,132683,87602
2023-03-11 21:48:00,180694,159775,132107,126656,144913,84954
2023-03-11 21:50:00,183236,142060,136943,119571,137109,89976
2023-03-11 21:52:00,243675,215401,131496,186875,207809,84253
2023-03-11 21:54:00,194155,143616,146093,122567,137864,99730
2023-03-11 21:56:00,184808,141181,134039,122655,134556,87148
2023-03-11 21:58:00,195167,166264,130188,118012,160420,82981
2023-03-11 22:00:00,188473,146461,138514,122913,140234,91693
2023-03-11 22:02:00,254863,212683,131494,205690,207420,84195
2023-03-11 22:04:00,185096,145110,136507,123893,138473,89644
2023-03-11 22:06:00,187643,162215,136477,128973,146906,89777
2023-03-11 22:08:00,169548,135779,129731,113826,130498,82658
2023-03-11 22:10:00,184405,150050,136448,121753,141002,89867
2023-03-11 22:12:00,243621,209137,131340,185966,204644,84338
2023-03-11 22:14:00,196709,144365,138424,132677,138306,91485
2023-03-11 22:16:00,186432,145525,138650,122394,139268,91676
2023-03-11 22:18:00,194479,161588,129383,116988,155955,82303
2023-03-11 22:20:00,217034,168199,140258,140725,162313,93548
2023-03-11 22:22:00,243033,209423,131241,186618,204395,83953
2023-03-11 22:24:00,210728,165470,138150,151875,150489,91254
2023-03-11 22:26:00,183049,141736,136483,119417,136799,89871
2023-03-11 22:28:00,170597,145953,129428,115972,135707,82392
2023-03-11 22:30:00,188921,147899,138258,124259,140788,91550
2023-03-11 22:32:00,245513,211725,131716,186811,207216,84272
2023-03-11 22:34:00,240677,184310,138136,156393,178924,91146
2023-03-11 22:36:00,207750,167700,136233,122969,162136,89398
2023-03-11 22:38:00,180364,139101,130105,134034,132736,82507
2023-03-11 22:40:00,184498,144588,136994,122264,138816,90024
2023-03-11 22:42:00,251267,226594,132280,196562,213160,85316
2023-03-11 22:44:00,223934,168913,138468,161913,164707,91851
2023-03-11 22:46:00,186844,149878,138096,122811,141016,91592
2023-03-11 22:48:00,170687,137509,138984,114936,131507,92297
2023-03-11 22:50:00,194485,144158,146018,122310,137970,99624
2023-03-11 22:52:00,252957,215294,134494,192967,210445,87443
2023-03-11 22:54:00,237271,181063,134577,177381,175449,87418
2023-03-11 22:56:00,193585,145329,136285,141108,138581,89534
2023-03-11 22:58:00,171247,138984,129843,116747,132499,82475
2023-03-11 23:00:00,215814,189052,138250,131573,173639,91524
2023-03-11 23:02:00,277873,239253,134712,192364,235986,87614
2023-03-11 23:04:00,246635,199967,134780,186034,191106,87784
2023-03-11 23:06:00,184853,145470,136404,123152,138680,89647
2023-03-11 23:08:00,171157,138278,129674,116397,131848,82508
2023-03-11 23:10:00,184529,144727,136462,123052,138397,89790
2023-03-11 23:12:00,252716,214863,134860,192344,210547,87787
2023-03-11 23:14:00,257200,206082,136046,204553,200901,88991
2023-03-11 23:16:00,186168,144320,138236,121793,138219,91643
2023-03-11 23:18:00,171517,156923,129283,116952,141224,82273
2023-03-11 23:20:00,208167,167918,136398,123118,162157,89586
2023-03-11 23:22:00,276566,239436,134886,194773,235056,87710
2023-03-11 23:24:00,247587,211179,135171,188514,205650,88159
2023-03-11 23:26:00,184923,145717,136598,123230,138909,89849
2023-03-11 23:28:00,180580,139663,129378,130378,132463,82297
2023-03-11 23:30:00,179033,145195,137166,117524,138528,90454
2023-03-11 23:32:00,263565,227374,134828,211327,217499,87912
2023-03-11 23:34:00,246064,207608,134856,185677,203896,87806
2023-03-11 23:36:00,194953,161979,142197,122903,146834,96058
2023-03-11 23:38:00,180562,142152,132955,122240,135636,86191
2023-03-11 23:40:00,175413,139511,133217,117241,132738,86332
2023-03-11 23:42:00,270371,239109,134767,188385,234932,87843
2023-03-11 23:44:00,248850,210787,136155,187332,205599,89141
2023-03-11 23:46:00,195376,145622,141734,141011,138871,95114
