"Time","to-endpoint","to-overlay","to-stack"
2023-03-11 17:48:00,48.0,10.2,28.0
2023-03-11 17:50:00,48.4,10.8,28.3
2023-03-11 17:52:00,46.6,10.2,27.4
2023-03-11 17:54:00,48.8,10.7,27.9
2023-03-11 17:56:00,47.1,10.6,27.6
2023-03-11 17:58:00,60.3,23.7,27.4
2023-03-11 18:00:00,51.5,10.9,29.9
2023-03-11 18:02:00,51.2,10.7,29.9
2023-03-11 18:04:00,51.8,10.7,29.4
2023-03-11 18:06:00,50.8,11.0,29.5
2023-03-11 18:08:00,70.9,38.0,29.4
2023-03-11 18:10:00,50.8,10.9,29.5
2023-03-11 18:12:00,50.2,10.7,29.4
2023-03-11 18:14:00,52.3,10.2,29.8
2023-03-11 18:16:00,50.8,11.0,29.5
2023-03-11 18:18:00,77.3,53.3,29.6
2023-03-11 18:20:00,51.1,10.4,29.8
2023-03-11 18:22:00,50.2,10.9,29.5
2023-03-11 18:24:00,52.0,10.6,29.6
2023-03-11 18:26:00,50.8,11.7,29.2
2023-03-11 18:28:00,85.5,72.6,29.4
2023-03-11 18:30:00,51.0,10.7,29.7
2023-03-11 18:32:00,50.7,11.0,29.6
2023-03-11 18:34:00,51.8,10.5,29.6
2023-03-11 18:36:00,51.2,11.4,29.6
2023-03-11 18:38:00,89.8,85.2,29.0
2023-03-11 18:40:00,50.5,10.1,29.4
2023-03-11 18:42:00,50.1,10.5,29.1
2023-03-11 18:44:00,52.5,11.5,29.6
2023-03-11 18:46:00,50.5,11.0,29.3
2023-03-11 18:48:00,91.2,98.0,29.0
2023-03-11 18:50:00,51.5,11.8,30.0
2023-03-11 18:52:00,50.0,11.4,29.2
2023-03-11 18:54:00,51.6,11.4,29.1
2023-03-11 18:56:00,50.5,12.5,29.2
2023-03-11 18:58:00,92.6,105,29.0
2023-03-11 19:00:00,50.7,12.0,29.5
2023-03-11 19:02:00,49.8,11.8,29.0
2023-03-11 19:04:00,51.1,11.9,29.0
2023-03-11 19:06:00,49.8,12.5,28.8
2023-03-11 19:08:00,87.4,98.8,28.7
2023-03-11 19:10:00,49.7,11.4,28.9
2023-03-11 19:12:00,49.6,11.1,28.7
2023-03-11 19:14:00,51.3,11.8,28.9
