"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-23 03:00:00,0.882,0.000708,0,0,0.00333,0.00138,0.0146,0.0885
2023-03-23 03:02:00,0.871,0.000917,0,0,0.00375,0.00154,0.0160,0.0967
2023-03-23 03:04:00,0.872,0.000917,0,0,0.00275,0.00146,0.0160,0.0976
2023-03-23 03:06:00,0.908,0.000750,0,0,0.00142,0.00229,0.0196,0.0520
2023-03-23 03:08:00,0.869,0.000708,0,0,0.00158,0.00158,0.0157,0.0992
2023-03-23 03:10:00,0.893,0.000625,0,0,0.00175,0.00183,0.0157,0.0735
2023-03-23 03:12:00,0.857,0.000625,0,0,0.00204,0.0162,0.0171,0.109
2023-03-23 03:14:00,0.864,0.000958,0,0,0.00263,0.00171,0.0165,0.102
2023-03-23 03:16:00,0.868,0.000667,0,0,0.00313,0.00233,0.0185,0.0926
2023-03-23 03:18:00,0.864,0.000792,0,0,0.00342,0.00162,0.0158,0.102
2023-03-23 03:20:00,0.911,0.000708,0,0,0.00167,0.00192,0.0185,0.0499
2023-03-23 03:22:00,0.864,0.000708,0,0,0.00363,0.00200,0.0161,0.104
2023-03-23 03:24:00,0.855,0.000708,0,0,0.00388,0.00213,0.0210,0.104
2023-03-23 03:26:00,0.859,0.000750,0,0,0.00379,0.00213,0.0173,0.106
2023-03-23 03:28:00,0.848,0.000792,0,0,0.00354,0.00204,0.0213,0.109
2023-03-23 03:30:00,0.908,0.000583,0,0,0.00183,0.00200,0.0190,0.0526
2023-03-23 03:32:00,0.858,0.000833,0,0,0.00392,0.00179,0.0174,0.106
2023-03-23 03:34:00,0.884,0.000708,0,0,0.00292,0.00183,0.0174,0.0797
2023-03-23 03:36:00,0.858,0.000708,0,0,0.00371,0.00204,0.0168,0.107
2023-03-23 03:38:00,0.844,0.000708,0,0,0.00175,0.00217,0.0215,0.112
2023-03-23 03:40:00,0.870,0.000792,0,0,0.00317,0.00204,0.0181,0.0915
2023-03-23 03:42:00,0.854,0.000750,0,0,0.00417,0.00158,0.0181,0.109
2023-03-23 03:44:00,0.901,0.000708,0,0,0.00196,0.00183,0.0182,0.0598
2023-03-23 03:46:00,0.846,0.000667,0,0,0.00171,0.00196,0.0200,0.113
2023-03-23 03:48:00,0.857,0.000833,0,0,0.00337,0.00179,0.0164,0.109
2023-03-23 03:50:00,0.841,0.000667,0,0,0.00346,0.00212,0.0215,0.115
2023-03-23 03:52:00,0.850,0.000750,0,0,0.00350,0.00238,0.0184,0.113
2023-03-23 03:54:00,0.903,0.000708,0,0,0.00171,0.00200,0.0191,0.0570
2023-03-23 03:56:00,0.851,0.000708,0,0,0.00342,0.00175,0.0167,0.113
2023-03-23 03:58:00,0.870,0.000792,0,0,0.00312,0.00171,0.0183,0.0897
2023-03-23 04:00:00,0.851,0.000625,0,0,0.00313,0.00171,0.0165,0.114
2023-03-23 04:02:00,0.861,0.000708,0,0,0.00292,0.00246,0.0173,0.108
2023-03-23 04:04:00,0.881,0.000833,0,0,0.00150,0.00217,0.0144,0.0898
2023-03-23 04:06:00,0.846,0.000708,0,0,0.00179,0.00325,0.0191,0.116
2023-03-23 04:08:00,0.926,0.000833,0,0,0.00121,0.00258,0.0139,0.0455
2023-03-23 04:10:00,0.843,0.000708,0,0,0.00196,0.00175,0.0193,0.122
2023-03-23 04:12:00,0.844,0.000750,0,0,0.00183,0.00175,0.0180,0.120
2023-03-23 04:14:00,0.846,0.000709,0,0,0.00167,0.00196,0.0181,0.118
2023-03-23 04:16:00,0.848,0.000583,0,0,0.00188,0.00200,0.0164,0.118
2023-03-23 04:18:00,0.892,0.000917,0,0,0.00150,0.00183,0.0184,0.0663
