"Time","Drop","PolicyVerdict","Trace"
2023-03-20 19:46:00,0.0200,1.64,93.4
2023-03-20 19:48:00,0.0200,1.26,88.0
2023-03-20 19:50:00,0.0600,1.10,87.0
2023-03-20 19:52:00,0.0600,1.26,90.0
2023-03-20 19:54:00,0.0200,1.14,89.9
2023-03-20 19:56:00,0,1.62,91.9
2023-03-20 19:58:00,0,1.10,87.5
2023-03-20 20:00:00,0,1.10,87.5
2023-03-20 20:02:00,0,1.26,154
2023-03-20 20:04:00,0.0400,1.10,88.2
2023-03-20 20:06:00,0.0200,1.62,102
2023-03-20 20:08:00,0,1.24,87.7
2023-03-20 20:10:00,0,1.26,87.6
2023-03-20 20:12:00,0.0800,1.26,221
2023-03-20 20:14:00,0.0400,1.10,87.4
2023-03-20 20:16:00,0.0800,1.50,91.4
2023-03-20 20:18:00,0.0400,1.10,87.4
2023-03-20 20:20:00,0,1.26,87.0
2023-03-20 20:22:00,0,1.10,155
2023-03-20 20:24:00,0,1.10,87.6
2023-03-20 20:26:00,0,1.66,92.0
2023-03-20 20:28:00,0.0200,1.10,86.6
2023-03-20 20:30:00,0.0400,1.10,87.0
2023-03-20 20:32:00,0.0400,1.26,89.6
2023-03-20 20:34:00,0.0200,1.24,87.8
2023-03-20 20:36:00,0.0200,1.66,91.8
2023-03-20 20:38:00,0.0200,1.10,87.2
2023-03-20 20:40:00,0.0600,1.26,88.7
2023-03-20 20:42:00,0.0200,1.16,88.1
2023-03-20 20:44:00,0,1.26,88.1
2023-03-20 20:46:00,0,1.66,90.8
2023-03-20 20:48:00,0,1.10,86.6
2023-03-20 20:50:00,0,1.26,88.9
2023-03-20 20:52:00,0,1.10,87.4
2023-03-20 20:54:00,0,1.10,169
2023-03-20 20:56:00,0.0200,1.50,91.0
2023-03-20 20:58:00,0.0200,1.24,86.9
2023-03-20 21:00:00,0.0600,1.26,87.2
2023-03-20 21:02:00,0.0200,1.10,86.7
2023-03-20 21:04:00,0.0200,1.26,218
2023-03-20 21:06:00,0.0200,1.64,91.4
2023-03-20 21:08:00,0,1.26,86.3
2023-03-20 21:10:00,0,1.26,89.1
2023-03-20 21:12:00,0,1.10,88.5
2023-03-20 21:14:00,0,1.26,140
2023-03-20 21:16:00,0.0200,1.52,91.9
2023-03-20 21:18:00,0.0400,1.26,88.4
2023-03-20 21:20:00,0.0600,1.10,86.6
2023-03-20 21:22:00,0.0400,1.10,87.2
2023-03-20 21:24:00,0.0200,1.26,87.3
2023-03-20 21:26:00,0.0600,1.50,93.7
2023-03-20 21:28:00,0.0600,1.26,87.5
2023-03-20 21:30:00,0.0800,1.28,87.7
2023-03-20 21:32:00,0.0800,1.24,87.6
2023-03-20 21:34:00,0,1.26,86.3
2023-03-20 21:36:00,0,1.48,106
2023-03-20 21:38:00,0,1.26,86.9
2023-03-20 21:40:00,0,1.26,87.0
2023-03-20 21:42:00,0.0400,1.10,88.5
2023-03-20 21:44:00,0,1.26,87.3
2023-03-20 21:46:00,0.0400,1.50,187
2023-03-20 21:48:00,0.0400,1.30,88.1
2023-03-20 21:50:00,0.0800,1.12,86.3
2023-03-20 21:52:00,0,1.26,89.3
2023-03-20 21:54:00,0.0600,1.26,87.5
2023-03-20 21:56:00,0,1.50,211
2023-03-20 21:58:00,0,1.26,87.9
2023-03-20 22:00:00,0,1.10,85.6
2023-03-20 22:02:00,0,1.26,89.2
2023-03-20 22:04:00,0.0200,1.26,86.1
2023-03-20 22:06:00,0,1.66,126
2023-03-20 22:08:00,0.0200,1.26,88.5
2023-03-20 22:10:00,0.0200,1.10,86.5
2023-03-20 22:12:00,0.0400,1.10,88.5
2023-03-20 22:14:00,0.0600,1.12,86.9
2023-03-20 22:16:00,0.0200,1.62,91.4
2023-03-20 22:18:00,0.0600,1.26,87.7
2023-03-20 22:20:00,0,1.10,87.9
2023-03-20 22:22:00,0,1.26,89.2
2023-03-20 22:24:00,0,1.10,86.4
2023-03-20 22:26:00,0.0200,1.62,92.7
2023-03-20 22:28:00,0,1.10,108
2023-03-20 22:30:00,0,1.10,87.2
2023-03-20 22:32:00,0.0200,1.26,89
2023-03-20 22:34:00,0.0200,1.10,85.5
2023-03-20 22:36:00,0.0200,1.62,91.0
2023-03-20 22:38:00,0.0400,1.10,195
2023-03-20 22:40:00,0.0400,1.24,86.9
2023-03-20 22:42:00,0.0200,1.26,90.4
2023-03-20 22:44:00,0,1.10,86.9
2023-03-20 22:46:00,0,1.62,90.3
2023-03-20 22:48:00,0,1.12,188
2023-03-20 22:50:00,0,1.30,87.9
2023-03-20 22:52:00,0,1.26,88.9
2023-03-20 22:54:00,0.0200,1.10,85.9
2023-03-20 22:56:00,0.0200,1.46,90.6
2023-03-20 22:58:00,0.100,1.10,104
2023-03-20 23:00:00,0.0200,1.24,87.0
2023-03-20 23:02:00,0.0400,1.26,88.3
2023-03-20 23:04:00,0.0200,1.30,88.1
2023-03-20 23:06:00,0.0200,1.62,91.9
2023-03-20 23:08:00,0,1.10,89.2
2023-03-20 23:10:00,0,1.26,88.2
2023-03-20 23:12:00,0,1.12,88.4
2023-03-20 23:14:00,0.0200,1.26,88.7
2023-03-20 23:16:00,0.0200,1.46,91.0
2023-03-20 23:18:00,0.0200,1.10,88.8
2023-03-20 23:20:00,0.0200,1.26,133
2023-03-20 23:22:00,0.100,1.10,88.6
2023-03-20 23:24:00,0.0400,1.26,87.6
2023-03-20 23:26:00,0.0600,1.60,91.3
2023-03-20 23:28:00,0.0600,1.10,88.4
2023-03-20 23:30:00,0,1.10,212
2023-03-20 23:32:00,0,1.10,86.9
2023-03-20 23:34:00,0,1.26,88.8
2023-03-20 23:36:00,0,1.64,91.3
2023-03-20 23:38:00,0.0200,1.24,87.2
2023-03-20 23:40:00,0.0400,1.26,175
2023-03-20 23:42:00,0.0400,1.10,88.0
2023-03-20 23:44:00,0.0400,1.26,89.2
2023-03-20 23:46:00,0,1.48,91.5
2023-03-20 23:48:00,0.0400,1.26,87.6
2023-03-20 23:50:00,0.0200,1.26,98.1
2023-03-20 23:52:00,0,1.16,88.2
2023-03-20 23:54:00,0.0800,1.26,87.6
2023-03-20 23:56:00,0,1.46,89.7
2023-03-20 23:58:00,0,1.26,88.0
2023-03-21 00:00:00,0,1.26,88.4
2023-03-21 00:02:00,0.0400,1.24,90.0
2023-03-21 00:04:00,0,1.10,89.1
2023-03-21 00:06:00,0,1.46,92.3
2023-03-21 00:08:00,0,1.10,88.4
2023-03-21 00:10:00,0,1.10,86.7
2023-03-21 00:12:00,0.0200,1.26,150
2023-03-21 00:14:00,0.0600,1.26,90.0
2023-03-21 00:16:00,0.0800,1.46,91.4
2023-03-21 00:18:00,0,1.26,88.6
2023-03-21 00:20:00,0,1.10,88.7
2023-03-21 00:22:00,0,1.26,221
2023-03-21 00:24:00,0,1.28,89.4
2023-03-21 00:26:00,0.0200,1.46,91
2023-03-21 00:28:00,0.0600,1.26,88.3
2023-03-21 00:30:00,0,1.10,87.5
2023-03-21 00:32:00,0.0400,1.10,166
2023-03-21 00:34:00,0.0600,1.26,88.6
2023-03-21 00:36:00,0.0400,1.60,93.3
2023-03-21 00:38:00,0.0200,1.26,89.0
2023-03-21 00:40:00,0.0200,1.10,87.7
2023-03-21 00:42:00,0,1.10,91.0
2023-03-21 00:44:00,0,1.12,88.8
2023-03-21 00:46:00,0,1.62,93.2
2023-03-21 00:48:00,0,1.26,88.8
2023-03-21 00:50:00,0,1.10,86.7
2023-03-21 00:52:00,0,1.26,89.5
2023-03-21 00:54:00,0.0400,1.14,87.1
2023-03-21 00:56:00,0.0400,1.46,91.6
2023-03-21 00:58:00,0.120,1.26,88.9
2023-03-21 01:00:00,0.0800,1.24,90.3
2023-03-21 01:02:00,0,1.10,89.2
2023-03-21 01:04:00,0.0200,1.10,160
2023-03-21 01:06:00,0,1.48,94.1
2023-03-21 01:08:00,0,1.10,88.1
2023-03-21 01:10:00,0,1.24,90.2
2023-03-21 01:12:00,0.0200,1.26,89.6
2023-03-21 01:14:00,0,1.10,221
2023-03-21 01:16:00,0,1.62,93.2
2023-03-21 01:18:00,0.0600,1.12,87.6
2023-03-21 01:20:00,0.100,1.26,89.4
2023-03-21 01:22:00,0.0200,1.26,89.4
2023-03-21 01:24:00,0,1.10,145
2023-03-21 01:26:00,0.0400,1.64,92.8
2023-03-21 01:28:00,0.0400,1.10,87.1
2023-03-21 01:30:00,0,1.10,87.6
2023-03-21 01:32:00,0,1.10,88.6
2023-03-21 01:34:00,0,1.24,87.8
2023-03-21 01:36:00,0,1.50,95.4
2023-03-21 01:38:00,0.0200,1.10,88.5
2023-03-21 01:40:00,0.0400,1.26,89.0
2023-03-21 01:42:00,0,1.26,90.1
2023-03-21 01:44:00,0.0600,1.10,87.6
2023-03-21 01:46:00,0.0200,1.48,102
2023-03-21 01:48:00,0.0400,1.10,87.2
2023-03-21 01:50:00,0.0800,1.10,88.3
2023-03-21 01:52:00,0.0200,1.10,88.5
2023-03-21 01:54:00,0,1.10,87.3
2023-03-21 01:56:00,0,1.64,261
2023-03-21 01:58:00,0,1.10,247
2023-03-21 02:00:00,0.0600,1.26,88.8
2023-03-21 02:02:00,0.0200,1.10,89.1
2023-03-21 02:04:00,0,1.26,88.4
2023-03-21 02:06:00,0,1.64,94.0
2023-03-21 02:08:00,0.0400,1.14,151
2023-03-21 02:10:00,0.0400,1.26,87.9
2023-03-21 02:12:00,0.0200,1.10,91.3
2023-03-21 02:14:00,0.0200,1.10,88.9
2023-03-21 02:16:00,0.0200,1.66,94.5
2023-03-21 02:18:00,0,1.10,87.3
2023-03-21 02:20:00,0,1.26,88.3
2023-03-21 02:22:00,0,1.10,90.1
2023-03-21 02:24:00,0.0200,1.26,88.8
2023-03-21 02:26:00,0,1.50,93.6
2023-03-21 02:28:00,0,1.24,87.7
2023-03-21 02:30:00,0.0600,1.10,88.0
2023-03-21 02:32:00,0.0200,1.10,89.7
2023-03-21 02:34:00,0.100,1.26,88.1
2023-03-21 02:36:00,0,1.52,92.0
2023-03-21 02:38:00,0.0200,1.26,87.3
2023-03-21 02:40:00,0,1.26,166
2023-03-21 02:42:00,0,1.10,89.9
2023-03-21 02:44:00,0,1.26,88.2
2023-03-21 02:46:00,0,1.48,91.8
2023-03-21 02:48:00,0.0400,1.10,86.9
2023-03-21 02:50:00,0.0400,1.10,215
2023-03-21 02:52:00,0,1.24,91.9
2023-03-21 02:54:00,0.0600,1.24,88.4
2023-03-21 02:56:00,0.0200,1.50,92.7
2023-03-21 02:58:00,0.0600,1.26,88.8
2023-03-21 03:00:00,0.0400,1.10,139
2023-03-21 03:02:00,0.0800,1.24,90.5
2023-03-21 03:04:00,0,1.26,89.4
2023-03-21 03:06:00,0,1.50,92.3
2023-03-21 03:08:00,0,1.26,88.4
2023-03-21 03:10:00,0,1.12,87.3
2023-03-21 03:12:00,0,1.26,92.2
2023-03-21 03:14:00,0,1.26,88.2
2023-03-21 03:16:00,0.0200,1.50,92.5
2023-03-21 03:18:00,0.0200,1.26,88.9
2023-03-21 03:20:00,0.0600,1.10,87.3
2023-03-21 03:22:00,0.0800,1.26,103
2023-03-21 03:24:00,0.0600,1.10,87.2
2023-03-21 03:26:00,0.0200,1.50,93.7
2023-03-21 03:28:00,0,1.26,90.8
2023-03-21 03:30:00,0,1.10,89.4
2023-03-21 03:32:00,0,1.10,184
2023-03-21 03:34:00,0.0200,1.10,88.8
2023-03-21 03:36:00,0.0200,1.50,93
2023-03-21 03:38:00,0.0600,1.10,89.7
2023-03-21 03:40:00,0.0200,1.10,87.4
2023-03-21 03:42:00,0.0200,1.26,210
2023-03-21 03:44:00,0.0400,1.10,88.3
2023-03-21 03:46:00,0.0400,1.64,92.8
2023-03-21 03:48:00,0.100,1.26,88.6
2023-03-21 03:50:00,0,1.10,88.1
2023-03-21 03:52:00,0,1.26,128
2023-03-21 03:54:00,0,1.12,87.7
2023-03-21 03:56:00,0,1.66,93.3
2023-03-21 03:58:00,0.0800,1.26,88.9
2023-03-21 04:00:00,0.0200,1.22,88.0
2023-03-21 04:02:00,0,1.26,90.7
2023-03-21 04:04:00,0.0200,1.10,262
2023-03-21 04:06:00,0,1.64,92.8
2023-03-21 04:08:00,0.0600,1.12,88.9
2023-03-21 04:10:00,0.0600,1.26,88.0
2023-03-21 04:12:00,0.0200,1.26,89.4
2023-03-21 04:14:00,0.0200,1.10,88.8
2023-03-21 04:16:00,0,1.66,173
2023-03-21 04:18:00,0,1.10,86.9
2023-03-21 04:20:00,0,1.26,88.0
2023-03-21 04:22:00,0.0600,1.10,89.9
2023-03-21 04:24:00,0,1.10,88.2
2023-03-21 04:26:00,0.0200,1.66,224
2023-03-21 04:28:00,0.0400,1.10,86.9
2023-03-21 04:30:00,0.0400,1.26,88.9
2023-03-21 04:32:00,0.0600,1.10,87.6
2023-03-21 04:34:00,0.0200,1.10,87.6
2023-03-21 04:36:00,0.0400,1.66,150
2023-03-21 04:38:00,0.0200,1.10,86.9
2023-03-21 04:40:00,0,1.24,88.4
2023-03-21 04:42:00,0,1.12,87.6
2023-03-21 04:44:00,0,1.26,87.8
2023-03-21 04:46:00,0,1.66,93.4
2023-03-21 04:48:00,0.0200,1.10,89.3
2023-03-21 04:50:00,0.0200,1.26,89.7
2023-03-21 04:52:00,0.0400,1.12,89.2
2023-03-21 04:54:00,0.0200,1.26,90.7
2023-03-21 04:56:00,0.0600,1.66,92.9
2023-03-21 04:58:00,0.0800,1.10,88.5
2023-03-21 05:00:00,0.0400,1.30,89.4
2023-03-21 05:02:00,0,1.10,88.4
2023-03-21 05:04:00,0,1.26,88.5
2023-03-21 05:06:00,0,1.66,92.7
2023-03-21 05:08:00,0,1.10,159
2023-03-21 05:10:00,0.0200,1.10,88.7
2023-03-21 05:12:00,0,1.10,88.4
2023-03-21 05:14:00,0.0200,1.10,87.9
2023-03-21 05:16:00,0.0200,1.50,91.2
2023-03-21 05:18:00,0.0800,1.10,217
2023-03-21 05:20:00,0.0400,1.10,88.7
2023-03-21 05:22:00,0.0200,1.10,88.5
2023-03-21 05:24:00,0.0400,1.26,87.8
2023-03-21 05:26:00,0,1.50,91.6
2023-03-21 05:28:00,0,1.26,165
2023-03-21 05:30:00,0,1.26,89.3
2023-03-21 05:32:00,0,1.10,87.8
2023-03-21 05:34:00,0,1.26,87.4
2023-03-21 05:36:00,0.0600,1.48,93.1
2023-03-21 05:38:00,0.0200,1.26,92.9
2023-03-21 05:40:00,0.0200,1.26,87.8
2023-03-21 05:42:00,0.0200,1.10,88.5
2023-03-21 05:44:00,0.0200,1.26,87.8
2023-03-21 05:46:00,0.0200,1.50,92.8
2023-03-21 05:48:00,0.0400,1.26,88.3
2023-03-21 05:50:00,0,1.26,88.3
2023-03-21 05:52:00,0,1.26,90.1
2023-03-21 05:54:00,0,1.26,87.8
2023-03-21 05:56:00,0.0200,1.50,91.3
2023-03-21 05:58:00,0.0400,1.26,87.6
2023-03-21 06:00:00,0.0200,1.10,132
2023-03-21 06:02:00,0.0600,1.34,89.1
2023-03-21 06:04:00,0.0400,1.10,87.5
2023-03-21 06:06:00,0.0200,1.46,105
2023-03-21 06:08:00,0,1.26,88.8
2023-03-21 06:10:00,0,1.10,209
2023-03-21 06:12:00,0.0600,1.10,88.7
2023-03-21 06:14:00,0,1.10,87.4
2023-03-21 06:16:00,0,1.62,92.7
2023-03-21 06:18:00,0,1.26,87.6
2023-03-21 06:20:00,0.0200,1.10,195
2023-03-21 06:22:00,0.0600,1.26,89.7
2023-03-21 06:24:00,0.0200,1.10,88.3
2023-03-21 06:26:00,0.0200,1.66,93.5
2023-03-21 06:28:00,0.0800,1.26,87.5
2023-03-21 06:30:00,0,1.10,111
2023-03-21 06:32:00,0,1.26,88.4
2023-03-21 06:34:00,0.0200,1.10,86.4
2023-03-21 06:36:00,0.0400,1.66,93.4
2023-03-21 06:38:00,0,1.26,87.5
2023-03-21 06:40:00,0,1.24,89.3
2023-03-21 06:42:00,0,1.26,91.6
2023-03-21 06:44:00,0,1.10,87.9
2023-03-21 06:46:00,0.0200,1.68,95.0
2023-03-21 06:48:00,0,1.12,87.7
2023-03-21 06:50:00,0.0400,1.26,88.7
2023-03-21 06:52:00,0.0600,1.26,110
2023-03-21 06:54:00,0.0600,1.10,87.7
2023-03-21 06:56:00,0.0400,1.66,92.9
2023-03-21 06:58:00,0.0600,1.10,86.9
2023-03-21 07:00:00,0.0400,1.26,89.0
2023-03-21 07:02:00,0,1.26,192
2023-03-21 07:04:00,0,1.24,87.7
2023-03-21 07:06:00,0,1.66,92.7
2023-03-21 07:08:00,0.0200,1.10,87.1
2023-03-21 07:10:00,0,1.26,88.0
2023-03-21 07:12:00,0.0200,1.26,219
2023-03-21 07:14:00,0.0400,1.10,87.4
2023-03-21 07:16:00,0.0400,1.50,92.0
2023-03-21 07:18:00,0.0800,1.10,87.7
2023-03-21 07:20:00,0.0600,1.26,88.9
2023-03-21 07:22:00,0,1.10,140
2023-03-21 07:24:00,0,1.26,88.3
2023-03-21 07:26:00,0,1.66,92.3
2023-03-21 07:28:00,0,1.10,88.3
2023-03-21 07:30:00,0,1.10,86.6
2023-03-21 07:32:00,0.0200,1.10,88.6
2023-03-21 07:34:00,0.0200,1.26,87.8
2023-03-21 07:36:00,0,1.66,94.1
2023-03-21 07:38:00,0.0200,1.10,89.3
2023-03-21 07:40:00,0.0600,1.26,89.1
2023-03-21 07:42:00,0.0600,1.10,89.2
2023-03-21 07:44:00,0.0200,1.26,89.2
2023-03-21 07:46:00,0.0200,1.66,94.0
2023-03-21 07:48:00,0,1.10,88.8
2023-03-21 07:50:00,0,1.26,88.5
2023-03-21 07:52:00,0,1.10,88.8
2023-03-21 07:54:00,0,1.26,160
2023-03-21 07:56:00,0.0200,1.66,92.7
2023-03-21 07:58:00,0.0200,1.26,89.2
2023-03-21 08:00:00,0,1.26,87.8
2023-03-21 08:02:00,0.0800,1.10,88.8
