"Time","Cluster","172.16.66.122:9796","172.16.66.123:9796","172.16.66.124:9796"
2023-03-11 12:42:00,6.51,7.11,6.11,6.31
2023-03-11 12:44:00,6.48,7.24,5.89,6.31
2023-03-11 12:46:00,6.48,7.25,5.86,6.32
2023-03-11 12:48:00,6.47,7.26,5.85,6.30
2023-03-11 12:50:00,6.43,7.16,5.83,6.31
2023-03-11 12:52:00,6.48,7.19,5.95,6.30
2023-03-11 12:54:00,6.44,7.12,5.89,6.30
2023-03-11 12:56:00,6.47,7.15,5.95,6.31
2023-03-11 12:58:00,6.51,7.26,5.96,6.31
2023-03-11 13:00:00,6.49,7.20,5.95,6.32
2023-03-11 13:02:00,6.54,7.21,6.08,6.32
2023-03-11 13:04:00,6.44,7.14,5.85,6.32
2023-03-11 13:06:00,6.47,7.17,5.93,6.30
2023-03-11 13:08:00,6.42,7.14,5.83,6.31
2023-03-11 13:10:00,6.45,7.15,5.91,6.29
2023-03-11 13:12:00,6.51,7.27,5.94,6.32
2023-03-11 13:14:00,6.47,7.19,5.91,6.31
2023-03-11 13:16:00,6.49,7.21,5.93,6.33
2023-03-11 13:18:00,6.47,7.15,5.95,6.30
2023-03-11 13:20:00,6.45,7.14,5.91,6.31
2023-03-11 13:22:00,6.43,7.02,5.96,6.31
2023-03-11 13:24:00,6.46,7.16,5.92,6.31
2023-03-11 13:26:00,6.42,7.15,5.79,6.31
2023-03-11 13:28:00,6.47,7.21,5.91,6.29
2023-03-11 13:30:00,6.46,7.15,5.92,6.32
2023-03-11 13:32:00,6.51,7.33,5.88,6.33
2023-03-11 13:34:00,6.50,7.27,5.93,6.29
2023-03-11 13:36:00,6.48,7.18,5.92,6.34
2023-03-11 13:38:00,6.49,7.25,5.92,6.29
2023-03-11 13:40:00,6.43,7.09,5.90,6.31
2023-03-11 13:42:00,6.52,7.27,6.00,6.31
2023-03-11 13:44:00,6.46,7.17,5.90,6.31
2023-03-11 13:46:00,6.47,7.17,5.89,6.35
2023-03-11 13:48:00,6.45,7.12,5.92,6.31
2023-03-11 13:50:00,6.48,7.13,5.99,6.31
2023-03-11 13:52:00,6.51,7.26,5.95,6.31
2023-03-11 13:54:00,6.37,6.91,5.89,6.31
2023-03-11 13:56:00,6.45,7.13,5.88,6.33
2023-03-11 13:58:00,6.46,7.27,5.85,6.27
2023-03-11 14:00:00,6.51,7.25,5.97,6.32
2023-03-11 14:02:00,6.48,7.30,5.82,6.32
2023-03-11 14:04:00,6.43,7.12,5.88,6.30
2023-03-11 14:06:00,6.46,7.11,5.93,6.33
2023-03-11 14:08:00,6.43,6.91,6.09,6.28
2023-03-11 14:10:00,6.50,7.12,6.04,6.34
2023-03-11 14:12:00,6.44,7.20,5.79,6.34
2023-03-11 14:14:00,6.53,7.20,6.08,6.31
2023-03-11 14:16:00,6.50,7.19,5.95,6.36
2023-03-11 14:18:00,6.47,7.22,5.92,6.29
2023-03-11 14:20:00,6.50,7.22,5.96,6.34
2023-03-11 14:22:00,6.48,7.27,5.84,6.32
2023-03-11 14:24:00,6.48,7.18,5.95,6.30
2023-03-11 14:26:00,6.54,7.12,6.17,6.33
2023-03-11 14:28:00,6.47,7.23,5.91,6.28
2023-03-11 14:30:00,6.44,7.14,5.85,6.34
2023-03-11 14:32:00,6.51,7.22,6.04,6.28
2023-03-11 14:34:00,6.44,7.14,5.91,6.28
2023-03-11 14:36:00,6.45,7.10,5.91,6.33
2023-03-11 14:38:00,6.45,7.13,5.96,6.27
2023-03-11 14:40:00,6.44,7.14,5.86,6.33
2023-03-11 14:42:00,6.49,7.22,5.98,6.28
2023-03-11 14:44:00,6.51,7.21,6.03,6.28
2023-03-11 14:46:00,6.51,7.13,6.05,6.34
2023-03-11 14:48:00,6.45,7.22,5.85,6.27
2023-03-11 14:50:00,6.51,7.23,5.96,6.34
2023-03-11 14:52:00,6.47,7.23,5.87,6.33
2023-03-11 14:54:00,6.43,7.12,5.91,6.26
2023-03-11 14:56:00,6.51,7.12,6.07,6.35
2023-03-11 14:58:00,6.49,7.22,5.97,6.28
2023-03-11 15:00:00,6.52,7.23,5.98,6.34
2023-03-11 15:02:00,6.56,7.25,6.08,6.35
2023-03-11 15:04:00,6.48,7.22,5.92,6.28
2023-03-11 15:06:00,6.44,7.23,5.80,6.30
2023-03-11 15:08:00,6.45,7.13,5.91,6.31
2023-03-11 15:10:00,6.41,7.12,5.79,6.33
2023-03-11 15:12:00,6.46,7.19,5.86,6.33
2023-03-11 15:14:00,6.45,7.13,5.91,6.29
2023-03-11 15:16:00,6.49,7.16,6.00,6.32
2023-03-11 15:18:00,6.47,7.13,5.94,6.33
2023-03-11 15:20:00,6.42,7.11,5.82,6.32
2023-03-11 15:22:00,6.49,7.21,5.92,6.34
2023-03-11 15:24:00,6.39,7.08,5.80,6.28
2023-03-11 15:26:00,6.43,7.10,5.88,6.32
2023-03-11 15:28:00,6.48,7.12,6.00,6.32
2023-03-11 15:30:00,6.42,7.10,5.85,6.33
2023-03-11 15:32:00,6.54,7.26,6.01,6.34
2023-03-11 15:34:00,6.42,6.92,6.06,6.28
2023-03-11 15:36:00,6.48,7.09,6.01,6.32
2023-03-11 15:38:00,6.41,7.11,5.82,6.31
2023-03-11 15:40:00,6.44,7.14,5.90,6.29
2023-03-11 15:42:00,6.46,7.21,5.83,6.33
2023-03-11 15:44:00,6.45,7.17,5.90,6.30
2023-03-11 15:46:00,6.48,7.17,5.94,6.31
2023-03-11 15:48:00,6.52,7.27,5.96,6.32
2023-03-11 15:50:00,6.48,7.11,6.03,6.29
2023-03-11 15:52:00,6.53,7.25,6.03,6.32
2023-03-11 15:54:00,6.48,7.12,6.03,6.29
2023-03-11 15:56:00,6.43,7.18,5.83,6.30
2023-03-11 15:58:00,6.45,7.12,5.91,6.31
2023-03-11 16:00:00,6.44,7.13,5.91,6.28
2023-03-11 16:02:00,6.47,7.22,5.89,6.31
2023-03-11 16:04:00,6.47,7.22,5.89,6.30
2023-03-11 16:06:00,6.54,7.29,6.00,6.32
2023-03-11 16:08:00,6.48,7.22,5.93,6.30
2023-03-11 16:10:00,6.49,7.25,5.92,6.30
2023-03-11 16:12:00,6.45,7.07,5.97,6.30
2023-03-11 16:14:00,6.41,7.09,5.83,6.31
2023-03-11 16:16:00,6.46,7.11,5.95,6.31
2023-03-11 16:18:00,6.46,7.18,5.88,6.32
2023-03-11 16:20:00,6.45,7.14,5.94,6.29
2023-03-11 16:22:00,6.46,7.09,5.97,6.31
2023-03-11 16:24:00,6.45,7.17,5.88,6.30
2023-03-11 16:26:00,6.45,7.09,5.96,6.30
2023-03-11 16:28:00,6.53,7.23,6.03,6.32
2023-03-11 16:30:00,6.55,7.30,6.04,6.32
2023-03-11 16:32:00,6.46,7.26,5.79,6.32
2023-03-11 16:34:00,6.50,7.24,5.95,6.31
2023-03-11 16:36:00,6.42,7.10,5.85,6.32
2023-03-11 16:38:00,6.44,7.10,5.92,6.30
2023-03-11 16:40:00,6.49,7.18,5.99,6.29
2023-03-11 16:42:00,6.53,7.38,5.91,6.29
2023-03-11 16:44:00,6.54,7.23,6.10,6.31
2023-03-11 16:46:00,6.44,7.04,5.96,6.31
2023-03-11 16:48:00,6.44,7.12,5.89,6.31
2023-03-11 16:50:00,6.43,7.12,5.85,6.30
2023-03-11 16:52:00,6.48,7.21,5.93,6.30
2023-03-11 16:54:00,6.43,7.11,5.86,6.31
2023-03-11 16:56:00,6.47,7.14,5.97,6.30
2023-03-11 16:58:00,6.47,7.12,5.98,6.30
2023-03-11 17:00:00,6.48,7.17,5.95,6.33
2023-03-11 17:02:00,6.47,7.19,5.91,6.32
2023-03-11 17:04:00,6.43,7.15,5.85,6.31
2023-03-11 17:06:00,6.48,7.14,5.97,6.32
2023-03-11 17:08:00,6.40,6.91,5.99,6.29
2023-03-11 17:10:00,6.46,7.14,5.95,6.29
2023-03-11 17:12:00,6.46,7.25,5.83,6.30
2023-03-11 17:14:00,6.46,7.12,5.95,6.30
2023-03-11 17:16:00,6.43,7.11,5.86,6.33
2023-03-11 17:18:00,6.44,7.11,5.90,6.30
2023-03-11 17:20:00,6.44,7.06,5.94,6.31
2023-03-11 17:22:00,6.53,7.28,6.01,6.31
2023-03-11 17:24:00,6.47,7.11,5.98,6.31
2023-03-11 17:26:00,6.47,7.13,5.96,6.32
2023-03-11 17:28:00,6.50,7.22,5.97,6.30
2023-03-11 17:30:00,6.52,7.23,6.00,6.34
2023-03-11 17:32:00,6.51,7.23,6.01,6.29
2023-03-11 17:34:00,6.44,7.10,5.91,6.31
2023-03-11 17:36:00,6.46,7.09,5.98,6.32
2023-03-11 17:38:00,6.46,7.10,5.98,6.30
2023-03-11 17:40:00,6.56,7.23,6.12,6.34
2023-03-11 17:42:00,6.47,7.18,5.94,6.29
2023-03-11 17:44:00,6.46,7.15,5.91,6.33
2023-03-11 17:46:00,6.48,7.12,5.98,6.34
2023-03-11 17:48:00,6.45,7.09,5.97,6.30
2023-03-11 17:50:00,6.48,7.16,5.94,6.34
2023-03-11 17:52:00,6.50,7.25,5.98,6.27
2023-03-11 17:54:00,6.46,7.12,5.93,6.34
2023-03-11 17:56:00,6.48,7.11,6.01,6.33
2023-03-11 17:58:00,6.49,7.23,5.96,6.29
2023-03-11 18:00:00,6.50,7.14,6.01,6.34
2023-03-11 18:02:00,6.48,7.32,5.84,6.27
2023-03-11 18:04:00,6.50,7.20,5.95,6.34
2023-03-11 18:06:00,6.43,7.17,5.84,6.28
2023-03-11 18:08:00,6.49,7.24,5.95,6.29
2023-03-11 18:10:00,6.50,7.14,5.99,6.37
2023-03-11 18:12:00,6.54,7.37,5.91,6.32
2023-03-11 18:14:00,6.56,7.26,6.06,6.35
2023-03-11 18:16:00,6.48,7.05,6.10,6.30
2023-03-11 18:18:00,6.52,7.14,6.13,6.29
2023-03-11 18:20:00,6.45,7.14,5.86,6.36
2023-03-11 18:22:00,6.50,7.25,5.97,6.28
2023-03-11 18:24:00,6.46,7.16,5.91,6.31
2023-03-11 18:26:00,6.55,7.22,6.12,6.32
2023-03-11 18:28:00,6.43,7.04,5.96,6.28
2023-03-11 18:30:00,6.57,7.23,6.14,6.34
2023-03-11 18:32:00,6.51,7.19,6.04,6.30
2023-03-11 18:34:00,6.54,7.16,6.13,6.31
2023-03-11 18:36:00,6.47,7.13,5.93,6.36
2023-03-11 18:38:00,6.44,7.12,5.91,6.28
2023-03-11 18:40:00,6.47,7.11,5.97,6.31
2023-03-11 18:42:00,6.48,7.24,5.90,6.30
2023-03-11 18:44:00,6.52,7.12,6.09,6.34
2023-03-11 18:46:00,6.48,7.13,5.95,6.36
2023-03-11 18:48:00,6.49,7.15,6.02,6.29
2023-03-11 18:50:00,6.52,7.17,6.05,6.35
2023-03-11 18:52:00,6.52,7.10,6.11,6.36
2023-03-11 18:54:00,6.49,7.16,5.96,6.34
2023-03-11 18:56:00,6.48,7.13,5.93,6.36
2023-03-11 18:58:00,6.53,7.24,6.02,6.34
2023-03-11 19:00:00,6.53,7.28,5.93,6.37
2023-03-11 19:02:00,6.57,7.30,6.03,6.38
2023-03-11 19:04:00,6.48,7.17,5.91,6.34
2023-03-11 19:06:00,6.49,7.18,5.92,6.37
2023-03-11 19:08:00,6.49,7.12,5.98,6.37
2023-03-11 19:10:00,6.46,6.96,6.04,6.37
2023-03-11 19:12:00,6.55,7.30,5.99,6.36
2023-03-11 19:14:00,6.47,7.23,5.84,6.35
2023-03-11 19:16:00,6.53,7.23,6.00,6.36
2023-03-11 19:18:00,6.48,7.23,5.86,6.36
2023-03-11 19:20:00,6.52,7.25,5.95,6.36
2023-03-11 19:22:00,6.51,7.20,5.96,6.37
2023-03-11 19:24:00,6.51,7.23,5.92,6.37
2023-03-11 19:26:00,6.48,7.14,5.94,6.36
2023-03-11 19:28:00,6.48,6.98,6.12,6.36
2023-03-11 19:30:00,6.51,7.22,5.95,6.38
2023-03-11 19:32:00,6.49,7.26,5.85,6.37
2023-03-11 19:34:00,6.53,7.30,5.94,6.34
2023-03-11 19:36:00,6.48,7.21,5.86,6.35
2023-03-11 19:38:00,6.56,7.21,6.13,6.35
2023-03-11 19:40:00,6.51,7.25,5.93,6.36
2023-03-11 19:42:00,6.56,7.28,6.05,6.35
2023-03-11 19:44:00,6.49,7.19,5.93,6.35
2023-03-11 19:46:00,6.53,7.16,6.06,6.36
2023-03-11 19:48:00,6.54,7.27,5.98,6.37
2023-03-11 19:50:00,6.52,7.28,5.94,6.35
2023-03-11 19:52:00,6.52,7.25,5.98,6.35
2023-03-11 19:54:00,6.49,7.15,5.95,6.36
2023-03-11 19:56:00,6.46,7.13,5.88,6.36
2023-03-11 19:58:00,6.53,7.26,5.97,6.36
2023-03-11 20:00:00,6.59,7.27,6.13,6.36
2023-03-11 20:02:00,6.56,7.36,5.97,6.36
2023-03-11 20:04:00,6.56,7.34,5.98,6.36
2023-03-11 20:06:00,6.52,7.28,5.93,6.36
2023-03-11 20:08:00,6.50,7.23,5.89,6.36
2023-03-11 20:10:00,6.49,7.17,5.94,6.35
2023-03-11 20:12:00,6.54,7.30,5.98,6.34
2023-03-11 20:14:00,6.51,7.25,5.92,6.36
2023-03-11 20:16:00,6.51,7.24,5.93,6.37
2023-03-11 20:18:00,6.48,6.97,6.09,6.39
2023-03-11 20:20:00,6.48,7.13,5.94,6.38
2023-03-11 20:22:00,6.54,7.32,5.95,6.36
2023-03-11 20:24:00,6.57,7.26,6.07,6.36
2023-03-11 20:26:00,6.46,7.13,5.88,6.37
2023-03-11 20:28:00,6.53,7.21,6.03,6.36
2023-03-11 20:30:00,6.50,7.23,5.93,6.35
2023-03-11 20:32:00,6.61,7.39,6.09,6.35
2023-03-11 20:34:00,6.50,7.18,5.97,6.35
2023-03-11 20:36:00,6.47,6.96,6.12,6.34
2023-03-11 20:38:00,6.49,7.11,6.02,6.34
2023-03-11 20:40:00,6.46,7.13,5.88,6.37
2023-03-11 20:42:00,6.52,7.22,5.99,6.35
2023-03-11 20:44:00,6.48,7.17,5.91,6.36
2023-03-11 20:46:00,6.51,7.15,6.00,6.38
2023-03-11 20:48:00,6.47,7.13,5.91,6.36
2023-03-11 20:50:00,6.50,7.15,6.01,6.34
2023-03-11 20:52:00,6.48,7.17,5.98,6.29
2023-03-11 20:54:00,6.54,7.17,6.14,6.31
2023-03-11 20:56:00,6.53,7.15,6.13,6.32
2023-03-11 20:58:00,6.49,7.15,6.02,6.31
2023-03-11 21:00:00,6.51,7.16,6.00,6.37
2023-03-11 21:02:00,6.42,7.13,5.83,6.30
2023-03-11 21:04:00,6.48,7.15,5.96,6.32
2023-03-11 21:06:00,6.44,7.14,5.84,6.32
2023-03-11 21:08:00,6.51,7.24,6.00,6.31
2023-03-11 21:10:00,6.48,7.24,5.85,6.34
2023-03-11 21:12:00,6.49,7.30,5.88,6.29
2023-03-11 21:14:00,6.45,7.13,5.90,6.33
2023-03-11 21:16:00,6.51,7.13,6.05,6.34
2023-03-11 21:18:00,6.52,7.25,6.00,6.31
2023-03-11 21:20:00,6.53,7.25,5.97,6.35
2023-03-11 21:22:00,6.56,7.29,6.10,6.28
2023-03-11 21:24:00,6.47,7.15,5.92,6.36
2023-03-11 21:26:00,6.52,7.13,6.10,6.34
2023-03-11 21:28:00,6.46,7.13,5.94,6.31
2023-03-11 21:30:00,6.54,7.20,6.09,6.35
2023-03-11 21:32:00,6.49,7.25,5.93,6.29
2023-03-11 21:34:00,6.49,7.15,5.97,6.34
2023-03-11 21:36:00,6.45,7.14,5.93,6.28
2023-03-11 21:38:00,6.42,7.12,5.84,6.30
2023-03-11 21:40:00,6.53,7.19,6.10,6.31
2023-03-11 21:42:00,6.47,7.18,5.95,6.29
2023-03-11 21:44:00,6.51,7.25,5.91,6.36
2023-03-11 21:46:00,6.48,7.23,5.93,6.29
2023-03-11 21:48:00,6.49,7.29,5.88,6.30
2023-03-11 21:50:00,6.52,7.25,5.98,6.35
2023-03-11 21:52:00,6.54,7.30,6.05,6.28
2023-03-11 21:54:00,6.54,7.27,6.01,6.35
2023-03-11 21:56:00,6.48,7.24,5.88,6.34
2023-03-11 21:58:00,6.48,7.15,6.01,6.28
2023-03-11 22:00:00,6.48,7.20,5.87,6.36
2023-03-11 22:02:00,6.50,7.29,5.94,6.28
2023-03-11 22:04:00,6.49,7.17,5.94,6.35
2023-03-11 22:06:00,6.46,7.22,5.89,6.28
2023-03-11 22:08:00,6.46,7.11,5.97,6.29
2023-03-11 22:10:00,6.51,7.17,6.00,6.35
2023-03-11 22:12:00,6.50,7.24,5.98,6.29
2023-03-11 22:14:00,6.45,7.19,5.82,6.35
2023-03-11 22:16:00,6.52,7.17,6.06,6.32
2023-03-11 22:18:00,6.49,7.20,5.98,6.29
2023-03-11 22:20:00,6.50,7.15,6.02,6.34
2023-03-11 22:22:00,6.50,7.23,5.98,6.30
2023-03-11 22:24:00,6.47,7.18,5.90,6.33
2023-03-11 22:26:00,6.47,7.15,5.98,6.30
2023-03-11 22:28:00,6.37,6.93,5.90,6.28
2023-03-11 22:30:00,6.48,7.19,5.93,6.33
2023-03-11 22:32:00,6.50,7.32,5.87,6.30
2023-03-11 22:34:00,6.52,7.26,5.96,6.34
2023-03-11 22:36:00,6.54,7.30,5.96,6.35
2023-03-11 22:38:00,6.49,7.25,5.93,6.29
2023-03-11 22:40:00,6.50,7.22,5.96,6.33
2023-03-11 22:42:00,6.58,7.28,6.13,6.32
2023-03-11 22:44:00,6.49,7.15,6.01,6.32
2023-03-11 22:46:00,6.45,6.99,6.06,6.31
2023-03-11 22:48:00,6.49,7.17,6.01,6.28
2023-03-11 22:50:00,6.46,7.12,5.92,6.32
2023-03-11 22:52:00,6.53,7.29,6.02,6.28
2023-03-11 22:54:00,6.49,7.26,5.90,6.30
2023-03-11 22:56:00,6.52,7.26,5.97,6.32
2023-03-11 22:58:00,6.48,7.15,6.00,6.29
2023-03-11 23:00:00,6.56,7.21,6.16,6.32
2023-03-11 23:02:00,6.51,7.19,5.98,6.35
2023-03-11 23:04:00,6.48,7.18,5.94,6.32
2023-03-11 23:06:00,6.48,7.19,5.96,6.30
2023-03-11 23:08:00,6.47,7.16,5.97,6.28
2023-03-11 23:10:00,6.49,7.17,6.00,6.32
2023-03-11 23:12:00,6.48,7.26,5.85,6.32
2023-03-11 23:14:00,6.49,7.16,5.97,6.32
2023-03-11 23:16:00,6.49,7.16,5.97,6.33
2023-03-11 23:18:00,6.50,7.20,6.01,6.28
2023-03-11 23:20:00,6.54,7.23,6.07,6.33
2023-03-11 23:22:00,6.46,7.16,5.88,6.33
2023-03-11 23:24:00,6.48,7.16,5.94,6.33
2023-03-11 23:26:00,6.43,7.15,5.82,6.33
2023-03-11 23:28:00,6.51,7.17,6.08,6.28
2023-03-11 23:30:00,6.47,7.17,5.92,6.33
2023-03-11 23:32:00,6.53,7.38,5.89,6.33
2023-03-11 23:34:00,6.49,7.15,5.99,6.33
2023-03-11 23:36:00,6.46,6.96,6.11,6.33
2023-03-11 23:38:00,6.48,7.17,5.98,6.28
2023-03-11 23:40:00,6.48,7.12,6.01,6.31
2023-03-11 23:42:00,6.55,7.28,6.05,6.33
2023-03-11 23:44:00,6.49,7.17,5.96,6.32
2023-03-11 23:46:00,6.49,7.16,6.00,6.31
2023-03-11 23:48:00,6.47,7.15,5.98,6.28
2023-03-11 23:50:00,6.51,7.18,6.06,6.30
2023-03-11 23:52:00,6.55,7.33,6.01,6.33
2023-03-11 23:54:00,6.50,7.25,5.92,6.32
2023-03-11 23:56:00,6.52,7.24,5.99,6.32
2023-03-11 23:58:00,6.47,7.23,5.90,6.29
2023-03-12 00:00:00,6.53,7.27,5.99,6.32
2023-03-12 00:02:00,6.51,7.27,5.93,6.32
2023-03-12 00:04:00,6.55,7.22,6.11,6.33
2023-03-12 00:06:00,6.45,7.17,5.88,6.31
2023-03-12 00:08:00,6.48,7.11,6.03,6.30
2023-03-12 00:10:00,6.56,7.25,6.13,6.32
2023-03-12 00:12:00,6.49,7.30,5.87,6.32
2023-03-12 00:14:00,6.53,7.28,5.99,6.33
2023-03-12 00:16:00,6.45,7.15,5.90,6.30
2023-03-12 00:18:00,6.52,7.24,6.03,6.29
2023-03-12 00:20:00,6.51,7.23,5.99,6.32
2023-03-12 00:22:00,6.57,7.36,6.04,6.31
2023-03-12 00:24:00,6.47,7.15,5.94,6.31
2023-03-12 00:26:00,6.51,7.20,6.06,6.27
2023-03-12 00:28:00,6.48,7.17,5.97,6.31
2023-03-12 00:30:00,6.48,7.19,5.93,6.32
2023-03-12 00:32:00,6.55,7.27,6.05,6.32
2023-03-12 00:34:00,6.49,7.16,5.98,6.32
2023-03-12 00:36:00,6.46,7.14,5.96,6.29
2023-03-12 00:38:00,6.47,7.14,5.97,6.30
2023-03-12 00:40:00,6.50,7.15,6.03,6.32
2023-03-12 00:42:00,6.53,7.25,6.03,6.32
2023-03-12 00:44:00,6.57,7.31,6.05,6.33
2023-03-12 00:46:00,6.51,7.17,6.05,6.32
2023-03-12 00:48:00,6.46,7.15,5.91,6.32
2023-03-12 00:50:00,6.51,7.17,6.04,6.33
2023-03-12 00:52:00,6.47,7.24,5.88,6.30
2023-03-12 00:54:00,6.52,7.25,5.99,6.33
2023-03-12 00:56:00,6.51,7.25,5.99,6.31
