"Time","DROPPED","FORWARDED"
2023-03-23 05:16:00,0,212
2023-03-23 05:18:00,0.0400,91.1
2023-03-23 05:20:00,0.0200,91.8
2023-03-23 05:22:00,0,90.8
2023-03-23 05:24:00,0.0400,89.8
2023-03-23 05:26:00,0.0800,166
2023-03-23 05:28:00,0,90.4
2023-03-23 05:30:00,0.0200,92.4
2023-03-23 05:32:00,0.0600,91.0
2023-03-23 05:34:00,0.0800,91.3
2023-03-23 05:36:00,0,122
2023-03-23 05:38:00,0,90.0
2023-03-23 05:40:00,0,90.7
2023-03-23 05:42:00,0.0200,90.9
2023-03-23 05:44:00,0,90.5
2023-03-23 05:46:00,0.0200,96.5
2023-03-23 05:48:00,0,91.3
2023-03-23 05:50:00,0.0400,89.7
2023-03-23 05:52:00,0.0400,89.8
2023-03-23 05:54:00,0,90.0
2023-03-23 05:56:00,0.0400,94.2
2023-03-23 05:58:00,0,89.5
2023-03-23 06:00:00,0,89.7
2023-03-23 06:02:00,0,89.2
2023-03-23 06:04:00,0,89.3
2023-03-23 06:06:00,0.0600,94.1
2023-03-23 06:08:00,0.0200,91.3
2023-03-23 06:10:00,0.0400,91.4
2023-03-23 06:12:00,0.0200,91.3
2023-03-23 06:14:00,0.0600,90.6
2023-03-23 06:16:00,0.0600,95.0
2023-03-23 06:18:00,0.0400,127
2023-03-23 06:20:00,0,90.3
2023-03-23 06:22:00,0,91.8
2023-03-23 06:24:00,0,90.4
2023-03-23 06:26:00,0,94.7
2023-03-23 06:28:00,0,171
2023-03-23 06:30:00,0,89.7
2023-03-23 06:32:00,0.0200,90.4
2023-03-23 06:34:00,0.0400,88.9
2023-03-23 06:36:00,0.0200,93.8
2023-03-23 06:38:00,0.0400,212
2023-03-23 06:40:00,0.0200,91.0
2023-03-23 06:42:00,0.120,90.7
2023-03-23 06:44:00,0.0200,89.2
2023-03-23 06:46:00,0,94.9
2023-03-23 06:48:00,0,223
2023-03-23 06:50:00,0,90.9
2023-03-23 06:52:00,0,91.1
2023-03-23 06:54:00,0,90.6
2023-03-23 06:56:00,0,94.7
2023-03-23 06:58:00,0,183
2023-03-23 07:00:00,0.100,90.4
2023-03-23 07:02:00,0.0400,91.5
2023-03-23 07:04:00,0.0400,90.3
2023-03-23 07:06:00,0.100,95.5
2023-03-23 07:08:00,0,138
2023-03-23 07:10:00,0,90.4
2023-03-23 07:12:00,0,91.5
2023-03-23 07:14:00,0,90.2
2023-03-23 07:16:00,0,94.0
2023-03-23 07:18:00,0.0400,99.2
2023-03-23 07:20:00,0.0200,89.7
2023-03-23 07:22:00,0.0200,89.5
2023-03-23 07:24:00,0.0800,90.1
2023-03-23 07:26:00,0.0200,93.6
2023-03-23 07:28:00,0.0200,93.5
2023-03-23 07:30:00,0.0600,90.3
2023-03-23 07:32:00,0,91.2
2023-03-23 07:34:00,0,90.0
2023-03-23 07:36:00,0,94.6
2023-03-23 07:38:00,0,91.3
2023-03-23 07:40:00,0,90.0
2023-03-23 07:42:00,0,90.6
2023-03-23 07:44:00,0.0200,90.1
2023-03-23 07:46:00,0.0200,95.5
2023-03-23 07:48:00,0.0400,91.8
2023-03-23 07:50:00,0.0600,102
2023-03-23 07:52:00,0.0200,91.1
2023-03-23 07:54:00,0.0800,88.5
2023-03-23 07:56:00,0,93.9
2023-03-23 07:58:00,0,90.0
2023-03-23 08:00:00,0,149
2023-03-23 08:02:00,0,91.8
2023-03-23 08:04:00,0.0400,90.6
2023-03-23 08:06:00,0.0200,101
2023-03-23 08:08:00,0.0200,91.1
2023-03-23 08:10:00,0.100,198
2023-03-23 08:12:00,0.0200,94.2
2023-03-23 08:14:00,0.0600,93.2
2023-03-23 08:16:00,0.0400,95.9
2023-03-23 08:18:00,0.0400,91.5
2023-03-23 08:20:00,0,222
2023-03-23 08:22:00,0,92.4
2023-03-23 08:24:00,0,91.6
2023-03-23 08:26:00,0,96.6
2023-03-23 08:28:00,0.0200,92.8
2023-03-23 08:30:00,0.0200,205
2023-03-23 08:32:00,0.0400,91.9
2023-03-23 08:34:00,0.0400,90.5
2023-03-23 08:36:00,0.0200,94.6
2023-03-23 08:38:00,0.0200,90.7
2023-03-23 08:40:00,0.0200,159
2023-03-23 08:42:00,0.0400,91.5
2023-03-23 08:44:00,0,92.4
2023-03-23 08:46:00,0,95.6
2023-03-23 08:48:00,0,90.8
2023-03-23 08:50:00,0,115
2023-03-23 08:52:00,0,91.9
2023-03-23 08:54:00,0,91.1
2023-03-23 08:56:00,0.0200,93.9
2023-03-23 08:58:00,0.0200,90.6
2023-03-23 09:00:00,0.0800,88.8
2023-03-23 09:02:00,0.0200,92.7
2023-03-23 09:04:00,0.0200,90.6
2023-03-23 09:06:00,0,95.9
2023-03-23 09:08:00,0,91.0
2023-03-23 09:10:00,0,91.3
2023-03-23 09:12:00,0,90.6
2023-03-23 09:14:00,0.100,88.4
2023-03-23 09:16:00,0.0200,94.5
2023-03-23 09:18:00,0.0400,90.7
2023-03-23 09:20:00,0.0400,90.5
2023-03-23 09:22:00,0.0800,90.7
2023-03-23 09:24:00,0.0600,90.5
2023-03-23 09:26:00,0.0600,95.1
2023-03-23 09:28:00,0.0200,89.6
2023-03-23 09:30:00,0,90.7
2023-03-23 09:32:00,0,129
2023-03-23 09:34:00,0,90.8
2023-03-23 09:36:00,0,95.3
2023-03-23 09:38:00,0.0200,91.5
2023-03-23 09:40:00,0.0200,91.1
2023-03-23 09:42:00,0.0200,175
2023-03-23 09:44:00,0,89.7
2023-03-23 09:46:00,0.0600,92.6
2023-03-23 09:48:00,0.100,89.7
2023-03-23 09:50:00,0.0600,91.0
2023-03-23 09:52:00,0.0400,213
2023-03-23 09:54:00,0.0200,90.6
2023-03-23 09:56:00,0,94.9
2023-03-23 09:58:00,0,91.6
2023-03-23 10:00:00,0,89.9
2023-03-23 10:02:00,0,223
2023-03-23 10:04:00,0.0600,90.3
2023-03-23 10:06:00,0,95.7
2023-03-23 10:08:00,0.0600,90.5
2023-03-23 10:10:00,0.0800,89.2
2023-03-23 10:12:00,0.0400,181
2023-03-23 10:14:00,0.0600,89.7
2023-03-23 10:16:00,0.0200,95.4
2023-03-23 10:18:00,0.0200,91.0
2023-03-23 10:20:00,0,89.4
2023-03-23 10:22:00,0,134
2023-03-23 10:24:00,0,89.5
2023-03-23 10:26:00,0.0200,94.7
2023-03-23 10:28:00,0,90.4
2023-03-23 10:30:00,0.0200,89.5
2023-03-23 10:32:00,0.0200,94.0
2023-03-23 10:34:00,0.0400,88.7
2023-03-23 10:36:00,0.0400,95.1
2023-03-23 10:38:00,0.0600,90.7
2023-03-23 10:40:00,0,90.1
2023-03-23 10:42:00,0,91.4
2023-03-23 10:44:00,0,88.9
2023-03-23 10:46:00,0,94.1
2023-03-23 10:48:00,0,89.1
2023-03-23 10:50:00,0.0400,89.6
2023-03-23 10:52:00,0.0400,90.3
2023-03-23 10:54:00,0.0400,88.8
2023-03-23 10:56:00,0,94.9
2023-03-23 10:58:00,0.0400,91.8
2023-03-23 11:00:00,0.0200,92.8
2023-03-23 11:02:00,0,93.0
2023-03-23 11:04:00,0,127
2023-03-23 11:06:00,0,96.3
2023-03-23 11:08:00,0,92.0
2023-03-23 11:10:00,0,89.8
2023-03-23 11:12:00,0,90.1
2023-03-23 11:14:00,0,177
2023-03-23 11:16:00,0.0200,95.3
2023-03-23 11:18:00,0.0400,93.7
2023-03-23 11:20:00,0.0600,91.3
2023-03-23 11:22:00,0.0600,90.4
2023-03-23 11:24:00,0.0200,218
2023-03-23 11:26:00,0,94.7
2023-03-23 11:28:00,0.0400,92.5
2023-03-23 11:30:00,0,92.3
2023-03-23 11:32:00,0,90.8
2023-03-23 11:34:00,0,214
2023-03-23 11:36:00,0.0200,95.0
2023-03-23 11:38:00,0.0200,93.2
2023-03-23 11:40:00,0,91.6
2023-03-23 11:42:00,0,91.0
2023-03-23 11:44:00,0.0800,174
2023-03-23 11:46:00,0.0200,94.0
2023-03-23 11:48:00,0,91.7
2023-03-23 11:50:00,0.0800,90.8
2023-03-23 11:52:00,0.0200,91.8
2023-03-23 11:54:00,0,128
2023-03-23 11:56:00,0,95.6
2023-03-23 11:58:00,0,93.7
2023-03-23 12:00:00,0.0200,90.9
2023-03-23 12:02:00,0,94.7
2023-03-23 12:04:00,0.0200,92.0
2023-03-23 12:06:00,0.0200,94.8
2023-03-23 12:08:00,0.0800,92.4
2023-03-23 12:10:00,0.0400,89.9
2023-03-23 12:12:00,0.0600,92.7
2023-03-23 12:14:00,0.0200,90.1
2023-03-23 12:16:00,0.0200,95.7
2023-03-23 12:18:00,0,92.3
2023-03-23 12:20:00,0,91.2
2023-03-23 12:22:00,0,91.0
2023-03-23 12:24:00,0.0400,91.2
2023-03-23 12:26:00,0.0200,97.3
2023-03-23 12:28:00,0.0600,91.9
2023-03-23 12:30:00,0.0200,91.1
2023-03-23 12:32:00,0.0400,92.8
2023-03-23 12:34:00,0.0200,90.4
2023-03-23 12:36:00,0.0200,138
2023-03-23 12:38:00,0.0400,90.1
2023-03-23 12:40:00,0.0200,92.7
2023-03-23 12:42:00,0,90.7
2023-03-23 12:44:00,0,90.9
2023-03-23 12:46:00,0,188
2023-03-23 12:48:00,0.0200,91.3
2023-03-23 12:50:00,0,90.8
2023-03-23 12:52:00,0,92.2
2023-03-23 12:54:00,0.0600,90.4
2023-03-23 12:56:00,0.0400,227
2023-03-23 12:58:00,0,92.6
2023-03-23 13:00:00,0.0400,91.4
2023-03-23 13:02:00,0.0200,91.9
2023-03-23 13:04:00,0,91.2
2023-03-23 13:06:00,0,204
2023-03-23 13:08:00,0,90.8
2023-03-23 13:10:00,0,91.1
2023-03-23 13:12:00,0.0200,91.1
2023-03-23 13:14:00,0.0200,92.6
2023-03-23 13:16:00,0.0400,156
2023-03-23 13:18:00,0.0400,91.1
2023-03-23 13:20:00,0.0400,93.7
2023-03-23 13:22:00,0.0400,89.8
2023-03-23 13:24:00,0.0200,90.9
2023-03-23 13:26:00,0.0400,107
2023-03-23 13:28:00,0,92.5
2023-03-23 13:30:00,0,92.3
2023-03-23 13:32:00,0,89.7
2023-03-23 13:34:00,0,91.2
2023-03-23 13:36:00,0,96.7
2023-03-23 13:38:00,0.0400,92.6
2023-03-23 13:40:00,0.0400,90.7
2023-03-23 13:42:00,0.0200,91.7
2023-03-23 13:44:00,0.0800,90.8
2023-03-23 13:46:00,0.0400,97.6
2023-03-23 13:48:00,0.0400,93.9
2023-03-23 13:50:00,0.0400,92.2
2023-03-23 13:52:00,0,92.4
2023-03-23 13:54:00,0,92.0
2023-03-23 13:56:00,0,96.6
2023-03-23 13:58:00,0.0200,102
2023-03-23 14:00:00,0.0400,90.2
2023-03-23 14:02:00,0.0200,92.2
2023-03-23 14:04:00,0.0400,92.0
2023-03-23 14:06:00,0.0600,98.2
2023-03-23 14:08:00,0.0200,139
2023-03-23 14:10:00,0.0200,91.6
2023-03-23 14:12:00,0.0600,91.3
2023-03-23 14:14:00,0.0400,92.5
2023-03-23 14:16:00,0,96.5
2023-03-23 14:18:00,0,187
2023-03-23 14:20:00,0,92.5
2023-03-23 14:22:00,0.0200,92.1
2023-03-23 14:24:00,0.0600,92.6
2023-03-23 14:26:00,0,95.8
2023-03-23 14:28:00,0.0200,222
2023-03-23 14:30:00,0.120,91.2
2023-03-23 14:32:00,0.0600,92.5
2023-03-23 14:34:00,0.0400,92.2
2023-03-23 14:36:00,0,96.0
2023-03-23 14:38:00,0.0400,215
2023-03-23 14:40:00,0,91.3
2023-03-23 14:42:00,0,92.0
2023-03-23 14:44:00,0,91.8
2023-03-23 14:46:00,0.0200,95.4
2023-03-23 14:48:00,0,172
2023-03-23 14:50:00,0.0400,92.4
2023-03-23 14:52:00,0.0200,92.8
2023-03-23 14:54:00,0,91.4
2023-03-23 14:56:00,0.0600,96.0
2023-03-23 14:58:00,0.0400,124
2023-03-23 15:00:00,0,91.1
2023-03-23 15:02:00,0.0600,94.6
2023-03-23 15:04:00,0,91.6
2023-03-23 15:06:00,0,98.7
2023-03-23 15:08:00,0,92.2
2023-03-23 15:10:00,0.0400,92.4
2023-03-23 15:12:00,0.0400,94.5
2023-03-23 15:14:00,0.0200,92.9
2023-03-23 15:16:00,0.0400,96.5
2023-03-23 15:18:00,0.0800,91.3
2023-03-23 15:20:00,0.100,90.6
2023-03-23 15:22:00,0,91.8
2023-03-23 15:24:00,0.0400,93.8
2023-03-23 15:26:00,0,94.8
2023-03-23 15:28:00,0,93.6
2023-03-23 15:30:00,0,93.2
2023-03-23 15:32:00,0,93.9
2023-03-23 15:34:00,0.0200,91.6
2023-03-23 15:36:00,0,96.7
2023-03-23 15:38:00,0,93.2
2023-03-23 15:40:00,0.0400,121
2023-03-23 15:42:00,0,93.9
2023-03-23 15:44:00,0.0600,92.3
2023-03-23 15:46:00,0.100,98.8
2023-03-23 15:48:00,0.0400,94.8
2023-03-23 15:50:00,0,167
2023-03-23 15:52:00,0,92.2
2023-03-23 15:54:00,0,92.7
2023-03-23 15:56:00,0,97.4
2023-03-23 15:58:00,0.0400,91.9
2023-03-23 16:00:00,0,211
2023-03-23 16:02:00,0,90.5
2023-03-23 16:04:00,0.0400,93.1
2023-03-23 16:06:00,0,94.8
2023-03-23 16:08:00,0.0400,93.2
2023-03-23 16:10:00,0.0400,221
2023-03-23 16:12:00,0,92.7
2023-03-23 16:14:00,0,92.2
2023-03-23 16:16:00,0,94.8
2023-03-23 16:18:00,0,93.8
2023-03-23 16:20:00,0.0200,190
2023-03-23 16:22:00,0.0200,93.4
2023-03-23 16:24:00,0.0800,92.3
2023-03-23 16:26:00,0.0200,95.1
2023-03-23 16:28:00,0.0200,93.2
2023-03-23 16:30:00,0.0600,146
2023-03-23 16:32:00,0,91.5
2023-03-23 16:34:00,0.0200,92.2
2023-03-23 16:36:00,0,96.4
2023-03-23 16:38:00,0,94.2
2023-03-23 16:40:00,0,105
2023-03-23 16:42:00,0,94.3
2023-03-23 16:44:00,0,92.5
2023-03-23 16:46:00,0.0400,97.7
2023-03-23 16:48:00,0,92.3
2023-03-23 16:50:00,0,91.6
2023-03-23 16:52:00,0,91.7
2023-03-23 16:54:00,0.0200,93.3
2023-03-23 16:56:00,0.0800,96.1
2023-03-23 16:58:00,0.0200,94.2
2023-03-23 17:00:00,0,91.8
2023-03-23 17:02:00,0,92.1
2023-03-23 17:04:00,0,93.9
2023-03-23 17:06:00,0,95.7
2023-03-23 17:08:00,0,93.8
2023-03-23 17:10:00,0.0200,91.2
2023-03-23 17:12:00,0.0200,104
2023-03-23 17:14:00,0.0200,91.5
2023-03-23 17:16:00,0.120,96.6
2023-03-23 17:18:00,0.0400,92.3
2023-03-23 17:20:00,0.0600,91.7
2023-03-23 17:22:00,0.0600,146
2023-03-23 17:24:00,0.0400,91.0
2023-03-23 17:26:00,0,94.7
2023-03-23 17:28:00,0,92.1
2023-03-23 17:30:00,0,93.2
2023-03-23 17:32:00,0.0200,189
2023-03-23 17:34:00,0.0600,92.5
2023-03-23 17:36:00,0.0200,96.9
2023-03-23 17:38:00,0.0800,92.9
2023-03-23 17:40:00,0.0200,93.4
2023-03-23 17:42:00,0,225
2023-03-23 17:44:00,0.0400,93.7
2023-03-23 17:46:00,0.0200,96.9
2023-03-23 17:48:00,0,92.8
2023-03-23 17:50:00,0,91.3
2023-03-23 17:52:00,0,214
2023-03-23 17:54:00,0,93.2
2023-03-23 17:56:00,0,94.3
2023-03-23 17:58:00,0,93.6
2023-03-23 18:00:00,0.0200,91.3
2023-03-23 18:02:00,0.0200,169
2023-03-23 18:04:00,0.0200,92.7
2023-03-23 18:06:00,0.0400,104
2023-03-23 18:08:00,0.0400,92.9
2023-03-23 18:10:00,0.0600,94.5
2023-03-23 18:12:00,0,123
2023-03-23 18:14:00,0,280
2023-03-23 18:16:00,0,97.3
2023-03-23 18:18:00,0,92.8
2023-03-23 18:20:00,0.0200,92.5
2023-03-23 18:22:00,0.0200,90.7
2023-03-23 18:24:00,0.0600,92.5
2023-03-23 18:26:00,0.0200,96.7
2023-03-23 18:28:00,0.0200,93.2
2023-03-23 18:30:00,0.0600,91.3
2023-03-23 18:32:00,0.0400,91.7
2023-03-23 18:34:00,0.0800,91.9
2023-03-23 18:36:00,0,98.2
2023-03-23 18:38:00,0,94.5
2023-03-23 18:40:00,0,91.1
2023-03-23 18:42:00,0.0200,92.3
2023-03-23 18:44:00,0.0400,93.5
2023-03-23 18:46:00,0,119
2023-03-23 18:48:00,0.0200,95.0
2023-03-23 18:50:00,0.0400,92.9
2023-03-23 18:52:00,0.0200,93.6
2023-03-23 18:54:00,0.0400,93.1
2023-03-23 18:56:00,0.0200,168
2023-03-23 18:58:00,0.0200,93.9
2023-03-23 19:00:00,0,93.3
2023-03-23 19:02:00,0,93.6
2023-03-23 19:04:00,0,91.3
2023-03-23 19:06:00,0,214
2023-03-23 19:08:00,0.0400,91.8
2023-03-23 19:10:00,0.0400,92.4
2023-03-23 19:12:00,0,92.3
2023-03-23 19:14:00,0.0200,92.0
2023-03-23 19:16:00,0.0200,227
2023-03-23 19:18:00,0.0400,92.9
2023-03-23 19:20:00,0.0200,91.8
2023-03-23 19:22:00,0,91.1
2023-03-23 19:24:00,0,91.8
2023-03-23 19:26:00,0,193
2023-03-23 19:28:00,0,94.4
2023-03-23 19:30:00,0.0400,91.6
2023-03-23 19:32:00,0.0200,94.0
2023-03-23 19:34:00,0,94.2
2023-03-23 19:36:00,0.0400,151
2023-03-23 19:38:00,0.120,94.1
2023-03-23 19:40:00,0,93.2
2023-03-23 19:42:00,0.0400,93.0
2023-03-23 19:44:00,0.0200,92.1
2023-03-23 19:46:00,0,110
2023-03-23 19:48:00,0,92.2
2023-03-23 19:50:00,0,93.3
2023-03-23 19:52:00,0,93.0
2023-03-23 19:54:00,0,92.3
2023-03-23 19:56:00,0,96.2
2023-03-23 19:58:00,0,92.1
2023-03-23 20:00:00,0.0200,92.7
2023-03-23 20:02:00,0.0200,91.6
2023-03-23 20:04:00,0.0200,91.1
2023-03-23 20:06:00,0.0400,95.9
2023-03-23 20:08:00,0.120,93.9
2023-03-23 20:10:00,0.0400,92.5
2023-03-23 20:12:00,0,90.6
2023-03-23 20:14:00,0,92.6
2023-03-23 20:16:00,0,94.6
2023-03-23 20:18:00,0.0200,106
2023-03-23 20:20:00,0.0400,91.1
2023-03-23 20:22:00,0.0200,92.4
2023-03-23 20:24:00,0.0400,91.5
2023-03-23 20:26:00,0.0200,96.4
2023-03-23 20:28:00,0.0400,149
2023-03-23 20:30:00,0.0600,91.8
2023-03-23 20:32:00,0.0600,94.3
2023-03-23 20:34:00,0,90.2
2023-03-23 20:36:00,0,97.1
2023-03-23 20:38:00,0,191
2023-03-23 20:40:00,0,91.9
2023-03-23 20:42:00,0.0200,93.0
2023-03-23 20:44:00,0.0400,92.0
2023-03-23 20:46:00,0.0600,98.1
2023-03-23 20:48:00,0.0200,225
2023-03-23 20:50:00,0.0200,92.6
2023-03-23 20:52:00,0,91.4
2023-03-23 20:54:00,0.0200,95.0
2023-03-23 20:56:00,0.0200,96.5
2023-03-23 20:58:00,0,211
2023-03-23 21:00:00,0,92.7
2023-03-23 21:02:00,0,93.3
2023-03-23 21:04:00,0,93.7
2023-03-23 21:06:00,0,96.3
2023-03-23 21:08:00,0,164
2023-03-23 21:10:00,0.0400,91.3
2023-03-23 21:12:00,0.0400,93.1
2023-03-23 21:14:00,0.0400,92.2
2023-03-23 21:16:00,0.0600,96.1
2023-03-23 21:18:00,0.100,117
2023-03-23 21:20:00,0.0200,278
2023-03-23 21:22:00,0,94.2
2023-03-23 21:24:00,0,91.8
2023-03-23 21:26:00,0,97.5
2023-03-23 21:28:00,0,93.4
2023-03-23 21:30:00,0.0200,94.9
2023-03-23 21:32:00,0.0400,93.2
2023-03-23 21:34:00,0.0600,93.2
2023-03-23 21:36:00,0.0800,98.3
2023-03-23 21:38:00,0.0400,96.4
2023-03-23 21:40:00,0.0200,93.4
2023-03-23 21:42:00,0.0400,92.6
2023-03-23 21:44:00,0.0600,92.7
2023-03-23 21:46:00,0,96.5
2023-03-23 21:48:00,0,95.1
2023-03-23 21:50:00,0,94.0
2023-03-23 21:52:00,0,116
2023-03-23 21:54:00,0.0400,93.1
2023-03-23 21:56:00,0.0200,95.0
2023-03-23 21:58:00,0.0200,93.4
2023-03-23 22:00:00,0.0400,92.4
2023-03-23 22:02:00,0.0400,166
2023-03-23 22:04:00,0.0400,91.9
2023-03-23 22:06:00,0.0400,95.7
2023-03-23 22:08:00,0.0400,92.9
2023-03-23 22:10:00,0,91.1
2023-03-23 22:12:00,0,210
2023-03-23 22:14:00,0,89.8
2023-03-23 22:16:00,0.0400,95.1
2023-03-23 22:18:00,0.0600,92.6
2023-03-23 22:20:00,0,93.5
2023-03-23 22:22:00,0,225
2023-03-23 22:24:00,0.0800,93.0
2023-03-23 22:26:00,0,97.3
2023-03-23 22:28:00,0.0800,91.2
2023-03-23 22:30:00,0.0800,93.2
2023-03-23 22:32:00,0,192
2023-03-23 22:34:00,0,94.6
2023-03-23 22:36:00,0,96.4
2023-03-23 22:38:00,0,93.9
2023-03-23 22:40:00,0.0200,92.6
2023-03-23 22:42:00,0.0600,149
2023-03-23 22:44:00,0.0200,91.5
2023-03-23 22:46:00,0,97.9
2023-03-23 22:48:00,0.0600,93.0
2023-03-23 22:50:00,0.0400,91.8
2023-03-23 22:52:00,0.0200,106
2023-03-23 22:54:00,0.0200,91.1
2023-03-23 22:56:00,0,95.3
2023-03-23 22:58:00,0,92.6
2023-03-23 23:00:00,0,90.6
2023-03-23 23:02:00,0,93.2
2023-03-23 23:04:00,0.0400,89.1
2023-03-23 23:06:00,0,97.5
2023-03-23 23:08:00,0,94.1
2023-03-23 23:10:00,0,91.2
2023-03-23 23:12:00,0.0600,92.0
2023-03-23 23:14:00,0.0200,276
2023-03-23 23:16:00,0.100,95.2
2023-03-23 23:18:00,0.0800,92.5
2023-03-23 23:20:00,0,93.0
2023-03-23 23:22:00,0,92.0
2023-03-23 23:24:00,0,92.0
2023-03-23 23:26:00,0,139
2023-03-23 23:28:00,0.0200,91.4
2023-03-23 23:30:00,0.0200,92.3
2023-03-23 23:32:00,0.0200,94.0
2023-03-23 23:34:00,0.0400,92.5
2023-03-23 23:36:00,0.0400,182
2023-03-23 23:38:00,0.0600,92.0
2023-03-23 23:40:00,0.0200,91.1
2023-03-23 23:42:00,0.0400,93.6
2023-03-23 23:44:00,0,92.3
2023-03-23 23:46:00,0,222
2023-03-23 23:48:00,0,94.7
2023-03-23 23:50:00,0.0200,90.6
2023-03-23 23:52:00,0,92.7
2023-03-23 23:54:00,0.0200,92.0
2023-03-23 23:56:00,0.0200,220
2023-03-23 23:58:00,0.0600,93.4
2023-03-24 00:00:00,0,91.8
2023-03-24 00:02:00,0.0200,92.0
2023-03-24 00:04:00,0.0600,91.7
2023-03-24 00:06:00,0,180
2023-03-24 00:08:00,0,93.0
2023-03-24 00:10:00,0,92.4
2023-03-24 00:12:00,0,93.5
2023-03-24 00:14:00,0.0200,93.1
2023-03-24 00:16:00,0.0200,133
2023-03-24 00:18:00,0.0200,93.8
2023-03-24 00:20:00,0.0600,93.0
2023-03-24 00:22:00,0.0400,92.5
2023-03-24 00:24:00,0.0200,93.2
2023-03-24 00:26:00,0.0600,97.3
2023-03-24 00:28:00,0,94.1
2023-03-24 00:30:00,0.0200,92.0
2023-03-24 00:32:00,0,93.3
2023-03-24 00:34:00,0,92.1
2023-03-24 00:36:00,0,96.1
2023-03-24 00:38:00,0.0400,93.2
2023-03-24 00:40:00,0,90.3
2023-03-24 00:42:00,0.0400,92.6
2023-03-24 00:44:00,0,91.6
2023-03-24 00:46:00,0.0600,97.2
2023-03-24 00:48:00,0.0200,92.5
2023-03-24 00:50:00,0.0800,91.9
2023-03-24 00:52:00,0,92.8
2023-03-24 00:54:00,0,92.0
2023-03-24 00:56:00,0,95.0
2023-03-24 00:58:00,0,118
2023-03-24 01:00:00,0,91.4
2023-03-24 01:02:00,0.0200,91.2
2023-03-24 01:04:00,0,93.2
2023-03-24 01:06:00,0,96.6
2023-03-24 01:08:00,0.0200,165
2023-03-24 01:10:00,0.0200,93.4
2023-03-24 01:12:00,0.120,93.5
2023-03-24 01:14:00,0.0600,96.4
2023-03-24 01:16:00,0.0600,96.2
2023-03-24 01:18:00,0,213
2023-03-24 01:20:00,0,94.8
2023-03-24 01:22:00,0,93.2
2023-03-24 01:24:00,0,93.7
2023-03-24 01:26:00,0.0400,95.3
2023-03-24 01:28:00,0.0200,225
2023-03-24 01:30:00,0.0600,92.6
2023-03-24 01:32:00,0.0800,93.4
2023-03-24 01:34:00,0.0600,92.0
2023-03-24 01:36:00,0.0200,98.3
2023-03-24 01:38:00,0.0200,191
2023-03-24 01:40:00,0.0600,91.6
2023-03-24 01:42:00,0,91.7
2023-03-24 01:44:00,0,91.2
2023-03-24 01:46:00,0,94.9
2023-03-24 01:48:00,0,147
2023-03-24 01:50:00,0.0200,92.7
