"Time","avg","min","max"
2023-03-23 06:34:00,88.9,88.9,88.9
2023-03-23 06:36:00,93.8,93.8,93.8
2023-03-23 06:38:00,212,212,212
2023-03-23 06:40:00,91.0,91.0,91.0
2023-03-23 06:42:00,90.8,90.8,90.8
2023-03-23 06:44:00,89.3,89.3,89.3
2023-03-23 06:46:00,94.9,94.9,94.9
2023-03-23 06:48:00,223,223,223
2023-03-23 06:50:00,90.9,90.9,90.9
2023-03-23 06:52:00,91.1,91.1,91.1
2023-03-23 06:54:00,90.6,90.6,90.6
2023-03-23 06:56:00,94.7,94.7,94.7
2023-03-23 06:58:00,183,183,183
2023-03-23 07:00:00,90.5,90.5,90.5
2023-03-23 07:02:00,91.5,91.5,91.5
2023-03-23 07:04:00,90.4,90.4,90.4
2023-03-23 07:06:00,95.6,95.6,95.6
2023-03-23 07:08:00,138,138,138
2023-03-23 07:10:00,90.4,90.4,90.4
2023-03-23 07:12:00,91.5,91.5,91.5
2023-03-23 07:14:00,90.2,90.2,90.2
2023-03-23 07:16:00,94.0,94.0,94.0
2023-03-23 07:18:00,99.2,99.2,99.2
2023-03-23 07:20:00,89.7,89.7,89.7
2023-03-23 07:22:00,89.5,89.5,89.5
2023-03-23 07:24:00,90.2,90.2,90.2
2023-03-23 07:26:00,93.6,93.6,93.6
2023-03-23 07:28:00,93.5,93.5,93.5
2023-03-23 07:30:00,90.3,90.3,90.3
2023-03-23 07:32:00,91.2,91.2,91.2
2023-03-23 07:34:00,90.0,90.0,90.0
2023-03-23 07:36:00,94.6,94.6,94.6
2023-03-23 07:38:00,91.3,91.3,91.3
2023-03-23 07:40:00,90.0,90.0,90.0
2023-03-23 07:42:00,90.6,90.6,90.6
2023-03-23 07:44:00,90.1,90.1,90.1
2023-03-23 07:46:00,95.5,95.5,95.5
2023-03-23 07:48:00,91.9,91.9,91.9
2023-03-23 07:50:00,103,103,103
2023-03-23 07:52:00,91.2,91.2,91.2
2023-03-23 07:54:00,88.6,88.6,88.6
2023-03-23 07:56:00,93.9,93.9,93.9
2023-03-23 07:58:00,90.0,90.0,90.0
2023-03-23 08:00:00,149,149,149
2023-03-23 08:02:00,91.8,91.8,91.8
2023-03-23 08:04:00,90.7,90.7,90.7
2023-03-23 08:06:00,101,101,101
2023-03-23 08:08:00,91.1,91.1,91.1
2023-03-23 08:10:00,198,198,198
2023-03-23 08:12:00,94.3,94.3,94.3
2023-03-23 08:14:00,93.3,93.3,93.3
2023-03-23 08:16:00,95.9,95.9,95.9
2023-03-23 08:18:00,91.5,91.5,91.5
2023-03-23 08:20:00,222,222,222
2023-03-23 08:22:00,92.4,92.4,92.4
2023-03-23 08:24:00,91.6,91.6,91.6
2023-03-23 08:26:00,96.6,96.6,96.6
2023-03-23 08:28:00,92.9,92.9,92.9
2023-03-23 08:30:00,205,205,205
2023-03-23 08:32:00,91.9,91.9,91.9
2023-03-23 08:34:00,90.6,90.6,90.6
2023-03-23 08:36:00,94.7,94.7,94.7
2023-03-23 08:38:00,90.7,90.7,90.7
2023-03-23 08:40:00,159,159,159
2023-03-23 08:42:00,91.5,91.5,91.5
2023-03-23 08:44:00,92.4,92.4,92.4
2023-03-23 08:46:00,95.6,95.6,95.6
2023-03-23 08:48:00,90.8,90.8,90.8
2023-03-23 08:50:00,115,115,115
2023-03-23 08:52:00,91.9,91.9,91.9
2023-03-23 08:54:00,91.1,91.1,91.1
2023-03-23 08:56:00,93.9,93.9,93.9
2023-03-23 08:58:00,90.6,90.6,90.6
2023-03-23 09:00:00,88.9,88.9,88.9
2023-03-23 09:02:00,92.7,92.7,92.7
2023-03-23 09:04:00,90.6,90.6,90.6
2023-03-23 09:06:00,95.9,95.9,95.9
2023-03-23 09:08:00,91.0,91.0,91.0
2023-03-23 09:10:00,91.3,91.3,91.3
2023-03-23 09:12:00,90.6,90.6,90.6
2023-03-23 09:14:00,88.5,88.5,88.5
2023-03-23 09:16:00,94.6,94.6,94.6
2023-03-23 09:18:00,90.8,90.8,90.8
2023-03-23 09:20:00,90.6,90.6,90.6
2023-03-23 09:22:00,90.8,90.8,90.8
2023-03-23 09:24:00,90.6,90.6,90.6
2023-03-23 09:26:00,95.1,95.1,95.1
2023-03-23 09:28:00,89.6,89.6,89.6
2023-03-23 09:30:00,90.7,90.7,90.7
2023-03-23 09:32:00,129,129,129
2023-03-23 09:34:00,90.8,90.8,90.8
2023-03-23 09:36:00,95.3,95.3,95.3
2023-03-23 09:38:00,91.6,91.6,91.6
2023-03-23 09:40:00,91.1,91.1,91.1
2023-03-23 09:42:00,175,175,175
2023-03-23 09:44:00,89.7,89.7,89.7
2023-03-23 09:46:00,92.7,92.7,92.7
2023-03-23 09:48:00,89.8,89.8,89.8
2023-03-23 09:50:00,91.0,91.0,91.0
2023-03-23 09:52:00,213,213,213
2023-03-23 09:54:00,90.6,90.6,90.6
2023-03-23 09:56:00,94.9,94.9,94.9
2023-03-23 09:58:00,91.6,91.6,91.6
2023-03-23 10:00:00,89.9,89.9,89.9
2023-03-23 10:02:00,223,223,223
2023-03-23 10:04:00,90.3,90.3,90.3
2023-03-23 10:06:00,95.7,95.7,95.7
2023-03-23 10:08:00,90.6,90.6,90.6
2023-03-23 10:10:00,89.3,89.3,89.3
2023-03-23 10:12:00,181,181,181
2023-03-23 10:14:00,89.8,89.8,89.8
2023-03-23 10:16:00,95.4,95.4,95.4
2023-03-23 10:18:00,91.0,91.0,91.0
2023-03-23 10:20:00,89.4,89.4,89.4
2023-03-23 10:22:00,134,134,134
2023-03-23 10:24:00,89.5,89.5,89.5
2023-03-23 10:26:00,94.7,94.7,94.7
2023-03-23 10:28:00,90.4,90.4,90.4
2023-03-23 10:30:00,89.5,89.5,89.5
2023-03-23 10:32:00,94.0,94.0,94.0
2023-03-23 10:34:00,88.8,88.8,88.8
2023-03-23 10:36:00,95.2,95.2,95.2
2023-03-23 10:38:00,90.7,90.7,90.7
2023-03-23 10:40:00,90.1,90.1,90.1
2023-03-23 10:42:00,91.4,91.4,91.4
2023-03-23 10:44:00,88.9,88.9,88.9
2023-03-23 10:46:00,94.1,94.1,94.1
2023-03-23 10:48:00,89.1,89.1,89.1
2023-03-23 10:50:00,89.6,89.6,89.6
2023-03-23 10:52:00,90.3,90.3,90.3
2023-03-23 10:54:00,88.8,88.8,88.8
2023-03-23 10:56:00,94.9,94.9,94.9
2023-03-23 10:58:00,91.9,91.9,91.9
2023-03-23 11:00:00,92.8,92.8,92.8
2023-03-23 11:02:00,93.0,93.0,93.0
2023-03-23 11:04:00,127,127,127
2023-03-23 11:06:00,96.3,96.3,96.3
2023-03-23 11:08:00,92.0,92.0,92.0
2023-03-23 11:10:00,89.8,89.8,89.8
2023-03-23 11:12:00,90.1,90.1,90.1
2023-03-23 11:14:00,177,177,177
2023-03-23 11:16:00,95.4,95.4,95.4
2023-03-23 11:18:00,93.7,93.7,93.7
2023-03-23 11:20:00,91.4,91.4,91.4
2023-03-23 11:22:00,90.5,90.5,90.5
2023-03-23 11:24:00,218,218,218
2023-03-23 11:26:00,94.7,94.7,94.7
2023-03-23 11:28:00,92.5,92.5,92.5
2023-03-23 11:30:00,92.3,92.3,92.3
2023-03-23 11:32:00,90.8,90.8,90.8
2023-03-23 11:34:00,214,214,214
2023-03-23 11:36:00,95.0,95.0,95.0
2023-03-23 11:38:00,93.2,93.2,93.2
2023-03-23 11:40:00,91.6,91.6,91.6
2023-03-23 11:42:00,91.0,91.0,91.0
2023-03-23 11:44:00,174,174,174
2023-03-23 11:46:00,94.0,94.0,94.0
2023-03-23 11:48:00,91.7,91.7,91.7
2023-03-23 11:50:00,90.8,90.8,90.8
2023-03-23 11:52:00,91.8,91.8,91.8
2023-03-23 11:54:00,128,128,128
2023-03-23 11:56:00,95.6,95.6,95.6
2023-03-23 11:58:00,93.7,93.7,93.7
2023-03-23 12:00:00,90.9,90.9,90.9
2023-03-23 12:02:00,94.7,94.7,94.7
2023-03-23 12:04:00,92.0,92.0,92.0
2023-03-23 12:06:00,94.9,94.9,94.9
2023-03-23 12:08:00,92.5,92.5,92.5
2023-03-23 12:10:00,89.9,89.9,89.9
2023-03-23 12:12:00,92.7,92.7,92.7
2023-03-23 12:14:00,90.1,90.1,90.1
2023-03-23 12:16:00,95.8,95.8,95.8
2023-03-23 12:18:00,92.3,92.3,92.3
2023-03-23 12:20:00,91.2,91.2,91.2
2023-03-23 12:22:00,91.0,91.0,91.0
2023-03-23 12:24:00,91.3,91.3,91.3
2023-03-23 12:26:00,97.3,97.3,97.3
2023-03-23 12:28:00,92.0,92.0,92.0
2023-03-23 12:30:00,91.1,91.1,91.1
2023-03-23 12:32:00,92.8,92.8,92.8
2023-03-23 12:34:00,90.5,90.5,90.5
2023-03-23 12:36:00,138,138,138
2023-03-23 12:38:00,90.1,90.1,90.1
2023-03-23 12:40:00,92.7,92.7,92.7
2023-03-23 12:42:00,90.7,90.7,90.7
2023-03-23 12:44:00,90.9,90.9,90.9
2023-03-23 12:46:00,188,188,188
2023-03-23 12:48:00,91.3,91.3,91.3
2023-03-23 12:50:00,90.8,90.8,90.8
2023-03-23 12:52:00,92.2,92.2,92.2
2023-03-23 12:54:00,90.4,90.4,90.4
2023-03-23 12:56:00,227,227,227
2023-03-23 12:58:00,92.6,92.6,92.6
2023-03-23 13:00:00,91.5,91.5,91.5
2023-03-23 13:02:00,91.9,91.9,91.9
2023-03-23 13:04:00,91.2,91.2,91.2
2023-03-23 13:06:00,204,204,204
2023-03-23 13:08:00,90.8,90.8,90.8
2023-03-23 13:10:00,91.1,91.1,91.1
2023-03-23 13:12:00,91.2,91.2,91.2
2023-03-23 13:14:00,92.6,92.6,92.6
2023-03-23 13:16:00,156,156,156
2023-03-23 13:18:00,91.1,91.1,91.1
2023-03-23 13:20:00,93.8,93.8,93.8
2023-03-23 13:22:00,89.8,89.8,89.8
2023-03-23 13:24:00,90.9,90.9,90.9
2023-03-23 13:26:00,107,107,107
2023-03-23 13:28:00,92.5,92.5,92.5
2023-03-23 13:30:00,92.3,92.3,92.3
2023-03-23 13:32:00,89.7,89.7,89.7
2023-03-23 13:34:00,91.2,91.2,91.2
2023-03-23 13:36:00,96.7,96.7,96.7
2023-03-23 13:38:00,92.6,92.6,92.6
2023-03-23 13:40:00,90.7,90.7,90.7
2023-03-23 13:42:00,91.7,91.7,91.7
2023-03-23 13:44:00,90.9,90.9,90.9
2023-03-23 13:46:00,97.6,97.6,97.6
2023-03-23 13:48:00,94.0,94.0,94.0
2023-03-23 13:50:00,92.2,92.2,92.2
2023-03-23 13:52:00,92.4,92.4,92.4
2023-03-23 13:54:00,92.0,92.0,92.0
2023-03-23 13:56:00,96.6,96.6,96.6
2023-03-23 13:58:00,102,102,102
2023-03-23 14:00:00,90.3,90.3,90.3
2023-03-23 14:02:00,92.2,92.2,92.2
2023-03-23 14:04:00,92.0,92.0,92.0
2023-03-23 14:06:00,98.3,98.3,98.3
2023-03-23 14:08:00,139,139,139
2023-03-23 14:10:00,91.6,91.6,91.6
2023-03-23 14:12:00,91.4,91.4,91.4
2023-03-23 14:14:00,92.5,92.5,92.5
2023-03-23 14:16:00,96.5,96.5,96.5
2023-03-23 14:18:00,187,187,187
2023-03-23 14:20:00,92.5,92.5,92.5
2023-03-23 14:22:00,92.1,92.1,92.1
2023-03-23 14:24:00,92.6,92.6,92.6
2023-03-23 14:26:00,95.8,95.8,95.8
2023-03-23 14:28:00,222,222,222
2023-03-23 14:30:00,91.3,91.3,91.3
2023-03-23 14:32:00,92.5,92.5,92.5
2023-03-23 14:34:00,92.3,92.3,92.3
2023-03-23 14:36:00,96.0,96.0,96.0
2023-03-23 14:38:00,215,215,215
2023-03-23 14:40:00,91.3,91.3,91.3
2023-03-23 14:42:00,92.0,92.0,92.0
2023-03-23 14:44:00,91.8,91.8,91.8
2023-03-23 14:46:00,95.4,95.4,95.4
2023-03-23 14:48:00,172,172,172
2023-03-23 14:50:00,92.4,92.4,92.4
2023-03-23 14:52:00,92.8,92.8,92.8
2023-03-23 14:54:00,91.4,91.4,91.4
2023-03-23 14:56:00,96.1,96.1,96.1
2023-03-23 14:58:00,124,124,124
2023-03-23 15:00:00,91.1,91.1,91.1
2023-03-23 15:02:00,94.6,94.6,94.6
2023-03-23 15:04:00,91.6,91.6,91.6
2023-03-23 15:06:00,98.7,98.7,98.7
2023-03-23 15:08:00,92.2,92.2,92.2
2023-03-23 15:10:00,92.4,92.4,92.4
2023-03-23 15:12:00,94.5,94.5,94.5
2023-03-23 15:14:00,92.9,92.9,92.9
2023-03-23 15:16:00,96.5,96.5,96.5
2023-03-23 15:18:00,91.4,91.4,91.4
2023-03-23 15:20:00,90.7,90.7,90.7
2023-03-23 15:22:00,91.8,91.8,91.8
2023-03-23 15:24:00,93.8,93.8,93.8
2023-03-23 15:26:00,94.8,94.8,94.8
2023-03-23 15:28:00,93.6,93.6,93.6
2023-03-23 15:30:00,93.2,93.2,93.2
2023-03-23 15:32:00,93.9,93.9,93.9
2023-03-23 15:34:00,91.6,91.6,91.6
2023-03-23 15:36:00,96.7,96.7,96.7
2023-03-23 15:38:00,93.2,93.2,93.2
2023-03-23 15:40:00,121,121,121
2023-03-23 15:42:00,93.9,93.9,93.9
2023-03-23 15:44:00,92.4,92.4,92.4
2023-03-23 15:46:00,98.9,98.9,98.9
2023-03-23 15:48:00,94.9,94.9,94.9
2023-03-23 15:50:00,167,167,167
2023-03-23 15:52:00,92.2,92.2,92.2
2023-03-23 15:54:00,92.7,92.7,92.7
2023-03-23 15:56:00,97.4,97.4,97.4
2023-03-23 15:58:00,91.9,91.9,91.9
2023-03-23 16:00:00,211,211,211
2023-03-23 16:02:00,90.5,90.5,90.5
2023-03-23 16:04:00,93.2,93.2,93.2
2023-03-23 16:06:00,94.8,94.8,94.8
2023-03-23 16:08:00,93.3,93.3,93.3
2023-03-23 16:10:00,221,221,221
2023-03-23 16:12:00,92.7,92.7,92.7
2023-03-23 16:14:00,92.2,92.2,92.2
2023-03-23 16:16:00,94.8,94.8,94.8
2023-03-23 16:18:00,93.8,93.8,93.8
2023-03-23 16:20:00,190,190,190
2023-03-23 16:22:00,93.4,93.4,93.4
2023-03-23 16:24:00,92.4,92.4,92.4
2023-03-23 16:26:00,95.1,95.1,95.1
2023-03-23 16:28:00,93.2,93.2,93.2
2023-03-23 16:30:00,146,146,146
2023-03-23 16:32:00,91.5,91.5,91.5
2023-03-23 16:34:00,92.3,92.3,92.3
2023-03-23 16:36:00,96.4,96.4,96.4
2023-03-23 16:38:00,94.2,94.2,94.2
2023-03-23 16:40:00,105,105,105
2023-03-23 16:42:00,94.3,94.3,94.3
2023-03-23 16:44:00,92.5,92.5,92.5
2023-03-23 16:46:00,97.8,97.8,97.8
2023-03-23 16:48:00,92.3,92.3,92.3
2023-03-23 16:50:00,91.6,91.6,91.6
2023-03-23 16:52:00,91.7,91.7,91.7
2023-03-23 16:54:00,93.3,93.3,93.3
2023-03-23 16:56:00,96.2,96.2,96.2
2023-03-23 16:58:00,94.2,94.2,94.2
2023-03-23 17:00:00,91.8,91.8,91.8
2023-03-23 17:02:00,92.1,92.1,92.1
2023-03-23 17:04:00,93.9,93.9,93.9
2023-03-23 17:06:00,95.7,95.7,95.7
2023-03-23 17:08:00,93.8,93.8,93.8
2023-03-23 17:10:00,91.2,91.2,91.2
2023-03-23 17:12:00,104,104,104
2023-03-23 17:14:00,91.6,91.6,91.6
2023-03-23 17:16:00,96.8,96.8,96.8
2023-03-23 17:18:00,92.4,92.4,92.4
2023-03-23 17:20:00,91.8,91.8,91.8
2023-03-23 17:22:00,146,146,146
2023-03-23 17:24:00,91.0,91.0,91.0
2023-03-23 17:26:00,94.7,94.7,94.7
2023-03-23 17:28:00,92.1,92.1,92.1
2023-03-23 17:30:00,93.2,93.2,93.2
2023-03-23 17:32:00,189,189,189
2023-03-23 17:34:00,92.5,92.5,92.5
2023-03-23 17:36:00,96.9,96.9,96.9
2023-03-23 17:38:00,93.0,93.0,93.0
2023-03-23 17:40:00,93.4,93.4,93.4
2023-03-23 17:42:00,225,225,225
2023-03-23 17:44:00,93.7,93.7,93.7
2023-03-23 17:46:00,96.9,96.9,96.9
2023-03-23 17:48:00,92.8,92.8,92.8
2023-03-23 17:50:00,91.3,91.3,91.3
2023-03-23 17:52:00,214,214,214
2023-03-23 17:54:00,93.2,93.2,93.2
2023-03-23 17:56:00,94.3,94.3,94.3
2023-03-23 17:58:00,93.6,93.6,93.6
2023-03-23 18:00:00,91.3,91.3,91.3
2023-03-23 18:02:00,169,169,169
2023-03-23 18:04:00,92.7,92.7,92.7
2023-03-23 18:06:00,104,104,104
2023-03-23 18:08:00,92.9,92.9,92.9
2023-03-23 18:10:00,94.5,94.5,94.5
2023-03-23 18:12:00,123,123,123
2023-03-23 18:14:00,280,280,280
2023-03-23 18:16:00,97.3,97.3,97.3
2023-03-23 18:18:00,92.8,92.8,92.8
2023-03-23 18:20:00,92.5,92.5,92.5
2023-03-23 18:22:00,90.8,90.8,90.8
2023-03-23 18:24:00,92.6,92.6,92.6
2023-03-23 18:26:00,96.7,96.7,96.7
2023-03-23 18:28:00,93.2,93.2,93.2
2023-03-23 18:30:00,91.4,91.4,91.4
2023-03-23 18:32:00,91.8,91.8,91.8
2023-03-23 18:34:00,92.0,92.0,92.0
2023-03-23 18:36:00,98.2,98.2,98.2
2023-03-23 18:38:00,94.5,94.5,94.5
2023-03-23 18:40:00,91.1,91.1,91.1
2023-03-23 18:42:00,92.3,92.3,92.3
2023-03-23 18:44:00,93.6,93.6,93.6
2023-03-23 18:46:00,119,119,119
2023-03-23 18:48:00,95.0,95.0,95.0
2023-03-23 18:50:00,92.9,92.9,92.9
2023-03-23 18:52:00,93.6,93.6,93.6
2023-03-23 18:54:00,93.2,93.2,93.2
2023-03-23 18:56:00,168,168,168
2023-03-23 18:58:00,93.9,93.9,93.9
2023-03-23 19:00:00,93.3,93.3,93.3
2023-03-23 19:02:00,93.6,93.6,93.6
2023-03-23 19:04:00,91.3,91.3,91.3
2023-03-23 19:06:00,214,214,214
2023-03-23 19:08:00,91.9,91.9,91.9
2023-03-23 19:10:00,92.4,92.4,92.4
2023-03-23 19:12:00,92.3,92.3,92.3
2023-03-23 19:14:00,92.1,92.1,92.1
2023-03-23 19:16:00,227,227,227
2023-03-23 19:18:00,93.0,93.0,93.0
2023-03-23 19:20:00,91.8,91.8,91.8
2023-03-23 19:22:00,91.1,91.1,91.1
2023-03-23 19:24:00,91.8,91.8,91.8
2023-03-23 19:26:00,193,193,193
2023-03-23 19:28:00,94.4,94.4,94.4
2023-03-23 19:30:00,91.7,91.7,91.7
2023-03-23 19:32:00,94.0,94.0,94.0
2023-03-23 19:34:00,94.2,94.2,94.2
2023-03-23 19:36:00,151,151,151
2023-03-23 19:38:00,94.2,94.2,94.2
2023-03-23 19:40:00,93.2,93.2,93.2
2023-03-23 19:42:00,93.1,93.1,93.1
2023-03-23 19:44:00,92.1,92.1,92.1
2023-03-23 19:46:00,110,110,110
2023-03-23 19:48:00,92.2,92.2,92.2
2023-03-23 19:50:00,93.3,93.3,93.3
2023-03-23 19:52:00,93.0,93.0,93.0
2023-03-23 19:54:00,92.3,92.3,92.3
2023-03-23 19:56:00,96.2,96.2,96.2
2023-03-23 19:58:00,92.1,92.1,92.1
2023-03-23 20:00:00,92.7,92.7,92.7
2023-03-23 20:02:00,91.6,91.6,91.6
2023-03-23 20:04:00,91.1,91.1,91.1
2023-03-23 20:06:00,96.0,96.0,96.0
2023-03-23 20:08:00,94.0,94.0,94.0
2023-03-23 20:10:00,92.6,92.6,92.6
2023-03-23 20:12:00,90.6,90.6,90.6
2023-03-23 20:14:00,92.6,92.6,92.6
2023-03-23 20:16:00,94.6,94.6,94.6
2023-03-23 20:18:00,106,106,106
2023-03-23 20:20:00,91.1,91.1,91.1
2023-03-23 20:22:00,92.4,92.4,92.4
2023-03-23 20:24:00,91.6,91.6,91.6
2023-03-23 20:26:00,96.5,96.5,96.5
2023-03-23 20:28:00,149,149,149
2023-03-23 20:30:00,91.8,91.8,91.8
2023-03-23 20:32:00,94.3,94.3,94.3
2023-03-23 20:34:00,90.2,90.2,90.2
2023-03-23 20:36:00,97.1,97.1,97.1
2023-03-23 20:38:00,191,191,191
2023-03-23 20:40:00,91.9,91.9,91.9
2023-03-23 20:42:00,93.0,93.0,93.0
2023-03-23 20:44:00,92.0,92.0,92.0
2023-03-23 20:46:00,98.1,98.1,98.1
2023-03-23 20:48:00,225,225,225
2023-03-23 20:50:00,92.6,92.6,92.6
2023-03-23 20:52:00,91.4,91.4,91.4
2023-03-23 20:54:00,95,95,95
2023-03-23 20:56:00,96.5,96.5,96.5
2023-03-23 20:58:00,211,211,211
2023-03-23 21:00:00,92.7,92.7,92.7
2023-03-23 21:02:00,93.3,93.3,93.3
2023-03-23 21:04:00,93.7,93.7,93.7
2023-03-23 21:06:00,96.3,96.3,96.3
2023-03-23 21:08:00,164,164,164
2023-03-23 21:10:00,91.4,91.4,91.4
2023-03-23 21:12:00,93.1,93.1,93.1
2023-03-23 21:14:00,92.3,92.3,92.3
2023-03-23 21:16:00,96.1,96.1,96.1
2023-03-23 21:18:00,117,117,117
2023-03-23 21:20:00,278,278,278
2023-03-23 21:22:00,94.2,94.2,94.2
2023-03-23 21:24:00,91.8,91.8,91.8
2023-03-23 21:26:00,97.5,97.5,97.5
2023-03-23 21:28:00,93.4,93.4,93.4
2023-03-23 21:30:00,94.9,94.9,94.9
2023-03-23 21:32:00,93.3,93.3,93.3
2023-03-23 21:34:00,93.3,93.3,93.3
2023-03-23 21:36:00,98.4,98.4,98.4
2023-03-23 21:38:00,96.4,96.4,96.4
2023-03-23 21:40:00,93.4,93.4,93.4
2023-03-23 21:42:00,92.6,92.6,92.6
2023-03-23 21:44:00,92.7,92.7,92.7
2023-03-23 21:46:00,96.5,96.5,96.5
2023-03-23 21:48:00,95.1,95.1,95.1
2023-03-23 21:50:00,94.0,94.0,94.0
2023-03-23 21:52:00,116,116,116
2023-03-23 21:54:00,93.1,93.1,93.1
2023-03-23 21:56:00,95.0,95.0,95.0
2023-03-23 21:58:00,93.4,93.4,93.4
2023-03-23 22:00:00,92.4,92.4,92.4
2023-03-23 22:02:00,166,166,166
2023-03-23 22:04:00,91.9,91.9,91.9
2023-03-23 22:06:00,95.8,95.8,95.8
2023-03-23 22:08:00,92.9,92.9,92.9
2023-03-23 22:10:00,91.1,91.1,91.1
2023-03-23 22:12:00,210,210,210
2023-03-23 22:14:00,89.8,89.8,89.8
2023-03-23 22:16:00,95.2,95.2,95.2
2023-03-23 22:18:00,92.7,92.7,92.7
