"Time","FIN","RST","SYN","SYN-ACK"
2023-03-23 08:10:00,32.2,21.4,20.9,15.4
2023-03-23 08:12:00,14.3,2.88,9.64,8.20
2023-03-23 08:14:00,14.2,2.72,9.64,8.20
2023-03-23 08:16:00,14.3,2.78,9.90,8.34
2023-03-23 08:18:00,14.1,2.72,9.58,8.18
2023-03-23 08:20:00,35.7,26.9,23.6,16.1
2023-03-23 08:22:00,14.3,2.88,9.60,8.18
2023-03-23 08:24:00,14.1,2.72,9.68,8.22
2023-03-23 08:26:00,14.2,2.88,9.98,8.40
2023-03-23 08:28:00,14.2,2.70,9.70,8.24
2023-03-23 08:30:00,31.7,25.3,21.6,14.0
2023-03-23 08:32:00,14.2,2.84,9.60,8.18
2023-03-23 08:34:00,14.1,2.76,9.68,8.22
2023-03-23 08:36:00,14.1,2.70,9.82,8.32
2023-03-23 08:38:00,14.1,2.68,9.70,8.24
2023-03-23 08:40:00,24.1,17.0,16.9,11.1
2023-03-23 08:42:00,14.2,2.74,9.68,8.22
2023-03-23 08:44:00,14.2,2.78,9.68,8.22
2023-03-23 08:46:00,14.3,2.86,9.88,8.34
2023-03-23 08:48:00,14.2,2.76,9.70,8.24
2023-03-23 08:50:00,16.9,7.64,12.1,8.70
2023-03-23 08:52:00,14.2,2.86,9.68,8.22
2023-03-23 08:54:00,14.2,2.76,9.64,8.20
2023-03-23 08:56:00,14.2,2.72,9.98,8.38
2023-03-23 08:58:00,14.3,2.82,9.70,8.24
2023-03-23 09:00:00,14.0,2.82,9.60,8.18
2023-03-23 09:02:00,14.3,2.94,9.68,8.22
2023-03-23 09:04:00,14.2,2.76,9.60,8.18
2023-03-23 09:06:00,14.3,2.80,9.96,8.38
2023-03-23 09:08:00,14.2,2.72,9.70,8.24
2023-03-23 09:10:00,14.1,2.80,9.68,8.22
2023-03-23 09:12:00,14.3,2.80,9.68,8.22
2023-03-23 09:14:00,14.1,2.78,9.60,8.18
2023-03-23 09:16:00,14.3,2.78,9.96,8.38
2023-03-23 09:18:00,14.2,2.70,9.62,8.20
2023-03-23 09:20:00,14.1,2.70,9.68,8.22
2023-03-23 09:22:00,14.2,2.80,9.68,8.22
2023-03-23 09:24:00,14.1,2.76,9.64,8.20
2023-03-23 09:26:00,14.4,2.86,9.96,8.38
2023-03-23 09:28:00,14.2,2.74,9.70,8.24
2023-03-23 09:30:00,14.1,2.62,9.68,8.22
2023-03-23 09:32:00,21.9,7.64,13.9,12.0
2023-03-23 09:34:00,14.2,2.84,9.68,8.22
2023-03-23 09:36:00,14.3,2.74,9.96,8.38
2023-03-23 09:38:00,14.3,2.86,9.62,8.20
2023-03-23 09:40:00,14.0,2.66,9.68,8.22
2023-03-23 09:42:00,29.0,17.3,18.6,14.3
2023-03-23 09:44:00,14.1,2.74,9.68,8.22
2023-03-23 09:46:00,14.2,2.72,9.86,8.34
2023-03-23 09:48:00,14.2,2.82,9.70,8.24
2023-03-23 09:50:00,14.1,2.74,9.68,8.22
2023-03-23 09:52:00,35.0,25.6,22.8,16.0
2023-03-23 09:54:00,14.2,2.80,9.68,8.22
2023-03-23 09:56:00,14.2,2.78,9.88,8.34
2023-03-23 09:58:00,14.2,2.74,9.70,8.24
2023-03-23 10:00:00,14.1,2.80,9.68,8.22
2023-03-23 10:02:00,35.8,27.0,23.6,16.1
2023-03-23 10:04:00,14.2,2.76,9.68,8.22
2023-03-23 10:06:00,14.2,2.80,9.82,8.32
2023-03-23 10:08:00,14.2,2.76,9.70,8.24
2023-03-23 10:10:00,14.0,2.74,9.68,8.22
2023-03-23 10:12:00,27.6,21.5,19.1,12.2
2023-03-23 10:14:00,14.0,2.66,9.68,8.22
2023-03-23 10:16:00,14.4,2.86,9.96,8.38
2023-03-23 10:18:00,14.2,2.74,9.70,8.24
2023-03-23 10:20:00,14.1,2.76,9.60,8.18
2023-03-23 10:22:00,20.2,11.7,14.2,9.78
2023-03-23 10:24:00,14.0,2.74,9.60,8.18
2023-03-23 10:26:00,14.5,2.80,9.96,8.38
2023-03-23 10:28:00,14.4,2.84,9.70,8.24
2023-03-23 10:30:00,14.0,2.66,9.60,8.18
2023-03-23 10:32:00,14.6,3.70,10.1,8.22
2023-03-23 10:34:00,14.0,2.70,9.60,8.18
2023-03-23 10:36:00,14.4,2.72,9.90,8.36
2023-03-23 10:38:00,14.3,2.74,9.70,8.24
2023-03-23 10:40:00,14.1,2.58,9.68,8.22
2023-03-23 10:42:00,14.2,2.86,9.76,8.26
2023-03-23 10:44:00,14.1,2.68,9.60,8.18
2023-03-23 10:46:00,14.3,2.64,9.90,8.36
2023-03-23 10:48:00,14.0,2.70,9.62,8.20
2023-03-23 10:50:00,14.2,2.76,9.68,8.22
2023-03-23 10:52:00,14.2,2.76,9.68,8.22
2023-03-23 10:54:00,13.9,2.66,9.60,8.18
2023-03-23 10:56:00,14.3,2.86,9.96,8.38
2023-03-23 10:58:00,14.2,2.80,9.62,8.20
2023-03-23 11:00:00,14.2,2.82,9.72,8.24
2023-03-23 11:02:00,14.3,2.84,9.70,8.24
2023-03-23 11:04:00,21.8,7.44,13.9,11.9
2023-03-23 11:06:00,14.2,2.80,9.90,8.36
2023-03-23 11:08:00,14.1,2.64,9.62,8.20
2023-03-23 11:10:00,14.0,2.68,9.68,8.22
2023-03-23 11:12:00,14.1,2.82,9.60,8.18
2023-03-23 11:14:00,29.1,17.3,18.8,14.4
2023-03-23 11:16:00,14.2,2.82,9.96,8.38
2023-03-23 11:18:00,14.1,2.72,9.62,8.20
2023-03-23 11:20:00,14.0,2.66,9.68,8.22
2023-03-23 11:22:00,14.1,2.86,9.60,8.18
2023-03-23 11:24:00,34.9,25.6,23.0,16.1
2023-03-23 11:26:00,14.3,2.90,9.92,8.36
2023-03-23 11:28:00,14.2,2.60,9.70,8.24
2023-03-23 11:30:00,14.0,2.62,9.76,8.26
2023-03-23 11:32:00,14.2,2.88,9.60,8.18
2023-03-23 11:34:00,33.8,26.7,22.6,15.1
2023-03-23 11:36:00,14.2,2.74,9.82,8.32
2023-03-23 11:38:00,14.2,2.80,9.70,8.24
2023-03-23 11:40:00,14.1,2.80,9.76,8.26
2023-03-23 11:42:00,14.2,2.92,9.60,8.18
2023-03-23 11:44:00,26.2,19.7,18.2,11.8
2023-03-23 11:46:00,14.4,2.88,9.88,8.34
2023-03-23 11:48:00,14.3,2.66,9.70,8.24
2023-03-23 11:50:00,14.0,2.70,9.68,8.22
2023-03-23 11:52:00,14.3,2.82,9.68,8.22
2023-03-23 11:54:00,18.9,10.1,13.4,9.36
2023-03-23 11:56:00,14.2,2.76,9.88,8.34
2023-03-23 11:58:00,14.3,2.66,9.70,8.24
2023-03-23 12:00:00,14,2.76,9.60,8.18
2023-03-23 12:02:00,14.3,2.80,9.68,8.22
2023-03-23 12:04:00,14.3,3,9.76,8.22
2023-03-23 12:06:00,14.1,2.68,9.86,8.34
2023-03-23 12:08:00,14.2,2.60,9.70,8.24
2023-03-23 12:10:00,14.0,2.68,9.60,8.18
2023-03-23 12:12:00,14.1,2.80,9.60,8.18
2023-03-23 12:14:00,14.1,2.72,9.62,8.18
2023-03-23 12:16:00,14.3,2.84,9.96,8.38
2023-03-23 12:18:00,14.4,2.72,9.70,8.24
2023-03-23 12:20:00,14,2.74,9.60,8.18
2023-03-23 12:22:00,14.3,2.86,9.68,8.22
2023-03-23 12:24:00,13.9,2.64,9.60,8.18
2023-03-23 12:26:00,14.3,2.88,9.96,8.38
2023-03-23 12:28:00,14.3,2.82,9.70,8.24
2023-03-23 12:30:00,14.0,2.72,9.68,8.22
2023-03-23 12:32:00,14.1,2.78,9.76,8.26
2023-03-23 12:34:00,14.1,2.70,9.60,8.18
2023-03-23 12:36:00,22.5,8.22,14.4,12.2
2023-03-23 12:38:00,14.2,2.76,9.62,8.20
2023-03-23 12:40:00,14.0,2.68,9.68,8.22
2023-03-23 12:42:00,14.2,2.90,9.60,8.18
2023-03-23 12:44:00,14.1,2.80,9.76,8.26
2023-03-23 12:46:00,30.9,19.7,19.9,14.8
2023-03-23 12:48:00,14.3,2.66,9.78,8.28
2023-03-23 12:50:00,14.0,2.74,9.60,8.18
2023-03-23 12:52:00,14.2,2.82,9.68,8.22
2023-03-23 12:54:00,14.1,2.80,9.60,8.18
2023-03-23 12:56:00,35.7,26.8,23.8,16.2
2023-03-23 12:58:00,14.3,2.78,9.70,8.24
2023-03-23 13:00:00,14,2.74,9.64,8.20
2023-03-23 13:02:00,14.2,2.86,9.68,8.22
2023-03-23 13:04:00,14.1,2.78,9.60,8.18
2023-03-23 13:06:00,30.6,24.2,21.2,13.5
2023-03-23 13:08:00,14.2,2.66,9.62,8.20
2023-03-23 13:10:00,14.1,2.66,9.68,8.22
2023-03-23 13:12:00,14.3,2.86,9.68,8.22
2023-03-23 13:14:00,14.1,2.72,9.68,8.22
2023-03-23 13:16:00,22.7,14.8,16.0,10.7
2023-03-23 13:18:00,14.2,2.74,9.62,8.20
2023-03-23 13:20:00,14.3,2.86,9.76,8.26
2023-03-23 13:22:00,14.2,2.90,9.60,8.18
2023-03-23 13:24:00,14.1,2.62,9.68,8.22
2023-03-23 13:26:00,15.6,5.38,11.2,8.34
2023-03-23 13:28:00,14.2,2.66,9.70,8.24
2023-03-23 13:30:00,14.2,2.76,9.68,8.22
2023-03-23 13:32:00,14.2,2.76,9.60,8.18
2023-03-23 13:34:00,14.1,2.72,9.68,8.22
2023-03-23 13:36:00,14.2,2.76,9.88,8.38
2023-03-23 13:38:00,14.4,3.02,9.72,8.26
2023-03-23 13:40:00,14.3,2.78,9.60,8.18
2023-03-23 13:42:00,14.3,2.90,9.68,8.22
2023-03-23 13:44:00,14.1,2.72,9.68,8.22
2023-03-23 13:46:00,14.4,2.78,9.90,8.34
2023-03-23 13:48:00,14.3,2.80,9.70,8.24
2023-03-23 13:50:00,14.1,2.68,9.62,8.18
2023-03-23 13:52:00,14.3,2.92,9.68,8.22
2023-03-23 13:54:00,14.1,2.74,9.60,8.18
2023-03-23 13:56:00,14.3,2.86,9.96,8.38
2023-03-23 13:58:00,16.2,3.08,10.8,9.32
2023-03-23 14:00:00,14,2.62,9.68,8.22
2023-03-23 14:02:00,14.1,2.78,9.68,8.22
2023-03-23 14:04:00,14.0,2.70,9.62,8.20
2023-03-23 14:06:00,14.2,2.76,9.98,8.42
2023-03-23 14:08:00,23.5,9.84,15.1,12.5
2023-03-23 14:10:00,14.1,2.76,9.68,8.22
2023-03-23 14:12:00,14.2,2.78,9.62,8.18
2023-03-23 14:14:00,14.2,2.80,9.68,8.22
2023-03-23 14:16:00,14.2,2.74,9.92,8.38
2023-03-23 14:18:00,30.8,19.5,19.9,14.9
2023-03-23 14:20:00,14.1,2.70,9.68,8.22
2023-03-23 14:22:00,14.2,2.90,9.60,8.18
2023-03-23 14:24:00,14.0,2.70,9.68,8.22
2023-03-23 14:26:00,14.2,2.78,9.78,8.30
2023-03-23 14:28:00,35.5,26.4,23.4,16.1
2023-03-23 14:30:00,14.1,2.72,9.64,8.20
2023-03-23 14:32:00,14.2,2.80,9.68,8.22
2023-03-23 14:34:00,14.3,2.82,9.68,8.22
2023-03-23 14:36:00,14.1,2.78,9.78,8.28
2023-03-23 14:38:00,33.4,26.2,22.4,14.9
2023-03-23 14:40:00,14.1,2.72,9.60,8.18
2023-03-23 14:42:00,14.2,2.82,9.68,8.22
2023-03-23 14:44:00,14.0,2.68,9.64,8.20
2023-03-23 14:46:00,14.3,2.68,9.84,8.32
2023-03-23 14:48:00,25.6,19.0,17.9,11.6
2023-03-23 14:50:00,14.0,2.74,9.64,8.20
2023-03-23 14:52:00,14.3,2.84,9.68,8.22
2023-03-23 14:54:00,14.1,2.80,9.60,8.18
2023-03-23 14:56:00,14.3,2.76,9.84,8.32
2023-03-23 14:58:00,18.4,9.48,13,9.18
2023-03-23 15:00:00,14.0,2.66,9.68,8.22
2023-03-23 15:02:00,14.3,2.86,9.68,8.22
2023-03-23 15:04:00,14.1,2.76,9.66,8.22
2023-03-23 15:06:00,14.4,2.86,10,8.40
2023-03-23 15:08:00,14.2,2.84,9.66,8.20
2023-03-23 15:10:00,14.2,2.76,9.68,8.22
2023-03-23 15:12:00,14.3,2.86,9.60,8.18
2023-03-23 15:14:00,14.2,2.68,9.68,8.22
2023-03-23 15:16:00,14.2,2.74,9.80,8.30
2023-03-23 15:18:00,14.1,2.66,9.70,8.24
2023-03-23 15:20:00,14.1,2.74,9.68,8.22
2023-03-23 15:22:00,14.2,2.80,9.64,8.20
2023-03-23 15:24:00,14.1,2.80,9.68,8.22
2023-03-23 15:26:00,14.2,2.86,9.80,8.30
2023-03-23 15:28:00,14.2,2.72,9.70,8.24
2023-03-23 15:30:00,14.1,2.84,9.60,8.18
2023-03-23 15:32:00,14.2,2.82,9.68,8.22
2023-03-23 15:34:00,14.1,2.68,9.68,8.22
2023-03-23 15:36:00,14.2,2.74,9.92,8.36
2023-03-23 15:38:00,14.2,2.70,9.70,8.24
2023-03-23 15:40:00,20.1,5.70,12.8,11.3
2023-03-23 15:42:00,14.2,2.80,9.68,8.22
2023-03-23 15:44:00,14.0,2.68,9.60,8.18
2023-03-23 15:46:00,14.4,2.76,9.88,8.34
2023-03-23 15:48:00,14.2,2.76,9.62,8.20
2023-03-23 15:50:00,27.5,15.0,17.7,13.8
2023-03-23 15:52:00,14.3,2.80,9.76,8.26
2023-03-23 15:54:00,14.1,2.72,9.64,8.20
2023-03-23 15:56:00,14.2,2.82,9.88,8.34
2023-03-23 15:58:00,14.2,2.82,9.62,8.20
2023-03-23 16:00:00,34.4,24.4,22.3,16.1
2023-03-23 16:02:00,14.2,2.76,9.60,8.18
2023-03-23 16:04:00,14.3,2.80,9.76,8.26
2023-03-23 16:06:00,14.1,2.74,9.76,8.28
2023-03-23 16:08:00,14.2,2.78,9.70,8.24
2023-03-23 16:10:00,35.7,26.9,23.6,16.0
2023-03-23 16:12:00,14.3,2.90,9.64,8.20
2023-03-23 16:14:00,14.2,2.86,9.68,8.22
2023-03-23 16:16:00,14.2,2.84,9.80,8.30
2023-03-23 16:18:00,14.1,2.70,9.70,8.24
2023-03-23 16:20:00,28.7,23.3,19.9,12.6
2023-03-23 16:22:00,14.2,2.80,9.68,8.22
2023-03-23 16:24:00,14.1,2.78,9.64,8.20
2023-03-23 16:26:00,14.3,2.76,9.86,8.34
2023-03-23 16:28:00,14.2,2.80,9.70,8.24
2023-03-23 16:30:00,21.6,13.8,15.2,10.3
2023-03-23 16:32:00,14.2,2.86,9.68,8.22
2023-03-23 16:34:00,14.1,2.72,9.60,8.18
2023-03-23 16:36:00,14.2,2.68,9.88,8.34
2023-03-23 16:38:00,14.1,2.72,9.78,8.28
2023-03-23 16:40:00,15.2,4.98,10.8,8.22
2023-03-23 16:42:00,14.3,2.94,9.72,8.24
2023-03-23 16:44:00,14.1,2.64,9.68,8.22
2023-03-23 16:46:00,14.4,2.78,9.96,8.38
2023-03-23 16:48:00,14.1,2.70,9.62,8.20
2023-03-23 16:50:00,14.1,2.66,9.68,8.22
2023-03-23 16:52:00,14.2,2.92,9.60,8.18
2023-03-23 16:54:00,14.2,2.72,9.68,8.22
2023-03-23 16:56:00,14.3,2.80,9.88,8.34
2023-03-23 16:58:00,14.1,2.70,9.72,8.24
2023-03-23 17:00:00,14.2,2.86,9.76,8.26
2023-03-23 17:02:00,14.2,2.80,9.64,8.20
2023-03-23 17:04:00,14.4,2.86,9.68,8.22
2023-03-23 17:06:00,14.2,2.80,9.88,8.34
2023-03-23 17:08:00,14.4,2.88,9.70,8.24
2023-03-23 17:10:00,14.0,2.70,9.64,8.20
2023-03-23 17:12:00,16.7,3.50,10.9,9.46
2023-03-23 17:14:00,14.0,2.64,9.64,8.20
2023-03-23 17:16:00,14.2,2.78,9.90,8.36
2023-03-23 17:18:00,14.2,2.72,9.70,8.24
2023-03-23 17:20:00,14.1,2.76,9.66,8.22
2023-03-23 17:22:00,24.3,10.7,15.5,12.7
2023-03-23 17:24:00,14.1,2.74,9.62,8.20
2023-03-23 17:26:00,14.4,2.84,9.96,8.38
2023-03-23 17:28:00,14.3,2.80,9.62,8.20
2023-03-23 17:30:00,14.3,2.86,9.76,8.26
2023-03-23 17:32:00,31.4,20.3,20.2,15.1
2023-03-23 17:34:00,14.1,2.72,9.68,8.22
2023-03-23 17:36:00,14.2,2.68,9.88,8.34
2023-03-23 17:38:00,14.1,2.74,9.64,8.22
2023-03-23 17:40:00,14.1,2.80,9.76,8.26
2023-03-23 17:42:00,35.6,26.9,23.5,16.1
2023-03-23 17:44:00,14.2,2.78,9.72,8.24
2023-03-23 17:46:00,14.3,2.80,9.90,8.34
2023-03-23 17:48:00,14.4,2.84,9.78,8.28
2023-03-23 17:50:00,14.1,2.72,9.70,8.22
2023-03-23 17:52:00,33.2,26.1,22.3,14.7
2023-03-23 17:54:00,14.2,2.88,9.68,8.22
2023-03-23 17:56:00,14.1,2.72,9.80,8.30
2023-03-23 17:58:00,14.2,2.64,9.70,8.24
2023-03-23 18:00:00,14.1,2.88,9.64,8.20
2023-03-23 18:02:00,25.2,18.5,17.5,11.4
2023-03-23 18:04:00,14.1,2.78,9.62,8.20
2023-03-23 18:06:00,15.1,2.90,10.1,8.48
2023-03-23 18:08:00,14.4,2.90,9.72,8.24
2023-03-23 18:10:00,14.1,2.70,9.68,8.22
2023-03-23 18:12:00,18.3,9.14,12.8,9.08
2023-03-23 18:14:00,44.4,39.9,29.4,18.7
2023-03-23 18:16:00,14.4,2.92,9.96,8.38
2023-03-23 18:18:00,14.3,2.90,9.64,8.22
2023-03-23 18:20:00,14.2,2.80,9.76,8.26
2023-03-23 18:22:00,14.2,2.86,9.62,8.18
2023-03-23 18:24:00,14.3,2.76,9.78,8.28
2023-03-23 18:26:00,14.3,2.76,9.90,8.36
2023-03-23 18:28:00,14.3,2.76,9.66,8.22
2023-03-23 18:30:00,14.1,2.76,9.68,8.22
2023-03-23 18:32:00,14.2,2.92,9.60,8.18
2023-03-23 18:34:00,14.2,2.78,9.68,8.22
2023-03-23 18:36:00,14.1,2.74,9.80,8.30
2023-03-23 18:38:00,14.3,2.88,9.70,8.24
2023-03-23 18:40:00,14.1,2.82,9.64,8.20
2023-03-23 18:42:00,14.3,2.92,9.84,8.30
2023-03-23 18:44:00,14.2,2.74,9.68,8.22
2023-03-23 18:46:00,19.5,5.44,12.5,11.0
2023-03-23 18:48:00,14.4,2.74,9.76,8.30
2023-03-23 18:50:00,14.0,2.72,9.60,8.18
2023-03-23 18:52:00,14.3,2.82,9.80,8.28
2023-03-23 18:54:00,14.1,2.74,9.60,8.18
2023-03-23 18:56:00,27.1,14.4,17.6,13.8
2023-03-23 18:58:00,14.1,2.66,9.70,8.24
2023-03-23 19:00:00,14.1,2.70,9.68,8.22
2023-03-23 19:02:00,14.3,2.86,9.68,8.22
