"Time","10250/TCP","2801/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP","9808/TCP"
2023-03-04 12:00:00,3.30,3.60,,,6.56,8.76,3.34,2.56,2.38,,5.22,1.84,,2.48
2023-03-04 12:02:00,3.16,3.46,,,6.28,14.9,3.46,2.52,2.32,101,5.24,,,2.36
2023-03-04 12:04:00,3.42,3.56,2.04,,6.52,8.94,3.36,2.56,2.40,,5.16,,,2.40
2023-03-04 12:06:00,3.12,3.68,,,6.48,8.84,3.38,2.50,2.44,,5.20,1.78,,2.42
2023-03-04 12:08:00,3.48,3.56,,,6.82,9.02,3.24,2.54,2.38,,5.22,1.86,,2.44
2023-03-04 12:10:00,3.22,3.38,,,6.70,8.88,3.40,2.62,2.24,,5.24,1.84,,2.36
2023-03-04 12:12:00,3.18,3.64,,,6.50,8.94,3.48,2.68,2.40,94.3,5.24,,,2.40
2023-03-04 12:14:00,3.22,3.52,1.96,,6.62,8.92,3.24,2.66,2.34,,5.16,,,2.40
2023-03-04 12:16:00,3.34,3.56,,,6.80,8.52,3.08,2.52,2.28,,5.22,1.80,,2.42
2023-03-04 12:18:00,3.28,3.54,,,6.78,8.64,2.92,2.56,2.36,,5.22,1.80,,2.40
2023-03-04 12:20:00,3.28,3.54,,,6.56,8.78,3.20,2.48,2.38,,5.24,1.84,,2.36
2023-03-04 12:22:00,3.14,3.62,,,6.62,8.60,3.32,2.56,2.24,64.9,5.24,,,2.32
2023-03-04 12:24:00,3.34,3.60,1.78,,6.62,8.82,3.34,2.50,2.38,,5.22,,,2.40
2023-03-04 12:26:00,3.16,3.48,,,6.64,8.76,3.24,2.60,2.32,,5.16,1.80,,2.44
2023-03-04 12:28:00,3.50,3.72,,,7.04,8.62,3.16,2.50,2.46,,5.22,1.80,,2.38
2023-03-04 12:30:00,3.04,3.58,,,6.38,8.88,3.14,2.62,2.08,,5.18,1.70,,2.36
2023-03-04 12:32:00,3.32,3.50,,,6.38,8.58,3.12,2.52,2.40,44.2,5.16,,,2.36
2023-03-04 12:34:00,3.06,3.58,,,6.62,8.72,3.22,2.50,2.26,,5.18,1.82,,2.42
2023-03-04 12:36:00,3,3.58,,,6.58,8.50,3.12,2.50,2.46,,5.14,1.74,,2.36
2023-03-04 12:38:00,3.40,3.54,,,6.74,8.80,3.34,2.56,2.34,,5.24,1.82,,2.42
2023-03-04 12:40:00,3.34,3.24,,,6.68,8.90,3.34,2.50,2.40,,5.20,1.82,,2.36
2023-03-04 12:42:00,3.32,3.60,,,6.46,8.74,3.44,2.62,2.40,25.3,5.20,,,2.40
2023-03-04 12:44:00,3.50,3.46,,2.10,6.58,8.60,3.32,2.50,2.36,,5.22,,,2.34
2023-03-04 12:46:00,3.26,3.72,,,6.60,9.18,3.40,2.52,2.44,,5.24,1.80,,2.42
2023-03-04 12:48:00,3.52,3.62,,,6.82,9.02,3.40,2.62,2.42,,5.22,1.94,,2.42
2023-03-04 12:50:00,3.32,3.64,,,6.60,9.06,3.32,2.46,2.36,,5.24,1.82,,2.46
2023-03-04 12:52:00,3.24,3.62,,,6.56,9.02,3.30,2.52,2.24,5.42,5.24,,,2.46
2023-03-04 12:54:00,3.30,3.60,,,6.70,9.16,3.42,2.52,2.34,,5.24,1.84,,2.42
2023-03-04 12:56:00,3.32,3.50,,,6.56,8.94,3.32,2.60,2.44,,5.24,1.82,,2.40
2023-03-04 12:58:00,3.42,3.64,,,6.86,8.94,3.24,2.66,2.36,,5.20,,1.68,2.42
2023-03-04 13:00:00,3.32,3.60,,,6.48,9.16,3.30,2.66,2.32,,5.24,1.80,,2.38
2023-03-04 13:02:00,3.16,3.50,,,6.78,9.06,3.28,2.62,2.46,,5.24,1.90,,2.44
2023-03-04 13:04:00,3.38,3.60,2.04,,6.54,8.94,3.36,2.58,2.32,,5.24,,,2.42
2023-03-04 13:06:00,3.34,3.48,,,6.46,8.86,3.26,2.52,2.34,,5.22,1.88,,2.30
2023-03-04 13:08:00,3.44,3.52,,,6.74,8.88,3.24,2.44,2.44,,5.22,1.82,,2.36
2023-03-04 13:10:00,3.38,3.58,,,6.44,8.92,3.32,2.42,2.34,,5.22,1.82,,2.42
2023-03-04 13:12:00,3.32,3.56,1.90,,6.82,8.72,3.28,2.56,2.40,,5.22,,,2.38
2023-03-04 13:14:00,3.32,3.44,1.96,,6.58,8.70,3.14,2.48,2.40,,5.22,,,2.32
2023-03-04 13:16:00,3.22,3.42,,,6.24,8.70,3.24,2.52,2.30,,5.24,1.82,,2.44
2023-03-04 13:18:00,3.50,3.70,,,6.60,8.90,3.12,2.46,2.42,,5.16,1.84,,2.44
2023-03-04 13:20:00,3.16,3.60,,,6.68,8.56,3.32,2.56,2.36,,5.22,1.78,,2.40
2023-03-04 13:22:00,3.06,3.68,,,6.56,8.68,3.20,2.52,2.22,,5.20,1.76,,2.36
2023-03-04 13:24:00,3.34,3.60,,,6.64,8.90,3.24,2.50,2.32,,5.22,1.78,,2.40
2023-03-04 13:26:00,3.18,3.46,,,6.54,8.68,3.14,2.42,2.34,,5.24,1.80,,2.42
2023-03-04 13:28:00,3.36,3.42,,,6.74,8.70,3.14,2.60,2.30,,5.14,1.80,,2.34
2023-03-04 13:30:00,3.22,3.34,,,6.36,8.74,3.10,2.50,2.28,,5.24,1.80,,2.44
2023-03-04 13:32:00,3.24,3.62,,,6.52,8.22,3.22,2.56,2.22,,5.20,1.84,,2.36
2023-03-04 13:34:00,3.32,3.38,,,6.54,9.68,3.10,2.46,2.20,,5.20,1.78,,2.34
2023-03-04 13:36:00,3.20,3.36,,,6.48,8.38,3.28,2.54,2.20,,5.22,1.80,,2.34
2023-03-04 13:38:00,3.38,3.46,,,6.84,8.44,3.30,2.58,2.32,,5.18,1.80,,2.36
2023-03-04 13:40:00,3.26,3.60,,,6.42,8.74,3.18,2.54,2.32,,5.18,1.84,,2.38
2023-03-04 13:42:00,3.02,3.50,,,6.46,8.62,3.10,2.52,2.18,,5.16,1.78,,2.38
2023-03-04 13:44:00,3.36,3.40,,,6.72,14.0,3.22,2.52,2.16,8.50,5.20,,,2.42
2023-03-04 13:46:00,3.06,3.54,,,6.50,8.66,3.30,2.56,2.28,,5.22,1.74,,2.34
2023-03-04 13:48:00,3.40,3.56,,,6.84,8.92,3.16,2.60,2.22,,5.18,1.82,,2.46
2023-03-04 13:50:00,3.02,3.78,,,6.76,8.64,3.14,2.48,2.42,,5.22,1.76,,2.44
2023-03-04 13:52:00,3.22,3.32,,,6.38,8.60,3,2.50,2.24,,5.18,1.82,,2.42
2023-03-04 13:54:00,3.26,3.48,,2.20,6.54,14.5,3.10,2.54,,28.7,5.18,,,2.46
2023-03-04 13:56:00,3.06,3.60,,,6.32,8.16,3.12,2.56,2.30,,5.20,1.82,,2.42
2023-03-04 13:58:00,3.32,3.50,,,6.78,8.26,3.22,2.42,2.32,,5.16,1.82,,2.20
2023-03-04 14:00:00,3.12,3.16,,,6.50,8.56,3.12,2.48,2.34,,5.18,1.84,,2.34
2023-03-04 14:02:00,3.12,3.24,,,6.58,8.40,3,2.48,2.38,,5.18,1.82,,2.46
2023-03-04 14:04:00,3.14,3.38,,3.62,6.50,14.4,3.28,2.46,,52.7,5.18,,,2.32
2023-03-04 14:06:00,3.32,3.48,,,6.48,8.96,3.36,2.50,2.44,,5.22,1.80,,2.36
2023-03-04 14:08:00,3.54,3.46,,,6.98,8.56,3.36,2.56,2.40,,5.18,1.80,,2.40
2023-03-04 14:10:00,3.36,3.48,,,6.64,9.06,3.38,2.48,2.44,,5.24,1.78,,2.44
2023-03-04 14:12:00,3.20,3.58,1.90,,6.46,9.06,3.32,2.54,2.34,,5.24,,,2.46
2023-03-04 14:14:00,3.40,3.66,,,6.56,14.9,3.44,2.54,2.36,74.2,5.24,,,2.44
2023-03-04 14:16:00,3.32,3.74,,,6.34,8.94,3.30,2.46,2.42,,5.24,1.84,,2.42
2023-03-04 14:18:00,3.54,3.58,,,6.76,9.06,3.28,2.50,2.48,,5.24,1.84,,2.46
2023-03-04 14:20:00,3.26,3.50,,,6.12,9.24,3.24,2.50,2.30,,5.22,1.84,,2.42
2023-03-04 14:22:00,3.22,3.68,,,6.50,8.92,3.36,2.48,2.44,,5.26,1.78,,2.44
2023-03-04 14:24:00,3.42,3.66,,,6.68,14.5,3.40,2.58,2.32,96.3,5.24,,,2.42
2023-03-04 14:26:00,3.32,3.66,,,6.32,8.88,3.22,2.60,2.44,,5.24,1.88,,2.44
2023-03-04 14:28:00,3.44,3.58,,,6.84,8.96,3.38,2.52,2.40,,5.22,1.90,,2.46
2023-03-04 14:30:00,3.28,3.64,,,6.52,9.04,3.12,2.52,2.38,,5.24,1.80,,2.42
2023-03-04 14:32:00,3.24,3.64,,,6.36,8.92,3.28,2.48,2.40,,5.24,1.86,,2.42
2023-03-04 14:34:00,3.38,3.64,,2.40,6.54,14.4,3.46,2.54,2.44,99.9,5.24,,,
2023-03-04 14:36:00,3.02,3.34,,,6.70,8.76,3.38,2.56,2.38,,5.18,1.84,,2.34
2023-03-04 14:38:00,3.40,3.68,,,6.86,9.04,3.16,2.42,2.38,,5.24,1.84,,2.36
2023-03-04 14:40:00,3.30,3.54,,,6.46,8.92,3.24,2.56,2.34,,5.24,1.74,,2.40
2023-03-04 14:42:00,3.18,3.60,,,6.52,8.98,3.14,2.48,2.40,,5.18,1.84,,2.32
2023-03-04 14:44:00,3.46,3.42,,,6.86,8.74,3.30,2.50,2.32,97.4,5.12,,,2.42
2023-03-04 14:46:00,3.12,3.56,,,6.68,8.90,3.26,2.48,2.32,,5.16,1.72,,2.42
2023-03-04 14:48:00,3.34,3.50,,,6.82,8.56,3.30,2.54,2.40,,5.16,1.90,,2.28
2023-03-04 14:50:00,3.18,3.66,,,6.58,8.66,3.08,2.42,2.28,,5.20,1.90,,2.40
2023-03-04 14:52:00,3.24,3.50,,,6.34,8.96,3.36,2.48,2.24,,5.22,1.74,,2.42
2023-03-04 14:54:00,3.40,3.56,,,6.60,8.72,3.36,2.56,2.30,76.6,5.24,,,2.40
2023-03-04 14:56:00,3.16,3.66,,,6.58,8.80,3.30,2.54,2.26,,5.20,1.82,,2.46
2023-03-04 14:58:00,3.30,3.38,,,6.82,8.56,3.14,2.52,2.24,,5.14,1.82,,2.44
2023-03-04 15:00:00,3.28,3.52,,,6.34,8.44,3.30,2.58,2.40,,5.18,1.68,,2.36
2023-03-04 15:02:00,3.06,3.48,,,6.40,8.66,2.92,2.50,2.16,,5.24,1.78,,2.38
2023-03-04 15:04:00,3.18,3.46,,,6.72,8.58,3.30,2.52,2.40,54.4,5.20,,,2.38
2023-03-04 15:06:00,3.10,3.38,,,6.60,8.68,3.32,2.48,2.26,,5.12,1.88,,2.30
2023-03-04 15:08:00,3.28,3.64,,,6.72,8.48,3.26,2.50,2.36,,5.14,1.82,,2.42
2023-03-04 15:10:00,3.10,3.52,,,6.62,8.10,3.14,2.62,2.26,,5.20,1.84,,2.42
2023-03-04 15:12:00,3.16,3.44,1.90,,6.50,8.52,2.94,2.50,2.18,,5.20,,,2.32
2023-03-04 15:14:00,3.12,3.40,,,6.66,8.34,3.12,2.50,2.12,36.1,5.18,,,2.36
2023-03-04 15:16:00,2.88,3.36,,,6.40,8.16,3.26,2.44,2.20,,5.14,1.80,,2.30
2023-03-04 15:18:00,3.22,3.48,,,6.74,8.34,3.16,2.52,2.38,,5.18,1.80,,2.38
2023-03-04 15:20:00,3.14,3.46,,,6.38,8.78,3.10,2.50,2.30,,5.16,1.78,,2.46
2023-03-04 15:22:00,3.16,3.22,,,6.68,8.28,2.94,2.56,2.30,,5.18,1.86,,2.44
2023-03-04 15:24:00,3.22,3.56,,,6.52,8.14,3.24,2.48,2.20,13.4,5.14,,,2.36
2023-03-04 15:26:00,3.18,3.52,,,6.28,8.32,3.24,2.56,2.24,,5.14,1.80,,2.28
2023-03-04 15:28:00,3.28,3.50,,,6.66,8,3.22,2.44,2.34,,5.16,1.72,,2.36
2023-03-04 15:30:00,3.22,3.36,,,6.54,8.30,3.06,2.52,2.38,,5.18,1.74,,2.36
2023-03-04 15:32:00,3.04,3.54,,,6.52,8.24,3,2.52,2.22,,5.16,1.76,,2.34
2023-03-04 15:34:00,3.22,3.26,1.78,,6.52,8.32,3.28,2.46,2.38,,5.18,,,2.40
2023-03-04 15:36:00,3.06,3.50,,,6.52,8.20,3.12,2.56,2.24,,5.16,1.82,,2.26
2023-03-04 15:38:00,3.30,3.56,,,6.56,8.40,3.20,2.54,2.32,,5.16,1.70,,2.36
2023-03-04 15:40:00,3.04,3.28,,1.76,6.66,7.98,3.02,2.48,2.18,,5.16,,,2.44
2023-03-04 15:42:00,3.16,3.44,,,6.58,8.04,3.08,2.54,2.32,,5.16,1.80,,2.40
2023-03-04 15:44:00,3.16,3.56,,,6.52,7.88,3.24,2.46,2.16,,5.18,1.78,,2.24
2023-03-04 15:46:00,3.06,3.40,,,6.40,8.10,3.12,2.40,2.22,,5.14,1.88,,2.38
2023-03-04 15:48:00,3.26,3.40,,,6.70,8.10,2.90,2.50,2.16,,5.14,1.68,,2.36
2023-03-04 15:50:00,3.08,3.42,,,6.58,8.20,3.06,2.36,2.40,,5.08,1.84,,2.38
2023-03-04 15:52:00,3.02,3.38,,,6.54,8.30,2.82,2.48,2.08,,5.12,1.84,,2.28
2023-03-04 15:54:00,3.16,3.42,1.78,,6.52,8.02,2.72,2.54,2.28,,5.12,,,2.44
2023-03-04 15:56:00,2.88,3.52,,,6.54,7.84,3.14,2.54,2.32,,5.18,,1.78,2.22
2023-03-04 15:58:00,3.16,3.38,,,6.52,8.36,2.96,2.50,2,,5.16,1.88,,2.32
2023-03-04 16:00:00,3,3.48,,,6.54,8.28,3,2.46,2.32,,5.08,1.78,,2.32
2023-03-04 16:02:00,3,3.28,,,6.38,7.96,2.82,2.72,2.28,,5.14,1.80,,2.26
2023-03-04 16:04:00,3.18,3.42,2.02,,6.50,8.26,2.94,2.60,2.22,,5.18,,,2.42
2023-03-04 16:06:00,2.88,3.20,,,6.60,8.06,3.20,2.50,2.16,,5.14,,1.70,2.34
2023-03-04 16:08:00,3.18,3.34,,,6.72,8.08,3.20,2.66,2.24,,5.14,,1.70,2.38
2023-03-04 16:10:00,3.10,3.54,,,6.20,8.10,2.64,2.60,2.24,,5.16,1.86,,2.26
2023-03-04 16:12:00,2.98,3.38,,2.04,6.64,7.92,2.96,2.60,2.28,,5,,,2.26
2023-03-04 16:14:00,3.40,3.30,1.96,,6.44,8.42,3.34,2.54,2.44,,5.14,,,2.28
2023-03-04 16:16:00,3.28,3.50,,,6.64,8.94,3.34,2.56,2.46,,5.18,,1.68,2.30
2023-03-04 16:18:00,3.50,3.46,,,6.78,8.50,3.30,2.54,2.40,,5.18,1.82,,2.24
2023-03-04 16:20:00,3.32,3.46,,,6.24,9.20,3.26,2.52,2.46,,5.24,1.84,,2.46
2023-03-04 16:22:00,3.34,3.68,,,6.56,8.98,3.18,2.50,2.40,,5.24,1.82,,2.42
2023-03-04 16:24:00,3.36,4.02,,,6.94,9,3.24,2.54,2.48,,5.22,1.82,,2.42
2023-03-04 16:26:00,3.32,3.62,,,6.80,14.5,3.32,2.72,2.42,9.28,5.18,,,2.40
2023-03-04 16:28:00,3.40,3.62,,,6.74,9.14,3.38,2.60,2.34,,5.22,1.82,,2.36
2023-03-04 16:30:00,3.34,3.70,,,6.56,9.06,3.34,2.66,2.36,,5.24,1.86,,2.42
2023-03-04 16:32:00,3.08,3.56,,,6.42,9.02,3.30,2.54,2.32,,5.20,1.80,,2.42
2023-03-04 16:34:00,3.36,3.62,1.78,,6.56,8.94,3.40,2.54,2.46,,5.22,,,2.40
2023-03-04 16:36:00,3.20,3.54,,,6.62,14.4,3.36,2.58,2.46,28.4,5.22,,,2.36
2023-03-04 16:38:00,3.42,3.50,,,6.44,9,3.28,2.52,2.34,,5.20,1.86,,2.38
2023-03-04 16:40:00,3.32,3.62,,,6.48,8.94,3.30,2.54,2.20,,5.16,1.84,,2.46
2023-03-04 16:42:00,3.16,3.68,1.90,,6.52,8.90,3.36,2.54,2.34,,5.22,,,2.42
2023-03-04 16:44:00,3.42,3.46,,2.20,6.54,8.92,3.22,2.58,2.40,,5.20,,,2.46
2023-03-04 16:46:00,3.20,3.24,,,6.30,14.2,3.28,2.56,2.38,47.8,5.20,,,2.40
2023-03-04 16:48:00,3.52,3.54,,,6.76,9.02,3.24,2.54,2.46,,5.22,1.88,,2.40
2023-03-04 16:50:00,3.20,3.62,,,6.56,8.82,3.14,2.52,2.44,,5.24,1.88,,2.36
2023-03-04 16:52:00,3.32,3.50,,,6.84,8.76,3.10,2.62,2.38,,5.24,1.84,,2.46
2023-03-04 16:54:00,3.42,3.58,,,6.78,8.98,3.18,2.56,2.32,,5.20,1.84,,2.38
2023-03-04 16:56:00,3.28,3.42,,,6.48,14.3,3.14,2.62,2.34,66.3,5.18,,,2.28
2023-03-04 16:58:00,3.42,3.60,,,6.84,8.88,3.34,2.58,2.34,,5.20,1.88,,2.34
2023-03-04 17:00:00,3.28,3.40,,,6.56,8.42,3.12,2.52,2.22,,5.20,1.80,,2.30
2023-03-04 17:02:00,3.30,3.54,,,6.48,8.48,3.12,2.48,2.30,,5.24,1.78,,2.44
2023-03-04 17:04:00,3.24,3.50,2.04,,6.42,8.92,3.22,2.54,2.34,,5.16,,,2.42
2023-03-04 17:06:00,3.14,3.64,,,6.52,14.0,3.32,2.52,2.32,88.0,5.14,,,2.44
2023-03-04 17:08:00,3.28,3.52,,,6.76,8.40,3.30,2.58,2.36,,5.20,1.76,,2.42
2023-03-04 17:10:00,3.06,3.44,,,6.38,8.44,3.26,2.58,2.36,,5.14,1.86,,2.38
2023-03-04 17:12:00,3.12,3.52,1.90,,6.70,8.02,3.22,2.58,2.24,,5.12,,,2.32
2023-03-04 17:14:00,3.04,3.36,1.96,,6.68,8.56,3.26,2.52,2.26,,5.20,,,2.32
2023-03-04 17:16:00,3.22,3.50,,,6.50,14,3.14,2.60,2.20,99.4,5.20,,,2.40
2023-03-04 17:18:00,3.34,3.44,,,6.68,8.62,3.18,2.48,2.32,,5.20,1.92,,2.32
2023-03-04 17:20:00,3.24,3.48,,,6.42,8.18,3.22,2.50,2.26,,5.14,1.80,,2.34
2023-03-04 17:22:00,3.20,3.42,,,6.30,8.46,2.96,2.58,2.30,,5.18,1.82,,2.40
2023-03-04 17:24:00,3.22,3.48,1.78,,6.58,8.32,3.14,2.58,2.36,,5.10,,,2.38
2023-03-04 17:26:00,2.90,3.48,,,6.48,13.7,3.34,2.52,2.22,99.7,5.14,,,2.36
2023-03-04 17:28:00,3.26,3.60,,,6.70,8.34,3.24,2.52,2.32,,5.16,1.88,,2.36
2023-03-04 17:30:00,3.08,3.54,,,6.54,8.64,3.14,2.46,2.16,,5.14,1.76,,2.36
2023-03-04 17:32:00,2.90,3.46,,,6.28,8.58,3.12,2.52,2.20,,5.12,1.80,,2.38
2023-03-04 17:34:00,3.20,3.32,1.78,,6.58,8.62,3.08,2.66,2.18,,5.16,,,2.38
2023-03-04 17:36:00,3.26,3.34,,,6.54,8.34,3.28,2.62,2.40,93.6,5.18,,,2.30
2023-03-04 17:38:00,3.12,3.44,,,6.84,8.42,3.14,2.58,2.24,,5.16,1.80,,2.32
2023-03-04 17:40:00,3.24,3.46,,,6.44,8.44,3.22,2.52,2.34,,5.16,1.72,,2.38
2023-03-04 17:42:00,3.18,3.64,,,6.26,7.98,3.06,2.48,2.30,,5.20,1.80,,2.16
2023-03-04 17:44:00,3.06,3.30,1.78,,6.42,8.30,3.06,2.56,2.40,,5.16,,,2.32
2023-03-04 17:46:00,3.14,3.46,,,6.56,8.18,3.30,2.46,2.38,75.1,5.14,,,2.34
2023-03-04 17:48:00,3.38,3.56,,,6.74,8.26,3.14,2.40,2.36,,5.12,1.80,,2.30
2023-03-04 17:50:00,2.94,3.40,,,6.62,7.70,3.04,2.56,2.24,,5.10,1.76,,2.34
2023-03-04 17:52:00,3.18,3.56,,,6.42,8.42,3.02,2.50,2.26,,5.18,1.82,,2.40
2023-03-04 17:54:00,3.28,3.52,,,6.46,8.56,2.92,2.54,2.30,,5.06,1.82,,2.34
2023-03-04 17:56:00,3.02,3.36,,,6.44,8.16,3.34,2.48,2.24,56.1,5.18,,,2.28
2023-03-04 17:58:00,3.22,3.32,,,6.96,8.32,3.12,2.38,2.26,,4.96,1.84,,2.30
2023-03-04 18:00:00,3.02,3.44,,,6.50,8.22,2.82,2.50,2.34,,5.10,1.84,,2.24
2023-03-04 18:02:00,3.06,3.24,1.72,,6.44,8.28,2.94,2.46,2.14,,5.06,,,2.36
2023-03-04 18:04:00,3.12,3.44,,2.36,6.66,8.26,3.02,2.50,2.08,,5.06,,,2.32
2023-03-04 18:06:00,3.08,3.34,,,6.42,7.46,3.28,2.54,2.14,36.9,5.20,,,2.28
2023-03-04 18:08:00,3.28,3.58,,,7.08,8.16,2.76,2.52,2.14,,5.18,1.80,,2.44
2023-03-04 18:10:00,2.78,3.30,,,6.56,7.82,3,2.40,2.18,,5.16,1.76,,2.22
2023-03-04 18:12:00,2.88,3.18,1.92,,6.34,7.88,2.92,2.58,2.30,,5.10,,,2.30
2023-03-04 18:14:00,3.12,3.42,1.96,,6.48,7.82,2.96,2.50,2.10,,5.14,,,2.38
2023-03-04 18:16:00,3,3.38,,,6.58,8.06,2.84,2.56,2.20,19.2,5.06,,,2.36
2023-03-04 18:18:00,3.26,3.42,,,6.80,8.16,3.10,2.56,2.14,,5.10,1.74,,2.32
2023-03-04 18:20:00,3.04,3.24,,,6.66,8.06,3.06,2.38,2.34,,5.14,1.74,,2.28
2023-03-04 18:22:00,2.94,3.58,1.72,,6.62,8.12,3.08,2.54,2.40,,5.14,,,2.32
2023-03-04 18:24:00,3.02,3.26,1.78,,6.58,7.86,2.72,2.52,2.30,,5.10,,,2.30
2023-03-04 18:26:00,2.92,3.26,,,6.56,7.84,2.90,2.48,2.10,2.28,5.20,,,2.36
2023-03-04 18:28:00,2.98,3.48,,,6.62,7.80,3.28,2.52,2.18,,5.10,1.84,,2.26
2023-03-04 18:30:00,2.88,3.40,,,6.64,7.80,3,2.54,2.28,,5.06,1.68,,2.24
2023-03-04 18:32:00,3.12,3.28,,,6.76,7.96,2.80,2.52,2.04,,5.10,1.74,,2.28
2023-03-04 18:34:00,2.86,3.18,1.78,,6.44,7.96,3.10,2.44,2.14,,5.04,,,2.34
2023-03-04 18:36:00,2.94,3.40,,,6.44,8.16,2.80,2.52,2.22,,5.06,1.66,,2.28
2023-03-04 18:38:00,3,3.38,,,6.86,7.72,3.02,2.38,2.20,,5.02,1.82,,2.28
2023-03-04 18:40:00,2.92,3.32,,,6.46,8.18,3,2.48,2.10,,5.16,1.86,,2.26
2023-03-04 18:42:00,2.92,3.38,,,6.38,7.64,2.68,2.50,2.18,,5.06,1.76,,2.24
2023-03-04 18:44:00,2.92,3.30,1.78,,6.94,7.58,2.94,2.58,2.16,,5.12,,,2.26
2023-03-04 18:46:00,2.96,3.32,,,6.32,8.10,2.82,2.44,2.12,,5.12,1.66,,2.40
2023-03-04 18:48:00,3.18,3.28,,,6.62,7.70,3.04,2.54,1.98,,5.14,1.72,,2.36
2023-03-04 18:50:00,2.92,3.22,,,6.36,7.44,2.84,2.44,2.16,,4.94,1.70,,2.36
2023-03-04 18:52:00,2.98,3.38,1.72,,6.42,7.52,3.04,2.52,2.28,,5.06,,,2.32
2023-03-04 18:54:00,3.18,3.24,1.78,,6.70,7.56,2.70,2.48,2.32,,4.94,,,2.34
2023-03-04 18:56:00,2.98,3.16,,,6.58,7.94,2.92,2.56,2.32,,5.08,,1.74,2.32
2023-03-04 18:58:00,3.16,3.32,,,6.70,7.68,2.90,2.50,1.88,,5.12,,1.70,2.18
2023-03-04 19:00:00,2.82,3.26,,,6.40,7.50,2.80,2.50,2.06,,4.98,1.82,,2.20
2023-03-04 19:02:00,2.90,3.30,1.72,,6.48,7.82,2.94,2.52,2.14,,5.08,,,2.26
