"Time","avg","min","max"
2023-03-05 09:18:00,101,101,101
2023-03-05 09:20:00,97.0,97.0,97.0
2023-03-05 09:22:00,98.2,98.2,98.2
2023-03-05 09:24:00,102,102,102
2023-03-05 09:26:00,135,135,135
2023-03-05 09:28:00,101,101,101
2023-03-05 09:30:00,97.9,97.9,97.9
2023-03-05 09:32:00,99.3,99.3,99.3
2023-03-05 09:34:00,99.5,99.5,99.5
2023-03-05 09:36:00,113,113,113
2023-03-05 09:38:00,98.5,98.5,98.5
2023-03-05 09:40:00,97.0,97.0,97.0
2023-03-05 09:42:00,98.3,98.3,98.3
2023-03-05 09:44:00,98.0,98.0,98.0
2023-03-05 09:46:00,95.8,95.8,95.8
2023-03-05 09:48:00,102,102,102
2023-03-05 09:50:00,97.2,97.2,97.2
2023-03-05 09:52:00,97.1,97.1,97.1
2023-03-05 09:54:00,100,100,100
2023-03-05 09:56:00,94.4,94.4,94.4
2023-03-05 09:58:00,103,103,103
2023-03-05 10:00:00,100,100,100
2023-03-05 10:02:00,100.0,100.0,100.0
2023-03-05 10:04:00,109,109,109
2023-03-05 10:06:00,99.0,99.0,99.0
2023-03-05 10:08:00,102,102,102
2023-03-05 10:10:00,100,100,100
2023-03-05 10:12:00,103,103,103
2023-03-05 10:14:00,102,102,102
2023-03-05 10:16:00,98.2,98.2,98.2
2023-03-05 10:18:00,103,103,103
2023-03-05 10:20:00,101,101,101
2023-03-05 10:22:00,98.1,98.1,98.1
2023-03-05 10:24:00,102,102,102
2023-03-05 10:26:00,97.5,97.5,97.5
2023-03-05 10:28:00,102,102,102
2023-03-05 10:30:00,97.9,97.9,97.9
2023-03-05 10:32:00,97.4,97.4,97.4
2023-03-05 10:34:00,102,102,102
2023-03-05 10:36:00,102,102,102
2023-03-05 10:38:00,118,118,118
2023-03-05 10:40:00,97.4,97.4,97.4
2023-03-05 10:42:00,101,101,101
2023-03-05 10:44:00,102,102,102
2023-03-05 10:46:00,98.5,98.5,98.5
2023-03-05 10:48:00,137,137,137
2023-03-05 10:50:00,96.1,96.1,96.1
2023-03-05 10:52:00,98.1,98.1,98.1
2023-03-05 10:54:00,101,101,101
2023-03-05 10:56:00,96.4,96.4,96.4
2023-03-05 10:58:00,158,158,158
2023-03-05 11:00:00,95.7,95.7,95.7
2023-03-05 11:02:00,96.1,96.1,96.1
2023-03-05 11:04:00,102,102,102
2023-03-05 11:06:00,97.8,97.8,97.8
2023-03-05 11:08:00,178,178,178
2023-03-05 11:10:00,96.6,96.6,96.6
2023-03-05 11:12:00,99.6,99.6,99.6
2023-03-05 11:14:00,99.6,99.6,99.6
2023-03-05 11:16:00,96.3,96.3,96.3
2023-03-05 11:18:00,197,197,197
2023-03-05 11:20:00,95.1,95.1,95.1
2023-03-05 11:22:00,96.0,96.0,96.0
2023-03-05 11:24:00,102,102,102
2023-03-05 11:26:00,97.0,97.0,97.0
2023-03-05 11:28:00,225,225,225
2023-03-05 11:30:00,99.6,99.6,99.6
2023-03-05 11:32:00,98.4,98.4,98.4
2023-03-05 11:34:00,103,103,103
2023-03-05 11:36:00,98.2,98.2,98.2
2023-03-05 11:38:00,230,230,230
2023-03-05 11:40:00,101,101,101
2023-03-05 11:42:00,99.7,99.7,99.7
2023-03-05 11:44:00,102,102,102
2023-03-05 11:46:00,97.7,97.7,97.7
2023-03-05 11:48:00,227,227,227
2023-03-05 11:50:00,98.5,98.5,98.5
2023-03-05 11:52:00,97.1,97.1,97.1
2023-03-05 11:54:00,102,102,102
2023-03-05 11:56:00,99.3,99.3,99.3
2023-03-05 11:58:00,202,202,202
2023-03-05 12:00:00,99.1,99.1,99.1
2023-03-05 12:02:00,98.2,98.2,98.2
2023-03-05 12:04:00,102,102,102
2023-03-05 12:06:00,96.9,96.9,96.9
2023-03-05 12:08:00,183,183,183
2023-03-05 12:10:00,98.2,98.2,98.2
2023-03-05 12:12:00,103,103,103
2023-03-05 12:14:00,102,102,102
2023-03-05 12:16:00,98.1,98.1,98.1
2023-03-05 12:18:00,160,160,160
2023-03-05 12:20:00,97.4,97.4,97.4
2023-03-05 12:22:00,99.4,99.4,99.4
2023-03-05 12:24:00,103,103,103
2023-03-05 12:26:00,99.2,99.2,99.2
2023-03-05 12:28:00,142,142,142
2023-03-05 12:30:00,99.2,99.2,99.2
2023-03-05 12:32:00,100.0,100.0,100.0
2023-03-05 12:34:00,104,104,104
2023-03-05 12:36:00,101,101,101
2023-03-05 12:38:00,121,121,121
2023-03-05 12:40:00,99.6,99.6,99.6
2023-03-05 12:42:00,99.2,99.2,99.2
2023-03-05 12:44:00,104,104,104
2023-03-05 12:46:00,101,101,101
2023-03-05 12:48:00,104,104,104
2023-03-05 12:50:00,98.9,98.9,98.9
2023-03-05 12:52:00,100,100,100
2023-03-05 12:54:00,105,105,105
2023-03-05 12:56:00,99.5,99.5,99.5
2023-03-05 12:58:00,100,100,100
2023-03-05 13:00:00,98.8,98.8,98.8
2023-03-05 13:02:00,98.3,98.3,98.3
2023-03-05 13:04:00,105,105,105
2023-03-05 13:06:00,98.3,98.3,98.3
2023-03-05 13:08:00,100,100,100
2023-03-05 13:10:00,99.0,99.0,99.0
2023-03-05 13:12:00,103,103,103
2023-03-05 13:14:00,101,101,101
2023-03-05 13:16:00,99.4,99.4,99.4
2023-03-05 13:18:00,102,102,102
2023-03-05 13:20:00,97.9,97.9,97.9
2023-03-05 13:22:00,98.4,98.4,98.4
2023-03-05 13:24:00,102,102,102
2023-03-05 13:26:00,97.5,97.5,97.5
2023-03-05 13:28:00,99.2,99.2,99.2
2023-03-05 13:30:00,97.6,97.6,97.6
2023-03-05 13:32:00,101,101,101
2023-03-05 13:34:00,101,101,101
2023-03-05 13:36:00,97.7,97.7,97.7
2023-03-05 13:38:00,100,100,100
2023-03-05 13:40:00,110,110,110
2023-03-05 13:42:00,98.1,98.1,98.1
2023-03-05 13:44:00,101,101,101
2023-03-05 13:46:00,98.0,98.0,98.0
2023-03-05 13:48:00,102,102,102
2023-03-05 13:50:00,126,126,126
2023-03-05 13:52:00,96.6,96.6,96.6
2023-03-05 13:54:00,100,100,100
2023-03-05 13:56:00,96.8,96.8,96.8
2023-03-05 13:58:00,99.5,99.5,99.5
2023-03-05 14:00:00,149,149,149
2023-03-05 14:02:00,97.2,97.2,97.2
2023-03-05 14:04:00,103,103,103
2023-03-05 14:06:00,97.1,97.1,97.1
2023-03-05 14:08:00,99.6,99.6,99.6
2023-03-05 14:10:00,169,169,169
2023-03-05 14:12:00,99.7,99.7,99.7
2023-03-05 14:14:00,101,101,101
2023-03-05 14:16:00,97.0,97.0,97.0
2023-03-05 14:18:00,102,102,102
2023-03-05 14:20:00,186,186,186
2023-03-05 14:22:00,96.0,96.0,96.0
2023-03-05 14:24:00,100,100,100
2023-03-05 14:26:00,94.3,94.3,94.3
2023-03-05 14:28:00,98.4,98.4,98.4
2023-03-05 14:30:00,205,205,205
2023-03-05 14:32:00,94.9,94.9,94.9
2023-03-05 14:34:00,101,101,101
2023-03-05 14:36:00,98.1,98.1,98.1
2023-03-05 14:38:00,97.3,97.3,97.3
2023-03-05 14:40:00,227,227,227
2023-03-05 14:42:00,98.9,98.9,98.9
2023-03-05 14:44:00,103,103,103
2023-03-05 14:46:00,103,103,103
2023-03-05 14:48:00,105,105,105
2023-03-05 14:50:00,233,233,233
2023-03-05 14:52:00,103,103,103
2023-03-05 14:54:00,107,107,107
2023-03-05 14:56:00,101,101,101
2023-03-05 14:58:00,104,104,104
2023-03-05 15:00:00,216,216,216
2023-03-05 15:02:00,101,101,101
2023-03-05 15:04:00,108,108,108
2023-03-05 15:06:00,103,103,103
2023-03-05 15:08:00,105,105,105
2023-03-05 15:10:00,196,196,196
2023-03-05 15:12:00,104,104,104
2023-03-05 15:14:00,106,106,106
2023-03-05 15:16:00,99.2,99.2,99.2
2023-03-05 15:18:00,104,104,104
2023-03-05 15:20:00,172,172,172
2023-03-05 15:22:00,99.8,99.8,99.8
2023-03-05 15:24:00,106,106,106
2023-03-05 15:26:00,99.9,99.9,99.9
2023-03-05 15:28:00,102,102,102
2023-03-05 15:30:00,155,155,155
2023-03-05 15:32:00,101,101,101
2023-03-05 15:34:00,104,104,104
2023-03-05 15:36:00,99.6,99.6,99.6
2023-03-05 15:38:00,103,103,103
2023-03-05 15:40:00,132,132,132
2023-03-05 15:42:00,101,101,101
2023-03-05 15:44:00,104,104,104
2023-03-05 15:46:00,99.3,99.3,99.3
2023-03-05 15:48:00,102,102,102
2023-03-05 15:50:00,109,109,109
2023-03-05 15:52:00,97.8,97.8,97.8
2023-03-05 15:54:00,103,103,103
2023-03-05 15:56:00,99.0,99.0,99.0
2023-03-05 15:58:00,100,100,100
2023-03-05 16:00:00,103,103,103
2023-03-05 16:02:00,101,101,101
2023-03-05 16:04:00,110,110,110
2023-03-05 16:06:00,106,106,106
2023-03-05 16:08:00,101,101,101
2023-03-05 16:10:00,96.6,96.6,96.6
2023-03-05 16:12:00,105,105,105
2023-03-05 16:14:00,102,102,102
2023-03-05 16:16:00,96.3,96.3,96.3
2023-03-05 16:18:00,101,101,101
2023-03-05 16:20:00,96.6,96.6,96.6
2023-03-05 16:22:00,97.6,97.6,97.6
2023-03-05 16:24:00,102,102,102
2023-03-05 16:26:00,97.5,97.5,97.5
2023-03-05 16:28:00,100,100,100
2023-03-05 16:30:00,95.9,95.9,95.9
2023-03-05 16:32:00,95.8,95.8,95.8
2023-03-05 16:34:00,102,102,102
2023-03-05 16:36:00,98.3,98.3,98.3
2023-03-05 16:38:00,99.1,99.1,99.1
2023-03-05 16:40:00,97.4,97.4,97.4
2023-03-05 16:42:00,99.5,99.5,99.5
2023-03-05 16:44:00,102,102,102
2023-03-05 16:46:00,96.9,96.9,96.9
2023-03-05 16:48:00,98.8,98.8,98.8
2023-03-05 16:50:00,95.5,95.5,95.5
2023-03-05 16:52:00,112,112,112
2023-03-05 16:54:00,101,101,101
2023-03-05 16:56:00,95.7,95.7,95.7
2023-03-05 16:58:00,97.8,97.8,97.8
2023-03-05 17:00:00,96.4,96.4,96.4

