"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-11 08:30:00,67854336,67854336,67854336
2023-03-11 08:32:00,68583424,68583424,68583424
2023-03-11 08:34:00,68583424,68583424,68583424
2023-03-11 08:36:00,68804608,68804608,68804608
2023-03-11 08:38:00,67256320,67256320,67256320
2023-03-11 08:40:00,67944448,67944448,67944448
2023-03-11 08:42:00,68509696,68509696,68509696
2023-03-11 08:44:00,68780032,68780032,68780032
2023-03-11 08:46:00,66068480,66068480,66068480
2023-03-11 08:48:00,67280896,67280896,67280896
2023-03-11 08:50:00,68354048,68354048,68354048
2023-03-11 08:52:00,65675264,65675264,65675264
2023-03-11 08:54:00,67973120,67973120,67973120
2023-03-11 08:56:00,69054464,69054464,69054464
2023-03-11 08:58:00,66850816,66850816,66850816
2023-03-11 09:00:00,66936832,66936832,66936832
2023-03-11 09:02:00,67747840,67747840,67747840
2023-03-11 09:04:00,68288512,68288512,68288512
2023-03-11 09:06:00,67309568,67309568,67309568
2023-03-11 09:08:00,66514944,66514944,66514944
2023-03-11 09:10:00,67272704,67272704,67272704
2023-03-11 09:12:00,68050944,68050944,68050944
2023-03-11 09:14:00,68050944,68050944,68050944
2023-03-11 09:16:00,68321280,68321280,68321280
2023-03-11 09:18:00,64876544,64876544,64876544
2023-03-11 09:20:00,66039808,66039808,66039808
2023-03-11 09:22:00,67653632,67653632,67653632
2023-03-11 09:24:00,64094208,64094208,64094208
2023-03-11 09:26:00,64618496,64618496,64618496
2023-03-11 09:28:00,65683456,65683456,65683456
2023-03-11 09:30:00,66764800,66764800,66764800
2023-03-11 09:32:00,65830912,65830912,65830912
2023-03-11 09:34:00,67723264,67723264,67723264
2023-03-11 09:36:00,67723264,67723264,67723264
2023-03-11 09:38:00,66527232,66527232,66527232
2023-03-11 09:40:00,65839104,65839104,65839104
2023-03-11 09:42:00,66789376,66789376,66789376
2023-03-11 09:44:00,65544192,65544192,65544192
2023-03-11 09:46:00,64372736,64372736,64372736
2023-03-11 09:48:00,66060288,66060288,66060288
2023-03-11 09:50:00,67403776,67403776,67403776
2023-03-11 09:52:00,67674112,67674112,67674112
2023-03-11 09:54:00,64360448,64360448,64360448
2023-03-11 09:56:00,65822720,65822720,65822720
2023-03-11 09:58:00,67096576,67096576,67096576
2023-03-11 10:00:00,69398528,69398528,69398528
2023-03-11 10:02:00,69398528,69398528,69398528
2023-03-11 10:04:00,67559424,67559424,67559424
2023-03-11 10:06:00,68395008,68395008,68395008
2023-03-11 10:08:00,69201920,69201920,69201920
2023-03-11 10:10:00,69201920,69201920,69201920
2023-03-11 10:12:00,67231744,67231744,67231744
2023-03-11 10:14:00,67203072,67203072,67203072
2023-03-11 10:16:00,67600384,67600384,67600384
2023-03-11 10:18:00,68673536,68673536,68673536
2023-03-11 10:20:00,68673536,68673536,68673536
2023-03-11 10:22:00,67739648,67739648,67739648
2023-03-11 10:24:00,68714496,68714496,68714496
2023-03-11 10:26:00,70381568,70381568,70381568
2023-03-11 10:28:00,65810432,65810432,65810432
2023-03-11 10:30:00,67506176,67506176,67506176
2023-03-11 10:32:00,66904064,66904064,66904064
2023-03-11 10:34:00,68796416,68796416,68796416
2023-03-11 10:36:00,67313664,67313664,67313664
2023-03-11 10:38:00,67399680,67399680,67399680
2023-03-11 10:40:00,69812224,69812224,69812224
2023-03-11 10:42:00,68476928,68476928,68476928
2023-03-11 10:44:00,69029888,69029888,69029888
2023-03-11 10:46:00,68337664,68337664,68337664
2023-03-11 10:48:00,68337664,68337664,68337664
2023-03-11 10:50:00,68608000,68608000,68608000
2023-03-11 10:52:00,67252224,67252224,67252224
2023-03-11 10:54:00,69554176,69554176,69554176
2023-03-11 10:56:00,66068480,66068480,66068480
2023-03-11 10:58:00,67059712,67059712,67059712
2023-03-11 11:00:00,67870720,67870720,67870720
2023-03-11 11:02:00,68411392,68411392,68411392
2023-03-11 11:04:00,70836224,70836224,70836224
2023-03-11 11:06:00,69447680,69447680,69447680
2023-03-11 11:08:00,69595136,69595136,69595136
2023-03-11 11:10:00,67317760,67317760,67317760
