"Time","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","kubearmor-8v62p","kubearmor-8v7lc","kubearmor-annotation-manager-85857fc8d7-j2v79","kubearmor-host-policy-manager-7b9c9db44-vsgj9","kubearmor-policy-manager-8569dd9d6f-s8wgx","kubearmor-relay-64c6fff875-9cxdt","kubearmor-wcph8","local-path-provisioner-687d6d7765-dblqm","metrics-server-667586758d-9bmlb","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","traefik-64b96ccbcd-64qtj"
2023-03-23 05:16:00,197537,129529,197809,199235,340,85.9,0,132009,200194,1197,356,1181,147432,202937,5.56,2036,0,0,0,172
2023-03-23 05:18:00,197537,129529,197809,199235,340,85.9,0,132009,200194,1197,356,1181,147432,202937,5.56,2036,0,0,0,172
2023-03-23 05:20:00,187057,166446,230563,230384,377,87.3,0,164378,183809,1208,356,1155,142002,229268,4.72,1924,0,0,0,13216
2023-03-23 05:22:00,187057,166446,230563,230384,377,87.3,0,164378,183809,1208,356,1155,142002,229268,4.72,1924,0,0,0,13216
2023-03-23 05:24:00,187057,166446,230563,230384,377,87.3,0,164378,183809,1208,356,1155,142002,229268,4.72,1924,0,0,0,13216
2023-03-23 05:26:00,179572,129068,199437,199605,348,87.2,0,134562,183720,1241,333,1157,146659,201760,4.16,1954,0,0,0,172
2023-03-23 05:28:00,179572,129068,199437,199605,348,87.2,0,134562,183720,1241,333,1157,146659,201760,4.16,1954,0,0,0,172
2023-03-23 05:30:00,182230,165993,226793,229260,372,86.9,0,159275,178796,1205,346,1188,145508,229877,5.26,1866,0,0,0.233,13159
2023-03-23 05:32:00,182230,165993,226793,229260,372,86.9,0,159275,178796,1205,346,1188,145508,229877,5.26,1866,0,0,0.233,13159
2023-03-23 05:34:00,182230,165993,226793,229260,372,86.9,0,159275,178796,1205,346,1188,145508,229877,5.26,1866,0,0,0.233,13159
2023-03-23 05:36:00,186068,134193,199512,196903,336,87.9,0,138178,181432,1206,326,1125,146436,198939,5.14,1947,0,0,0,171
2023-03-23 05:38:00,186068,134193,199512,196903,336,87.9,0,138178,181432,1206,326,1125,146436,198939,5.14,1947,0,0,0,171
2023-03-23 05:40:00,192366,162880,227173,231901,369,87.9,0,162433,198478,1249,354,1212,154046,222322,4.30,1949,0,0,0,13111
2023-03-23 05:42:00,192366,162880,227173,231901,369,87.9,0,162433,198478,1249,354,1212,154046,222322,4.30,1949,0,0,0,13111
2023-03-23 05:44:00,192366,162880,227173,231901,369,87.9,0,162433,198478,1249,354,1212,154046,222322,4.30,1949,0,0,0,13111
2023-03-23 05:46:00,185227,132353,190983,197197,358,87.5,0,132702,186501,1196,345,1154,147325,193211,5.70,1965,0.233,0,0,153
2023-03-23 05:48:00,185227,132353,190983,197197,358,87.5,0,132702,186501,1196,345,1154,147325,193211,5.70,1965,0.233,0,0,153
2023-03-23 05:50:00,190408,164814,242159,224948,382,85.7,0,168022,190436,1200,334,1173,145081,231208,5.14,1948,0,0,0,13235
2023-03-23 05:52:00,190408,164814,242159,224948,382,85.7,0,168022,190436,1200,334,1173,145081,231208,5.14,1948,0,0,0,13235
2023-03-23 05:54:00,190408,164814,242159,224948,382,85.7,0,168022,190436,1200,334,1173,145081,231208,5.14,1948,0,0,0,13235
2023-03-23 05:56:00,182214,132289,198496,200535,333,88.6,0,132618,181420,1212,355,1140,143418,201136,3.80,1948,0,0,0,181
2023-03-23 05:58:00,182214,132289,198496,200535,333,88.6,0,132618,181420,1212,355,1140,143418,201136,3.80,1948,0,0,0,181
2023-03-23 06:00:00,180020,164056,223945,222174,376,85.9,0,153618,176933,1214,348,1203,151634,222659,4.92,1955,0,0,0,13226
2023-03-23 06:02:00,180020,164056,223945,222174,376,85.9,0,153618,176933,1214,348,1203,151634,222659,4.92,1955,0,0,0,13226
2023-03-23 06:04:00,180020,164056,223945,222174,376,85.9,0,153618,176933,1214,348,1203,151634,222659,4.92,1955,0,0,0,13226
2023-03-23 06:06:00,183290,132199,198213,201013,330,87.2,0.233,138980,183932,1215,338,1179,144699,203243,3.89,1857,0,0.233,0,160
2023-03-23 06:08:00,183290,132199,198213,201013,330,87.2,0.233,138980,183932,1215,338,1179,144699,203243,3.89,1857,0,0.233,0,160
2023-03-23 06:10:00,196477,160242,232691,232354,380,87.2,0,158838,182920,1275,348,1156,146876,228299,5.08,1995,0,0,0,13224
2023-03-23 06:12:00,196477,160242,232691,232354,380,87.2,0,158838,182920,1275,348,1156,146876,228299,5.08,1995,0,0,0,13224
2023-03-23 06:14:00,196477,160242,232691,232354,380,87.2,0,158838,182920,1275,348,1156,146876,228299,5.08,1995,0,0,0,13224
2023-03-23 06:16:00,170915,132222,197774,202598,345,87.2,0,134341,188805,1231,360,1180,143966,204655,3.82,1992,0,0,0,160
2023-03-23 06:18:00,170915,132222,197774,202598,345,87.2,0,134341,188805,1231,360,1180,143966,204655,3.82,1992,0,0,0,160
2023-03-23 06:20:00,180350,169435,227821,230931,373,87.5,0,164971,176811,1181,327,1149,154532,222825,4.64,1944,0,0,0,13127
2023-03-23 06:22:00,180350,169435,227821,230931,373,87.5,0,164971,176811,1181,327,1149,154532,222825,4.64,1944,0,0,0,13127
2023-03-23 06:24:00,180350,169435,227821,230931,373,87.5,0,164971,176811,1181,327,1149,154532,222825,4.64,1944,0,0,0,13127
2023-03-23 06:26:00,191604,131467,207857,204965,341,88.9,0,136188,189962,1248,339,1154,142990,211467,4.86,1945,0,0,0,180
2023-03-23 06:28:00,191604,131467,207857,204965,341,88.9,0,136188,189962,1248,339,1154,142990,211467,4.86,1945,0,0,0,180
2023-03-23 06:30:00,183146,175701,232408,233576,375,83.7,0,174876,182400,1173,345,1181,150456,229887,4.36,1923,0,0,0.233,13196
2023-03-23 06:32:00,183146,175701,232408,233576,375,83.7,0,174876,182400,1173,345,1181,150456,229887,4.36,1923,0,0,0.233,13196
2023-03-23 06:34:00,183146,175701,232408,233576,375,83.7,0,174876,182400,1173,345,1181,150456,229887,4.36,1923,0,0,0.233,13196
2023-03-23 06:36:00,199895,135166,206474,196635,336,87.4,0,135114,203331,1230,348,1155,146382,207036,5.48,1955,0,0,0,160
2023-03-23 06:38:00,199895,135166,206474,196635,336,87.4,0,135114,203331,1230,348,1155,146382,207036,5.48,1955,0,0,0,160
2023-03-23 06:40:00,190349,160266,216940,227905,377,90.7,0,160236,186103,1241,350,1148,146667,221530,3.46,1976,0,0,0,13069
2023-03-23 06:42:00,190349,160266,216940,227905,377,90.7,0,160236,186103,1241,350,1148,146667,221530,3.46,1976,0,0,0,13069
2023-03-23 06:44:00,190349,160266,216940,227905,377,90.7,0,160236,186103,1241,350,1148,146667,221530,3.46,1976,0,0,0,13069
2023-03-23 06:46:00,183539,129775,208515,205315,357,82.2,0,134823,182404,1222,326,1219,142329,205296,5.06,1945,0,0,0,177
2023-03-23 06:48:00,183539,129775,208515,205315,357,82.2,0,134823,182404,1222,326,1219,142329,205296,5.06,1945,0,0,0,177
2023-03-23 06:50:00,183851,182930,227624,231001,373,91.2,0,178111,180574,1225,355,1123,147151,228953,3.12,1933,0.233,0,0,13179
2023-03-23 06:52:00,183851,182930,227624,231001,373,91.2,0,178111,180574,1225,355,1123,147151,228953,3.12,1933,0.233,0,0,13179
2023-03-23 06:54:00,183851,182930,227624,231001,373,91.2,0,178111,180574,1225,355,1123,147151,228953,3.12,1933,0.233,0,0,13179
2023-03-23 06:56:00,193406,133103,198679,200504,337,87.3,0,133106,197723,1164,338,1165,146738,198948,5.49,1882,0,0,0,180
2023-03-23 06:58:00,193406,133103,198679,200504,337,87.3,0,133106,197723,1164,338,1165,146738,198948,5.49,1882,0,0,0,180
2023-03-23 07:00:00,183163,163550,231149,224417,372,83.7,0,163935,183129,1253,340,1164,149772,231995,4.42,1879,0,0,0,13237
2023-03-23 07:02:00,183163,163550,231149,224417,372,83.7,0,163935,183129,1253,340,1164,149772,231995,4.42,1879,0,0,0,13237
2023-03-23 07:04:00,183163,163550,231149,224417,372,83.7,0,163935,183129,1253,340,1164,149772,231995,4.42,1879,0,0,0,13237
2023-03-23 07:06:00,176480,138870,196257,203261,337,87.4,0.233,138562,183240,1241,334,1186,146241,190547,4.67,2051,0,0.233,0,157
2023-03-23 07:08:00,176480,138870,196257,203261,337,87.4,0.233,138562,183240,1241,334,1186,146241,190547,4.67,2051,0,0.233,0,157
2023-03-23 07:10:00,189622,167290,233686,233610,387,87.9,0,163734,188654,1187,345,1164,147187,238467,4.58,1948,0,0,0,13275
2023-03-23 07:12:00,189622,167290,233686,233610,387,87.9,0,163734,188654,1187,345,1164,147187,238467,4.58,1948,0,0,0,13275
2023-03-23 07:14:00,189622,167290,233686,233610,387,87.9,0,163734,188654,1187,345,1164,147187,238467,4.58,1948,0,0,0,13275
2023-03-23 07:16:00,181199,121836,207163,197581,336,86.4,0,125051,179665,1199,356,1165,146972,201482,3.80,1855,0,0,0,174
2023-03-23 07:18:00,181199,121836,207163,197581,336,86.4,0,125051,179665,1199,356,1165,146972,201482,3.80,1855,0,0,0,174
2023-03-23 07:20:00,188262,170284,225581,231902,383,87.3,0,173418,201023,1267,344,1187,147490,231893,4.72,1944,0,0,0,13124
2023-03-23 07:22:00,188262,170284,225581,231902,383,87.3,0,173418,201023,1267,344,1187,147490,231893,4.72,1944,0,0,0,13124
2023-03-23 07:24:00,188262,170284,225581,231902,383,87.3,0,173418,201023,1267,344,1187,147490,231893,4.72,1944,0,0,0,13124
2023-03-23 07:26:00,182905,127037,202349,194621,338,87.3,0,124126,183000,1188,344,1188,144478,194521,5.06,2047,0,0,0.233,157
2023-03-23 07:28:00,182905,127037,202349,194621,338,87.3,0,124126,183000,1188,344,1188,144478,194521,5.06,2047,0,0,0.233,157
2023-03-23 07:30:00,187978,163928,223671,233399,368,87.2,0,163901,176213,1249,361,1147,147847,234889,4.14,1914,0,0,0,13167
2023-03-23 07:32:00,187978,163928,223671,233399,368,87.2,0,163901,176213,1249,361,1147,147847,234889,4.14,1914,0,0,0,13167
2023-03-23 07:34:00,187978,163928,223671,233399,368,87.2,0,163901,176213,1249,361,1147,147847,234889,4.14,1914,0,0,0,13167
2023-03-23 07:36:00,180874,132118,198803,192658,339,87.3,0,131678,181173,1216,341,1172,144186,194749,5.14,1928,0,0,0,167
2023-03-23 07:38:00,180874,132118,198803,192658,339,87.3,0,131678,181173,1216,341,1172,144186,194749,5.14,1928,0,0,0,167
2023-03-23 07:40:00,197852,164543,230525,228688,383,85.1,0,165289,194264,1230,329,1148,147024,232165,4.64,1987,0,0,0,13213
2023-03-23 07:42:00,197852,164543,230525,228688,383,85.1,0,165289,194264,1230,329,1148,147024,232165,4.64,1987,0,0,0,13213
2023-03-23 07:44:00,197852,164543,230525,228688,383,85.1,0,165289,194264,1230,329,1148,147024,232165,4.64,1987,0,0,0,13213
2023-03-23 07:46:00,179885,132515,195046,201447,350,86.5,0,131983,180230,1156,321,1197,150161,193539,5.40,1953,0,0,0,174
2023-03-23 07:48:00,179885,132515,195046,201447,350,86.5,0,131983,180230,1156,321,1197,150161,193539,5.40,1953,0,0,0,174
2023-03-23 07:50:00,184254,164935,235179,233530,367,92.6,0,164977,183320,1222,341,1147,148000,231674,3.96,1932,0.233,0,0,13222
2023-03-23 07:52:00,184254,164935,235179,233530,367,92.6,0,164977,183320,1222,341,1147,148000,231674,3.96,1932,0.233,0,0,13222
2023-03-23 07:54:00,184254,164935,235179,233530,367,92.6,0,164977,183320,1222,341,1147,148000,231674,3.96,1932,0.233,0,0,13222
2023-03-23 07:56:00,182233,132157,199564,193393,333,83.9,0,132123,186345,1281,352,1181,144077,194583,4.78,1954,0,0,0,173
2023-03-23 07:58:00,182233,132157,199564,193393,333,83.9,0,132123,186345,1281,352,1181,144077,194583,4.78,1954,0,0,0,173
2023-03-23 08:00:00,194389,169081,234078,232553,386,85.1,0.233,169091,190223,1181,352,1179,144605,238119,5.17,1956,0,0,0,13208
2023-03-23 08:02:00,194389,169081,234078,232553,386,85.1,0.233,169091,190223,1181,352,1179,144605,238119,5.17,1956,0,0,0,13208
2023-03-23 08:04:00,194389,169081,234078,232553,386,85.1,0.233,169091,190223,1181,352,1179,144605,238119,5.17,1956,0,0,0,13208
2023-03-23 08:06:00,187657,134197,198035,198731,341,89.4,0,134404,185483,1256,319,1146,151052,200433,4.36,1935,0,0,0,174
2023-03-23 08:08:00,187657,134197,198035,198731,341,89.4,0,134404,185483,1256,319,1146,151052,200433,4.36,1935,0,0,0,174
2023-03-23 08:10:00,209167,186419,298787,299170,384,88.9,0,186565,207796,1214,348,1181,149272,292812,4.67,2078,0,0.233,0,13110
2023-03-23 08:12:00,209167,186419,298787,299170,384,88.9,0,186565,207796,1214,348,1181,149272,292812,4.67,2078,0,0.233,0,13110
2023-03-23 08:14:00,209167,186419,298787,299170,384,88.9,0,186565,207796,1214,348,1181,149272,292812,4.67,2078,0,0.233,0,13110
2023-03-23 08:16:00,205213,142531,209986,211770,346,85.5,0,143496,213365,1986,335,1171,142211,218360,3.74,1958,0,0,0,159
2023-03-23 08:18:00,205213,142531,209986,211770,346,85.5,0,143496,213365,1986,335,1171,142211,218360,3.74,1958,0,0,0,159
2023-03-23 08:20:00,200260,165772,225484,228871,377,83.7,0,167553,198032,1518,364,1132,153589,228158,4.84,1882,0,0,0,13199
2023-03-23 08:22:00,200260,165772,225484,228871,377,83.7,0,167553,198032,1518,364,1132,153589,228158,4.84,1882,0,0,0,13199
2023-03-23 08:24:00,200260,165772,225484,228871,377,83.7,0,167553,198032,1518,364,1132,153589,228158,4.84,1882,0,0,0,13199
2023-03-23 08:26:00,189932,133449,202638,207632,339,88.9,0,130057,172641,1370,345,1163,139856,197945,4.44,2016,0,0,0,177
2023-03-23 08:28:00,189932,133449,202638,207632,339,88.9,0,130057,172641,1370,345,1163,139856,197945,4.44,2016,0,0,0,177
2023-03-23 08:30:00,179535,157151,220749,229848,375,89.0,0,150267,190751,1319,333,1164,149615,207084,5.28,1867,0,0,0.233,13260
2023-03-23 08:32:00,179535,157151,220749,229848,375,89.0,0,150267,190751,1319,333,1164,149615,207084,5.28,1867,0,0,0.233,13260
2023-03-23 08:34:00,179535,157151,220749,229848,375,89.0,0,150267,190751,1319,333,1164,149615,207084,5.28,1867,0,0,0.233,13260
2023-03-23 08:36:00,172374,133742,217044,200780,348,86.8,0,142800,187886,1309,345,1187,151751,219693,3.74,2046,0,0,0,162
2023-03-23 08:38:00,172374,133742,217044,200780,348,86.8,0,142800,187886,1309,345,1187,151751,219693,3.74,2046,0,0,0,162
2023-03-23 08:40:00,196133,141812,216915,219261,344,88.6,0,146896,182481,1306,348,1148,140009,216410,4.22,1913,0,0,0,3038
2023-03-23 08:42:00,196133,141812,216915,219261,344,88.6,0,146896,182481,1306,348,1148,140009,216410,4.22,1913,0,0,0,3038
2023-03-23 08:44:00,196133,141812,216915,219261,344,88.6,0,146896,182481,1306,348,1148,140009,216410,4.22,1913,0,0,0,3038
2023-03-23 08:46:00,188824,162797,204164,202624,375,84.6,0,153251,187050,1326,334,1181,152946,214655,4.58,1957,0.233,0,0,10286
2023-03-23 08:48:00,188824,162797,204164,202624,375,84.6,0,153251,187050,1326,334,1181,152946,214655,4.58,1957,0.233,0,0,10286
2023-03-23 08:50:00,181820,131165,195922,207027,348,83.7,0,142438,182288,1345,342,1149,145349,196889,6.07,1938,0,0,0,342
2023-03-23 08:52:00,181820,131165,195922,207027,348,83.7,0,142438,182288,1345,342,1149,145349,196889,6.07,1938,0,0,0,342
2023-03-23 08:54:00,181820,131165,195922,207027,348,83.7,0,142438,182288,1345,342,1149,145349,196889,6.07,1938,0,0,0,342
2023-03-23 08:56:00,177451,161155,240606,224955,362,88.9,0,152488,198826,1328,357,1210,139801,239392,4.56,1985,0,0,0,13068
2023-03-23 08:58:00,177451,161155,240606,224955,362,88.9,0,152488,198826,1328,357,1210,139801,239392,4.56,1985,0,0,0,13068
2023-03-23 09:00:00,200842,133486,193476,198769,353,87.7,0,133509,189061,1295,330,1181,151864,193927,3.74,1919,0,0,0,172
2023-03-23 09:02:00,200842,133486,193476,198769,353,87.7,0,133509,189061,1295,330,1181,151864,193927,3.74,1919,0,0,0,172
2023-03-23 09:04:00,200842,133486,193476,198769,353,87.7,0,133509,189061,1295,330,1181,151864,193927,3.74,1919,0,0,0,172
2023-03-23 09:06:00,186657,162867,236137,231872,369,90.7,0,163005,184011,1327,334,1171,146339,236626,5.71,1967,0,0,0,13191
2023-03-23 09:08:00,186657,162867,236137,231872,369,90.7,0,163005,184011,1327,334,1171,146339,236626,5.71,1967,0,0,0,13191
2023-03-23 09:10:00,184673,134426,206103,205224,344,82.1,0.233,134311,182156,1339,359,1164,142192,197294,4.44,1914,0,0,0,168
2023-03-23 09:12:00,184673,134426,206103,205224,344,82.1,0.233,134311,182156,1339,359,1164,142192,197294,4.44,1914,0,0,0,168
2023-03-23 09:14:00,184673,134426,206103,205224,344,82.1,0.233,134311,182156,1339,359,1164,142192,197294,4.44,1914,0,0,0,168
2023-03-23 09:16:00,186001,164029,228661,228190,372,92.0,0,164284,185245,1317,355,1179,150379,233093,4.52,1980,0,0.233,0,13217
2023-03-23 09:18:00,186001,164029,228661,228190,372,92.0,0,164284,185245,1317,355,1179,150379,233093,4.52,1980,0,0.233,0,13217
2023-03-23 09:20:00,192419,132343,193148,201751,341,84.1,0,132181,192252,1374,338,1123,139898,201957,4.44,1954,0,0,0,166
2023-03-23 09:22:00,192419,132343,193148,201751,341,84.1,0,132181,192252,1374,338,1123,139898,201957,4.44,1954,0,0,0,166
