"Time","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","kubearmor-8v62p","kubearmor-8v7lc","kubearmor-annotation-manager-85857fc8d7-j2v79","kubearmor-host-policy-manager-7b9c9db44-vsgj9","kubearmor-policy-manager-8569dd9d6f-s8wgx","kubearmor-relay-64c6fff875-9cxdt","kubearmor-wcph8","local-path-provisioner-687d6d7765-dblqm","metrics-server-667586758d-9bmlb","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","traefik-64b96ccbcd-64qtj"
2023-03-23 03:40:00,218990,158389,432965,404625,444,66.7,0,159372,220553,698,80.1,660,6813,413197,5.48,2323,0,0,0,596
2023-03-23 03:42:00,218990,158389,432965,404625,444,66.7,0,159372,220553,698,80.1,660,6813,413197,5.48,2323,0,0,0,596
2023-03-23 03:44:00,218990,158389,432965,404625,444,66.7,0,159372,220553,698,80.1,660,6813,413197,5.48,2323,0,0,0,596
2023-03-23 03:46:00,211274,174047,442984,468503,458,65.4,0,174496,207444,739,79.3,678,7260,459857,4.87,2276,0.233,0,0,14865
2023-03-23 03:48:00,211274,174047,442984,468503,458,65.4,0,174496,207444,739,79.3,678,7260,459857,4.87,2276,0.233,0,0,14865
2023-03-23 03:50:00,200726,155924,406140,398357,428,68.3,0,156394,200545,690,82.9,654,7127,405567,6.27,2212,0,0,0,602
2023-03-23 03:52:00,200726,155924,406140,398357,428,68.3,0,156394,200545,690,82.9,654,7127,405567,6.27,2212,0,0,0,602
2023-03-23 03:54:00,200726,155924,406140,398357,428,68.3,0,156394,200545,690,82.9,654,7127,405567,6.27,2212,0,0,0,602
2023-03-23 03:56:00,204101,176013,471736,469179,459,67.1,0,174223,204329,719,73.4,650,6903,456693,4.28,2347,0,0,0,14920
2023-03-23 03:58:00,204101,176013,471736,469179,459,67.1,0,174223,204329,719,73.4,650,6903,456693,4.28,2347,0,0,0,14920
2023-03-23 04:00:00,202472,162074,392746,391376,424,67.7,0,159693,205309,714,77.6,655,7015,417575,6.63,2203,0,0,0,575
2023-03-23 04:02:00,202472,162074,392746,391376,424,67.7,0,159693,205309,714,77.6,655,7015,417575,6.63,2203,0,0,0,575
2023-03-23 04:04:00,202472,162074,392746,391376,424,67.7,0,159693,205309,714,77.6,655,7015,417575,6.63,2203,0,0,0,575
2023-03-23 04:06:00,219769,173507,459057,469324,460,70.5,0,178599,221478,723,79.0,664,7015,458303,5.09,2286,0,0,0.233,14946
2023-03-23 04:08:00,219769,173507,459057,469324,460,70.5,0,178599,221478,723,79.0,664,7015,458303,5.09,2286,0,0,0.233,14946
2023-03-23 04:10:00,205054,159655,411923,412519,420,63.0,0.233,152762,198166,694,79.0,660,6978,408005,5.59,2304,0,0,0,611
2023-03-23 04:12:00,205054,159655,411923,412519,420,63.0,0.233,152762,198166,694,79.0,660,6978,408005,5.59,2304,0,0,0,611
2023-03-23 04:14:00,205054,159655,411923,412519,420,63.0,0.233,152762,198166,694,79.0,660,6978,408005,5.59,2304,0,0,0,611
2023-03-23 04:16:00,204714,246554,623379,624691,547,68.1,0,247871,207437,731,78.2,652,8007,616468,7.22,2229,0,0,0,71975
2023-03-23 04:18:00,204714,246554,623379,624691,547,68.1,0,247871,207437,731,78.2,652,8007,616468,7.22,2229,0,0,0,71975
2023-03-23 04:20:00,205403,144089,415205,413469,418,66.9,0,155048,207533,681,77.1,691,6883,416924,8.56,2272,0,0.233,0,605
2023-03-23 04:22:00,205403,144089,415205,413469,418,66.9,0,155048,207533,681,77.1,691,6883,416924,8.56,2272,0,0.233,0,605
2023-03-23 04:24:00,205403,144089,415205,413469,418,66.9,0,155048,207533,681,77.1,691,6883,416924,8.56,2272,0,0.233,0,605
2023-03-23 04:26:00,197951,186025,450055,452118,451,67.8,0,161839,193934,716,77.8,656,6854,455178,4.62,2310,0,0,0,14944
2023-03-23 04:28:00,197951,186025,450055,452118,451,67.8,0,161839,193934,716,77.8,656,6854,455178,4.62,2310,0,0,0,14944
2023-03-23 04:30:00,225477,149200,414543,409678,422,66.6,0,160608,229290,730,77.4,637,6903,415887,4.89,2190,0,0,0,576
2023-03-23 04:32:00,225477,149200,414543,409678,422,66.6,0,160608,229290,730,77.4,637,6903,415887,4.89,2190,0,0,0,576
2023-03-23 04:34:00,225477,149200,414543,409678,422,66.6,0,160608,229290,730,77.4,637,6903,415887,4.89,2190,0,0,0,576
2023-03-23 04:36:00,193579,162301,423195,451100,422,66.0,0,184503,193190,683,87.4,662,6903,431625,3.86,2239,0,0,0,11138
2023-03-23 04:38:00,193579,162301,423195,451100,422,66.0,0,184503,193190,683,87.4,662,6903,431625,3.86,2239,0,0,0,11138
2023-03-23 04:40:00,205337,166742,437862,403188,475,71.1,0,149604,201588,745,76.5,683,7076,422618,6.10,2283,0.233,0,0,4389
2023-03-23 04:42:00,205337,166742,437862,403188,475,71.1,0,149604,201588,745,76.5,683,7076,422618,6.10,2283,0.233,0,0,4389
2023-03-23 04:44:00,205337,166742,437862,403188,475,71.1,0,149604,201588,745,76.5,683,7076,422618,6.10,2283,0.233,0,0,4389
2023-03-23 04:46:00,221255,159491,448515,422284,425,64.7,0,160995,228008,699,76.1,645,6975,435920,4.96,2325,0,0,0,5535
2023-03-23 04:48:00,221255,159491,448515,422284,425,64.7,0,160995,228008,699,76.1,645,6975,435920,4.96,2325,0,0,0,5535
2023-03-23 04:50:00,205746,173331,426437,463193,475,67.7,0,172294,199010,728,82.4,682,7062,451133,6.47,2270,0,0,0,9953
2023-03-23 04:52:00,205746,173331,426437,463193,475,67.7,0,172294,199010,728,82.4,682,7062,451133,6.47,2270,0,0,0,9953
2023-03-23 04:54:00,205746,173331,426437,463193,475,67.7,0,172294,199010,728,82.4,682,7062,451133,6.47,2270,0,0,0,9953
2023-03-23 04:56:00,205920,157087,409514,409367,414,62.8,0,156187,208313,715,75.9,656,6934,399163,3.82,2197,0,0,0,580
2023-03-23 04:58:00,205920,157087,409514,409367,414,62.8,0,156187,208313,715,75.9,656,6934,399163,3.82,2197,0,0,0,580
2023-03-23 05:00:00,201146,174306,459029,438909,478,67.2,0,174423,201026,690,81.0,664,7141,449456,6.69,2277,0,0,0,14931
2023-03-23 05:02:00,201146,174306,459029,438909,478,67.2,0,174423,201026,690,81.0,664,7141,449456,6.69,2277,0,0,0,14931
2023-03-23 05:04:00,201146,174306,459029,438909,478,67.2,0,174423,201026,690,81.0,664,7141,449456,6.69,2277,0,0,0,14931
2023-03-23 05:06:00,203288,156708,398552,424838,400,65.4,0,156502,204847,735,83.9,637,6790,419866,7.63,2265,0,0,0.233,612
2023-03-23 05:08:00,203288,156708,398552,424838,400,65.4,0,156502,204847,735,83.9,637,6790,419866,7.63,2265,0,0,0.233,612
2023-03-23 05:10:00,202368,180578,465313,444646,478,68.6,0,177956,201293,715,73.9,680,7124,447183,5.17,2209,0,0,0,15000
2023-03-23 05:12:00,202368,180578,465313,444646,478,68.6,0,177956,201293,715,73.9,680,7124,447183,5.17,2209,0,0,0,15000
2023-03-23 05:14:00,202368,180578,465313,444646,478,68.6,0,177956,201293,715,73.9,680,7124,447183,5.17,2209,0,0,0,15000
2023-03-23 05:16:00,220095,155671,412104,416842,419,64.9,0,157516,223505,699,80.3,670,6921,426823,9.63,2362,0,0,0,563
2023-03-23 05:18:00,220095,155671,412104,416842,419,64.9,0,157516,223505,699,80.3,670,6921,426823,9.63,2362,0,0,0,563
2023-03-23 05:20:00,209880,178650,460810,459951,477,66.2,0.233,178027,205855,706,82.4,654,6832,457143,5.17,2217,0,0.233,0,14950
2023-03-23 05:22:00,209880,178650,460810,459951,477,66.2,0.233,178027,205855,706,82.4,654,6832,457143,5.17,2217,0,0.233,0,14950
2023-03-23 05:24:00,209880,178650,460810,459951,477,66.2,0.233,178027,205855,706,82.4,654,6832,457143,5.17,2217,0,0.233,0,14950
2023-03-23 05:26:00,203199,154605,406838,407599,424,66.2,0,157469,207960,729,78.5,659,6741,410234,4.00,2284,0,0,0,614
2023-03-23 05:28:00,203199,154605,406838,407599,424,66.2,0,157469,207960,729,78.5,659,6741,410234,4.00,2284,0,0,0,614
2023-03-23 05:30:00,204935,177615,442081,449621,472,66.0,0,172969,200838,704,80.7,673,7016,450743,6.18,2242,0,0,0,14864
2023-03-23 05:32:00,204935,177615,442081,449621,472,66.0,0,172969,200838,704,80.7,673,7016,450743,6.18,2242,0,0,0,14864
2023-03-23 05:34:00,204935,177615,442081,449621,472,66.0,0,172969,200838,704,80.7,673,7016,450743,6.18,2242,0,0,0,14864
2023-03-23 05:36:00,209262,156323,411579,403476,409,66.9,0,158864,203870,706,74.4,636,6879,410110,5.59,2256,0,0,0,616
2023-03-23 05:38:00,209262,156323,411579,403476,409,66.9,0,158864,203870,706,74.4,636,6879,410110,5.59,2256,0,0,0,616
2023-03-23 05:40:00,212734,174396,472357,481722,467,66.1,0,173721,219660,732,80.7,687,7439,461384,4.56,2247,0,0,0,14837
2023-03-23 05:42:00,212734,174396,472357,481722,467,66.1,0,173721,219660,732,80.7,687,7439,461384,4.56,2247,0,0,0,14837
2023-03-23 05:44:00,212734,174396,472357,481722,467,66.1,0,173721,219660,732,80.7,687,7439,461384,4.56,2247,0,0,0,14837
2023-03-23 05:46:00,202699,156861,397930,410913,440,67.3,0,158120,204676,700,78.8,653,6908,400408,6.41,2307,0.233,0,0,560
2023-03-23 05:48:00,202699,156861,397930,410913,440,67.3,0,158120,204676,700,78.8,653,6908,400408,6.41,2307,0.233,0,0,560
2023-03-23 05:50:00,212446,178125,479181,442863,484,64.9,0,180810,212620,703,77.3,666,6975,456663,5.59,2253,0,0,0,14947
2023-03-23 05:52:00,212446,178125,479181,442863,484,64.9,0,180810,212620,703,77.3,666,6975,456663,5.59,2253,0,0,0,14947
2023-03-23 05:54:00,212446,178125,479181,442863,484,64.9,0,180810,212620,703,77.3,666,6975,456663,5.59,2253,0,0,0,14947
2023-03-23 05:56:00,205813,157506,404670,407483,404,67.5,0,157835,204019,710,80.7,645,6618,409568,7.15,2258,0,0,0,616
2023-03-23 05:58:00,205813,157506,404670,407483,404,67.5,0,157835,204019,710,80.7,645,6618,409568,7.15,2258,0,0,0,616
2023-03-23 06:00:00,201968,176212,444783,442975,476,65.3,0,159208,199063,711,79.6,682,7236,443431,8.96,2304,0,0,0,14957
2023-03-23 06:02:00,201968,176212,444783,442975,476,65.3,0,159208,199063,711,79.6,682,7236,443431,8.96,2304,0,0,0,14957
2023-03-23 06:04:00,201968,176212,444783,442975,476,65.3,0,159208,199063,711,79.6,682,7236,443431,8.96,2304,0,0,0,14957
2023-03-23 06:06:00,207084,157847,403229,410658,401,66.2,0,171070,207741,711,78.1,669,6706,414164,3.88,2168,0,0,0.233,560
2023-03-23 06:08:00,207084,157847,403229,410658,401,66.2,0,171070,207741,711,78.1,669,6706,414164,3.88,2168,0,0,0.233,560
2023-03-23 06:10:00,217557,168174,476720,473116,484,66.2,0,165983,209193,748,79.3,655,7051,464769,5.57,2265,0,0,0,14967
2023-03-23 06:12:00,217557,168174,476720,473116,484,66.2,0,165983,209193,748,79.3,655,7051,464769,5.57,2265,0,0,0,14967
2023-03-23 06:14:00,217557,168174,476720,473116,484,66.2,0,165983,209193,748,79.3,655,7051,464769,5.57,2265,0,0,0,14967
2023-03-23 06:16:00,197152,153912,397759,410307,420,66.2,0.233,157498,209796,717,86.2,671,6727,416714,4.04,2339,0,0,0,562
2023-03-23 06:18:00,197152,153912,397759,410307,420,66.2,0.233,157498,209796,717,86.2,671,6727,416714,4.04,2339,0,0,0,562
2023-03-23 06:20:00,198963,177071,446020,454933,473,66.4,0,172402,195978,692,74.2,653,7384,436046,5.36,2263,0,0,0,14852
2023-03-23 06:22:00,198963,177071,446020,454933,473,66.4,0,172402,195978,692,74.2,653,7384,436046,5.36,2263,0,0,0,14852
2023-03-23 06:24:00,198963,177071,446020,454933,473,66.4,0,172402,195978,692,74.2,653,7384,436046,5.36,2263,0,0,0,14852
2023-03-23 06:26:00,214427,154000,411341,403784,417,68.1,0,159629,212214,731,77.6,653,6638,417316,5.34,2257,0,0.233,0,597
2023-03-23 06:28:00,214427,154000,411341,403784,417,68.1,0,159629,212214,731,77.6,653,6638,417316,5.34,2257,0,0.233,0,597
2023-03-23 06:30:00,202404,179887,459194,461610,475,63.4,0,178376,201034,686,79.0,670,7225,451846,4.81,2231,0,0,0,14914
2023-03-23 06:32:00,202404,179887,459194,461610,475,63.4,0,178376,201034,686,79.0,670,7225,451846,4.81,2231,0,0,0,14914
2023-03-23 06:34:00,202404,179887,459194,461610,475,63.4,0,178376,201034,686,79.0,670,7225,451846,4.81,2231,0,0,0,14914
2023-03-23 06:36:00,213572,159182,432463,408593,410,66.2,0,159069,218939,718,79.6,654,6824,435858,5.77,2271,0,0,0,632
2023-03-23 06:38:00,213572,159182,432463,408593,410,66.2,0,159069,218939,718,79.6,654,6824,435858,5.77,2271,0,0,0,632
2023-03-23 06:40:00,212692,173231,436971,462414,474,68.8,0,173235,206151,727,81.0,650,7044,446630,3.71,2323,0,0,0,14759
2023-03-23 06:42:00,212692,173231,436971,462414,474,68.8,0,173235,206151,727,81.0,650,7044,446630,3.71,2323,0,0,0,14759
2023-03-23 06:44:00,212692,173231,436971,462414,474,68.8,0,173235,206151,727,81.0,650,7044,446630,3.71,2323,0,0,0,14759
2023-03-23 06:46:00,208963,153458,417358,410923,441,62.6,0,158532,208507,716,74.4,691,6659,410496,9.10,2259,0,0,0,619
2023-03-23 06:48:00,208963,153458,417358,410923,441,62.6,0,158532,208507,716,74.4,691,6659,410496,9.10,2259,0,0,0,619
2023-03-23 06:50:00,205273,179850,448432,454172,475,69.6,0,175014,201076,714,81.2,636,7007,448550,3.12,2255,0.233,0,0,14887
2023-03-23 06:52:00,205273,179850,448432,454172,475,69.6,0,175014,201076,714,81.2,636,7007,448550,3.12,2255,0.233,0,0,14887
2023-03-23 06:54:00,205273,179850,448432,454172,475,69.6,0,175014,201076,714,81.2,636,7007,448550,3.12,2255,0.233,0,0,14887
2023-03-23 06:56:00,215398,158366,421435,426738,410,66.2,0,158366,219684,681,77.6,660,6778,423061,9.27,2205,0,0,0,600
2023-03-23 06:58:00,215398,158366,421435,426738,410,66.2,0,158366,219684,681,77.6,660,6778,423061,9.27,2205,0,0,0,600
2023-03-23 07:00:00,205172,175319,455323,439168,473,63.4,0,176523,206460,737,79.9,664,7066,459816,4.90,2202,0,0,0,14948
2023-03-23 07:02:00,205172,175319,455323,439168,473,63.4,0,176523,206460,737,79.9,664,7066,459816,4.90,2202,0,0,0,14948
2023-03-23 07:04:00,205172,175319,455323,439168,473,63.4,0,176523,206460,737,79.9,664,7066,459816,4.90,2202,0,0,0,14948
2023-03-23 07:06:00,196644,160018,405827,422610,406,66.4,0,158901,204806,728,77.3,672,6807,391457,4.91,2391,0,0,0,596
2023-03-23 07:08:00,196644,160018,405827,422610,406,66.4,0,158901,204806,728,77.3,672,6807,391457,4.91,2391,0,0,0,596
2023-03-23 07:10:00,214484,179388,454619,454520,489,66.9,0,176282,212804,694,78.8,660,7005,463516,5.11,2252,0,0,0.233,15005
2023-03-23 07:12:00,214484,179388,454619,454520,489,66.9,0,176282,212804,694,78.8,660,7005,463516,5.11,2252,0,0,0.233,15005
2023-03-23 07:14:00,214484,179388,454619,454520,489,66.9,0,176282,212804,694,78.8,660,7005,463516,5.11,2252,0,0,0.233,15005
2023-03-23 07:16:00,205070,140237,420986,397562,410,65.3,0,143024,202812,701,82.2,659,6875,408873,4.02,2158,0,0,0,582
2023-03-23 07:18:00,205070,140237,420986,397562,410,65.3,0,143024,202812,701,82.2,659,6875,408873,4.02,2158,0,0,0,582
2023-03-23 07:20:00,211208,189902,460305,478081,480,66.2,0.233,192459,218497,741,77.3,673,7027,477989,5.21,2248,0,0.233,0,14839
2023-03-23 07:22:00,211208,189902,460305,478081,480,66.2,0.233,192459,218497,741,77.3,673,7027,477989,5.21,2248,0,0.233,0,14839
2023-03-23 07:24:00,211208,189902,460305,478081,480,66.2,0.233,192459,218497,741,77.3,673,7027,477989,5.21,2248,0,0.233,0,14839
2023-03-23 07:26:00,205255,146515,415143,395441,411,66.6,0,144170,206617,695,79.0,673,6652,394894,6,2390,0,0,0,596
2023-03-23 07:28:00,205255,146515,415143,395441,411,66.6,0,144170,206617,695,79.0,673,6652,394894,6,2390,0,0,0,596
2023-03-23 07:30:00,210042,175440,443497,464117,464,66.4,0,175398,203021,730,83.0,649,7056,468807,4.81,2198,0,0,0,14906
2023-03-23 07:32:00,210042,175440,443497,464117,464,66.4,0,175398,203021,730,83.0,649,7056,468807,4.81,2198,0,0,0,14906
2023-03-23 07:34:00,210042,175440,443497,464117,464,66.4,0,175398,203021,730,83.0,649,7056,468807,4.81,2198,0,0,0,14906
2023-03-23 07:36:00,203973,156512,407940,395860,416,67.1,0,156029,204433,711,78.4,664,6596,397501,8.70,2219,0,0,0,585
2023-03-23 07:38:00,203973,156512,407940,395860,416,67.1,0,156029,204433,711,78.4,664,6596,397501,8.70,2219,0,0,0,585
2023-03-23 07:40:00,218865,177072,468759,466809,485,64.4,0,178665,214575,720,75.0,650,6997,476033,8.25,2346,0,0,0,14946
2023-03-23 07:42:00,218865,177072,468759,466809,485,64.4,0,178665,214575,720,75.0,650,6997,476033,8.25,2346,0,0,0,14946
2023-03-23 07:44:00,218865,177072,468759,466809,485,64.4,0,178665,214575,720,75.0,650,6997,476033,8.25,2346,0,0,0,14946
2023-03-23 07:46:00,203140,157837,396088,409180,429,65.8,0,155716,203517,675,75.0,678,6941,392332,5.69,2267,0,0,0,583
2023-03-23 07:48:00,203140,157837,396088,409180,429,65.8,0,155716,203517,675,75.0,678,6941,392332,5.69,2267,0,0,0,583
2023-03-23 07:50:00,205667,177868,465485,462288,468,70.0,0,177917,204229,718,81.3,653,7002,454937,4.18,2235,0.233,0,0,14939
2023-03-23 07:52:00,205667,177868,465485,462288,468,70.0,0,177917,204229,718,81.3,653,7002,454937,4.18,2235,0.233,0,0,14939
2023-03-23 07:54:00,205667,177868,465485,462288,468,70.0,0,177917,204229,718,81.3,653,7002,454937,4.18,2235,0.233,0,0,14939
2023-03-23 07:56:00,205175,156494,407463,393239,402,63.8,0,157183,210501,749,80.1,670,6709,397737,5.48,2279,0,0,0,617
2023-03-23 07:58:00,205175,156494,407463,393239,402,63.8,0,157183,210501,749,80.1,670,6709,397737,5.48,2279,0,0,0,617
2023-03-23 08:00:00,215855,175135,478855,475538,487,64.7,0,175130,210461,691,80.4,669,6822,489500,5.61,2262,0,0,0,14909
2023-03-23 08:02:00,215855,175135,478855,475538,487,64.7,0,175130,210461,691,80.4,669,6822,489500,5.61,2262,0,0,0,14909
2023-03-23 08:04:00,215855,175135,478855,475538,487,64.7,0,175130,210461,691,80.4,669,6822,489500,5.61,2262,0,0,0,14909
2023-03-23 08:06:00,209652,159606,402933,403787,410,67.7,0,159880,207209,737,74.4,649,6895,406773,4.84,2240,0,0,0,615
2023-03-23 08:08:00,209652,159606,402933,403787,410,67.7,0,159880,207209,737,74.4,649,6895,406773,4.84,2240,0,0,0,615
2023-03-23 08:10:00,235120,199760,567660,568619,490,67.2,0,199967,233229,712,79.6,670,7069,553685,4.89,2684,0,0,0,14816
2023-03-23 08:12:00,235120,199760,567660,568619,490,67.2,0,199967,233229,712,79.6,670,7069,553685,4.89,2684,0,0,0,14816
2023-03-23 08:14:00,235120,199760,567660,568619,490,67.2,0,199967,233229,712,79.6,670,7069,553685,4.89,2684,0,0,0,14816
2023-03-23 08:16:00,224146,165772,454281,458587,419,65.4,0,167465,234392,778,76.8,663,6574,474333,3.99,2514,0,0,0.233,576
2023-03-23 08:18:00,224146,165772,454281,458587,419,65.4,0,167465,234392,778,76.8,663,6574,474333,3.99,2514,0,0,0.233,576
2023-03-23 08:20:00,220486,179342,460428,467343,477,63.8,0.233,179812,218210,731,83.3,641,7253,464619,8.63,2206,0,0.233,0,14935
2023-03-23 08:22:00,220486,179342,460428,467343,477,63.8,0.233,179812,218210,731,83.3,641,7253,464619,8.63,2206,0,0.233,0,14935
2023-03-23 08:24:00,220486,179342,460428,467343,477,63.8,0.233,179812,218210,731,83.3,641,7253,464619,8.63,2206,0,0.233,0,14935
2023-03-23 08:26:00,214915,158856,406028,417995,408,67.2,0,155181,198580,781,79.0,659,6484,396637,4.93,2325,0,0,0,599
2023-03-23 08:28:00,214915,158856,406028,417995,408,67.2,0,155181,198580,781,79.0,659,6484,396637,4.93,2325,0,0,0,599
2023-03-23 08:30:00,201557,169611,443985,454862,463,68.6,0,161100,209860,739,75.6,660,7006,418992,9.52,2196,0,0,0,14989
2023-03-23 08:32:00,201557,169611,443985,454862,463,68.6,0,161100,209860,739,75.6,660,7006,418992,9.52,2196,0,0,0,14989
2023-03-23 08:34:00,201557,169611,443985,454862,463,68.6,0,161100,209860,739,75.6,660,7006,418992,9.52,2196,0,0,0,14989
2023-03-23 08:36:00,198806,150919,430409,404361,429,66.2,0,163884,212422,750,79.0,673,6915,432549,4.00,2383,0,0,0,578
2023-03-23 08:38:00,198806,150919,430409,404361,429,66.2,0,163884,212422,750,79.0,673,6915,432549,4.00,2383,0,0,0,578
2023-03-23 08:40:00,218640,159092,455643,459025,417,66.8,0,160945,207713,735,82.4,654,6489,457665,4.67,2192,0,0,0,3720
2023-03-23 08:42:00,218640,159092,455643,459025,417,66.8,0,160945,207713,735,82.4,654,6489,457665,4.67,2192,0,0,0,3720
2023-03-23 08:44:00,218640,159092,455643,459025,417,66.8,0,160945,207713,735,82.4,654,6489,457665,4.67,2192,0,0,0,3720
2023-03-23 08:46:00,212793,176307,414057,410903,483,64.3,0,169845,210154,757,77.3,668,7191,431561,5.06,2274,0,0,0,11735
2023-03-23 08:48:00,212793,176307,414057,410903,483,64.3,0,169845,210154,757,77.3,668,7191,431561,5.06,2274,0,0,0,11735
2023-03-23 08:50:00,203905,155814,401606,421429,428,63.4,0,162909,204363,758,78.2,652,6769,404374,6.35,2232,0,0,0,792
2023-03-23 08:52:00,203905,155814,401606,421429,428,63.4,0,162909,204363,758,78.2,652,6769,404374,6.35,2232,0,0,0,792
2023-03-23 08:54:00,203905,155814,401606,421429,428,63.4,0,162909,204363,758,78.2,652,6769,404374,6.35,2232,0,0,0,792
2023-03-23 08:56:00,200782,173415,482136,438638,453,67.2,0,167617,223493,759,82.4,684,6539,480477,5.05,2352,0.233,0,0,14750
2023-03-23 08:58:00,200782,173415,482136,438638,453,67.2,0,167617,223493,759,82.4,684,6539,480477,5.05,2352,0.233,0,0,14750
2023-03-23 09:00:00,215807,159118,400743,425321,430,66.4,0,159053,205174,727,75.0,670,7010,400076,3.96,2200,0,0,0,631
2023-03-23 09:02:00,215807,159118,400743,425321,430,66.4,0,159053,205174,727,75.0,670,7010,400076,3.96,2200,0,0,0,631
2023-03-23 09:04:00,215807,159118,400743,425321,430,66.4,0,159053,205174,727,75.0,670,7010,400076,3.96,2200,0,0,0,631
2023-03-23 09:06:00,211039,174607,455916,446875,459,69.9,0,174769,207578,754,77.3,663,6939,457744,6.24,2301,0,0,0,14915
2023-03-23 09:08:00,211039,174607,455916,446875,459,69.9,0,174769,207578,754,77.3,663,6939,457744,6.24,2301,0,0,0,14915
2023-03-23 09:10:00,207291,158379,416239,414032,424,62.4,0,158303,204433,754,81.0,660,6464,395571,8,2187,0,0,0,613
2023-03-23 09:12:00,207291,158379,416239,414032,424,62.4,0,158303,204433,754,81.0,660,6464,395571,8,2187,0,0,0,613
2023-03-23 09:14:00,207291,158379,416239,414032,424,62.4,0,158303,204433,754,81.0,660,6464,395571,8,2187,0,0,0,613
2023-03-23 09:16:00,208697,176174,449499,448021,471,69.6,0,176520,207841,751,80.5,668,7006,460042,8.28,2336,0,0,0.233,14911
2023-03-23 09:18:00,208697,176174,449499,448021,471,69.6,0,176520,207841,751,80.5,668,7006,460042,8.28,2336,0,0,0.233,14911
2023-03-23 09:20:00,212367,157994,413502,434194,416,63.8,0.233,157739,212112,772,77.6,636,6389,432054,4.93,2274,0,0.233,0,596
2023-03-23 09:22:00,212367,157994,413502,434194,416,63.8,0.233,157739,212112,772,77.6,636,6389,432054,4.93,2274,0,0.233,0,596
