"Time","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","kubearmor-8v62p","kubearmor-8v7lc","kubearmor-annotation-manager-85857fc8d7-j2v79","kubearmor-host-policy-manager-7b9c9db44-vsgj9","kubearmor-policy-manager-8569dd9d6f-s8wgx","kubearmor-relay-64c6fff875-9cxdt","kubearmor-wcph8","local-path-provisioner-687d6d7765-dblqm","metrics-server-667586758d-9bmlb","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","traefik-64b96ccbcd-64qtj"
2023-03-24 03:28:00,252,171,426,430,3.73,0.913,0,187,260,3.87,1.18,3.27,85.9,438,0.0767,7.65,0.00333,0,0,8.86
2023-03-24 03:30:00,263,150,393,400,3.39,0.950,0.00333,160,259,3.95,1.07,3.11,81.0,430,0.0867,7.17,0,0,0,3.52
2023-03-24 03:32:00,263,150,393,400,3.39,0.950,0.00333,160,259,3.95,1.07,3.11,81.0,430,0.0867,7.17,0,0,0,3.52
2023-03-24 03:34:00,263,150,393,400,3.39,0.950,0.00333,160,259,3.95,1.07,3.11,81.0,430,0.0867,7.17,0,0,0,3.52
2023-03-24 03:36:00,265,195,462,459,3.69,0.940,0,185,263,3.81,1.24,3.35,84.8,420,0.0700,7.63,0,0,0,12.9
2023-03-24 03:38:00,265,195,462,459,3.69,0.940,0,185,263,3.81,1.24,3.35,84.8,420,0.0700,7.63,0,0,0,12.9
2023-03-24 03:40:00,254,143,392,401,3.37,0.933,0,141,260,3.96,1.14,3.22,81.3,411,0.0767,7.12,0,0.00333,0.00333,1.36
2023-03-24 03:42:00,254,143,392,401,3.37,0.933,0,141,260,3.96,1.14,3.22,81.3,411,0.0767,7.12,0,0.00333,0.00333,1.36
2023-03-24 03:44:00,254,143,392,401,3.37,0.933,0,141,260,3.96,1.14,3.22,81.3,411,0.0767,7.12,0,0.00333,0.00333,1.36
2023-03-24 03:46:00,248,197,451,451,3.81,0.897,0,196,257,3.75,1.16,3.19,90.7,440,0.0733,7.30,0,0,0,15.1
2023-03-24 03:48:00,248,197,451,451,3.81,0.897,0,196,257,3.75,1.16,3.19,90.7,440,0.0733,7.30,0,0,0,15.1
2023-03-24 03:50:00,262,154,392,378,3.46,0.983,0,158,261,4.06,1.13,3.25,80.2,409,0.0533,7.45,0,0,0,1.37
2023-03-24 03:52:00,262,154,392,378,3.46,0.983,0,158,261,4.06,1.13,3.25,80.2,409,0.0533,7.45,0,0,0,1.37
2023-03-24 03:54:00,262,154,392,378,3.46,0.983,0,158,261,4.06,1.13,3.25,80.2,409,0.0533,7.45,0,0,0,1.37
2023-03-24 03:56:00,265,194,458,462,3.71,0.907,0,192,257,3.92,1.18,3.33,86.6,447,0.0833,7.55,0,0,0,15.2
2023-03-24 03:58:00,265,194,458,462,3.71,0.907,0,192,257,3.92,1.18,3.33,86.6,447,0.0833,7.55,0,0,0,15.2
2023-03-24 04:00:00,257,154,407,417,3.49,0.940,0,153,260,3.66,1.20,3.14,82.6,397,0.0633,7.66,0,0,0,1.32
2023-03-24 04:02:00,257,154,407,417,3.49,0.940,0,153,260,3.66,1.20,3.14,82.6,397,0.0633,7.66,0,0,0,1.32
2023-03-24 04:04:00,257,154,407,417,3.49,0.940,0,153,260,3.66,1.20,3.14,82.6,397,0.0633,7.66,0,0,0,1.32
2023-03-24 04:06:00,253,194,439,443,3.51,0.933,0,197,256,4.07,1.15,3.24,86.4,446,0.0733,7.22,0,0,0,15.1
2023-03-24 04:08:00,253,194,439,443,3.51,0.933,0,197,256,4.07,1.15,3.24,86.4,446,0.0733,7.22,0,0,0,15.1
2023-03-24 04:10:00,278,172,469,425,3.65,0.940,0,170,273,3.84,1.21,3.33,82.3,468,0.0800,7.51,0,0,0,1.35
2023-03-24 04:12:00,278,172,469,425,3.65,0.940,0,170,273,3.84,1.21,3.33,82.3,468,0.0800,7.51,0,0,0,1.35
2023-03-24 04:14:00,278,172,469,425,3.65,0.940,0,170,273,3.84,1.21,3.33,82.3,468,0.0800,7.51,0,0,0,1.35
2023-03-24 04:16:00,282,207,480,528,3.71,0.933,0,206,285,3.76,1.16,3.11,83.8,455,0.0667,7.95,0,0,0,15.1
2023-03-24 04:18:00,282,207,480,528,3.71,0.933,0,206,285,3.76,1.16,3.11,83.8,455,0.0667,7.95,0,0,0,15.1
2023-03-24 04:20:00,266,151,414,385,3.47,0.927,0,153,262,3.94,1.13,3.28,85.0,434,0.0700,7.24,0,0,0,1.42
2023-03-24 04:22:00,266,151,414,385,3.47,0.927,0,153,262,3.94,1.13,3.28,85.0,434,0.0700,7.24,0,0,0,1.42
2023-03-24 04:24:00,266,151,414,385,3.47,0.927,0,153,262,3.94,1.13,3.28,85.0,434,0.0700,7.24,0,0,0,1.42
2023-03-24 04:26:00,254,155,401,434,3.42,0.920,0,173,262,3.89,1.18,3.30,84.4,413,0.0867,7.66,0.00333,0,0,7.62
2023-03-24 04:28:00,254,155,401,434,3.42,0.920,0,173,262,3.89,1.18,3.30,84.4,413,0.0867,7.66,0.00333,0,0,7.62
2023-03-24 04:30:00,271,185,453,433,3.80,0.967,0.00333,172,270,3.76,1.10,3.28,82.8,446,0.0633,7.45,0,0,0,8.72
2023-03-24 04:32:00,271,185,453,433,3.80,0.967,0.00333,172,270,3.76,1.10,3.28,82.8,446,0.0633,7.45,0,0,0,8.72
2023-03-24 04:34:00,271,185,453,433,3.80,0.967,0.00333,172,270,3.76,1.10,3.28,82.8,446,0.0633,7.45,0,0,0,8.72
2023-03-24 04:36:00,260,151,386,403,3.33,0.917,0,155,250,4.06,1.26,3.25,85.1,378,0.0833,7.42,0,0,0.00333,7.46
2023-03-24 04:38:00,260,151,386,403,3.33,0.917,0,155,250,4.06,1.26,3.25,85.1,378,0.0833,7.42,0,0,0.00333,7.46
2023-03-24 04:40:00,261,204,471,439,3.68,0.973,0,189,262,3.76,1.19,3.13,82.7,476,0.0767,7.30,0,0,0,8.94
2023-03-24 04:42:00,261,204,471,439,3.68,0.973,0,189,262,3.76,1.19,3.13,82.7,476,0.0767,7.30,0,0,0,8.94
2023-03-24 04:44:00,261,204,471,439,3.68,0.973,0,189,262,3.76,1.19,3.13,82.7,476,0.0767,7.30,0,0,0,8.94
2023-03-24 04:46:00,262,152,387,391,3.48,0.900,0,154,255,3.97,1.16,3.37,83.8,380,0.0633,7.82,0,0.00333,0,2.19
2023-03-24 04:48:00,262,152,387,391,3.48,0.900,0,154,255,3.97,1.16,3.37,83.8,380,0.0633,7.82,0,0.00333,0,2.19
2023-03-24 04:50:00,261,197,444,445,3.83,0.933,0,197,263,3.81,1.17,3.19,81.3,454,0.0733,7.12,0,0,0,14.3
2023-03-24 04:52:00,261,197,444,445,3.83,0.933,0,197,263,3.81,1.17,3.19,81.3,454,0.0733,7.12,0,0,0,14.3
2023-03-24 04:54:00,261,197,444,445,3.83,0.933,0,197,263,3.81,1.17,3.19,81.3,454,0.0733,7.12,0,0,0,14.3
2023-03-24 04:56:00,259,149,397,402,3.43,0.927,0,150,271,3.89,1.18,3.26,83.4,402,0.0700,7.65,0,0,0,1.37
2023-03-24 04:58:00,259,149,397,402,3.43,0.927,0,150,271,3.89,1.18,3.26,83.4,402,0.0700,7.65,0,0,0,1.37
2023-03-24 05:00:00,250,195,445,447,3.78,0.920,0,199,253,3.84,1.17,3.25,83.2,444,0.0733,7.34,0,0,0,15.2
2023-03-24 05:02:00,250,195,445,447,3.78,0.920,0,199,253,3.84,1.17,3.25,83.2,444,0.0733,7.34,0,0,0,15.2
2023-03-24 05:04:00,250,195,445,447,3.78,0.920,0,199,253,3.84,1.17,3.25,83.2,444,0.0733,7.34,0,0,0,15.2
2023-03-24 05:06:00,271,153,391,390,3.28,0.947,0,150,258,3.89,1.20,3.26,79.6,393,0.0500,7.44,0,0,0,1.29
2023-03-24 05:08:00,271,153,391,390,3.28,0.947,0,150,258,3.89,1.20,3.26,79.6,393,0.0500,7.44,0,0,0,1.29
2023-03-24 05:10:00,256,356,646,654,4.30,0.927,0,354,266,3.91,1.21,3.19,97.8,647,0.0767,7.55,0,0,0,68.9
2023-03-24 05:12:00,256,356,646,654,4.30,0.927,0,354,266,3.91,1.21,3.19,97.8,647,0.0767,7.55,0,0,0,68.9
2023-03-24 05:14:00,256,356,646,654,4.30,0.927,0,354,266,3.91,1.21,3.19,97.8,647,0.0767,7.55,0,0,0,68.9
2023-03-24 05:16:00,277,139,411,413,3.42,0.967,0,143,267,3.89,1.21,3.14,84.9,401,0.0800,7.27,0,0,0,1.39
2023-03-24 05:18:00,277,139,411,413,3.42,0.967,0,143,267,3.89,1.21,3.14,84.9,401,0.0800,7.27,0,0,0,1.39
2023-03-24 05:20:00,257,203,443,441,3.65,0.900,0,199,251,3.90,1.16,3.32,85.2,457,0.0633,7.64,0,0,0,15.1
2023-03-24 05:22:00,257,203,443,441,3.65,0.900,0,199,251,3.90,1.16,3.32,85.2,457,0.0633,7.64,0,0,0,15.1
2023-03-24 05:24:00,257,203,443,441,3.65,0.900,0,199,251,3.90,1.16,3.32,85.2,457,0.0633,7.64,0,0,0,15.1
2023-03-24 05:26:00,248,148,392,393,3.49,0.957,0.00333,152,266,3.81,1.24,3.30,78.4,392,0.0867,7.38,0,0,0,1.35
2023-03-24 05:28:00,248,148,392,393,3.49,0.957,0.00333,152,266,3.81,1.24,3.30,78.4,392,0.0867,7.38,0,0,0,1.35
2023-03-24 05:30:00,257,197,447,449,3.72,0.957,0,197,251,3.84,1.16,3.10,86.2,432,0.0733,7.52,0.00333,0,0,15.1
2023-03-24 05:32:00,257,197,447,449,3.72,0.957,0,197,251,3.84,1.16,3.10,86.2,432,0.0733,7.52,0.00333,0,0,15.1
2023-03-24 05:34:00,257,197,447,449,3.72,0.957,0,197,251,3.84,1.16,3.10,86.2,432,0.0733,7.52,0.00333,0,0,15.1
2023-03-24 05:36:00,263,147,402,391,3.25,0.920,0,149,265,4.05,1.15,3.19,80.5,396,0.0633,7.43,0,0,0.00333,1.39
2023-03-24 05:38:00,263,147,402,391,3.25,0.920,0,149,265,4.05,1.15,3.19,80.5,396,0.0633,7.43,0,0,0.00333,1.39
2023-03-24 05:40:00,267,196,453,446,3.84,0.930,0,193,259,3.82,1.18,3.25,83.2,454,0.0667,7.52,0,0,0,15.0
2023-03-24 05:42:00,267,196,453,446,3.84,0.930,0,193,259,3.82,1.18,3.25,83.2,454,0.0667,7.52,0,0,0,15.0
2023-03-24 05:44:00,267,196,453,446,3.84,0.930,0,193,259,3.82,1.18,3.25,83.2,454,0.0667,7.52,0,0,0,15.0
2023-03-24 05:46:00,256,153,384,400,3.52,0.933,0,157,263,3.95,1.24,3.36,83.4,390,0.0600,7.41,0,0.00333,0,1.45
2023-03-24 05:48:00,256,153,384,400,3.52,0.933,0,157,263,3.95,1.24,3.36,83.4,390,0.0600,7.41,0,0.00333,0,1.45
2023-03-24 05:50:00,268,196,457,451,3.69,0.947,0,190,261,3.81,1.18,3.24,82.1,470,0.0800,7.19,0,0,0,15.1
2023-03-24 05:52:00,268,196,457,451,3.69,0.947,0,190,261,3.81,1.18,3.24,82.1,470,0.0800,7.19,0,0,0,15.1
2023-03-24 05:54:00,268,196,457,451,3.69,0.947,0,190,261,3.81,1.18,3.24,82.1,470,0.0800,7.19,0,0,0,15.1
2023-03-24 05:56:00,255,144,392,401,3.33,0.923,0,148,252,3.99,1.16,3.22,82.8,380,0.0567,7.46,0,0,0,1.33
2023-03-24 05:58:00,255,144,392,401,3.33,0.923,0,148,252,3.99,1.16,3.22,82.8,380,0.0567,7.46,0,0,0,1.33
2023-03-24 06:00:00,263,194,460,445,3.74,0.940,0,195,266,3.79,1.14,3.17,80.9,461,0.0733,7.44,0,0,0,15.0
2023-03-24 06:02:00,263,194,460,445,3.74,0.940,0,195,266,3.79,1.14,3.17,80.9,461,0.0733,7.44,0,0,0,15.0
2023-03-24 06:04:00,263,194,460,445,3.74,0.940,0,195,266,3.79,1.14,3.17,80.9,461,0.0733,7.44,0,0,0,15.0
2023-03-24 06:06:00,262,152,391,393,3.45,0.947,0,151,267,3.86,1.21,3.39,84.9,379,0.0767,7.71,0,0,0,1.29
2023-03-24 06:08:00,262,152,391,393,3.45,0.947,0,151,267,3.86,1.21,3.39,84.9,379,0.0767,7.71,0,0,0,1.29
2023-03-24 06:10:00,257,198,432,450,3.69,0.940,0,193,254,3.80,1.22,3.10,83.4,465,0.0600,7.35,0,0,0,15.1
2023-03-24 06:12:00,257,198,432,450,3.69,0.940,0,193,254,3.80,1.22,3.10,83.4,465,0.0600,7.35,0,0,0,15.1
2023-03-24 06:14:00,257,198,432,450,3.69,0.940,0,193,254,3.80,1.22,3.10,83.4,465,0.0600,7.35,0,0,0,15.1
2023-03-24 06:16:00,255,149,394,398,3.32,0.943,0,153,257,3.85,1.15,3.32,78.0,380,0.0700,7.42,0,0,0,1.36
2023-03-24 06:18:00,255,149,394,398,3.32,0.943,0,153,257,3.85,1.15,3.32,78.0,380,0.0700,7.42,0,0,0,1.36
2023-03-24 06:20:00,270,193,473,439,3.90,0.933,0,190,262,3.97,1.19,3.23,83.5,456,0.0600,7.19,0,0,0,15.0
2023-03-24 06:22:00,270,193,473,439,3.90,0.933,0,190,262,3.97,1.19,3.23,83.5,456,0.0600,7.19,0,0,0,15.0
2023-03-24 06:24:00,270,193,473,439,3.90,0.933,0,190,262,3.97,1.19,3.23,83.5,456,0.0600,7.19,0,0,0,15.0
2023-03-24 06:26:00,252,153,382,412,3.43,0.947,0.00333,155,256,3.90,1.19,3.31,80.7,382,0.0767,7.78,0,0,0,1.40
2023-03-24 06:28:00,252,153,382,412,3.43,0.947,0.00333,155,256,3.90,1.19,3.31,80.7,382,0.0767,7.78,0,0,0,1.40
2023-03-24 06:30:00,264,153,397,378,3.44,0.923,0,143,264,4.01,1.20,3.24,84.3,391,0.0800,7.09,0,0,0,1.35
2023-03-24 06:32:00,264,153,397,378,3.44,0.923,0,143,264,4.01,1.20,3.24,84.3,391,0.0800,7.09,0,0,0,1.35
2023-03-24 06:34:00,264,153,397,378,3.44,0.923,0,143,264,4.01,1.20,3.24,84.3,391,0.0800,7.09,0,0,0,1.35
2023-03-24 06:36:00,247,143,375,386,3.28,0.900,0,156,262,3.79,1.20,3.23,79.9,404,0.0733,7.67,0,0,0.00333,1.31
2023-03-24 06:38:00,247,143,375,386,3.28,0.900,0,156,262,3.79,1.20,3.23,79.9,404,0.0733,7.67,0,0,0.00333,1.31
2023-03-24 06:40:00,267,152,401,394,3.47,0.953,0,151,259,3.98,1.20,3.17,83.0,376,0.0600,7.58,0.00333,0,0,1.24
2023-03-24 06:42:00,267,152,401,394,3.47,0.953,0,151,259,3.98,1.20,3.17,83.0,376,0.0600,7.58,0.00333,0,0,1.24
2023-03-24 06:44:00,267,152,401,394,3.47,0.953,0,151,259,3.98,1.20,3.17,83.0,376,0.0600,7.58,0.00333,0,0,1.24
2023-03-24 06:46:00,269,154,414,416,3.51,0.937,0,149,254,3.75,1.20,3.26,81.3,417,0.0800,7.28,0,0.00333,0,1.36
2023-03-24 06:48:00,269,154,414,416,3.51,0.937,0,149,254,3.75,1.20,3.26,81.3,417,0.0800,7.28,0,0.00333,0,1.36
2023-03-24 06:50:00,253,153,396,385,3.27,0.943,0,154,265,3.82,1.16,3.37,78.0,394,0.0733,7.75,0,0,0,1.33
2023-03-24 06:52:00,253,153,396,385,3.27,0.943,0,154,265,3.82,1.16,3.37,78.0,394,0.0733,7.75,0,0,0,1.33
2023-03-24 06:54:00,253,153,396,385,3.27,0.943,0,154,265,3.82,1.16,3.37,78.0,394,0.0733,7.75,0,0,0,1.33
2023-03-24 06:56:00,256,151,373,403,3.47,0.933,0,155,258,3.88,1.18,3.26,80.3,399,0.0633,7.40,0,0,0,1.28
2023-03-24 06:58:00,256,151,373,403,3.47,0.933,0,155,258,3.88,1.18,3.26,80.3,399,0.0633,7.40,0,0,0,1.28
2023-03-24 07:00:00,254,152,392,379,3.48,0.940,0,154,257,4.09,1.19,3.15,82.3,376,0.0767,7.39,0,0,0,1.36
2023-03-24 07:02:00,254,152,392,379,3.48,0.940,0,154,257,4.09,1.19,3.15,82.3,376,0.0767,7.39,0,0,0,1.36
2023-03-24 07:04:00,254,152,392,379,3.48,0.940,0,154,257,4.09,1.19,3.15,82.3,376,0.0767,7.39,0,0,0,1.36
2023-03-24 07:06:00,271,153,403,397,3.34,0.937,0,152,263,3.72,1.16,3.17,80.0,413,0.0733,7.22,0,0,0,1.29
2023-03-24 07:08:00,271,153,403,397,3.34,0.937,0,152,263,3.72,1.16,3.17,80.0,413,0.0733,7.22,0,0,0,1.29
2023-03-24 07:10:00,252,145,404,398,3.47,0.933,0,143,262,4.04,1.20,3.39,84.0,392,0.0667,7.75,0,0,0,1.36
2023-03-24 07:12:00,252,145,404,398,3.47,0.933,0,143,262,4.04,1.20,3.39,84.0,392,0.0667,7.75,0,0,0,1.36
2023-03-24 07:14:00,252,145,404,398,3.47,0.933,0,143,262,4.04,1.20,3.39,84.0,392,0.0667,7.75,0,0,0,1.36
2023-03-24 07:16:00,257,150,388,390,3.44,0.953,0,153,254,3.75,1.20,3.25,79.3,389,0.0633,7.45,0,0,0,1.38
2023-03-24 07:18:00,257,150,388,390,3.44,0.953,0,153,254,3.75,1.20,3.25,79.3,389,0.0633,7.45,0,0,0,1.38
2023-03-24 07:20:00,259,153,386,409,3.55,0.933,0.00333,148,249,4.06,1.20,3.18,82.8,400,0.0800,7.53,0,0,0,1.27
2023-03-24 07:22:00,259,153,386,409,3.55,0.933,0.00333,148,249,4.06,1.20,3.18,82.8,400,0.0800,7.53,0,0,0,1.27
2023-03-24 07:24:00,259,153,386,409,3.55,0.933,0.00333,148,249,4.06,1.20,3.18,82.8,400,0.0800,7.53,0,0,0,1.27
2023-03-24 07:26:00,251,150,397,382,3.37,0.937,0,150,258,3.81,1.15,3.29,79.6,390,0.0600,7.38,0,0,0,1.31
2023-03-24 07:28:00,251,150,397,382,3.37,0.937,0,150,258,3.81,1.15,3.29,79.6,390,0.0600,7.38,0,0,0,1.31
2023-03-24 07:30:00,262,150,407,396,3.47,0.940,0,154,269,3.92,1.15,3.12,80.6,397,0.0733,7.60,0,0,0.00333,1.36
2023-03-24 07:32:00,262,150,407,396,3.47,0.940,0,154,269,3.92,1.15,3.12,80.6,397,0.0733,7.60,0,0,0.00333,1.36
2023-03-24 07:34:00,262,150,407,396,3.47,0.940,0,154,269,3.92,1.15,3.12,80.6,397,0.0733,7.60,0,0,0.00333,1.36
2023-03-24 07:36:00,250,151,386,387,3.41,0.933,0,148,251,3.78,1.19,3.39,80.9,395,0.0733,7.70,0,0,0,1.28
2023-03-24 07:38:00,250,151,386,387,3.41,0.933,0,148,251,3.78,1.19,3.39,80.9,395,0.0733,7.70,0,0,0,1.28
2023-03-24 07:40:00,267,153,403,393,3.44,0.933,0,155,258,3.95,1.19,3.22,82.6,397,0.0533,7.16,0,0,0,1.36
2023-03-24 07:42:00,267,153,403,393,3.44,0.933,0,155,258,3.95,1.19,3.22,82.6,397,0.0533,7.16,0,0,0,1.36
2023-03-24 07:44:00,267,153,403,393,3.44,0.933,0,155,258,3.95,1.19,3.22,82.6,397,0.0533,7.16,0,0,0,1.36
2023-03-24 07:46:00,257,147,382,389,3.48,0.943,0,150,252,3.92,1.21,3.14,81.7,388,0.0767,7.73,0.00333,0,0,1.30
2023-03-24 07:48:00,257,147,382,389,3.48,0.943,0,150,252,3.92,1.21,3.14,81.7,388,0.0767,7.73,0.00333,0,0,1.30
2023-03-24 07:50:00,250,153,406,394,3.38,0.930,0,148,259,3.79,1.14,3.27,78.3,393,0.0767,7.05,0,0.00333,0,1.28
2023-03-24 07:52:00,250,153,406,394,3.38,0.930,0,148,259,3.79,1.14,3.27,78.3,393,0.0767,7.05,0,0.00333,0,1.28
2023-03-24 07:54:00,250,153,406,394,3.38,0.930,0,148,259,3.79,1.14,3.27,78.3,393,0.0767,7.05,0,0.00333,0,1.28
2023-03-24 07:56:00,263,148,376,402,3.34,0.907,0,155,248,3.84,1.23,3.17,85.0,401,0.0700,7.79,0,0,0,1.33
2023-03-24 07:58:00,263,148,376,402,3.34,0.907,0,155,248,3.84,1.23,3.17,85.0,401,0.0700,7.79,0,0,0,1.33
2023-03-24 08:00:00,257,200,456,463,3.88,0.980,0,194,275,4.03,1.23,3.31,83.1,451,0.0700,7.28,0,0,0,15.2
2023-03-24 08:02:00,257,200,456,463,3.88,0.980,0,194,275,4.03,1.23,3.31,83.1,451,0.0700,7.28,0,0,0,15.2
2023-03-24 08:04:00,257,200,456,463,3.88,0.980,0,194,275,4.03,1.23,3.31,83.1,451,0.0700,7.28,0,0,0,15.2
2023-03-24 08:06:00,261,149,398,395,3.28,0.880,0,147,249,3.84,1.13,3.28,79.8,388,0.0867,7.59,0,0,0,1.36
2023-03-24 08:08:00,261,149,398,395,3.28,0.880,0,147,249,3.84,1.13,3.28,79.8,388,0.0867,7.59,0,0,0,1.36
2023-03-24 08:10:00,251,198,459,433,3.82,0.953,0,198,260,3.88,1.20,3.14,88.9,443,0.0633,7.19,0,0,0,15.1
2023-03-24 08:12:00,251,198,459,433,3.82,0.953,0,198,260,3.88,1.20,3.14,88.9,443,0.0633,7.19,0,0,0,15.1
2023-03-24 08:14:00,251,198,459,433,3.82,0.953,0,198,260,3.88,1.20,3.14,88.9,443,0.0633,7.19,0,0,0,15.1
2023-03-24 08:16:00,261,149,380,414,3.29,0.933,0,154,249,3.88,1.20,3.40,78.5,412,0.0733,7.49,0,0,0,1.37
2023-03-24 08:18:00,261,149,380,414,3.29,0.933,0,154,249,3.88,1.20,3.40,78.5,412,0.0733,7.49,0,0,0,1.37
2023-03-24 08:20:00,250,191,474,446,3.92,0.960,0.00333,190,263,3.90,1.15,3.24,86.7,457,0.0700,7.43,0,0,0,15.0
2023-03-24 08:22:00,250,191,474,446,3.92,0.960,0.00333,190,263,3.90,1.15,3.24,86.7,457,0.0700,7.43,0,0,0,15.0
2023-03-24 08:24:00,250,191,474,446,3.92,0.960,0.00333,190,263,3.90,1.15,3.24,86.7,457,0.0700,7.43,0,0,0,15.0
2023-03-24 08:26:00,268,155,378,383,3.37,0.923,0,154,263,3.74,1.17,3.25,82.6,373,0.0600,7.38,0,0,0,1.28
2023-03-24 08:28:00,268,155,378,383,3.37,0.923,0,154,263,3.74,1.17,3.25,82.6,373,0.0600,7.38,0,0,0,1.28
2023-03-24 08:30:00,246,178,437,448,3.75,0.897,0,175,246,3.96,1.19,3.19,84.0,448,0.0900,7.51,0,0,0,11.6
2023-03-24 08:32:00,246,178,437,448,3.75,0.897,0,175,246,3.96,1.19,3.19,84.0,448,0.0900,7.51,0,0,0,11.6
2023-03-24 08:34:00,246,178,437,448,3.75,0.897,0,175,246,3.96,1.19,3.19,84.0,448,0.0900,7.51,0,0,0,11.6
2023-03-24 08:36:00,258,166,410,408,3.30,0.950,0,170,257,3.79,1.17,3.28,79.4,409,0.0667,7.40,0,0,0.00333,4.78
2023-03-24 08:38:00,258,166,410,408,3.30,0.950,0,170,257,3.79,1.17,3.28,79.4,409,0.0667,7.40,0,0,0.00333,4.78
2023-03-24 08:40:00,253,180,400,409,3.45,0.940,0,173,258,3.90,1.22,3.24,84.4,396,0.0733,7.32,0.00333,0,0,9.36
2023-03-24 08:42:00,253,180,400,409,3.45,0.940,0,173,258,3.90,1.22,3.24,84.4,396,0.0733,7.32,0.00333,0,0,9.36
2023-03-24 08:44:00,253,180,400,409,3.45,0.940,0,173,258,3.90,1.22,3.24,84.4,396,0.0733,7.32,0.00333,0,0,9.36
2023-03-24 08:46:00,261,171,441,449,3.86,0.940,0,175,273,3.93,1.23,3.28,81.4,458,0.0867,7.49,0,0,0,7.10
2023-03-24 08:48:00,261,171,441,449,3.86,0.940,0,175,273,3.93,1.23,3.28,81.4,458,0.0867,7.49,0,0,0,7.10
2023-03-24 08:50:00,259,158,416,400,3.39,0.947,0,154,249,3.88,1.19,3.23,83.6,388,0.0700,7.22,0,0.00333,0,5.05
2023-03-24 08:52:00,259,158,416,400,3.39,0.947,0,154,249,3.88,1.19,3.23,83.6,388,0.0700,7.22,0,0.00333,0,5.05
2023-03-24 08:54:00,259,158,416,400,3.39,0.947,0,154,249,3.88,1.19,3.23,83.6,388,0.0700,7.22,0,0.00333,0,5.05
2023-03-24 08:56:00,266,188,437,432,3.74,0.907,0,193,256,3.74,1.26,3.24,83.0,444,0.0733,7.67,0,0,0,11.5
2023-03-24 08:58:00,266,188,437,432,3.74,0.907,0,193,256,3.74,1.26,3.24,83.0,444,0.0733,7.67,0,0,0,11.5
2023-03-24 09:00:00,246,149,389,392,3.47,0.980,0,148,248,4.01,1.17,3.18,81.1,407,0.0700,7.27,0,0,0,1.34

