"Time","0(172.16.66.34:10250)","0(172.16.66.34:6443)","200(172.16.66.34:10250)","200(172.16.66.34:6443)","201(172.16.66.34:10250)","201(172.16.66.34:6443)","403(172.16.66.34:10250)","403(172.16.66.34:6443)","404(172.16.66.34:10250)","404(172.16.66.34:6443)","409(172.16.66.34:10250)","409(172.16.66.34:6443)","422(172.16.66.34:10250)","422(172.16.66.34:6443)","500(172.16.66.34:10250)","500(172.16.66.34:6443)"
2023-03-11 09:26:00,0,0,19.7,19.9,0.372,0.383,0,0,0,0,0,0,0,0,0,0
2023-03-11 09:28:00,0,0,20.1,19.9,0.372,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 09:30:00,0,0,20.1,20.0,0.333,0.367,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 09:32:00,0,0,19.7,19.7,0.378,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 09:34:00,0,0,20.0,19.9,0.322,0.317,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 09:36:00,0,0,19.5,19.7,0.344,0.367,0,0,0,0,0,0,0,0,0,0
2023-03-11 09:38:00,0,0,20.0,19.9,0.372,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 09:40:00,0,0,20.0,19.8,0.322,0.311,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 09:42:00,0,0,19.6,19.5,0.389,0.383,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 09:44:00,0,0,20.0,20.2,0.356,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 09:46:00,0,0,20.0,19.9,0.361,0.367,0,0,0,0,0,0,0,0,0,0
2023-03-11 09:48:00,0,0,19.5,19.6,0.428,0.417,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 09:50:00,0,0,20.0,19.9,0.356,0.344,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 09:52:00,0,0,19.9,19.9,0.389,0.444,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 09:54:00,0,0,19.8,20.0,0.417,0.417,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 09:56:00,0,0,19.8,19.6,0.372,0.433,0,0,0,0,0,0,0,0,0,0
2023-03-11 09:58:00,0,0,19.8,20.0,0.483,0.489,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:00:00,0,0,20.2,20.1,0.433,0.422,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 10:02:00,0,0,19.6,19.4,0.539,0.583,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 10:04:00,0,0,19.6,19.7,0.544,0.483,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:06:00,0,0,19.6,19.9,0.344,0.339,0,0,0,0,0,0,0,0,0,0
2023-03-11 10:08:00,0,0,19.8,19.9,0.378,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:10:00,0,0,20.0,20.0,0.367,0.350,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 10:12:00,0,0,19.7,19.7,0.361,0.356,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 10:14:00,0,0,19.6,19.7,0.367,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:16:00,0,0,20.1,20.2,0.344,0.356,0,0,0,0,0,0,0,0,0,0
2023-03-11 10:18:00,0,0,19.9,19.5,0.339,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:20:00,0,0,19.6,19.7,0.333,0.339,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 10:22:00,0,0,19.6,19.8,0.328,0.333,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 10:24:00,0,0,19.8,19.9,0.367,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:26:00,0,0,19.7,19.8,0.372,0.327,0,0,0,0,0,0,0,0,0,0
2023-03-11 10:28:00,0,0,19.9,19.9,0.383,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:30:00,0,0,19.8,20.0,0.394,0.378,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 10:32:00,0,0,19.8,19.7,0.344,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 10:34:00,0,0,19.5,19.8,0.367,0.389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:36:00,0,0,19.9,19.9,0.372,0.389,0,0,0,0,0,0,0,0,0,0
2023-03-11 10:38:00,0,0,20.0,19.9,0.378,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:40:00,0,0,19.9,19.9,0.372,0.361,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 10:42:00,0,0,19.6,19.8,0.400,0.389,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 10:44:00,0,0,20.0,20.0,0.406,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:46:00,0,0,19.7,19.7,0.472,0.467,0,0,0,0,0,0,0,0,0,0
2023-03-11 10:48:00,0,0,20.0,19.9,0.439,0.428,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:50:00,0,0,19.6,19.6,0.471,0.561,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 10:52:00,0,0,19.5,19.7,0.572,0.539,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 10:54:00,0,0,19.9,20.0,0.394,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 10:56:00,0,0,20.0,19.8,0.356,0.361,0,0,0,0,0,0,0,0,0,0
2023-03-11 10:58:00,0,0,20.2,20.1,0.350,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:00:00,0,0,19.9,19.8,0.361,0.372,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 11:02:00,0,0,19.8,19.9,0.356,0.356,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 11:04:00,0,0,19.9,19.9,0.344,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:06:00,0,0,19.7,19.9,0.372,0.344,0,0,0,0,0,0,0,0,0,0
2023-03-11 11:08:00,0,0,20.2,20.2,0.356,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:10:00,0,0,19.8,19.7,0.328,0.344,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 11:12:00,0,0,19.8,19.9,0.361,0.367,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 11:14:00,0,0,20.0,19.7,0.344,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:16:00,0,0,19.6,19.9,0.344,0.372,0,0,0,0,0,0,0,0,0,0
2023-03-11 11:18:00,0,0,20.2,20.3,0.356,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:20:00,0,0,19.9,19.7,0.350,0.361,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 11:22:00,0,0,19.6,19.8,0.372,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 11:24:00,0,0,20.0,19.8,0.361,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:26:00,0,0,19.7,19.8,0.411,0.394,0,0,0,0,0,0,0,0,0,0
2023-03-11 11:28:00,0,0,20.2,20.1,0.411,0.394,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:30:00,0,0,20.0,19.9,0.417,0.433,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 11:32:00,0,0,19.7,19.7,0.428,0.433,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 11:34:00,0,0,20.1,20.0,0.422,0.450,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:36:00,0,0,19.6,19.6,0.417,0.439,0,0,0,0,0,0,0,0,0,0
2023-03-11 11:38:00,0,0,19.8,20.0,0.439,0.483,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:40:00,0,0,19.9,19.7,0.556,0.550,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 11:42:00,0,0,19.9,19.9,0.461,0.417,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 11:44:00,0,0,20.1,19.9,0.378,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:46:00,0,0,19.5,19.4,0.383,0.361,0,0,0,0,0,0,0,0,0,0
2023-03-11 11:48:00,0,0,19.9,19.9,0.361,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:50:00,0,0,19.9,19.8,0.367,0.372,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 11:52:00,0,0,19.8,20.0,0.361,0.378,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 11:54:00,0,0,19.9,19.9,0.339,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 11:56:00,0,0,19.7,19.8,0.356,0.350,0,0,0,0,0,0,0,0,0,0
2023-03-11 11:58:00,0,0,19.9,19.9,0.350,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:00:00,0,0,20.0,19.7,0.361,0.350,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 12:02:00,0,0,19.7,19.6,0.344,0.361,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 12:04:00,0,0,20.1,20.0,0.344,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:06:00,0,0,19.7,19.7,0.372,0.361,0,0,0,0,0,0,0,0,0,0
2023-03-11 12:08:00,0,0,20.2,20.1,0.372,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:10:00,0,0,20.0,19.7,0.356,0.383,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 12:12:00,0,0,19.6,19.9,0.361,0.361,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 12:14:00,0,0,20.2,20.3,0.378,0.389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:16:00,0,0,19.7,19.5,0.411,0.389,0,0,0,0,0,0,0,0,0,0
2023-03-11 12:18:00,0,0,19.8,19.8,0.389,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:20:00,0,0,19.9,19.7,0.400,0.389,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 12:22:00,0,0,19.6,20.0,0.439,0.394,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 12:24:00,0,0,20.1,20.0,0.422,0.400,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:26:00,0,0,19.5,19.4,0.456,0.461,0,0,0,0,0,0,0,0,0,0
2023-03-11 12:28:00,0,0,20.2,20.3,0.533,0.561,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:30:00,0,0,20.2,20.1,0.506,0.483,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 12:32:00,0,0,19.4,19.6,0.372,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 12:34:00,0,0,19.9,19.9,0.361,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:36:00,0,0,19.3,19.4,0.356,0.367,0,0,0,0,0,0,0,0,0,0
2023-03-11 12:38:00,0,0,19.8,20.0,0.356,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:40:00,0,0,19.9,19.8,0.333,0.328,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 12:42:00,0,0,19.7,19.7,0.367,0.356,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 12:44:00,0,0,20.1,20.0,0.361,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:46:00,0,0,19.5,19.5,0.339,0.350,0,0,0,0,0,0,0,0,0,0
2023-03-11 12:48:00,0,0,19.8,20.0,0.361,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:50:00,0,0,19.9,19.9,0.339,0.333,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 12:52:00,0,0,19.7,19.7,0.356,0.356,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 12:54:00,0,0,19.9,19.8,0.350,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 12:56:00,0,0,19.5,19.4,0.339,0.339,0,0,0,0,0,0,0,0,0,0
2023-03-11 12:58:00,0,0,19.8,20.1,0.378,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:00:00,0,0,20.3,20.1,0.367,0.356,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 13:02:00,0,0,19.6,19.7,0.383,0.400,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 13:04:00,0,0,20.0,20.0,0.411,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:06:00,0,0,19.5,19.4,0.378,0.389,0,0,0,0,0,0,0,0,0,0
2023-03-11 13:08:00,0,0,19.6,19.8,0.400,0.405,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:10:00,0,0,20.3,20.2,0.439,0.422,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 13:12:00,0,0,19.6,19.4,0.456,0.472,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 13:14:00,0,0,19.9,19.9,0.450,0.428,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:16:00,0,0,19.9,19.9,0.489,0.500,0,0,0,0,0,0,0,0,0,0
2023-03-11 13:18:00,0,0,20.0,19.9,0.528,0.533,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:20:00,0,0,19.6,19.6,0.400,0.394,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 13:22:00,0,0,19.5,19.7,0.339,0.333,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 13:24:00,0,0,20.2,20.1,0.339,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:26:00,0,0,19.8,19.7,0.361,0.350,0,0,0,0,0,0,0,0,0,0
2023-03-11 13:28:00,0,0,19.8,19.9,0.367,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:30:00,0,0,20.1,20.0,0.383,0.361,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 13:32:00,0,0,19.9,19.8,0.367,0.356,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 13:34:00,0,0,20.1,20.1,0.356,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:36:00,0,0,19.7,19.6,0.372,0.378,0,0,0,0,0,0,0,0,0,0
2023-03-11 13:38:00,0,0,19.6,19.7,0.333,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:40:00,0,0,20.1,19.8,0.333,0.344,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 13:42:00,0,0,19.9,19.7,0.356,0.344,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 13:44:00,0,0,19.9,20.1,0.356,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:46:00,0,0,19.7,19.8,0.372,0.356,0,0,0,0,0,0,0,0,0,0
2023-03-11 13:48:00,0,0,19.9,19.9,0.378,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:50:00,0,0,20.0,19.9,0.361,0.372,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 13:52:00,0,0,19.7,19.9,0.411,0.406,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 13:54:00,0,0,20.0,20.0,0.383,0.394,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 13:56:00,0,0,19.7,19.6,0.411,0.444,0,0,0,0,0,0,0,0,0,0
2023-03-11 13:58:00,0,0,19.8,19.9,0.406,0.422,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:00:00,0,0,20.1,20.0,0.444,0.456,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 14:02:00,0,0,19.7,19.7,0.417,0.433,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 14:04:00,0,0,19.7,19.7,0.450,0.472,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:06:00,0,0,19.7,19.8,0.517,0.533,0,0,0,0,0,0,0,0,0,0
2023-03-11 14:08:00,0,0,19.8,19.7,0.444,0.417,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:10:00,0,0,19.8,19.8,0.372,0.339,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 14:12:00,0,0,19.7,19.7,0.383,0.345,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 14:14:00,0,0,19.8,19.9,0.361,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:16:00,0,0,19.6,19.8,0.350,0.344,0,0,0,0,0,0,0,0,0,0
2023-03-11 14:18:00,0,0,19.9,19.8,0.350,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:20:00,0,0,19.9,20.0,0.350,0.356,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 14:22:00,0,0,19.9,19.9,0.344,0.361,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 14:24:00,0,0,19.5,19.6,0.350,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:26:00,0,0,19.6,19.8,0.356,0.333,0,0,0,0,0,0,0,0,0,0
2023-03-11 14:28:00,0,0,20.2,20.0,0.344,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:30:00,0,0,19.7,19.9,0.356,0.350,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 14:32:00,0,0,19.8,19.9,0.350,0.339,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 14:34:00,0,0,19.9,19.8,0.372,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:36:00,0,0,19.7,19.6,0.378,0.378,0,0,0,0,0,0,0,0,0,0
2023-03-11 14:38:00,0,0,19.8,19.9,0.356,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:40:00,0,0,20.0,19.9,0.389,0.411,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 14:42:00,0,0,19.8,19.9,0.383,0.367,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 14:44:00,0,0,19.8,19.5,0.367,0.394,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:46:00,0,0,19.7,19.7,0.422,0.411,0,0,0,0,0,0,0,0,0,0
2023-03-11 14:48:00,0,0,20.1,20.0,0.422,0.417,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:50:00,0,0,20.0,19.9,0.450,0.439,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 14:52:00,0,0,19.8,19.9,0.456,0.467,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 14:54:00,0,0,19.8,19.7,0.483,0.517,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 14:56:00,0,0,19.4,19.6,0.506,0.467,0,0,0,0,0,0,0,0,0,0
2023-03-11 14:58:00,0,0,20.0,20.1,0.367,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:00:00,0,0,20.0,19.9,0.350,0.372,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 15:02:00,0,0,19.8,19.8,0.372,0.361,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 15:04:00,0,0,20.0,19.8,0.322,0.317,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:06:00,0,0,19.6,19.5,0.361,0.372,0,0,0,0,0,0,0,0,0,0
2023-03-11 15:08:00,0,0,19.9,20.1,0.350,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:10:00,0,0,20.1,19.9,0.344,0.339,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 15:12:00,0,0,19.8,19.7,0.390,0.372,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 15:14:00,0,0,19.6,19.5,0.339,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:16:00,0,0,19.6,19.8,0.367,0.389,0,0,0,0,0,0,0,0,0,0
2023-03-11 15:18:00,0,0,20.2,20.1,0.367,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:20:00,0,0,19.8,19.7,0.306,0.356,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 15:22:00,0,0,19.8,19.8,0.383,0.383,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 15:24:00,0,0,19.9,19.7,0.339,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:26:00,0,0,19.6,19.8,0.328,0.344,0,0,0,0,0,0,0,0,0,0
2023-03-11 15:28:00,0,0,20.4,20.3,0.389,0.400,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:30:00,0,0,19.9,19.7,0.378,0.356,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 15:32:00,0,0,19.8,19.8,0.394,0.400,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 15:34:00,0,0,20.1,19.9,0.406,0.394,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:36:00,0,0,19.6,19.5,0.400,0.417,0,0,0,0,0,0,0,0,0,0
2023-03-11 15:38:00,0,0,19.8,19.9,0.489,0.444,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:40:00,0,0,19.9,19.8,0.417,0.400,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 15:42:00,0,0,19.8,19.8,0.483,0.539,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 15:44:00,0,0,19.9,19.7,0.533,0.517,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:46:00,0,0,19.6,19.8,0.378,0.378,0,0,0,0,0,0,0,0,0,0
2023-03-11 15:48:00,0,0,19.9,20.1,0.372,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:50:00,0,0,20.0,19.8,0.339,0.306,0,0,0.0111,0,0,0,0,0,0,0
2023-03-11 15:52:00,0,0,19.6,19.7,0.339,0.356,0,0,0,0.0111,0,0,0,0,0,0
2023-03-11 15:54:00,0,0,20.0,20.0,0.378,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 15:56:00,0,0,19.6,19.8,0.339,0.317,0,0,0,0,0,0,0,0,0,0
