"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-13 12:00:00,0.906,0.000708,0,0,0.00338,0.00100,0.00700,0.0793
2023-03-13 12:02:00,0.909,0.000792,0,0,0.001000,0.000750,0.00687,0.0768
2023-03-13 12:04:00,0.903,0.000958,0,0,0.00125,0.000792,0.00721,0.0820
2023-03-13 12:06:00,0.905,0.000750,0,0,0.00108,0.000750,0.00754,0.0798
2023-03-13 12:08:00,0.973,0.000750,0,0,0.000792,0.000500,0.00642,0.0136
2023-03-13 12:10:00,0.903,0.000750,0,0,0.00117,0.000792,0.00688,0.0823
2023-03-13 12:12:00,0.919,0.000667,0,0,0.00104,0.000750,0.00746,0.0655
2023-03-13 12:14:00,0.905,0.000792,0,0,0.00129,0.00108,0.00688,0.0810
2023-03-13 12:16:00,0.904,0.000708,0,0,0.00146,0.000792,0.00779,0.0801
2023-03-13 12:18:00,0.940,0.000750,0,0,0.00117,0.000750,0.00612,0.0464
2023-03-13 12:20:00,0.906,0.000792,0,0,0.00275,0.000708,0.00742,0.0785
2023-03-13 12:22:00,0.938,0.000708,0,0,0.00196,0.00133,0.0105,0.0407
2023-03-13 12:24:00,0.902,0.000583,0,0,0.00313,0.00108,0.00754,0.0825
2023-03-13 12:26:00,0.901,0.000750,0,0,0.00283,0.00108,0.00725,0.0835
2023-03-13 12:28:00,0.917,0.000667,0,0,0.00242,0.000792,0.00696,0.0684
2023-03-13 12:30:00,0.906,0.000750,0,0,0.00350,0.000792,0.00717,0.0791
2023-03-13 12:32:00,0.970,0.000708,0,0,0.000917,0.000583,0.00642,0.0143
2023-03-13 12:34:00,0.907,0.000583,0,0,0.00279,0.000917,0.00688,0.0777
2023-03-13 12:36:00,0.904,0.000708,0,0,0.00292,0.000792,0.00754,0.0798
2023-03-13 12:38:00,0.906,0.000667,0,0,0.00121,0.000917,0.00680,0.0789
2023-03-13 12:40:00,0.907,0.000708,0,0,0.00283,0.000708,0.00725,0.0786
2023-03-13 12:42:00,0.961,0.000792,0,0,0.00125,0.000458,0.00592,0.0241
2023-03-13 12:44:00,0.907,0.000792,0,0,0.00325,0.001000,0.00721,0.0782
2023-03-13 12:46:00,0.924,0.000667,0,0,0.00258,0.000958,0.00938,0.0579
2023-03-13 12:48:00,0.904,0.000583,0,0,0.00287,0.000833,0.00708,0.0812
2023-03-13 12:50:00,0.906,0.000667,0,0,0.00117,0.000875,0.00650,0.0800
2023-03-13 12:52:00,0.936,0.000750,0,0,0.00112,0.000792,0.00642,0.0504
2023-03-13 12:54:00,0.906,0.000708,0,0,0.00142,0.000750,0.00679,0.0793
2023-03-13 12:56:00,0.951,0.000708,0,0,0.00171,0.000500,0.00779,0.0337
2023-03-13 12:58:00,0.903,0.000708,0,0,0.00296,0.00129,0.00800,0.0809
2023-03-13 13:00:00,0.907,0.000667,0,0,0.00287,0.000625,0.00696,0.0780
2023-03-13 13:02:00,0.914,0.000750,0,0,0.00271,0.000667,0.00696,0.0707
2023-03-13 13:04:00,0.907,0.000750,0,0,0.00283,0.000833,0.00679,0.0775
2023-03-13 13:06:00,0.969,0.000708,0,0,0.00112,0.000833,0.00788,0.0149
2023-03-13 13:08:00,0.906,0.000833,0,0,0.00375,0.000917,0.00700,0.0783
2023-03-13 13:10:00,0.910,0.000875,0,0,0.00304,0.000750,0.00704,0.0750
2023-03-13 13:12:00,0.904,0.000708,0,0,0.00150,0.000583,0.00696,0.0818
