,Time,Type,Response,Code
0,2023-03-05 02:11:06.459843,Public,0.016503,200
0,2023-03-05 02:11:06.577030,Public,0.014662,200
0,2023-03-05 02:11:06.696000,Public,0.016567,200
0,2023-03-05 02:11:06.814788,Public,0.016291,200
0,2023-03-05 02:11:06.933356,Public,0.016227,200
0,2023-03-05 02:11:07.051928,Public,0.01595,200
0,2023-03-05 02:11:07.170626,Public,0.016368,200
0,2023-03-05 02:11:07.288618,Public,0.015532,200
0,2023-03-05 02:11:07.405950,Public,0.014984,200
0,2023-03-05 02:11:07.524101,Public,0.015769,200
0,2023-03-05 02:11:07.643351,Public,0.016722,200
0,2023-03-05 02:11:07.761693,Public,0.015924,200
0,2023-03-05 02:11:07.879733,Public,0.015704,200
0,2023-03-05 02:11:07.998301,Public,0.016147,200
0,2023-03-05 02:11:08.116518,Public,0.015919,200
0,2023-03-05 02:11:08.233956,Public,0.015147,200
0,2023-03-05 02:11:08.352960,Public,0.016667,200
0,2023-03-05 02:11:08.471053,Public,0.015594,200
0,2023-03-05 02:11:08.588565,Public,0.015169,200
0,2023-03-05 02:11:08.708042,Public,0.017115,200
0,2023-03-05 02:11:08.826416,Public,0.016002,200
0,2023-03-05 02:11:08.945184,Public,0.016464,200
0,2023-03-05 02:11:09.061525,Public,0.014075,200
0,2023-03-05 02:11:09.180055,Public,0.016012,200
0,2023-03-05 02:11:09.299276,Public,0.016885,200
0,2023-03-05 02:11:09.416635,Public,0.015012,200
0,2023-03-05 02:11:09.535989,Public,0.017015,200
0,2023-03-05 02:11:09.654842,Public,0.016523,200
0,2023-03-05 02:11:09.773722,Public,0.015788,200
0,2023-03-05 02:11:09.891539,Public,0.015296,200
0,2023-03-05 02:11:10.009797,Public,0.015905,200
0,2023-03-05 02:11:10.128707,Public,0.016539,200
0,2023-03-05 02:11:10.246392,Public,0.01532,200
0,2023-03-05 02:11:10.364922,Public,0.016079,200
0,2023-03-05 02:11:10.483803,Public,0.01652,200
0,2023-03-05 02:11:10.603418,Public,0.017069,200
0,2023-03-05 02:11:10.723598,Public,0.017489,200
0,2023-03-05 02:11:10.841040,Public,0.015079,200
0,2023-03-05 02:11:10.960331,Public,0.016929,200
0,2023-03-05 02:11:11.079356,Public,0.016693,200
0,2023-03-05 02:11:11.198839,Public,0.016985,200
0,2023-03-05 02:11:11.316030,Public,0.014902,200
0,2023-03-05 02:11:11.434325,Public,0.015923,200
0,2023-03-05 02:11:11.553545,Public,0.016703,200
0,2023-03-05 02:11:11.672980,Public,0.016999,200
0,2023-03-05 02:11:11.790036,Public,0.01474,200
0,2023-03-05 02:11:11.911525,Public,0.019131,200
0,2023-03-05 02:11:12.029577,Public,0.015711,200
0,2023-03-05 02:11:12.148311,Public,0.016443,200
0,2023-03-05 02:11:12.267514,Public,0.016885,200
0,2023-03-05 02:11:12.384485,Public,0.014663,200
0,2023-03-05 02:11:12.502941,Public,0.016071,200
0,2023-03-05 02:11:12.622427,Public,0.016896,200
0,2023-03-05 02:11:12.741352,Public,0.01641,200
0,2023-03-05 02:11:12.858835,Public,0.015151,200
0,2023-03-05 02:11:12.977346,Public,0.016148,200
0,2023-03-05 02:11:13.096412,Public,0.016446,200
0,2023-03-05 02:11:13.214741,Public,0.016015,200
0,2023-03-05 02:11:13.332982,Public,0.015919,200
0,2023-03-05 02:11:13.452054,Public,0.016674,200
0,2023-03-05 02:11:13.571178,Public,0.016419,200
0,2023-03-05 02:11:13.690994,Public,0.017495,200
0,2023-03-05 02:11:13.807108,Public,0.013803,200
0,2023-03-05 02:11:13.926446,Public,0.016999,200
0,2023-03-05 02:11:14.045804,Public,0.01693,200
0,2023-03-05 02:11:14.164635,Public,0.016521,200
0,2023-03-05 02:11:14.282033,Public,0.015087,200
0,2023-03-05 02:11:14.401582,Public,0.017224,200
0,2023-03-05 02:11:14.520539,Public,0.016528,200
0,2023-03-05 02:11:14.639270,Public,0.016436,200
0,2023-03-05 02:11:14.756072,Public,0.014475,200
0,2023-03-05 02:11:14.875598,Public,0.017155,200
0,2023-03-05 02:11:14.994925,Public,0.016846,200
0,2023-03-05 02:11:15.114083,Public,0.016681,200
0,2023-03-05 02:11:15.231147,Public,0.014677,200
0,2023-03-05 02:11:15.350740,Public,0.017142,200
0,2023-03-05 02:11:15.469810,Public,0.016451,200
0,2023-03-05 02:11:15.589193,Public,0.017053,200
0,2023-03-05 02:11:15.706615,Public,0.015126,200
0,2023-03-05 02:11:15.824685,Public,0.015783,200
0,2023-03-05 02:11:15.943127,Public,0.016129,200
0,2023-03-05 02:11:16.061484,Public,0.016009,200
0,2023-03-05 02:11:16.179445,Public,0.015636,200
0,2023-03-05 02:11:16.298290,Public,0.016527,200
0,2023-03-05 02:11:16.418224,Public,0.017469,200
0,2023-03-05 02:11:16.537308,Public,0.01675,200
