,Time,Type,Response,Code
0,2023-03-05 05:13:03.238566,Public,0.018174,200
0,2023-03-05 05:13:03.357756,Public,0.01658,200
0,2023-03-05 05:13:03.475134,Public,0.015004,200
0,2023-03-05 05:13:03.594214,Public,0.016676,200
0,2023-03-05 05:13:03.713634,Public,0.017093,200
0,2023-03-05 05:13:03.833094,Public,0.017033,200
0,2023-03-05 05:13:03.950474,Public,0.015111,200
0,2023-03-05 05:13:04.068690,Public,0.015913,200
0,2023-03-05 05:13:04.187723,Public,0.016483,200
0,2023-03-05 05:13:04.306305,Public,0.016292,200
0,2023-03-05 05:13:04.424231,Public,0.015544,200
0,2023-03-05 05:13:04.543558,Public,0.016925,200
0,2023-03-05 05:13:04.663018,Public,0.016945,200
0,2023-03-05 05:13:04.782172,Public,0.016717,200
0,2023-03-05 05:13:04.899418,Public,0.014882,200
0,2023-03-05 05:13:05.018664,Public,0.016836,200
0,2023-03-05 05:13:05.137652,Public,0.016653,200
0,2023-03-05 05:13:05.257233,Public,0.017052,200
0,2023-03-05 05:13:05.374469,Public,0.014933,200
0,2023-03-05 05:13:05.492653,Public,0.015887,200
0,2023-03-05 05:13:05.612056,Public,0.016784,200
0,2023-03-05 05:13:05.728555,Public,0.014196,200
0,2023-03-05 05:13:05.847455,Public,0.016536,200
0,2023-03-05 05:13:05.967078,Public,0.016997,200
0,2023-03-05 05:13:06.086243,Public,0.016769,200
0,2023-03-05 05:13:06.204548,Public,0.015997,200
0,2023-03-05 05:13:06.323803,Public,0.016823,200
0,2023-03-05 05:13:06.443021,Public,0.016564,200
0,2023-03-05 05:13:06.562395,Public,0.016897,200
0,2023-03-05 05:13:06.680046,Public,0.015367,200
0,2023-03-05 05:13:06.797996,Public,0.015512,200
0,2023-03-05 05:13:06.916480,Public,0.016142,200
0,2023-03-05 05:13:07.035417,Public,0.01625,200
0,2023-03-05 05:13:07.154001,Public,0.016242,200
0,2023-03-05 05:13:07.273018,Public,0.016483,200
0,2023-03-05 05:13:07.392248,Public,0.016872,200
0,2023-03-05 05:13:07.510838,Public,0.016322,200
0,2023-03-05 05:13:07.627739,Public,0.014596,200
0,2023-03-05 05:13:07.746531,Public,0.016479,200
0,2023-03-05 05:13:07.866547,Public,0.017373,200
0,2023-03-05 05:13:07.985235,Public,0.016404,200
0,2023-03-05 05:13:08.102037,Public,0.014552,200
0,2023-03-05 05:13:08.221334,Public,0.016932,200
0,2023-03-05 05:13:08.340543,Public,0.016618,200
0,2023-03-05 05:13:08.457135,Public,0.014268,200
0,2023-03-05 05:13:08.575849,Public,0.016382,200
0,2023-03-05 05:13:08.694526,Public,0.016229,200
0,2023-03-05 05:13:08.811899,Public,0.015074,200
0,2023-03-05 05:13:08.931026,Public,0.016643,200
0,2023-03-05 05:13:09.050253,Public,0.016794,200
0,2023-03-05 05:13:09.169573,Public,0.016716,200
0,2023-03-05 05:13:09.288012,Public,0.01614,200
