,Time,Type,Response,Code
0,2023-03-04 11:00:00.972225,Public,0.019195,200
0,2023-03-04 11:00:01.091248,Public,0.016525,200
0,2023-03-04 11:00:01.208454,Public,0.014825,200
0,2023-03-04 11:00:01.326699,Public,0.015912,200
0,2023-03-04 11:00:01.446153,Public,0.016832,200
0,2023-03-04 11:00:01.565591,Public,0.016976,200
0,2023-03-04 11:00:01.682792,Public,0.014812,200
0,2023-03-04 11:00:01.802096,Public,0.016897,200
0,2023-03-04 11:00:01.922372,Public,0.017695,200
0,2023-03-04 11:00:02.041373,Public,0.01636,200
0,2023-03-04 11:00:02.159023,Public,0.015226,200
0,2023-03-04 11:00:02.277400,Public,0.015935,200
0,2023-03-04 11:00:02.396493,Public,0.016524,200
0,2023-03-04 11:00:02.514931,Public,0.015964,200
0,2023-03-04 11:00:02.631777,Public,0.014452,200
0,2023-03-04 11:00:02.751025,Public,0.016789,200
0,2023-03-04 11:00:02.870478,Public,0.016922,200
0,2023-03-04 11:00:02.989702,Public,0.016832,200
0,2023-03-04 11:00:03.106797,Public,0.014755,200
0,2023-03-04 11:00:03.225606,Public,0.01645,200
0,2023-03-04 11:00:03.344551,Public,0.016416,200
0,2023-03-04 11:00:03.462644,Public,0.015705,200
0,2023-03-04 11:00:03.581538,Public,0.016483,200
0,2023-03-04 11:00:03.700436,Public,0.016473,200
0,2023-03-04 11:00:03.819025,Public,0.016218,200
0,2023-03-04 11:00:03.936916,Public,0.015221,200
0,2023-03-04 11:00:04.056304,Public,0.016965,200
0,2023-03-04 11:00:04.175639,Public,0.016793,200
0,2023-03-04 11:00:04.294928,Public,0.016791,200
0,2023-03-04 11:00:04.412067,Public,0.014726,200
0,2023-03-04 11:00:04.530755,Public,0.016198,200
0,2023-03-04 11:00:04.649648,Public,0.016191,200
0,2023-03-04 11:00:04.766829,Public,0.014771,200
0,2023-03-04 11:00:04.886294,Public,0.016957,200
0,2023-03-04 11:00:05.005358,Public,0.016637,200
0,2023-03-04 11:00:05.125553,Public,0.016797,200
0,2023-03-04 11:00:05.245071,Public,0.016965,200
0,2023-03-04 11:00:05.362584,Public,0.015078,200
0,2023-03-04 11:00:05.481705,Public,0.016503,200
0,2023-03-04 11:00:05.601075,Public,0.016387,200
0,2023-03-04 11:00:05.722057,Public,0.018056,200
0,2023-03-04 11:00:05.841466,Public,0.016907,200
0,2023-03-04 11:00:05.959890,Public,0.016051,200
0,2023-03-04 11:00:06.077908,Public,0.015628,200
0,2023-03-04 11:00:06.196793,Public,0.016431,200
0,2023-03-04 11:00:06.315852,Public,0.016559,200
0,2023-03-04 11:00:06.433704,Public,0.015471,200
0,2023-03-04 11:00:06.552215,Public,0.016163,200
0,2023-03-04 11:00:06.671205,Public,0.016601,200
0,2023-03-04 11:00:06.790573,Public,0.01683,200
0,2023-03-04 11:00:06.908202,Public,0.015192,200
0,2023-03-04 11:00:07.028405,Public,0.017884,200
0,2023-03-04 11:00:07.146858,Public,0.016051,200
0,2023-03-04 11:00:07.266720,Public,0.017292,200
0,2023-03-04 11:00:07.385333,Public,0.016266,200
0,2023-03-04 11:00:07.502203,Public,0.014465,200
0,2023-03-04 11:00:07.621696,Public,0.01702,200
0,2023-03-04 11:00:07.741893,Public,0.017246,200
0,2023-03-04 11:00:07.862818,Public,0.018419,200
0,2023-03-04 11:00:07.982377,Public,0.016962,200
0,2023-03-04 11:00:08.101798,Public,0.016997,200
0,2023-03-04 11:00:08.219046,Public,0.014782,200
0,2023-03-04 11:00:08.339223,Public,0.017594,200
0,2023-03-04 11:00:08.458015,Public,0.016351,200
0,2023-03-04 11:00:08.576685,Public,0.016064,200
0,2023-03-04 11:00:08.694165,Public,0.015123,200
0,2023-03-04 11:00:08.813148,Public,0.01655,200
0,2023-03-04 11:00:08.932581,Public,0.016973,200
0,2023-03-04 11:00:09.051797,Public,0.01674,200
0,2023-03-04 11:00:09.169119,Public,0.014895,200
0,2023-03-04 11:00:09.288423,Public,0.016922,200
0,2023-03-04 11:00:09.407650,Public,0.016846,200
0,2023-03-04 11:00:09.528069,Public,0.017595,200
0,2023-03-04 11:00:09.646510,Public,0.016028,200
0,2023-03-04 11:00:09.763357,Public,0.014468,200
0,2023-03-04 11:00:09.882484,Public,0.016702,200
0,2023-03-04 11:00:10.001267,Public,0.016296,200
0,2023-03-04 11:00:10.119421,Public,0.015689,200
0,2023-03-04 11:00:10.237546,Public,0.015709,200
0,2023-03-04 11:00:10.356430,Public,0.016447,200
0,2023-03-04 11:00:10.476277,Public,0.017339,200
0,2023-03-04 11:00:10.594593,Public,0.015769,200
0,2023-03-04 11:00:10.711782,Public,0.014808,200
0,2023-03-04 11:00:10.831028,Public,0.016718,200
0,2023-03-04 11:00:10.950229,Public,0.016735,200
0,2023-03-04 11:00:11.067493,Public,0.014882,200
0,2023-03-04 11:00:11.186675,Public,0.016729,200
0,2023-03-04 11:00:11.306194,Public,0.017062,200
0,2023-03-04 11:00:11.425364,Public,0.016617,200
0,2023-03-04 11:00:11.542647,Public,0.014842,200
0,2023-03-04 11:00:11.661960,Public,0.016708,200
0,2023-03-04 11:00:11.780983,Public,0.01658,200
0,2023-03-04 11:00:11.900455,Public,0.016922,200
0,2023-03-04 11:00:12.018664,Public,0.015881,200
0,2023-03-04 11:00:12.137087,Public,0.015848,200
0,2023-03-04 11:00:12.256301,Public,0.016812,200
0,2023-03-04 11:00:12.375750,Public,0.016812,200
0,2023-03-04 11:00:12.495008,Public,0.016694,200
0,2023-03-04 11:00:12.612314,Public,0.014888,200
0,2023-03-04 11:00:12.730778,Public,0.016069,200
0,2023-03-04 11:00:12.849166,Public,0.015952,200
0,2023-03-04 11:00:12.968167,Public,0.016607,200
0,2023-03-04 11:00:13.086051,Public,0.014934,200
0,2023-03-04 11:00:13.205612,Public,0.016996,200
0,2023-03-04 11:00:13.325063,Public,0.01684,200
0,2023-03-04 11:00:13.445163,Public,0.017373,200
0,2023-03-04 11:00:13.562654,Public,0.015069,200
0,2023-03-04 11:00:13.681694,Public,0.01662,200
0,2023-03-04 11:00:13.801083,Public,0.016783,200
0,2023-03-04 11:00:13.920526,Public,0.01682,200
0,2023-03-04 11:00:14.039647,Public,0.016751,200
0,2023-03-04 11:00:14.156634,Public,0.014585,200
0,2023-03-04 11:00:14.275905,Public,0.016891,200
0,2023-03-04 11:00:14.394474,Public,0.016054,200
0,2023-03-04 11:00:14.514800,Public,0.017962,200
0,2023-03-04 11:00:14.632021,Public,0.014778,200
0,2023-03-04 11:00:14.750758,Public,0.016368,200
0,2023-03-04 11:00:14.870331,Public,0.01704,200
0,2023-03-04 11:00:14.989610,Public,0.016595,200
0,2023-03-04 11:00:15.108518,Public,0.016421,200
0,2023-03-04 11:00:15.228124,Public,0.01708,200
0,2023-03-04 11:00:15.348763,Public,0.018189,200
0,2023-03-04 11:00:15.468249,Public,0.016799,200
0,2023-03-04 11:00:15.588174,Public,0.017383,200
0,2023-03-04 11:00:15.705609,Public,0.015041,200
0,2023-03-04 11:00:15.824487,Public,0.016526,200
0,2023-03-04 11:00:15.944649,Public,0.017114,200
0,2023-03-04 11:00:16.064242,Public,0.016978,200
0,2023-03-04 11:00:16.183513,Public,0.01673,200
0,2023-03-04 11:00:16.300059,Public,0.014157,200
0,2023-03-04 11:00:16.419163,Public,0.016288,200
0,2023-03-04 11:00:16.539370,Public,0.017497,200
0,2023-03-04 11:00:16.658727,Public,0.016826,200
0,2023-03-04 11:00:16.776131,Public,0.014965,200
0,2023-03-04 11:00:16.895306,Public,0.016644,200
0,2023-03-04 11:00:17.015300,Public,0.017549,200
0,2023-03-04 11:00:17.134991,Public,0.01722,200
0,2023-03-04 11:00:17.254021,Public,0.016639,200
0,2023-03-04 11:00:17.371498,Public,0.014987,200
0,2023-03-04 11:00:17.490443,Public,0.016589,200
0,2023-03-04 11:00:17.609902,Public,0.016957,200
0,2023-03-04 11:00:17.729066,Public,0.0167,200
0,2023-03-04 11:00:17.846602,Public,0.015171,200
0,2023-03-04 11:00:17.965611,Public,0.016615,200
0,2023-03-04 11:00:18.084140,Public,0.016037,200
0,2023-03-04 11:00:18.203195,Public,0.016478,200
0,2023-03-04 11:00:18.322972,Public,0.017242,200
0,2023-03-04 11:00:18.441694,Public,0.015995,200
0,2023-03-04 11:00:18.561460,Public,0.017284,200
0,2023-03-04 11:00:18.681515,Public,0.017383,200
0,2023-03-04 11:00:18.801137,Public,0.017157,200
0,2023-03-04 11:00:18.918877,Public,0.015364,200
0,2023-03-04 11:00:19.037741,Public,0.016395,200
0,2023-03-04 11:00:19.157618,Public,0.017422,200
0,2023-03-04 11:00:19.276569,Public,0.016277,200
0,2023-03-04 11:00:19.398115,Public,0.019034,200
0,2023-03-04 11:00:19.517274,Public,0.016545,200
0,2023-03-04 11:00:19.635916,Public,0.016252,200
0,2023-03-04 11:00:19.753121,Public,0.014812,200
0,2023-03-04 11:00:19.871804,Public,0.016335,200
0,2023-03-04 11:00:19.991469,Public,0.017145,200
0,2023-03-04 11:00:20.108879,Public,0.01488,200
0,2023-03-04 11:00:20.227817,Public,0.016531,200
0,2023-03-04 11:00:20.346132,Public,0.015941,200
0,2023-03-04 11:00:20.463510,Public,0.014775,200
0,2023-03-04 11:00:20.581125,Public,0.015194,200
0,2023-03-04 11:00:20.700253,Public,0.016651,200
0,2023-03-04 11:00:20.819581,Public,0.016937,200
0,2023-03-04 11:00:20.936799,Public,0.01481,200
0,2023-03-04 11:00:21.056922,Public,0.017719,200
0,2023-03-04 11:00:21.176171,Public,0.016848,200
0,2023-03-04 11:00:21.295403,Public,0.016747,200
0,2023-03-04 11:00:21.412127,Public,0.014349,200
0,2023-03-04 11:00:21.531151,Public,0.016499,200
0,2023-03-04 11:00:21.649578,Public,0.015964,200
0,2023-03-04 11:00:21.767886,Public,0.015882,200
0,2023-03-04 11:00:21.885767,Public,0.015466,200
0,2023-03-04 11:00:22.005254,Public,0.017069,200
0,2023-03-04 11:00:22.124355,Public,0.016567,200
0,2023-03-04 11:00:22.243501,Public,0.016703,200
0,2023-03-04 11:00:22.361093,Public,0.015176,200
0,2023-03-04 11:00:22.480262,Public,0.016669,200
0,2023-03-04 11:00:22.599599,Public,0.016626,200
0,2023-03-04 11:00:22.718848,Public,0.016839,200
0,2023-03-04 11:00:22.836185,Public,0.01489,200
0,2023-03-04 11:00:22.955200,Public,0.016625,200
0,2023-03-04 11:00:23.073662,Public,0.016047,200
0,2023-03-04 11:00:23.193060,Public,0.016866,200
0,2023-03-04 11:00:23.310322,Public,0.014868,200
0,2023-03-04 11:00:23.429552,Public,0.016765,200
0,2023-03-04 11:00:23.549100,Public,0.016494,200
0,2023-03-04 11:00:23.666969,Public,0.015376,200
0,2023-03-04 11:00:23.786193,Public,0.016739,200
0,2023-03-04 11:00:23.905688,Public,0.016922,200
0,2023-03-04 11:00:24.024681,Public,0.016464,200
0,2023-03-04 11:00:24.143505,Public,0.016445,200
0,2023-03-04 11:00:24.260580,Public,0.014697,200
0,2023-03-04 11:00:24.379542,Public,0.016544,200
0,2023-03-04 11:00:24.498666,Public,0.016552,200
0,2023-03-04 11:00:24.617230,Public,0.016222,200
0,2023-03-04 11:00:24.736372,Public,0.016397,200
0,2023-03-04 11:00:24.855764,Public,0.016953,200
0,2023-03-04 11:00:24.975121,Public,0.016949,200
0,2023-03-04 11:00:25.093781,Public,0.016161,200
0,2023-03-04 11:00:25.211125,Public,0.014699,200
0,2023-03-04 11:00:25.329846,Public,0.016331,200
0,2023-03-04 11:00:25.449388,Public,0.016697,200
0,2023-03-04 11:00:25.568463,Public,0.016682,200
0,2023-03-04 11:00:25.686609,Public,0.015426,200
0,2023-03-04 11:00:25.805214,Public,0.016197,200
0,2023-03-04 11:00:25.923906,Public,0.016192,200
0,2023-03-04 11:00:26.042701,Public,0.016323,200
0,2023-03-04 11:00:26.159666,Public,0.014549,200
0,2023-03-04 11:00:26.278711,Public,0.016637,200
0,2023-03-04 11:00:26.397575,Public,0.016324,200
0,2023-03-04 11:00:26.515993,Public,0.016047,200
0,2023-03-04 11:00:26.634019,Public,0.015397,200
0,2023-03-04 11:00:26.752531,Public,0.01609,200
0,2023-03-04 11:00:26.871409,Public,0.016281,200
0,2023-03-04 11:00:26.989043,Public,0.015241,200
0,2023-03-04 11:00:27.109055,Public,0.017306,200
0,2023-03-04 11:00:27.227647,Public,0.016171,200
0,2023-03-04 11:00:27.346693,Public,0.016593,200
0,2023-03-04 11:00:27.465817,Public,0.016617,200
0,2023-03-04 11:00:27.585102,Public,0.016916,200
0,2023-03-04 11:00:27.703650,Public,0.016217,200
0,2023-03-04 11:00:27.822887,Public,0.016679,200
0,2023-03-04 11:00:27.941997,Public,0.016441,200
0,2023-03-04 11:00:28.059542,Public,0.015104,200
0,2023-03-04 11:00:28.178607,Public,0.01658,200
0,2023-03-04 11:00:28.297536,Public,0.016491,200
0,2023-03-04 11:00:28.416967,Public,0.016563,200
0,2023-03-04 11:00:28.534502,Public,0.015133,200
0,2023-03-04 11:00:28.652384,Public,0.015494,200
0,2023-03-04 11:00:28.771928,Public,0.017099,200
0,2023-03-04 11:00:28.891454,Public,0.017085,200
0,2023-03-04 11:00:29.008789,Public,0.014921,200
0,2023-03-04 11:00:29.128799,Public,0.017628,200
0,2023-03-04 11:00:29.248342,Public,0.017125,200
0,2023-03-04 11:00:29.367386,Public,0.016533,200
0,2023-03-04 11:00:29.484853,Public,0.015078,200
0,2023-03-04 11:00:29.604250,Public,0.016996,200
0,2023-03-04 11:00:29.722806,Public,0.016108,200
0,2023-03-04 11:00:29.842484,Public,0.016935,200
0,2023-03-04 11:00:29.961659,Public,0.016676,200
0,2023-03-04 11:00:30.078989,Public,0.014854,200
0,2023-03-04 11:00:30.198012,Public,0.016568,200
0,2023-03-04 11:00:30.316739,Public,0.016296,200
0,2023-03-04 11:00:30.433784,Public,0.014654,200
0,2023-03-04 11:00:30.552115,Public,0.015876,200
0,2023-03-04 11:00:30.669699,Public,0.015184,200
0,2023-03-04 11:00:30.788660,Public,0.016543,200
0,2023-03-04 11:00:30.907916,Public,0.016852,200
0,2023-03-04 11:00:31.027190,Public,0.01674,200
0,2023-03-04 11:00:31.146966,Public,0.017372,200
0,2023-03-04 11:00:31.265837,Public,0.016386,200
0,2023-03-04 11:00:31.385127,Public,0.016721,200
0,2023-03-04 11:00:31.504026,Public,0.016503,200
0,2023-03-04 11:00:31.623430,Public,0.016912,200
0,2023-03-04 11:00:31.742114,Public,0.016337,200
0,2023-03-04 11:00:31.859170,Public,0.014657,200
0,2023-03-04 11:00:31.978207,Public,0.016558,200
0,2023-03-04 11:00:32.099339,Public,0.018496,200
0,2023-03-04 11:00:32.218252,Public,0.016391,200
0,2023-03-04 11:00:32.335376,Public,0.014743,200
0,2023-03-04 11:00:32.454583,Public,0.016735,200
0,2023-03-04 11:00:32.573011,Public,0.016099,200
0,2023-03-04 11:00:32.692057,Public,0.016635,200
0,2023-03-04 11:00:32.808622,Public,0.014177,200
0,2023-03-04 11:00:32.927695,Public,0.016708,200
0,2023-03-04 11:00:33.046145,Public,0.015989,200
0,2023-03-04 11:00:33.163190,Public,0.014577,200
0,2023-03-04 11:00:33.281821,Public,0.016162,200
0,2023-03-04 11:00:33.400602,Public,0.016257,200
0,2023-03-04 11:00:33.517784,Public,0.014607,200
0,2023-03-04 11:00:33.637251,Public,0.017007,200
0,2023-03-04 11:00:33.756442,Public,0.016758,200
0,2023-03-04 11:00:33.875969,Public,0.016901,200
0,2023-03-04 11:00:33.995041,Public,0.016556,200
0,2023-03-04 11:00:34.112306,Public,0.014831,200
0,2023-03-04 11:00:34.231390,Public,0.016639,200
0,2023-03-04 11:00:34.351160,Public,0.017282,200
0,2023-03-04 11:00:34.469340,Public,0.01546,200
0,2023-03-04 11:00:34.588613,Public,0.016762,200
0,2023-03-04 11:00:34.707816,Public,0.016835,200
0,2023-03-04 11:00:34.827082,Public,0.016843,200
0,2023-03-04 11:00:34.946337,Public,0.016593,200
0,2023-03-04 11:00:35.063716,Public,0.014959,200
0,2023-03-04 11:00:35.183291,Public,0.017184,200
0,2023-03-04 11:00:35.302324,Public,0.016595,200
0,2023-03-04 11:00:35.420648,Public,0.015918,200
0,2023-03-04 11:00:35.537774,Public,0.014758,200
0,2023-03-04 11:00:35.657370,Public,0.017054,200
0,2023-03-04 11:00:35.776319,Public,0.016365,200
0,2023-03-04 11:00:35.895451,Public,0.016686,200
0,2023-03-04 11:00:36.012834,Public,0.014997,200
0,2023-03-04 11:00:36.131994,Public,0.016797,200
0,2023-03-04 11:00:36.251505,Public,0.017083,200
0,2023-03-04 11:00:36.370714,Public,0.016761,200
0,2023-03-04 11:00:36.488060,Public,0.014962,200
0,2023-03-04 11:00:41.490444,Register,4.899563,200
0,2023-03-04 11:00:46.068021,Cart (POST),4.072927,201
0,2023-03-04 11:00:46.963866,Cart (POST),0.891997,201
0,2023-03-04 11:00:47.766517,Cart (POST),0.799904,201
0,2023-03-04 11:00:48.364602,Cart (POST),0.594208,201
0,2023-03-04 11:00:48.964895,Cart (POST),0.596431,201
0,2023-03-04 11:00:49.305518,Cart (GET),0.297064,200
0,2023-03-04 11:00:49.333337,Register,0.024293,500
0,2023-03-04 11:00:50.565244,Cart (POST),0.728697,201
0,2023-03-04 11:00:51.065037,Cart (POST),0.496023,201
0,2023-03-04 11:00:51.564230,Cart (POST),0.495425,201
0,2023-03-04 11:00:52.162860,Cart (POST),0.594871,201
0,2023-03-04 11:00:52.765627,Cart (POST),0.599012,201
0,2023-03-04 11:00:52.909237,Cart (GET),0.098216,200
0,2023-03-04 11:00:52.937482,Register,0.024639,500
0,2023-03-04 11:00:53.564868,Cart (POST),0.124223,201
0,2023-03-04 11:00:53.966733,Cart (POST),0.399056,201
0,2023-03-04 11:00:54.163629,Cart (POST),0.193212,201
0,2023-03-04 11:00:54.569557,Cart (POST),0.402208,201
0,2023-03-04 11:00:54.869751,Cart (POST),0.296461,201
0,2023-03-04 11:00:55.009177,Cart (GET),0.093154,200
0,2023-03-04 11:00:55.034651,Register,0.022531,500
0,2023-03-04 11:00:55.865370,Cart (POST),0.327458,201
0,2023-03-04 11:00:56.069003,Cart (POST),0.199878,201
0,2023-03-04 11:00:56.366846,Cart (POST),0.294858,201
0,2023-03-04 11:00:56.961736,Cart (POST),0.591136,201
0,2023-03-04 11:00:57.463701,Cart (POST),0.49822,201
