"Time","to-endpoint","to-overlay","to-stack"
2023-03-22 03:20:00,47.7,11.0,26.9
2023-03-22 03:22:00,47.6,10.3,27.1
2023-03-22 03:24:00,73.8,43.6,27
2023-03-22 03:26:00,48.8,12.7,27.5
2023-03-22 03:28:00,47.7,10.6,27.0
2023-03-22 03:30:00,47.2,10.3,26.9
2023-03-22 03:32:00,47.5,10.2,26.9
2023-03-22 03:34:00,79.2,53.0,27.4
2023-03-22 03:36:00,50.7,11.5,27.8
2023-03-22 03:38:00,49.1,11.0,27.8
2023-03-22 03:40:00,48.4,9.78,27.4
2023-03-22 03:42:00,48.4,10.1,27.3
2023-03-22 03:44:00,83.6,62.1,27.4
2023-03-22 03:46:00,50.3,12.8,27.9
2023-03-22 03:48:00,48.5,9.58,27.6
2023-03-22 03:50:00,48.8,10,27.5
2023-03-22 03:52:00,47.6,11.4,27.1
2023-03-22 03:54:00,101,127,27.3
2023-03-22 03:56:00,111,121,27.6
2023-03-22 03:58:00,48.3,11.5,27.4
2023-03-22 04:00:00,48.0,9.90,27.2
2023-03-22 04:02:00,47.9,9.92,27.1
2023-03-22 04:04:00,47.7,10.1,27
2023-03-22 04:06:00,86.4,94.2,27.6
2023-03-22 04:08:00,48.0,9.72,27.4
2023-03-22 04:10:00,47.4,9.70,26.9
2023-03-22 04:12:00,48.5,11.0,27.5
2023-03-22 04:14:00,47.3,9.90,26.9
2023-03-22 04:16:00,81.2,93.0,27.7
2023-03-22 04:18:00,48.2,9.72,27.5
2023-03-22 04:20:00,47.9,9.80,26.9
2023-03-22 04:22:00,47.6,10.0,27.0
2023-03-22 04:24:00,47.8,10,27.0
2023-03-22 04:26:00,74.4,79.9,27.9
2023-03-22 04:28:00,47.9,10.9,27.1
2023-03-22 04:30:00,47.9,9.98,27.1
2023-03-22 04:32:00,47.4,10.7,27.1
2023-03-22 04:34:00,48.2,10.3,27.2
2023-03-22 04:36:00,68.7,68.8,27.5
2023-03-22 04:38:00,48.0,10.8,27.1
2023-03-22 04:40:00,48.0,9.88,27.1
2023-03-22 04:42:00,46.9,11.4,27.0
2023-03-22 04:44:00,47.8,10.3,27.1
2023-03-22 04:46:00,64.2,59.8,27.4
2023-03-22 04:48:00,48.9,10.2,27.6
2023-03-22 04:50:00,47.4,10.6,27.1
2023-03-22 04:52:00,48.0,10.7,27.1
2023-03-22 04:54:00,48.0,10.4,27.1
2023-03-22 04:56:00,61.9,53.1,27.6
2023-03-22 04:58:00,113,141,27.3
2023-03-22 05:00:00,47.7,11.0,27.2
2023-03-22 05:02:00,48.2,12.7,27.4
2023-03-22 05:04:00,47.8,9.56,27.3
2023-03-22 05:06:00,49.1,12.8,27.8
2023-03-22 05:08:00,47.7,21,27.2
2023-03-22 05:10:00,47.5,9.54,27.1
2023-03-22 05:12:00,47.4,11.2,27.0
2023-03-22 05:14:00,47.6,9.96,27.2
2023-03-22 05:16:00,48.9,11.4,27.5
2023-03-22 05:18:00,48.1,14.9,27.4
2023-03-22 05:20:00,47.1,9.78,26.9
2023-03-22 05:22:00,47.5,11.2,26.8
2023-03-22 05:24:00,47.5,11.6,27.2
2023-03-22 05:26:00,49.2,11.9,27.5
2023-03-22 05:28:00,48.7,10,27.7
2023-03-22 05:30:00,48.1,10.0,27.7
2023-03-22 05:32:00,48.6,10.9,27.7
2023-03-22 05:34:00,48.0,10.3,27.4
2023-03-22 05:36:00,50.5,12.2,28.0
2023-03-22 05:38:00,48.4,11.0,27.5
2023-03-22 05:40:00,47.5,9.58,27.2
2023-03-22 05:42:00,47.8,10.3,27.2
2023-03-22 05:44:00,48.1,9.80,27.4
2023-03-22 05:46:00,49.6,11.7,27.9
2023-03-22 05:48:00,48.1,10.4,27.4
2023-03-22 05:50:00,47.5,9.66,27
2023-03-22 05:52:00,47.6,10.1,27.0
2023-03-22 05:54:00,47.5,10.1,27.4
2023-03-22 05:56:00,49.5,11.7,27.6
2023-03-22 05:58:00,47.5,10.5,27.1
2023-03-22 06:00:00,47.3,10.7,26.8
2023-03-22 06:02:00,47.5,11.3,27.1
2023-03-22 06:04:00,46.8,9.54,26.9
2023-03-22 06:06:00,49.3,12.0,27.6
2023-03-22 06:08:00,47.4,10.7,27.2
2023-03-22 06:10:00,47.6,10.4,27.0
2023-03-22 06:12:00,47.8,11.2,27.3
2023-03-22 06:14:00,47.1,9.54,26.9
2023-03-22 06:16:00,49.4,11.7,27.6
2023-03-22 06:18:00,47.7,10,27.4
2023-03-22 06:20:00,47.4,11.0,27.1
2023-03-22 06:22:00,47.5,10.4,27.3
2023-03-22 06:24:00,47.4,10.7,27.1
2023-03-22 06:26:00,50.1,11.5,27.8
2023-03-22 06:28:00,47.9,9.56,27.5
2023-03-22 06:30:00,48.4,10.2,27.8
2023-03-22 06:32:00,47.9,10.5,27.5
2023-03-22 06:34:00,47.8,10.2,27.3
2023-03-22 06:36:00,49.6,11.8,27.8
2023-03-22 06:38:00,47.6,9.40,27.4
2023-03-22 06:40:00,47.9,10.2,27.3
2023-03-22 06:42:00,47.7,11.1,27.3
2023-03-22 06:44:00,48.4,12.0,27.6
2023-03-22 06:46:00,49.6,10.9,28.0
2023-03-22 06:48:00,48.6,10.4,27.7
