"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-11 09:30:00,0.952,0.0000185,0,0,0.000306,0,0.00679,0.0319
2023-03-11 09:32:00,0.961,0.0000139,0,0,0.000417,0,0.00700,0.0325
2023-03-11 09:34:00,0.954,0.0000185,0,0,0.000264,0,0.00691,0.0326
2023-03-11 09:36:00,0.951,0.0000278,0,0,0.000273,0,0.00695,0.0345
2023-03-11 09:38:00,0.955,0.0000278,0,0,0.000292,0,0.00700,0.0328
2023-03-11 09:40:00,0.954,0.00000926,0,0,0.000319,0,0.00716,0.0327
2023-03-11 09:42:00,0.949,0.00000926,0,0,0.000551,0,0.00727,0.0364
2023-03-11 09:44:00,0.947,0.0000324,0,0,0.000343,0,0.00764,0.0368
2023-03-11 09:46:00,0.951,0.0000231,0,0,0.000356,0,0.00706,0.0358
2023-03-11 09:48:00,0.954,0.0000231,0,0,0.000315,0,0.00724,0.0339
2023-03-11 09:50:00,0.952,0.0000139,0,0,0.000361,0,0.00675,0.0346
2023-03-11 09:52:00,0.953,0.0000278,0,0,0.000477,0,0.00698,0.0352
2023-03-11 09:54:00,0.954,0.0000139,0,0,0.000324,0,0.00713,0.0339
2023-03-11 09:56:00,0.953,0.0000278,0,0,0.000319,0,0.00693,0.0346
2023-03-11 09:58:00,0.954,0.0000139,0,0,0.000292,0,0.00673,0.0327
2023-03-11 10:00:00,0.949,0.0000278,0,0,0.000380,0,0.00740,0.0373
2023-03-11 10:02:00,0.950,0.0000231,0,0,0.000519,0,0.00733,0.0354
2023-03-11 10:04:00,0.952,0.0000278,0,0,0.000333,0,0.00711,0.0340
2023-03-11 10:06:00,0.952,0.0000231,0,0,0.000301,0,0.00681,0.0348
2023-03-11 10:08:00,0.953,0.0000185,0,0,0.000292,0,0.00705,0.0346
2023-03-11 10:10:00,0.954,0.0000324,0,0,0.000347,0,0.00713,0.0354
2023-03-11 10:12:00,0.948,0.00000926,0,0,0.000472,0,0.00737,0.0373
2023-03-11 10:14:00,0.953,0.0000231,0,0,0.000306,0,0.00717,0.0354
2023-03-11 10:16:00,0.950,0.0000324,0,0,0.000370,0,0.00690,0.0364
2023-03-11 10:18:00,0.949,0.0000139,0,0,0.000250,0,0.00700,0.0363
2023-03-11 10:20:00,0.951,0.0000231,0,0,0.000333,0,0.00720,0.0365
2023-03-11 10:22:00,0.948,0.0000231,0,0,0.000472,0,0.00748,0.0380
2023-03-11 10:24:00,0.950,0.0000185,0,0,0.000310,0,0.00738,0.0370
2023-03-11 10:26:00,0.949,0.0000231,0,0,0.000319,0,0.00721,0.0383
2023-03-11 10:28:00,0.949,0.00000463,0,0,0.000384,0,0.00727,0.0378
2023-03-11 10:30:00,0.947,0.0000139,0,0,0.000361,0,0.00729,0.0376
2023-03-11 10:32:00,0.948,0.0000139,0,0,0.000505,0,0.00731,0.0380
2023-03-11 10:34:00,0.949,0.0000231,0,0,0.000412,0,0.00728,0.0376
2023-03-11 10:36:00,0.946,0.0000185,0,0,0.000384,0,0.00716,0.0393
2023-03-11 10:38:00,0.950,0.0000139,0,0,0.000398,0,0.00713,0.0389
2023-03-11 10:40:00,0.948,0.0000139,0,0,0.000375,0,0.00747,0.0387
2023-03-11 10:42:00,0.947,0.0000231,0,0,0.000481,0,0.00713,0.0393
2023-03-11 10:44:00,0.948,0.00000463,0,0,0.000412,0,0.00741,0.0388
2023-03-11 10:46:00,0.946,0.0000278,0,0,0.000343,0,0.00714,0.0409
2023-03-11 10:48:00,0.947,0.0000278,0,0,0.000338,0,0.00712,0.0394
2023-03-11 10:50:00,0.946,0.00000926,0,0,0.000380,0,0.00773,0.0401
2023-03-11 10:52:00,0.947,0.00000926,0,0,0.000329,0,0.00728,0.0403
2023-03-11 10:54:00,0.949,0.0000185,0,0,0.000296,0,0.00756,0.0406
2023-03-11 10:56:00,0.944,0.0000231,0,0,0.000301,0,0.00748,0.0420
2023-03-11 10:58:00,0.945,0.00000926,0,0,0.000292,0,0.00710,0.0399
2023-03-11 11:00:00,0.946,0.0000185,0,0,0.000338,0,0.00764,0.0421
2023-03-11 11:02:00,0.947,0.0000185,0,0,0.000315,0,0.00740,0.0404
2023-03-11 11:04:00,0.946,0.0000278,0,0,0.000361,0,0.00754,0.0405
2023-03-11 11:06:00,0.944,0.0000231,0,0,0.000287,0,0.00734,0.0418
2023-03-11 11:08:00,0.945,0.0000231,0,0,0.000282,0,0.00769,0.0411
2023-03-11 11:10:00,0.945,0.0000231,0,0,0.000301,0,0.00722,0.0414
2023-03-11 11:12:00,0.946,0.0000185,0,0,0.000352,0,0.00725,0.0420
2023-03-11 11:14:00,0.944,0.0000231,0,0,0.000329,0,0.00746,0.0411
2023-03-11 11:16:00,0.942,0.0000278,0,0,0.000287,0,0.00746,0.0433
2023-03-11 11:18:00,0.943,0.00000926,0,0,0.000255,0,0.00746,0.0435
2023-03-11 11:20:00,0.933,0.0000185,0,0,0.000306,0,0.00757,0.0435
2023-03-11 11:22:00,0.946,0.00000926,0,0,0.000273,0,0.00754,0.0433
2023-03-11 11:24:00,0.943,0.0000231,0,0,0.000319,0,0.00762,0.0424
2023-03-11 11:26:00,0.941,0.0000231,0,0,0.000315,0,0.00734,0.0445
2023-03-11 11:28:00,0.942,0.0000278,0,0,0.000356,0,0.00771,0.0441
2023-03-11 11:30:00,0.943,0.0000278,0,0,0.000273,0,0.00765,0.0428
2023-03-11 11:32:00,0.943,0.0000185,0,0,0.000315,0,0.00720,0.0434
2023-03-11 11:34:00,0.942,0.0000185,0,0,0.000384,0,0.00772,0.0436
2023-03-11 11:36:00,0.940,0.0000185,0,0,0.000361,0,0.00756,0.0451
2023-03-11 11:38:00,0.944,0.00000463,0,0,0.000352,0,0.00735,0.0429
2023-03-11 11:40:00,0.941,0.0000185,0,0,0.000356,0,0.00782,0.0449
2023-03-11 11:42:00,0.942,0.0000231,0,0,0.000403,0,0.00738,0.0450
2023-03-11 11:44:00,0.939,0.0000139,0,0,0.000445,0,0.00809,0.0451
2023-03-11 11:46:00,0.943,0.0000231,0,0,0.000347,0,0.00770,0.0465
2023-03-11 11:48:00,0.940,0.00000926,0,0,0.000356,0,0.00750,0.0451
2023-03-11 11:50:00,0.939,0.0000278,0,0,0.000356,0,0.00793,0.0461
2023-03-11 11:52:00,0.941,0.0000185,0,0,0.000278,0,0.00765,0.0462
2023-03-11 11:54:00,0.936,0.00000926,0,0,0.000537,0,0.00803,0.0472
2023-03-11 11:56:00,0.937,0.0000139,0,0,0.000343,0,0.00737,0.0466
2023-03-11 11:58:00,0.940,0.00000926,0,0,0.000310,0,0.00753,0.0458
2023-03-11 12:00:00,0.937,0.0000278,0,0,0.000310,0,0.00779,0.0462
2023-03-11 12:02:00,0.938,0.0000278,0,0,0.000338,0,0.00748,0.0475
2023-03-11 12:04:00,0.936,0,0,0,0.000560,0,0.00813,0.0482
2023-03-11 12:06:00,0.937,0.0000139,0,0,0.000389,0,0.00764,0.0490
2023-03-11 12:08:00,0.937,0.0000278,0,0,0.000338,0,0.00779,0.0460
2023-03-11 12:10:00,0.937,0.0000185,0,0,0.000384,0,0.00786,0.0473
2023-03-11 12:12:00,0.938,0.0000278,0,0,0.000356,0,0.00783,0.0469
2023-03-11 12:14:00,0.933,0.0000185,0,0,0.000579,0,0.00856,0.0517
2023-03-11 12:16:00,0.936,0.0000185,0,0,0.000296,0,0.00759,0.0491
2023-03-11 12:18:00,0.937,0.0000139,0,0,0.000287,0,0.00809,0.0480
2023-03-11 12:20:00,0.939,0.0000417,0,0,0.000356,0,0.00815,0.0479
2023-03-11 12:22:00,0.938,0.0000139,0,0,0.000380,0,0.00781,0.0491
2023-03-11 12:24:00,0.934,0.0000278,0,0,0.000486,0,0.00824,0.0502
2023-03-11 12:26:00,0.934,0.0000139,0,0,0.000278,0,0.00770,0.0504
2023-03-11 12:28:00,0.933,0.0000231,0,0,0.000292,0,0.00799,0.0487
2023-03-11 12:30:00,0.935,0.0000324,0,0,0.000324,0,0.00801,0.0495
2023-03-11 12:32:00,0.936,0.0000185,0,0,0.000282,0,0.00766,0.0492
2023-03-11 12:34:00,0.927,0.0000185,0,0,0.000509,0,0.00822,0.0514
2023-03-11 12:36:00,0.933,0.00000926,0,0,0.000324,0,0.00782,0.0520
2023-03-11 12:38:00,0.935,0.0000231,0,0,0.000273,0,0.00801,0.0491
2023-03-11 12:40:00,0.935,0.00000463,0,0,0.000301,0,0.00816,0.0491
