"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-11 08:28:00,9.98,18.2,1008,48.9,3.28,19.3,0.0165,1222,30.4,18.8
2023-03-11 08:32:00,9.97,17.9,1245,48.9,3.51,19.1,0,1592,28.5,44.7
2023-03-11 08:36:00,10.3,17.6,1110,49.9,3.23,19.3,0,1287,28.7,18.7
2023-03-11 08:40:00,9.69,17.7,1033,46.3,3.40,19.3,0,1223,29.2,18.4
2023-03-11 08:44:00,9.82,18.8,1032,49.4,3.40,18.5,0,1241,29.0,18.3
2023-03-11 08:48:00,10.6,19.7,1643,68.2,10.3,19.9,0,1906,39.9,18.6
2023-03-11 08:52:00,9.98,18.0,2140,54.7,3.50,19.5,0.0250,2636,29.5,60.8
2023-03-11 08:56:00,9.75,17.8,1006,46.3,3.56,21.0,0,1167,28.9,18.2
2023-03-11 09:00:00,12.3,17.8,948,45.9,3.38,18.9,0,1124,28.8,18.1
2023-03-11 09:04:00,9.62,19.0,957,48.2,3.33,19.8,0,1147,29.2,18.5
2023-03-11 09:08:00,9.64,17.7,987,46.0,3.39,21.0,0,1138,29.3,18.5
2023-03-11 09:12:00,9.53,17.8,2036,47.1,3.22,21.1,0.0151,2461,29.0,44.7
2023-03-11 09:16:00,10.0,17.7,1024,47.2,3.48,20.1,0,1221,28.2,18.7
2023-03-11 09:20:00,9.48,17.2,972,45.1,3.40,20.1,0,1150,27.6,18.4
2023-03-11 09:24:00,9.79,18.7,1037,48.1,3.35,21.1,0,1226,28.3,18.4
2023-03-11 09:28:00,9.76,17.4,1038,47.3,3.21,19.9,0,1214,28.3,18.5
2023-03-11 09:32:00,9.61,17.3,1763,46.2,3.49,19.3,0,2084,28.6,26.0
2023-03-11 09:36:00,9.75,17.8,1035,45.9,3.28,18.6,0,1219,27.9,18.3
2023-03-11 09:40:00,26.7,17.3,1219,45.5,3.58,20.0,0,1405,28.1,18.4
2023-03-11 09:44:00,9.93,18.6,987,49.3,3.35,19.7,0,1259,27.7,18.2
2023-03-11 09:48:00,9.89,17.5,1010,50.2,3.40,21.0,0,1227,28.6,18.7
2023-03-11 09:52:00,9.61,17.8,1177,45.2,3.18,20.9,0,1362,28.5,18.6
2023-03-11 09:56:00,9.61,17.9,936,45.0,3.60,19.5,0,1129,28.0,18.5
2023-03-11 10:00:00,11.8,17.9,949,47.6,3.38,19.1,0,1135,27.8,18.6
