,Time,Type,Response,Code
0,2023-03-15 16:17:30.596764,Public,0.005053,200
0,2023-03-15 16:17:30.703334,Public,0.005286,200
0,2023-03-15 16:17:30.809678,Public,0.005023,200
0,2023-03-15 16:17:30.915967,Public,0.004953,200
0,2023-03-15 16:17:31.022106,Public,0.004859,200
0,2023-03-15 16:17:31.128344,Public,0.004936,200
0,2023-03-15 16:17:31.234803,Public,0.005147,200
0,2023-03-15 16:17:31.340683,Public,0.004598,200
0,2023-03-15 16:17:31.447134,Public,0.005159,200
0,2023-03-15 16:17:31.553315,Public,0.004886,200
0,2023-03-15 16:17:31.659609,Public,0.004943,200
0,2023-03-15 16:17:31.765715,Public,0.004782,200
0,2023-03-15 16:17:31.871976,Public,0.004955,200
0,2023-03-15 16:17:31.978198,Public,0.004922,200
0,2023-03-15 16:17:32.084990,Public,0.005329,200
0,2023-03-15 16:17:32.192241,Public,0.005618,200
0,2023-03-15 16:17:32.299503,Public,0.005681,200
0,2023-03-15 16:17:32.406863,Public,0.005672,200
0,2023-03-15 16:17:32.513899,Public,0.005359,200
0,2023-03-15 16:17:32.627941,Public,0.012373,200
0,2023-03-15 16:17:32.735389,Public,0.005806,200
0,2023-03-15 16:17:32.842496,Public,0.005495,200
0,2023-03-15 16:17:32.949542,Public,0.005423,200
0,2023-03-15 16:17:33.056752,Public,0.005603,200
0,2023-03-15 16:17:33.163967,Public,0.005568,200
0,2023-03-15 16:17:33.271399,Public,0.005775,200
0,2023-03-15 16:17:33.378796,Public,0.005755,200
0,2023-03-15 16:17:33.485319,Public,0.005049,200
0,2023-03-15 16:17:33.591631,Public,0.004964,200
0,2023-03-15 16:17:33.702740,Public,0.009809,200
0,2023-03-15 16:17:33.809376,Public,0.005294,200
0,2023-03-15 16:17:33.915800,Public,0.00503,200
0,2023-03-15 16:17:34.021974,Public,0.004832,200
0,2023-03-15 16:17:34.128900,Public,0.005486,200
0,2023-03-15 16:17:34.235598,Public,0.005095,200
0,2023-03-15 16:17:34.342735,Public,0.005705,200
0,2023-03-15 16:17:34.450012,Public,0.005643,200
0,2023-03-15 16:17:34.557053,Public,0.005412,200
0,2023-03-15 16:17:34.664752,Public,0.006071,200
0,2023-03-15 16:17:34.772224,Public,0.005812,200
0,2023-03-15 16:17:34.879488,Public,0.005628,200
0,2023-03-15 16:17:34.986131,Public,0.005188,200
0,2023-03-15 16:17:35.093284,Public,0.005779,200
0,2023-03-15 16:17:35.199498,Public,0.004879,200
0,2023-03-15 16:17:35.305868,Public,0.005011,200
0,2023-03-15 16:17:35.412149,Public,0.004982,200
0,2023-03-15 16:17:35.518228,Public,0.004804,200
0,2023-03-15 16:17:35.624344,Public,0.004801,200
0,2023-03-15 16:17:35.730439,Public,0.004794,200
0,2023-03-15 16:17:35.836566,Public,0.004822,200
0,2023-03-15 16:17:35.942962,Public,0.005105,200
0,2023-03-15 16:17:36.051707,Public,0.007219,200
0,2023-03-15 16:17:36.173048,Public,0.018612,200
0,2023-03-15 16:17:36.293609,Public,0.017196,200
0,2023-03-15 16:17:36.414736,Public,0.017078,200
0,2023-03-15 16:17:36.536953,Public,0.018471,200
0,2023-03-15 16:17:36.648218,Public,0.008813,200
0,2023-03-15 16:17:36.760755,Public,0.009692,200
0,2023-03-15 16:17:36.874939,Public,0.011545,200
0,2023-03-15 16:17:36.999796,Public,0.02241,200
0,2023-03-15 16:17:37.113576,Public,0.011176,200
0,2023-03-15 16:17:37.234124,Public,0.017744,200
0,2023-03-15 16:17:37.356098,Public,0.017682,200
0,2023-03-15 16:17:37.469995,Public,0.010538,200
0,2023-03-15 16:17:37.590498,Public,0.017104,200
0,2023-03-15 16:17:37.704995,Public,0.010839,200
0,2023-03-15 16:17:37.814914,Public,0.00823,200
0,2023-03-15 16:17:37.933115,Public,0.015572,200
0,2023-03-15 16:17:38.054501,Public,0.017424,200
0,2023-03-15 16:17:38.176323,Public,0.017891,200
0,2023-03-15 16:17:38.297193,Public,0.017135,200
0,2023-03-15 16:17:38.418994,Public,0.017801,200
0,2023-03-15 16:17:38.540947,Public,0.017975,200
0,2023-03-15 16:17:38.664826,Public,0.01811,200
0,2023-03-15 16:17:38.785459,Public,0.016563,200
0,2023-03-15 16:17:38.905055,Public,0.015973,200
0,2023-03-15 16:17:39.025382,Public,0.0174,200
0,2023-03-15 16:17:39.146475,Public,0.017014,200
0,2023-03-15 16:17:39.255376,Public,0.006106,200
0,2023-03-15 16:17:39.361460,Public,0.004706,200
0,2023-03-15 16:17:39.468486,Public,0.005613,200
0,2023-03-15 16:17:39.583350,Public,0.011737,200
0,2023-03-15 16:17:39.693087,Public,0.007886,200
0,2023-03-15 16:17:39.799480,Public,0.005006,200
0,2023-03-15 16:17:39.926136,Public,0.024081,200
0,2023-03-15 16:17:40.048361,Public,0.018069,200
0,2023-03-15 16:17:40.169816,Public,0.017636,200
0,2023-03-15 16:17:40.290886,Public,0.018031,200
0,2023-03-15 16:17:40.411558,Public,0.017617,200
0,2023-03-15 16:17:40.535390,Public,0.018588,200
0,2023-03-15 16:17:40.657080,Public,0.017688,200
0,2023-03-15 16:17:40.771211,Public,0.010611,200
0,2023-03-15 16:17:40.886491,Public,0.011574,200
0,2023-03-15 16:17:41.008284,Public,0.018807,200
0,2023-03-15 16:17:41.129803,Public,0.017762,200
0,2023-03-15 16:17:41.246587,Public,0.013287,200
0,2023-03-15 16:17:41.368959,Public,0.018362,200
0,2023-03-15 16:17:41.491083,Public,0.017946,200
0,2023-03-15 16:17:41.608690,Public,0.014148,200
0,2023-03-15 16:17:41.729126,Public,0.017559,200
0,2023-03-15 16:17:41.838488,Public,0.006402,200
0,2023-03-15 16:17:41.945801,Public,0.005795,200
0,2023-03-15 16:17:42.067882,Public,0.01932,200
0,2023-03-15 16:17:42.189392,Public,0.017463,200
0,2023-03-15 16:17:42.311481,Public,0.018125,200
0,2023-03-15 16:17:42.420189,Public,0.005989,200
0,2023-03-15 16:17:42.541412,Public,0.018493,200
0,2023-03-15 16:17:42.661302,Public,0.015781,200
0,2023-03-15 16:17:42.782637,Public,0.017435,200
0,2023-03-15 16:17:42.904930,Public,0.018228,200
0,2023-03-15 16:17:43.026751,Public,0.017881,200
0,2023-03-15 16:17:43.148383,Public,0.01737,200
0,2023-03-15 16:17:43.269847,Public,0.017355,200
0,2023-03-15 16:17:43.390860,Public,0.017063,200
0,2023-03-15 16:17:43.511746,Public,0.017228,200
0,2023-03-15 16:17:43.629887,Public,0.014615,200
0,2023-03-15 16:17:43.750924,Public,0.017686,200
0,2023-03-15 16:17:43.862861,Public,0.008517,200
0,2023-03-15 16:17:43.969602,Public,0.005396,200
0,2023-03-15 16:17:44.079062,Public,0.007861,200
0,2023-03-15 16:17:44.185664,Public,0.004859,200
0,2023-03-15 16:17:44.293544,Public,0.006131,200
0,2023-03-15 16:17:44.399859,Public,0.004957,200
0,2023-03-15 16:17:44.520152,Public,0.017678,200
0,2023-03-15 16:17:44.641661,Public,0.017709,200
0,2023-03-15 16:17:44.753403,Public,0.008989,200
0,2023-03-15 16:17:44.868057,Public,0.012754,200
