"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-11 09:00:00,0.961,0.00000463,0,0,0.000194,0,0.00591,0.0295
2023-03-11 09:02:00,0.962,0.0000185,0,0,0.000241,0,0.00602,0.0283
2023-03-11 09:04:00,0.962,0.0000139,0,0,0.000130,0,0.00578,0.0282
2023-03-11 09:06:00,0.961,0.0000139,0,0,0.000120,0,0.00589,0.0288
2023-03-11 09:08:00,0.966,0.00000926,0,0,0.000194,0,0.00643,0.0241
2023-03-11 09:10:00,0.960,0.0000278,0,0,0.000227,0,0.00610,0.0301
2023-03-11 09:12:00,0.970,0.0000139,0,0,0.000338,0,0.00625,0.0193
2023-03-11 09:14:00,0.967,0.0000231,0,0,0.000157,0,0.00598,0.0287
2023-03-11 09:16:00,0.977,0.0000231,0,0,0.000139,0,0.00578,0.0193
2023-03-11 09:18:00,0.954,0.00000926,0,0,0.000157,0,0.00586,0.0285
2023-03-11 09:20:00,0.967,0.0000139,0,0,0.000157,0,0.00567,0.0242
2023-03-11 09:22:00,0.959,0.0000278,0,0,0.000259,0,0.00581,0.0312
2023-03-11 09:24:00,0.956,0.00000927,0,0,0.0000881,0,0.00570,0.0282
2023-03-11 09:26:00,0.964,0.0000231,0,0,0.000130,0,0.00599,0.0260
2023-03-11 09:28:00,0.961,0.0000278,0,0,0.000153,0,0.00586,0.0285
2023-03-11 09:30:00,0.969,0.00000926,0,0,0.000157,0,0.00594,0.0205
2023-03-11 09:32:00,0.960,0.0000278,0,0,0.000292,0,0.00584,0.0305
2023-03-11 09:34:00,0.975,0.0000185,0,0,0.000106,0,0.00580,0.0158
2023-03-11 09:36:00,0.962,0.0000185,0,0,0.000218,0,0.00586,0.0283
2023-03-11 09:38:00,0.970,0.0000185,0,0,0.000148,0,0.00580,0.0207
2023-03-11 09:40:00,0.962,0.00000463,0,0,0.000181,0,0.00594,0.0290
2023-03-11 09:42:00,0.962,0.0000185,0,0,0.000181,0,0.00573,0.0273
2023-03-11 09:44:00,0.960,0.0000139,0,0,0.000171,0,0.00594,0.0292
