"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-02-22 11:00:00,0.987,0,0,0,0.0000417,0,0.00213,0.00781
2023-02-22 11:02:00,0.979,0.00000463,0,0,0.0000787,0,0.00223,0.0218
2023-02-22 11:04:00,0.979,0.00000463,0,0,0.0000787,0,0.00189,0.0116
2023-02-22 11:06:00,0.975,0.00000926,0,0,0.0000509,0,0.00206,0.0212
2023-02-22 11:08:00,0.984,0.00000463,0,0,0.0000926,0,0.00217,0.0148
2023-02-22 11:10:00,0.974,0,0,0,0.0000648,0,0.00187,0.0226
2023-02-22 11:12:00,0.978,0,0,0,0.000139,0,0.00191,0.0172
2023-02-22 11:14:00,0.976,0.00000463,0,0,0.0000417,0,0.00186,0.0207
2023-02-22 11:16:00,0.976,0.00000927,0,0,0.0000603,0,0.00180,0.0199
2023-02-22 11:18:00,0.968,0,0,0,0.0000694,0,0.00230,0.0201
2023-02-22 11:20:00,0.975,0,0,0,0.0000509,0,0.00205,0.0226
2023-02-22 11:22:00,0.980,0.00000926,0,0,0.000157,0,0.00183,0.0163
2023-02-22 11:24:00,0.974,0.00000926,0,0,0.0000787,0,0.00195,0.0231
2023-02-22 11:26:00,0.983,0.00000463,0,0,0.0000463,0,0.00204,0.0145
2023-02-22 11:28:00,0.975,0,0,0,0.0000648,0,0.00191,0.0216
2023-02-22 11:30:00,0.987,0.00000462,0,0,0.0000555,0,0.00177,0.00992
2023-02-22 11:32:00,0.975,0.00000463,0,0,0.000153,0,0.00196,0.0225
2023-02-22 11:34:00,0.987,0,0,0,0.0000602,0,0.00175,0.00852
2023-02-22 11:36:00,0.975,0.00000463,0,0,0.0000694,0,0.00205,0.0214
2023-02-22 11:38:00,0.985,0.00000463,0,0,0.0000648,0,0.00182,0.0113
2023-02-22 11:40:00,0.975,0.00000463,0,0,0.0000787,0,0.00192,0.0231
2023-02-22 11:42:00,0.980,0.00000463,0,0,0.000148,0,0.00205,0.0146
2023-02-22 11:44:00,0.974,0,0,0,0.0000509,0,0.00225,0.0216
2023-02-22 11:46:00,0.979,0.00000926,0,0,0.0000741,0,0.00200,0.0174
2023-02-22 11:48:00,0.973,0.00000463,0,0,0.0000880,0,0.00247,0.0224
2023-02-22 11:50:00,0.976,0.00000926,0,0,0.0000602,0,0.00193,0.0201
2023-02-22 11:52:00,0.975,0,0,0,0.000116,0,0.00246,0.0197
2023-02-22 11:54:00,0.974,0.00000926,0,0,0.0000602,0,0.00201,0.0227
2023-02-22 11:56:00,0.980,0,0,0,0.000120,0,0.00198,0.0173
2023-02-22 11:58:00,0.975,0,0,0,0.0000417,0,0.00182,0.0219
2023-02-22 12:00:00,0.984,0.00000463,0,0,0.0000694,0,0.00190,0.0133
2023-02-22 12:02:00,0.975,0,0,0,0.0000972,0,0.00194,0.0219
2023-02-22 12:04:00,0.986,0,0,0,0.0000555,0,0.00194,0.0104
2023-02-22 12:06:00,0.976,0.00000926,0,0,0.0000602,0,0.00214,0.0210
2023-02-22 12:08:00,0.987,0,0,0,0.0000417,0,0.00169,0.00800
2023-02-22 12:10:00,0.975,0.00000463,0,0,0.0000556,0,0.00202,0.0203
2023-02-22 12:12:00,0.986,0.00000926,0,0,0.0000602,0,0.00178,0.0103
2023-02-22 12:14:00,0.975,0,0,0,0.0000648,0,0.00192,0.0217
2023-02-22 12:16:00,0.982,0.00000926,0,0,0.0000648,0,0.00187,0.0136
2023-02-22 12:18:00,0.975,0,0,0,0.0000602,0,0.00193,0.0212
2023-02-22 12:20:00,0.980,0.00000463,0,0,0.0000370,0,0.00169,0.0157
2023-02-22 12:22:00,0.976,0,0,0,0.0000972,0,0.00184,0.0212
2023-02-22 12:24:00,0.979,0.00000464,0,0,0.0000742,0,0.00182,0.0185
2023-02-22 12:26:00,0.976,0,0,0,0.0000602,0,0.00200,0.0201
2023-02-22 12:28:00,0.975,0.00000463,0,0,0.0000880,0,0.00188,0.0209
2023-02-22 12:30:00,0.977,0,0,0,0.0000648,0,0.00190,0.0201
2023-02-22 12:32:00,0.975,0,0,0,0.0000787,0,0.00209,0.0218
2023-02-22 12:34:00,0.980,0,0,0,0.0000324,0,0.00196,0.0162
2023-02-22 12:36:00,0.974,0.00000463,0,0,0.0000694,0,0.00209,0.0235
2023-02-22 12:38:00,0.985,0,0,0,0.0000417,0,0.00196,0.0121
2023-02-22 12:40:00,0.975,0.00000463,0,0,0.0000741,0,0.00193,0.0224
2023-02-22 12:42:00,0.988,0,0,0,0.0000416,0,0.00178,0.00851
2023-02-22 12:44:00,0.974,0,0,0,0.0000602,0,0.00204,0.0222
2023-02-22 12:46:00,0.987,0.00000926,0,0,0.0000694,0,0.00195,0.00887
2023-02-22 12:48:00,0.975,0,0,0,0.000102,0,0.00198,0.0217
2023-02-22 12:50:00,0.983,0.00000926,0,0,0.0000741,0,0.00173,0.0123
2023-02-22 12:52:00,0.975,0.00000463,0,0,0.0000833,0,0.00194,0.0210
2023-02-22 12:54:00,0.978,0,0,0,0.0000972,0,0.00183,0.0167
2023-02-22 12:56:00,0.975,0.00000926,0,0,0.000106,0,0.00182,0.0212
