"Time","Load[5m]","Load[1m]","Load[15m]"
2023-02-22 15:14:00,0.730,0.400,0.800
2023-02-22 15:16:00,1.12,1.67,0.930
2023-02-22 15:18:00,0.970,0.950,0.890
2023-02-22 15:20:00,0.760,0.450,0.820
2023-02-22 15:22:00,0.710,0.620,0.800
2023-02-22 15:24:00,0.540,0.260,0.720
2023-02-22 15:26:00,1.68,4.13,1.11
2023-02-22 15:28:00,1.38,1.24,1.07
2023-02-22 15:30:00,1.13,0.500,1.02
2023-02-22 15:32:00,0.920,0.520,0.950
2023-02-22 15:34:00,0.690,0.220,0.860
2023-02-22 15:36:00,1.05,1.72,0.970
2023-02-22 15:38:00,0.790,0.450,0.890
2023-02-22 15:40:00,0.710,0.620,0.840
2023-02-22 15:42:00,0.560,0.300,0.770
2023-02-22 15:44:00,0.580,0.750,0.750
2023-02-22 15:46:00,0.610,0.700,0.730
2023-02-22 15:48:00,0.560,0.500,0.700
2023-02-22 15:50:00,0.550,0.530,0.680
2023-02-22 15:52:00,0.520,0.470,0.650
2023-02-22 15:54:00,0.630,0.720,0.670
2023-02-22 15:56:00,0.500,0.380,0.620
2023-02-22 15:58:00,0.550,0.540,0.630
2023-02-22 16:00:00,0.560,0.380,0.620
2023-02-22 16:02:00,0.540,0.480,0.610
2023-02-22 16:04:00,0.480,0.350,0.580
2023-02-22 16:06:00,1.01,2.57,0.740
2023-02-22 16:08:00,0.860,0.960,0.720
2023-02-22 16:10:00,0.810,0.860,0.720
2023-02-22 16:12:00,1.22,2.88,0.850
2023-02-22 16:14:00,1,0.970,0.820
2023-02-22 16:16:00,1.33,3.15,0.930
2023-02-22 16:18:00,1,0.780,0.860
2023-02-22 16:20:00,0.800,0.430,0.800
2023-02-22 16:22:00,0.740,0.440,0.780
2023-02-22 16:24:00,0.650,0.390,0.740
2023-02-22 16:26:00,0.520,0.250,0.680
2023-02-22 16:28:00,0.500,0.480,0.650
2023-02-22 16:30:00,0.380,0.160,0.590
2023-02-22 16:32:00,1.35,3.16,0.920
2023-02-22 16:34:00,0.990,0.620,0.840
2023-02-22 16:36:00,0.810,0.450,0.790
2023-02-22 16:38:00,0.640,0.260,0.730
2023-02-22 16:40:00,0.620,0.510,0.710
2023-02-22 16:42:00,0.500,0.280,0.660
2023-02-22 16:44:00,0.820,1.07,0.760
2023-02-22 16:46:00,0.780,0.660,0.750
2023-02-22 16:48:00,0.640,0.460,0.700
2023-02-22 16:50:00,0.640,0.610,0.690
2023-02-22 16:52:00,1.05,1.32,0.850
2023-02-22 16:54:00,0.760,0.340,0.760
2023-02-22 16:56:00,0.720,0.770,0.740
2023-02-22 16:58:00,0.610,0.400,0.700
2023-02-22 17:00:00,1.23,3.28,0.890
2023-02-22 17:02:00,0.910,0.660,0.810
2023-02-22 17:04:00,1.57,4.31,1.03
2023-02-22 17:06:00,1.30,1.16,1
2023-02-22 17:08:00,0.970,0.460,0.910
2023-02-22 17:10:00,1.27,0.960,1.05
2023-02-22 17:12:00,1.07,0.580,1
2023-02-22 17:14:00,0.940,0.550,0.960
2023-02-22 17:16:00,0.840,0.740,0.920
2023-02-22 17:18:00,0.720,0.490,0.870
2023-02-22 17:20:00,0.910,1.44,0.910
2023-02-22 17:22:00,0.850,0.880,0.890
2023-02-22 17:24:00,0.700,0.480,0.830
2023-02-22 17:26:00,0.550,0.290,0.750
2023-02-22 17:28:00,0.450,0.240,0.690
2023-02-22 17:30:00,0.560,0.810,0.700
2023-02-22 17:32:00,0.950,1.03,0.850
2023-02-22 17:34:00,0.840,0.610,0.820
2023-02-22 17:36:00,0.730,0.530,0.780
2023-02-22 17:38:00,0.540,0.180,0.700
2023-02-22 17:40:00,0.680,1.09,0.730
2023-02-22 17:42:00,0.560,0.450,0.670
2023-02-22 17:44:00,1.11,2.51,0.850
2023-02-22 17:46:00,0.900,0.690,0.800
2023-02-22 17:48:00,1.17,1.50,0.920
2023-02-22 17:50:00,0.950,0.730,0.870
