"Time","Cluster","172.16.66.106:9796","172.16.66.107:9796","172.16.66.112:9796"
2023-02-22 15:18:00,5.76,6.45,5.48,5.35
2023-02-22 15:20:00,5.80,6.44,5.57,5.38
2023-02-22 15:22:00,5.79,6.35,5.58,5.43
2023-02-22 15:24:00,5.80,6.41,5.63,5.37
2023-02-22 15:26:00,5.78,6.33,5.59,5.42
2023-02-22 15:28:00,5.74,6.36,5.49,5.36
2023-02-22 15:30:00,5.78,6.45,5.52,5.37
2023-02-22 15:32:00,5.78,6.48,5.43,5.45
2023-02-22 15:34:00,5.75,6.44,5.46,5.37
2023-02-22 15:36:00,5.74,6.35,5.47,5.41
2023-02-22 15:38:00,5.77,6.38,5.52,5.42
2023-02-22 15:40:00,5.79,6.46,5.54,5.37
2023-02-22 15:42:00,5.80,6.46,5.50,5.45
2023-02-22 15:44:00,5.80,6.45,5.54,5.40
2023-02-22 15:46:00,5.74,6.35,5.44,5.43
2023-02-22 15:48:00,5.76,6.36,5.48,5.43
2023-02-22 15:50:00,5.77,6.34,5.58,5.38
2023-02-22 15:52:00,5.73,6.31,5.49,5.40
2023-02-22 15:54:00,5.76,6.33,5.57,5.39
2023-02-22 15:56:00,5.80,6.39,5.58,5.42
2023-02-22 15:58:00,5.79,6.42,5.58,5.38
2023-02-22 16:00:00,5.79,6.41,5.60,5.37
2023-02-22 16:02:00,5.80,6.43,5.55,5.43
2023-02-22 16:04:00,5.80,6.53,5.52,5.36
2023-02-22 16:06:00,5.78,6.40,5.52,5.41
2023-02-22 16:08:00,5.79,6.32,5.61,5.43
2023-02-22 16:10:00,5.75,6.32,5.55,5.37
2023-02-22 16:12:00,5.80,6.37,5.60,5.44
2023-02-22 16:14:00,5.80,6.43,5.58,5.39
2023-02-22 16:16:00,5.79,6.36,5.61,5.40
2023-02-22 16:18:00,5.77,6.38,5.48,5.46
2023-02-22 16:20:00,5.78,6.39,5.55,5.39
2023-02-22 16:22:00,5.78,6.35,5.59,5.41
2023-02-22 16:24:00,5.77,6.37,5.56,5.38
2023-02-22 16:26:00,5.80,6.36,5.65,5.39
2023-02-22 16:28:00,5.73,6.33,5.44,5.43
2023-02-22 16:30:00,5.85,6.41,5.78,5.36
2023-02-22 16:32:00,5.77,6.34,5.58,5.39
2023-02-22 16:34:00,5.79,6.46,5.51,5.39
2023-02-22 16:36:00,5.76,6.45,5.44,5.40
2023-02-22 16:38:00,5.79,6.45,5.47,5.43
2023-02-22 16:40:00,5.79,6.44,5.55,5.39
2023-02-22 16:42:00,5.77,6.45,5.45,5.42
2023-02-22 16:44:00,5.82,6.46,5.56,5.43
2023-02-22 16:46:00,5.76,6.43,5.47,5.39
2023-02-22 16:48:00,5.77,6.33,5.57,5.40
2023-02-22 16:50:00,5.76,6.34,5.53,5.41
2023-02-22 16:52:00,5.76,6.37,5.51,5.40
2023-02-22 16:54:00,5.73,6.39,5.42,5.40
2023-02-22 16:56:00,5.74,6.34,5.50,5.38
2023-02-22 16:58:00,5.79,6.36,5.60,5.40
2023-02-22 17:00:00,5.75,6.35,5.48,5.41
2023-02-22 17:02:00,5.77,6.35,5.54,5.41
2023-02-22 17:04:00,5.81,6.42,5.59,5.42
2023-02-22 17:06:00,5.72,6.30,5.46,5.39
2023-02-22 17:08:00,5.74,6.35,5.48,5.40
2023-02-22 17:10:00,5.76,6.42,5.45,5.40
2023-02-22 17:12:00,5.79,6.46,5.48,5.43
2023-02-22 17:14:00,5.84,6.48,5.59,5.45
2023-02-22 17:16:00,5.73,6.34,5.44,5.41
2023-02-22 17:18:00,5.76,6.35,5.51,5.42
2023-02-22 17:20:00,5.78,6.42,5.51,5.42
2023-02-22 17:22:00,5.84,6.42,5.71,5.40
2023-02-22 17:24:00,5.82,6.49,5.55,5.41
2023-02-22 17:26:00,5.83,6.40,5.68,5.40
2023-02-22 17:28:00,5.75,6.42,5.44,5.41
2023-02-22 17:30:00,5.86,6.46,5.71,5.41
2023-02-22 17:32:00,5.78,6.48,5.47,5.39
2023-02-22 17:34:00,5.83,6.50,5.57,5.41
2023-02-22 17:36:00,5.79,6.42,5.53,5.41
2023-02-22 17:38:00,5.79,6.47,5.50,5.40
2023-02-22 17:40:00,5.79,6.52,5.45,5.40
2023-02-22 17:42:00,5.81,6.51,5.50,5.41
2023-02-22 17:44:00,5.83,6.54,5.55,5.39
2023-02-22 17:46:00,5.82,6.44,5.61,5.41
2023-02-22 17:48:00,5.86,6.44,5.74,5.40
2023-02-22 17:50:00,5.81,6.41,5.60,5.41
2023-02-22 17:52:00,5.79,6.37,5.58,5.41
2023-02-22 17:54:00,5.84,6.52,5.57,5.42
2023-02-22 17:56:00,5.81,6.42,5.60,5.41
2023-02-22 17:58:00,5.81,6.47,5.56,5.41
2023-02-22 18:00:00,5.84,6.40,5.70,5.41
2023-02-22 18:02:00,5.79,6.46,5.53,5.38
2023-02-22 18:04:00,5.81,6.50,5.54,5.39
2023-02-22 18:06:00,5.79,6.42,5.54,5.41
2023-02-22 18:08:00,5.79,6.41,5.54,5.41
2023-02-22 18:10:00,5.83,6.50,5.57,5.43
2023-02-22 18:12:00,5.89,6.54,5.65,5.48
2023-02-22 18:14:00,5.85,6.53,5.61,5.42
2023-02-22 18:16:00,5.83,6.41,5.67,5.42
2023-02-22 18:18:00,5.86,6.42,5.75,5.41
2023-02-22 18:20:00,5.86,6.50,5.66,5.42
2023-02-22 18:22:00,5.86,6.47,5.69,5.40
2023-02-22 18:24:00,5.83,6.48,5.58,5.41
2023-02-22 18:26:00,5.88,6.45,5.75,5.45
2023-02-22 18:28:00,5.84,6.48,5.62,5.43
2023-02-22 18:30:00,5.83,6.53,5.55,5.41
2023-02-22 18:32:00,5.83,6.53,5.54,5.41
2023-02-22 18:34:00,5.83,6.52,5.57,5.41
2023-02-22 18:36:00,5.79,6.42,5.55,5.40
2023-02-22 18:38:00,5.79,6.42,5.55,5.41
2023-02-22 18:40:00,5.81,6.45,5.60,5.39
2023-02-22 18:42:00,5.78,6.42,5.49,5.42
2023-02-22 18:44:00,5.85,6.44,5.69,5.41
2023-02-22 18:46:00,5.85,6.48,5.65,5.42
2023-02-22 18:48:00,5.85,6.53,5.58,5.43
2023-02-22 18:50:00,5.86,6.53,5.64,5.40
2023-02-22 18:52:00,5.85,6.51,5.64,5.40
2023-02-22 18:54:00,5.84,6.55,5.56,5.40
2023-02-22 18:56:00,5.89,6.52,5.73,5.42
2023-02-22 18:58:00,5.85,6.51,5.61,5.42
2023-02-22 19:00:00,5.82,6.41,5.64,5.40
2023-02-22 19:02:00,5.80,6.41,5.59,5.41
2023-02-22 19:04:00,5.83,6.54,5.52,5.44
2023-02-22 19:06:00,5.82,6.51,5.53,5.43
2023-02-22 19:08:00,5.77,6.38,5.51,5.42
2023-02-22 19:10:00,5.83,6.51,5.61,5.38
2023-02-22 19:12:00,5.88,6.52,5.66,5.46
2023-02-22 19:14:00,5.85,6.51,5.58,5.46
2023-02-22 19:16:00,5.79,6.45,5.44,5.47
2023-02-22 19:18:00,5.84,6.44,5.64,5.42
2023-02-22 19:20:00,5.80,6.36,5.61,5.44
2023-02-22 19:22:00,5.79,6.36,5.52,5.48
2023-02-22 19:24:00,5.82,6.41,5.64,5.42
2023-02-22 19:26:00,5.85,6.38,5.69,5.48
2023-02-22 19:28:00,5.81,6.42,5.57,5.44
2023-02-22 19:30:00,5.78,6.36,5.54,5.43
2023-02-22 19:32:00,5.82,6.40,5.60,5.47
2023-02-22 19:34:00,5.79,6.44,5.49,5.43
2023-02-22 19:36:00,5.81,6.37,5.59,5.46
2023-02-22 19:38:00,5.80,6.37,5.59,5.43
2023-02-22 19:40:00,5.81,6.43,5.57,5.42
2023-02-22 19:42:00,5.81,6.44,5.51,5.49
2023-02-22 19:44:00,5.89,6.45,5.77,5.45
2023-02-22 19:46:00,5.84,6.46,5.59,5.46
2023-02-22 19:48:00,5.87,6.47,5.72,5.42
2023-02-22 19:50:00,5.82,6.44,5.60,5.42
2023-02-22 19:52:00,5.80,6.37,5.54,5.48
2023-02-22 19:54:00,5.82,6.48,5.57,5.42
2023-02-22 19:56:00,5.85,6.35,5.72,5.48
2023-02-22 19:58:00,5.81,6.36,5.62,5.46
2023-02-22 20:00:00,5.80,6.44,5.52,5.43
2023-02-22 20:02:00,5.86,6.56,5.56,5.48
2023-02-22 20:04:00,5.84,6.57,5.51,5.42
2023-02-22 20:06:00,5.84,6.47,5.62,5.44
2023-02-22 20:08:00,5.85,6.46,5.63,5.46
2023-02-22 20:10:00,5.78,6.41,5.51,5.42
2023-02-22 20:12:00,5.82,6.38,5.58,5.50
2023-02-22 20:14:00,5.88,6.49,5.72,5.44
2023-02-22 20:16:00,5.81,6.50,5.47,5.47
2023-02-22 20:18:00,5.85,6.47,5.60,5.48
2023-02-22 20:20:00,5.79,6.36,5.58,5.43
2023-02-22 20:22:00,5.84,6.35,5.71,5.46
2023-02-22 20:24:00,5.77,6.47,5.38,5.46
2023-02-22 20:26:00,5.82,6.39,5.63,5.45
2023-02-22 20:28:00,5.82,6.39,5.59,5.47
2023-02-22 20:30:00,5.77,6.36,5.50,5.45
2023-02-22 20:32:00,5.75,6.36,5.42,5.48
2023-02-22 20:34:00,5.78,6.49,5.42,5.42
2023-02-22 20:36:00,5.79,6.37,5.56,5.45
2023-02-22 20:38:00,5.81,6.36,5.61,5.45
2023-02-22 20:40:00,5.84,6.48,5.58,5.46
2023-02-22 20:42:00,5.94,6.55,5.76,5.51
2023-02-22 20:44:00,5.87,6.48,5.71,5.44
2023-02-22 20:46:00,5.84,6.42,5.63,5.48
2023-02-22 20:48:00,5.82,6.37,5.63,5.46
2023-02-22 20:50:00,5.86,6.47,5.63,5.47
2023-02-22 20:52:00,5.83,6.44,5.60,5.44
2023-02-22 20:54:00,5.84,6.49,5.60,5.45
2023-02-22 20:56:00,5.72,6.40,5.30,5.46
2023-02-22 20:58:00,5.80,6.40,5.52,5.48
2023-02-22 21:00:00,5.80,6.41,5.52,5.48
2023-02-22 21:02:00,5.79,6.39,5.56,5.43
2023-02-22 21:04:00,5.79,6.45,5.46,5.45
2023-02-22 21:06:00,5.80,6.39,5.54,5.47
2023-02-22 21:08:00,5.79,6.38,5.51,5.46
2023-02-22 21:10:00,5.79,6.37,5.52,5.46
2023-02-22 21:12:00,5.82,6.39,5.65,5.41
2023-02-22 21:14:00,5.81,6.49,5.51,5.44
2023-02-22 21:16:00,5.81,6.39,5.61,5.41
2023-02-22 21:18:00,5.79,6.39,5.58,5.41
2023-02-22 21:20:00,5.81,6.43,5.59,5.41
2023-02-22 21:22:00,5.81,6.38,5.68,5.37
2023-02-22 21:24:00,5.74,6.43,5.38,5.40
2023-02-22 21:26:00,5.81,6.40,5.61,5.42
2023-02-22 21:28:00,5.79,6.37,5.57,5.41
2023-02-22 21:30:00,5.81,6.52,5.48,5.43
2023-02-22 21:32:00,5.81,6.50,5.54,5.40
