"Time","sum({__name__=~""node_memory_MemTotal_bytes|windows_cs_physical_memory_bytes""}) - sum({__name__=~""node_memory_MemAvailable_bytes|windows_os_physical_memory_free_bytes""})"
2023-02-22 11:00:00,16968380416
2023-02-22 11:20:00,17169035264
2023-02-22 11:40:00,17182588928
2023-02-22 12:00:00,17339572224
2023-02-22 12:20:00,17147453440
2023-02-22 12:40:00,17367166976
2023-02-22 13:00:00,17296789504
2023-02-22 13:20:00,17177362432
2023-02-22 13:40:00,17341607936
2023-02-22 14:00:00,17390288896
2023-02-22 14:20:00,17269936128
2023-02-22 14:40:00,17110568960
2023-02-22 15:00:00,17342984192
2023-02-22 15:20:00,17336610816
2023-02-22 15:40:00,17310347264
2023-02-22 16:00:00,17321938944
2023-02-22 16:20:00,17276235776
2023-02-22 16:40:00,17316003840
2023-02-22 17:00:00,17184768000
2023-02-22 17:20:00,17291300864
2023-02-22 17:40:00,17310662656
2023-02-22 18:00:00,17461362688
2023-02-22 18:20:00,17517715456
2023-02-22 18:40:00,17387606016
2023-02-22 19:00:00,17392893952
2023-02-22 19:20:00,17340948480
2023-02-22 19:40:00,17364066304
2023-02-22 20:00:00,17337282560
2023-02-22 20:20:00,17305378816
2023-02-22 20:40:00,17462890496
2023-02-22 21:00:00,17355034624
2023-02-22 21:20:00,17379520512
2023-02-22 21:40:00,17312788480
2023-02-22 22:00:00,17349836800
2023-02-22 22:20:00,17313632256
2023-02-22 22:40:00,17296793600
2023-02-22 23:00:00,17356283904
2023-02-22 23:20:00,17358168064
2023-02-22 23:40:00,17270734848
2023-02-23 00:00:00,17162964992
2023-02-23 00:20:00,17356013568
2023-02-23 00:40:00,17310134272
2023-02-23 01:00:00,17278365696
2023-02-23 01:20:00,17450708992
2023-02-23 01:40:00,17491361792
2023-02-23 02:00:00,17351204864
2023-02-23 02:20:00,17344749568
2023-02-23 02:40:00,17245564928
2023-02-23 03:00:00,17339236352
2023-02-23 03:20:00,17376772096
2023-02-23 03:40:00,17336782848
2023-02-23 04:00:00,17339768832
2023-02-23 04:20:00,17414688768
2023-02-23 04:40:00,17626742784
2023-02-23 05:00:00,17322074112
2023-02-23 05:20:00,17378242560
2023-02-23 05:40:00,17610805248
2023-02-23 06:00:00,17456009216
2023-02-23 06:20:00,17383362560
2023-02-23 06:40:00,17557782528
2023-02-23 07:00:00,17294434304
2023-02-23 07:20:00,17452761088
2023-02-23 07:40:00,17333657600
2023-02-23 08:00:00,17390477312
2023-02-23 08:20:00,17470189568
2023-02-23 08:40:00,17422528512
2023-02-23 09:00:00,17353629696
2023-02-23 09:20:00,17419780096
2023-02-23 09:40:00,17317482496
2023-02-23 10:00:00,17438789632
2023-02-23 10:20:00,17546907648
2023-02-23 10:40:00,17807433728
2023-02-23 11:00:00,17421381632
2023-02-23 11:20:00,17339109376
2023-02-23 11:40:00,17406476288
2023-02-23 12:00:00,17472397312
2023-02-23 12:20:00,17293713408
2023-02-23 12:40:00,17499242496
2023-02-23 13:00:00,17380167680
2023-02-23 13:20:00,17268867072
2023-02-23 13:40:00,17471938560
2023-02-23 14:00:00,17591762944
2023-02-23 14:20:00,17388331008
2023-02-23 14:40:00,17413337088
2023-02-23 15:00:00,17693106176
2023-02-23 15:20:00,17298919424
2023-02-23 15:40:00,17410584576
2023-02-23 16:00:00,17534308352
2023-02-23 16:20:00,17296408576
2023-02-23 16:40:00,17616707584
2023-02-23 17:00:00,17516118016

