"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-04 11:00:00,1.28,0.990,1.03
2023-03-04 11:02:00,1.16,1.02,1.01
2023-03-04 11:04:00,1.10,1.14,1
2023-03-04 11:06:00,1.39,1.75,1.12
2023-03-04 11:08:00,1.32,1.14,1.13
2023-03-04 11:10:00,1.95,2.04,1.41
2023-03-04 11:12:00,1.41,0.510,1.27
2023-03-04 11:14:00,1.48,0.900,1.33
2023-03-04 11:16:00,1.17,0.640,1.23
2023-03-04 11:18:00,1.39,1.18,1.31
2023-03-04 11:20:00,2,2.29,1.55
2023-03-04 11:22:00,1.58,1.04,1.45
2023-03-04 11:24:00,1.24,0.620,1.34
2023-03-04 11:26:00,1,0.450,1.23
2023-03-04 11:28:00,0.870,0.610,1.16
2023-03-04 11:30:00,1.48,2.31,1.34
2023-03-04 11:32:00,1.19,0.880,1.25
2023-03-04 11:34:00,1.13,1.19,1.21
2023-03-04 11:36:00,1.63,2.61,1.37
2023-03-04 11:38:00,1.27,0.880,1.27
2023-03-04 11:40:00,2.16,4.94,1.56
2023-03-04 11:42:00,1.62,1.10,1.43
2023-03-04 11:44:00,1.20,0.490,1.30
2023-03-04 11:46:00,1.17,0.720,1.29
2023-03-04 11:48:00,0.880,0.320,1.16
2023-03-04 11:50:00,0.760,0.560,1.08
2023-03-04 11:52:00,0.900,1.19,1.09
2023-03-04 11:54:00,0.740,0.460,1
2023-03-04 11:56:00,0.660,0.610,0.940
2023-03-04 11:58:00,0.640,0.620,0.900
2023-03-04 12:00:00,0.550,0.390,0.830
2023-03-04 12:02:00,1.01,1.35,0.970
2023-03-04 12:04:00,0.930,0.830,0.950
2023-03-04 12:06:00,0.780,0.460,0.890
2023-03-04 12:08:00,0.920,1.36,0.920
2023-03-04 12:10:00,1.24,1.60,1.05
2023-03-04 12:12:00,1.02,0.600,0.990
2023-03-04 12:14:00,0.920,0.770,0.960
2023-03-04 12:16:00,0.950,1.04,0.960
2023-03-04 12:18:00,0.830,0.630,0.920
2023-03-04 12:20:00,0.860,0.920,0.920
2023-03-04 12:22:00,1.29,2.50,1.05
2023-03-04 12:24:00,0.960,0.550,0.960
2023-03-04 12:26:00,1.09,1.46,1
2023-03-04 12:28:00,1.07,1.12,1
2023-03-04 12:30:00,1.27,2.29,1.07
2023-03-04 12:32:00,1.01,0.740,0.990
2023-03-04 12:34:00,1.15,1.73,1.04
2023-03-04 12:36:00,1.06,1.17,1.01
2023-03-04 12:38:00,0.910,0.680,0.960
2023-03-04 12:40:00,0.770,0.410,0.900
2023-03-04 12:42:00,0.740,0.630,0.880
2023-03-04 12:44:00,1.23,1.39,1.06
2023-03-04 12:46:00,1.12,1.04,1.04
2023-03-04 12:48:00,1.05,0.810,1.02
2023-03-04 12:50:00,1.07,1.09,1.03
2023-03-04 12:52:00,1.30,1.60,1.11
2023-03-04 12:54:00,1.59,1.50,1.26
2023-03-04 12:56:00,1.83,1.58,1.40
2023-03-04 12:58:00,1.49,0.750,1.33
2023-03-04 13:00:00,1.22,0.710,1.25
2023-03-04 13:02:00,0.980,0.570,1.15
