"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-21 21:37:00,1454,2763,1292601,7310,447,5884,0,223,904068,2618,20171,0
2023-03-21 21:38:00,1454,2763,1292601,7310,447,5884,0,223,904068,2618,20171,0
2023-03-21 21:39:00,1454,2763,1292601,7310,447,5884,0,223,904068,2618,20171,0
2023-03-21 21:40:00,1894,2813,1224003,7376,451,6345,0.233,223,827237,2659,8289,0
2023-03-21 21:41:00,1894,2813,1224003,7376,451,6345,0.233,223,827237,2659,8289,0
2023-03-21 21:42:00,1894,2813,1224003,7376,451,6345,0.233,223,827237,2659,8289,0
2023-03-21 21:43:00,1894,2813,1224003,7376,451,6345,0.233,223,827237,2659,8289,0
2023-03-21 21:44:00,1894,2813,1224003,7376,451,6345,0.233,223,827237,2659,8289,0
2023-03-21 21:45:00,1466,2748,1546875,7374,432,6146,0,223,1181411,2687,48354,0
2023-03-21 21:46:00,1466,2748,1546875,7374,432,6146,0,223,1181411,2687,48354,0
2023-03-21 21:47:00,1466,2748,1546875,7374,432,6146,0,223,1181411,2687,48354,0
2023-03-21 21:48:00,1466,2748,1546875,7374,432,6146,0,223,1181411,2687,48354,0
2023-03-21 21:49:00,1466,2748,1546875,7374,432,6146,0,223,1181411,2687,48354,0
2023-03-21 21:50:00,1391,2793,1401669,7438,462,6278,0,223,995163,2579,28218,0
2023-03-21 21:51:00,1391,2793,1401669,7438,462,6278,0,223,995163,2579,28218,0
2023-03-21 21:52:00,1391,2793,1401669,7438,462,6278,0,223,995163,2579,28218,0
2023-03-21 21:53:00,1391,2793,1401669,7438,462,6278,0,223,995163,2579,28218,0
2023-03-21 21:54:00,1391,2793,1401669,7438,462,6278,0,223,995163,2579,28218,0
2023-03-21 21:55:00,1473,2821,1171901,7320,460,6194,0.233,223,785687,2648,8268,0
2023-03-21 21:56:00,1473,2821,1171901,7320,460,6194,0.233,223,785687,2648,8268,0
2023-03-21 21:57:00,1473,2821,1171901,7320,460,6194,0.233,223,785687,2648,8268,0
2023-03-21 21:58:00,1473,2821,1171901,7320,460,6194,0.233,223,785687,2648,8268,0
2023-03-21 21:59:00,1473,2821,1171901,7320,460,6194,0.233,223,785687,2648,8268,0
2023-03-21 22:00:00,1453,2775,1302030,7170,437,6210,0,223,916995,2603,20631,0.233
2023-03-21 22:01:00,1453,2775,1302030,7170,437,6210,0,223,916995,2603,20631,0.233
2023-03-21 22:02:00,1453,2775,1302030,7170,437,6210,0,223,916995,2603,20631,0.233
2023-03-21 22:03:00,1453,2775,1302030,7170,437,6210,0,223,916995,2603,20631,0.233
2023-03-21 22:04:00,1453,2775,1302030,7170,437,6210,0,223,916995,2603,20631,0.233
2023-03-21 22:05:00,1771,2756,1220227,7461,452,6093,0.233,223,839232,2686,8175,0.467
2023-03-21 22:06:00,1771,2756,1220227,7461,452,6093,0.233,223,839232,2686,8175,0.467
2023-03-21 22:07:00,1771,2756,1220227,7461,452,6093,0.233,223,839232,2686,8175,0.467
2023-03-21 22:08:00,1771,2756,1220227,7461,452,6093,0.233,223,839232,2686,8175,0.467
2023-03-21 22:09:00,1771,2756,1220227,7461,452,6093,0.233,223,839232,2686,8175,0.467
2023-03-21 22:10:00,1488,2703,1298674,7363,442,6035,0,223,922373,2613,20488,0
2023-03-21 22:11:00,1488,2703,1298674,7363,442,6035,0,223,922373,2613,20488,0
2023-03-21 22:12:00,1488,2703,1298674,7363,442,6035,0,223,922373,2613,20488,0
2023-03-21 22:13:00,1488,2703,1298674,7363,442,6035,0,223,922373,2613,20488,0
2023-03-21 22:14:00,1488,2703,1298674,7363,442,6035,0,223,922373,2613,20488,0
2023-03-21 22:15:00,1446,2852,1180408,7291,448,6057,0.233,223,780540,2658,8292,0
2023-03-21 22:16:00,1446,2852,1180408,7291,448,6057,0.233,223,780540,2658,8292,0
2023-03-21 22:17:00,1446,2852,1180408,7291,448,6057,0.233,223,780540,2658,8292,0
2023-03-21 22:18:00,1446,2852,1180408,7291,448,6057,0.233,223,780540,2658,8292,0
2023-03-21 22:19:00,1446,2852,1180408,7291,448,6057,0.233,223,780540,2658,8292,0
2023-03-21 22:20:00,1447,2715,1289375,7449,453,6505,0,223,923584,2657,20530,0
2023-03-21 22:21:00,1447,2715,1289375,7449,453,6505,0,223,923584,2657,20530,0
2023-03-21 22:22:00,1447,2715,1289375,7449,453,6505,0,223,923584,2657,20530,0
2023-03-21 22:23:00,1447,2715,1289375,7449,453,6505,0,223,923584,2657,20530,0
2023-03-21 22:24:00,1447,2715,1289375,7449,453,6505,0,223,923584,2657,20530,0
2023-03-21 22:25:00,1728,2825,1255533,7243,449,5990,0,223,852926,2611,8515,0
2023-03-21 22:26:00,1728,2825,1255533,7243,449,5990,0,223,852926,2611,8515,0
2023-03-21 22:27:00,1728,2825,1255533,7243,449,5990,0,223,852926,2611,8515,0
2023-03-21 22:28:00,1728,2825,1255533,7243,449,5990,0,223,852926,2611,8515,0
2023-03-21 22:29:00,1728,2825,1255533,7243,449,5990,0,223,852926,2611,8515,0
2023-03-21 22:30:00,1487,2732,1291885,7092,444,6147,0,223,914159,2441,20443,0
2023-03-21 22:31:00,1487,2732,1291885,7092,444,6147,0,223,914159,2441,20443,0
2023-03-21 22:32:00,1487,2732,1291885,7092,444,6147,0,223,914159,2441,20443,0
2023-03-21 22:33:00,1487,2732,1291885,7092,444,6147,0,223,914159,2441,20443,0
2023-03-21 22:34:00,1487,2732,1291885,7092,444,6147,0,223,914159,2441,20443,0
2023-03-21 22:35:00,1335,2698,1177029,7102,452,6320,0.233,223,796220,2366,8192,0
2023-03-21 22:36:00,1335,2698,1177029,7102,452,6320,0.233,223,796220,2366,8192,0
2023-03-21 22:37:00,1335,2698,1177029,7102,452,6320,0.233,223,796220,2366,8192,0
2023-03-21 22:38:00,1335,2698,1177029,7102,452,6320,0.233,223,796220,2366,8192,0
2023-03-21 22:39:00,1335,2698,1177029,7102,452,6320,0.233,223,796220,2366,8192,0
2023-03-21 22:40:00,1499,2706,1299325,7064,449,6172,0.233,223,915713,2434,20859,0
2023-03-21 22:41:00,1499,2706,1299325,7064,449,6172,0.233,223,915713,2434,20859,0
2023-03-21 22:42:00,1499,2706,1299325,7064,449,6172,0.233,223,915713,2434,20859,0
2023-03-21 22:43:00,1499,2706,1299325,7064,449,6172,0.233,223,915713,2434,20859,0
2023-03-21 22:44:00,1499,2706,1299325,7064,449,6172,0.233,223,915713,2434,20859,0
2023-03-21 22:45:00,1383,2740,1182205,7436,444,6195,0,223,792977,2439,8003,0
2023-03-21 22:46:00,1383,2740,1182205,7436,444,6195,0,223,792977,2439,8003,0
2023-03-21 22:47:00,1383,2740,1182205,7436,444,6195,0,223,792977,2439,8003,0
2023-03-21 22:48:00,1383,2740,1182205,7436,444,6195,0,223,792977,2439,8003,0
2023-03-21 22:49:00,1383,2740,1182205,7436,444,6195,0,223,792977,2439,8003,0
2023-03-21 22:50:00,1388,2806,1288901,7108,455,6019,0,223,900024,2442,20639,0
2023-03-21 22:51:00,1388,2806,1288901,7108,455,6019,0,223,900024,2442,20639,0
2023-03-21 22:52:00,1388,2806,1288901,7108,455,6019,0,223,900024,2442,20639,0
2023-03-21 22:53:00,1388,2806,1288901,7108,455,6019,0,223,900024,2442,20639,0
2023-03-21 22:54:00,1388,2806,1288901,7108,455,6019,0,223,900024,2442,20639,0
2023-03-21 22:55:00,1758,2753,1224951,7175,441,6193,0,223,846673,2405,8372,0.233
2023-03-21 22:56:00,1758,2753,1224951,7175,441,6193,0,223,846673,2405,8372,0.233
2023-03-21 22:57:00,1758,2753,1224951,7175,441,6193,0,223,846673,2405,8372,0.233
2023-03-21 22:58:00,1758,2753,1224951,7175,441,6193,0,223,846673,2405,8372,0.233
2023-03-21 22:59:00,1758,2753,1224951,7175,441,6193,0,223,846673,2405,8372,0.233
2023-03-21 23:00:00,1448,2663,1295972,7391,445,6245,0.233,223,916758,2501,20433,0.233
2023-03-21 23:01:00,1448,2663,1295972,7391,445,6245,0.233,223,916758,2501,20433,0.233
2023-03-21 23:02:00,1448,2663,1295972,7391,445,6245,0.233,223,916758,2501,20433,0.233
2023-03-21 23:03:00,1448,2663,1295972,7391,445,6245,0.233,223,916758,2501,20433,0.233
2023-03-21 23:04:00,1448,2663,1295972,7391,445,6245,0.233,223,916758,2501,20433,0.233
2023-03-21 23:05:00,1453,2776,1202426,7151,470,5939,0,223,798440,2519,8349,0
2023-03-21 23:06:00,1453,2776,1201222,7151,470,5939,0,,797636,2519,8349,0
2023-03-21 23:07:00,1453,2776,1201222,7151,470,5939,0,,797636,2519,8349,0
2023-03-21 23:08:00,1453,2776,1201222,7151,470,5939,0,,797636,2519,8349,0
2023-03-21 23:09:00,1453,2776,1201222,7151,470,5939,0,,797636,2519,8349,0
2023-03-21 23:10:00,1417,2786,1305691,7232,446,6309,0.233,,911384,2429,20522,0.233
2023-03-21 23:11:00,1417,2786,1305691,7232,446,6309,0.233,,911384,2429,20522,0.233
2023-03-21 23:12:00,1417,2786,1305691,7232,446,6309,0.233,,911384,2429,20522,0.233
2023-03-21 23:13:00,1417,2786,1305691,7232,446,6309,0.233,,911384,2429,20522,0.233
2023-03-21 23:14:00,1417,2786,1305691,7232,446,6309,0.233,,911384,2429,20522,0.233
2023-03-21 23:15:00,1799,2753,1241342,7399,463,6095,0.233,,860988,2615,8257,0
2023-03-21 23:16:00,1799,2753,1241342,7399,463,6095,0.233,,860988,2615,8257,0
2023-03-21 23:17:00,1799,2753,1241342,7399,463,6095,0.233,,860988,2615,8257,0
2023-03-21 23:18:00,1799,2753,1241342,7399,463,6095,0.233,,860988,2615,8257,0
2023-03-21 23:19:00,1799,2753,1241342,7399,463,6095,0.233,,860988,2615,8257,0
2023-03-21 23:20:00,1453,2795,1308631,7305,441,6187,0,,916122,2591,20482,0
2023-03-21 23:21:00,1453,2795,1308631,7305,441,6187,0,,916122,2591,20482,0
2023-03-21 23:22:00,1453,2795,1308631,7305,441,6187,0,,916122,2591,20482,0
2023-03-21 23:23:00,1453,2795,1308631,7305,441,6187,0,,916122,2591,20482,0
2023-03-21 23:24:00,1453,2795,1308631,7305,441,6187,0,,916122,2591,20482,0
2023-03-21 23:25:00,1458,2823,1152161,7154,440,6155,0,,796984,2629,8385,0
2023-03-21 23:26:00,1458,2823,1152161,7154,440,6155,0,,796984,2629,8385,0
2023-03-21 23:27:00,1458,2823,1152161,7154,440,6155,0,,796984,2629,8385,0
2023-03-21 23:28:00,1458,2823,1152161,7154,440,6155,0,,796984,2629,8385,0
2023-03-21 23:29:00,1458,2823,1152161,7154,440,6155,0,,796984,2629,8385,0
2023-03-21 23:30:00,1481,2752,1306902,7329,451,6020,0,,902474,2673,20876,0
2023-03-21 23:31:00,1481,2752,1306902,7329,451,6020,0,,902474,2673,20876,0
2023-03-21 23:32:00,1481,2752,1306902,7329,451,6020,0,,902474,2673,20876,0
2023-03-21 23:33:00,1481,2752,1306902,7329,451,6020,0,,902474,2673,20876,0
2023-03-21 23:34:00,1481,2752,1306902,7329,451,6020,0,,902474,2673,20876,0
2023-03-21 23:35:00,1392,2708,1169291,7256,459,6178,0.233,,791297,2556,7949,0
2023-03-21 23:36:00,1392,2708,1169291,7256,459,6178,0.233,,791297,2556,7949,0
2023-03-21 23:37:00,1392,2708,1169291,7256,459,6178,0.233,,791297,2556,7949,0
2023-03-21 23:38:00,1392,2708,1169291,7256,459,6178,0.233,,791297,2556,7949,0
2023-03-21 23:39:00,1392,2708,1169291,7256,459,6178,0.233,,791297,2556,7949,0
2023-03-21 23:40:00,1888,2847,1373313,7305,443,6155,0.233,,952343,2559,20909,0
2023-03-21 23:41:00,1888,2847,1373313,7305,443,6155,0.233,,952343,2559,20909,0
2023-03-21 23:42:00,1888,2847,1373313,7305,443,6155,0.233,,952343,2559,20909,0
2023-03-21 23:43:00,1888,2847,1373313,7305,443,6155,0.233,,952343,2559,20909,0
2023-03-21 23:44:00,1888,2847,1373313,7305,443,6155,0.233,,952343,2559,20909,0
2023-03-21 23:45:00,1437,2728,1149811,7076,444,6198,0,,808837,2662,8029,0
2023-03-21 23:46:00,1437,2728,1149811,7076,444,6198,0,,808837,2662,8029,0
2023-03-21 23:47:00,1437,2728,1149811,7076,444,6198,0,,808837,2662,8029,0
2023-03-21 23:48:00,1437,2728,1149811,7076,444,6198,0,,808837,2662,8029,0
2023-03-21 23:49:00,1437,2728,1149811,7076,444,6198,0,,808837,2662,8029,0
2023-03-21 23:50:00,1457,2809,1303068,7283,445,6050,0,,898508,2601,20780,0
2023-03-21 23:51:00,1457,2809,1303068,7283,445,6050,0,,898508,2601,20780,0
2023-03-21 23:52:00,1457,2809,1303068,7283,445,6050,0,,898508,2601,20780,0
2023-03-21 23:53:00,1457,2809,1303068,7283,445,6050,0,,898508,2601,20780,0
2023-03-21 23:54:00,1457,2809,1303068,7283,445,6050,0,,898508,2601,20780,0
2023-03-21 23:55:00,1762,2737,1252324,7420,449,6264,0,,829658,2652,8292,0
2023-03-21 23:56:00,1762,2737,1252324,7420,449,6264,0,,829658,2652,8292,0
2023-03-21 23:57:00,1762,2737,1252324,7420,449,6264,0,,829658,2652,8292,0
2023-03-21 23:58:00,1762,2737,1252324,7420,449,6264,0,,829658,2652,8292,0
2023-03-21 23:59:00,1762,2737,1252324,7420,449,6264,0,,829658,2652,8292,0
2023-03-22 00:00:00,1474,2700,1288422,7250,449,6267,0,,936262,2506,20684,0
2023-03-22 00:01:00,1474,2700,1288422,7250,449,6267,0,,936262,2506,20684,0
2023-03-22 00:02:00,1474,2700,1288422,7250,449,6267,0,,936262,2506,20684,0
2023-03-22 00:03:00,1474,2700,1288422,7250,449,6267,0,,936262,2506,20684,0
2023-03-22 00:04:00,1474,2700,1288422,7250,449,6267,0,,936262,2506,20684,0
2023-03-22 00:05:00,1415,2768,1163187,7207,444,6003,0.233,,789932,2373,8086,0.700
2023-03-22 00:06:00,1415,2768,1163187,7207,444,6003,0.233,,789932,2373,8086,0.700
2023-03-22 00:07:00,1415,2768,1163187,7207,444,6003,0.233,,789932,2373,8086,0.700
2023-03-22 00:08:00,1415,2768,1163187,7207,444,6003,0.233,,789932,2373,8086,0.700
2023-03-22 00:09:00,1415,2768,1163187,7207,444,6003,0.233,,789932,2373,8086,0.700
2023-03-22 00:10:00,1432,2794,1289060,7148,450,6328,0.467,,917349,2496,20476,0
2023-03-22 00:11:00,1432,2794,1289060,7148,450,6328,0.467,,917349,2496,20476,0
2023-03-22 00:12:00,1432,2794,1289060,7148,450,6328,0.467,,917349,2496,20476,0
2023-03-22 00:13:00,1432,2794,1289060,7148,450,6328,0.467,,917349,2496,20476,0
2023-03-22 00:14:00,1432,2794,1289060,7148,450,6328,0.467,,917349,2496,20476,0
2023-03-22 00:15:00,1774,2660,1218383,7251,449,6058,0,,833389,2428,8443,0
2023-03-22 00:16:00,1774,2660,1218383,7251,449,6058,0,,833389,2428,8443,0
2023-03-22 00:17:00,1774,2660,1218383,7251,449,6058,0,,833389,2428,8443,0
2023-03-22 00:18:00,1774,2660,1218383,7251,449,6058,0,,833389,2428,8443,0
2023-03-22 00:19:00,1774,2660,1218383,7251,449,6058,0,,833389,2428,8443,0
2023-03-22 00:20:00,1413,2755,1308701,7173,447,6248,0,,919074,2425,20569,0
2023-03-22 00:21:00,1413,2755,1308701,7173,447,6248,0,,919074,2425,20569,0
2023-03-22 00:22:00,1413,2755,1308701,7173,447,6248,0,,919074,2425,20569,0
2023-03-22 00:23:00,1413,2755,1308701,7173,447,6248,0,,919074,2425,20569,0
2023-03-22 00:24:00,1413,2755,1308701,7173,447,6248,0,,919074,2425,20569,0
2023-03-22 00:25:00,1360,2800,1175754,7106,449,6084,0,,785455,2541,7999,0
2023-03-22 00:26:00,1360,2800,1175754,7106,449,6084,0,,785455,2541,7999,0
2023-03-22 00:27:00,1360,2800,1175754,7106,449,6084,0,,785455,2541,7999,0
2023-03-22 00:28:00,1360,2800,1175754,7106,449,6084,0,,785455,2541,7999,0
2023-03-22 00:29:00,1360,2800,1175754,7106,449,6084,0,,785455,2541,7999,0
2023-03-22 00:30:00,1408,2782,1301641,7388,445,6082,0,,925421,2582,20713,0
2023-03-22 00:31:00,1408,2782,1301641,7388,445,6082,0,,925421,2582,20713,0
2023-03-22 00:32:00,1408,2782,1301641,7388,445,6082,0,,925421,2582,20713,0
2023-03-22 00:33:00,1408,2782,1301641,7388,445,6082,0,,925421,2582,20713,0
2023-03-22 00:34:00,1408,2782,1301641,7388,445,6082,0,,925421,2582,20713,0
2023-03-22 00:35:00,1500,2711,1172770,7247,436,6109,0.233,,781157,2575,8431,0
2023-03-22 00:36:00,1500,2711,1172770,7247,436,6109,0.233,,781157,2575,8431,0
2023-03-22 00:37:00,1500,2711,1172770,7247,436,6109,0.233,,781157,2575,8431,0
2023-03-22 00:38:00,1500,2711,1172770,7247,436,6109,0.233,,781157,2575,8431,0
2023-03-22 00:39:00,1500,2711,1172770,7247,436,6109,0.233,,781157,2575,8431,0
2023-03-22 00:40:00,1829,2754,1375253,7404,452,6343,0,,976220,2703,20510,0
2023-03-22 00:41:00,1829,2754,1375253,7404,452,6343,0,,976220,2703,20510,0
2023-03-22 00:42:00,1829,2754,1375253,7404,452,6343,0,,976220,2703,20510,0
2023-03-22 00:43:00,1829,2754,1375253,7404,452,6343,0,,976220,2703,20510,0
2023-03-22 00:44:00,1829,2754,1375253,7404,452,6343,0,,976220,2703,20510,0
2023-03-22 00:45:00,1444,2844,1190585,7336,443,6198,0.233,,820862,2676,8144,0
2023-03-22 00:46:00,1444,2844,1190585,7336,443,6198,0.233,,820862,2676,8144,0
2023-03-22 00:47:00,1444,2844,1190585,7336,443,6198,0.233,,820862,2676,8144,0
2023-03-22 00:48:00,1444,2844,1190585,7336,443,6198,0.233,,820862,2676,8144,0
2023-03-22 00:49:00,1444,2844,1190585,7336,443,6198,0.233,,820862,2676,8144,0
2023-03-22 00:50:00,1381,2749,1777824,7312,446,5959,0,,1369027,2615,66072,0
2023-03-22 00:51:00,1381,2749,1777824,7312,446,5959,0,,1369027,2615,66072,0
2023-03-22 00:52:00,1381,2749,1777824,7312,446,5959,0,,1369027,2615,66072,0
2023-03-22 00:53:00,1381,2749,1777824,7312,446,5959,0,,1369027,2615,66072,0
2023-03-22 00:54:00,1381,2749,1777824,7312,446,5959,0,,1369027,2615,66072,0
2023-03-22 00:55:00,1837,2803,1255479,7282,452,6210,0,,843366,2587,10671,0.233
2023-03-22 00:56:00,1837,2803,1255479,7282,452,6210,0,,843366,2587,10671,0.233
2023-03-22 00:57:00,1837,2803,1255479,7282,452,6210,0,,843366,2587,10671,0.233
2023-03-22 00:58:00,1837,2803,1255479,7282,452,6210,0,,843366,2587,10671,0.233
2023-03-22 00:59:00,1837,2803,1255479,7282,452,6210,0,,843366,2587,10671,0.233
2023-03-22 01:00:00,1398,2701,1264110,7184,439,6146,0.233,,883299,2613,18794,0.233
2023-03-22 01:01:00,1398,2701,1264110,7184,439,6146,0.233,,883299,2613,18794,0.233
2023-03-22 01:02:00,1398,2701,1264110,7184,439,6146,0.233,,883299,2613,18794,0.233
2023-03-22 01:03:00,1398,2701,1264110,7184,439,6146,0.233,,883299,2613,18794,0.233
2023-03-22 01:04:00,1398,2701,1264110,7184,439,6146,0.233,,883299,2613,18794,0.233
2023-03-22 01:05:00,1427,2819,1237125,7514,452,6178,0,,847915,2613,10000,0.233
2023-03-22 01:06:00,1427,2819,1237125,7514,452,6178,0,,847915,2613,10000,0.233
2023-03-22 01:07:00,1427,2819,1237125,7514,452,6178,0,,847915,2613,10000,0.233
2023-03-22 01:08:00,1427,2819,1237125,7514,452,6178,0,,847915,2613,10000,0.233
2023-03-22 01:09:00,1427,2819,1237125,7514,452,6178,0,,847915,2613,10000,0.233
2023-03-22 01:10:00,1527,2718,1237726,7268,446,6019,0.233,,875747,2496,14433,0
2023-03-22 01:11:00,1527,2718,1237726,7268,446,6019,0.233,,875747,2496,14433,0
2023-03-22 01:12:00,1527,2718,1237726,7268,446,6019,0.233,,875747,2496,14433,0
2023-03-22 01:13:00,1527,2718,1237726,7268,446,6019,0.233,,875747,2496,14433,0
2023-03-22 01:14:00,1527,2718,1237726,7268,446,6019,0.233,,875747,2496,14433,0
2023-03-22 01:15:00,1445,2775,1242640,7462,454,6081,0.233,,850103,2635,14486,0
2023-03-22 01:16:00,1445,2775,1242640,7462,454,6081,0.233,,850103,2635,14486,0
2023-03-22 01:17:00,1445,2775,1242640,7462,454,6081,0.233,,850103,2635,14486,0
2023-03-22 01:18:00,1445,2775,1242640,7462,454,6081,0.233,,850103,2635,14486,0
2023-03-22 01:19:00,1445,2775,1242640,7462,454,6081,0.233,,850103,2635,14486,0
2023-03-22 01:20:00,1751,2728,1329870,7311,434,6172,0,,881600,2457,14107,0
2023-03-22 01:21:00,1751,2728,1329870,7311,434,6172,0,,881600,2457,14107,0
2023-03-22 01:22:00,1751,2728,1329870,7311,434,6172,0,,881600,2457,14107,0
2023-03-22 01:23:00,1751,2728,1329870,7311,434,6172,0,,881600,2457,14107,0
2023-03-22 01:24:00,1751,2728,1329870,7311,434,6172,0,,881600,2457,14107,0
2023-03-22 01:25:00,1394,2773,1235820,7128,464,6297,0,,886370,2414,14604,0
