"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-21 21:49:00,10.5,18.4,1751,50.8,3.16,20.1,0.00333,2.68,1275,31.1,35.6,0
2023-03-21 21:50:00,9.95,18.7,1576,51.6,3.33,23.1,0.00333,2.68,1112,30.0,34.4,0
2023-03-21 21:51:00,9.95,18.7,1576,51.6,3.33,23.1,0.00333,2.68,1112,30.0,34.4,0
2023-03-21 21:52:00,9.95,18.7,1576,51.6,3.33,23.1,0.00333,2.68,1112,30.0,34.4,0
2023-03-21 21:53:00,9.95,18.7,1576,51.6,3.33,23.1,0.00333,2.68,1112,30.0,34.4,0
2023-03-21 21:54:00,9.95,18.7,1576,51.6,3.33,23.1,0.00333,2.68,1112,30.0,34.4,0
2023-03-21 21:55:00,10.4,18.9,1250,49.4,3.30,21.9,0.00667,2.68,839,30.5,21.2,0.00333
2023-03-21 21:56:00,10.4,18.9,1250,49.4,3.30,21.9,0.00667,2.68,839,30.5,21.2,0.00333
2023-03-21 21:57:00,10.4,18.9,1250,49.4,3.30,21.9,0.00667,2.68,839,30.5,21.2,0.00333
2023-03-21 21:58:00,10.4,18.9,1250,49.4,3.30,21.9,0.00667,2.68,839,30.5,21.2,0.00333
2023-03-21 21:59:00,10.4,18.9,1250,49.4,3.30,21.9,0.00667,2.68,839,30.5,21.2,0.00333
2023-03-21 22:00:00,10.3,18.7,1473,48.9,3.23,22.2,0,2.68,1026,29.8,29.1,0.00667
2023-03-21 22:01:00,10.3,18.7,1473,48.9,3.23,22.2,0,2.68,1026,29.8,29.1,0.00667
2023-03-21 22:02:00,10.3,18.7,1473,48.9,3.23,22.2,0,2.68,1026,29.8,29.1,0.00667
2023-03-21 22:03:00,10.3,18.7,1473,48.9,3.23,22.2,0,2.68,1026,29.8,29.1,0.00667
2023-03-21 22:04:00,10.3,18.7,1473,48.9,3.23,22.2,0,2.68,1026,29.8,29.1,0.00667
2023-03-21 22:05:00,14.2,18.2,1302,50.1,3.24,21.9,0.00333,2.68,890,30.0,20.8,0
2023-03-21 22:06:00,14.2,18.2,1302,50.1,3.24,21.9,0.00333,2.68,890,30.0,20.8,0
2023-03-21 22:07:00,14.2,18.2,1302,50.1,3.24,21.9,0.00333,2.68,890,30.0,20.8,0
2023-03-21 22:08:00,14.2,18.2,1302,50.1,3.24,21.9,0.00333,2.68,890,30.0,20.8,0
2023-03-21 22:09:00,14.2,18.2,1302,50.1,3.24,21.9,0.00333,2.68,890,30.0,20.8,0
2023-03-21 22:10:00,11.0,17.9,1448,50.6,3.24,21.4,0,2.68,1015,30.3,29.0,0
2023-03-21 22:11:00,11.0,17.9,1448,50.6,3.24,21.4,0,2.68,1015,30.3,29.0,0
2023-03-21 22:12:00,11.0,17.9,1448,50.6,3.24,21.4,0,2.68,1015,30.3,29.0,0
2023-03-21 22:13:00,11.0,17.9,1448,50.6,3.24,21.4,0,2.68,1015,30.3,29.0,0
2023-03-21 22:14:00,11.0,17.9,1448,50.6,3.24,21.4,0,2.68,1015,30.3,29.0,0
2023-03-21 22:15:00,10.7,19.1,1281,49.8,3.19,20.8,0,2.68,850,30.4,20.8,0
2023-03-21 22:16:00,10.7,19.1,1281,49.8,3.19,20.8,0,2.68,850,30.4,20.8,0
2023-03-21 22:17:00,10.7,19.1,1281,49.8,3.19,20.8,0,2.68,850,30.4,20.8,0
2023-03-21 22:18:00,10.7,19.1,1281,49.8,3.19,20.8,0,2.68,850,30.4,20.8,0
2023-03-21 22:19:00,10.7,19.1,1281,49.8,3.19,20.8,0,2.68,850,30.4,20.8,0
2023-03-21 22:20:00,10.6,18.0,1431,51.1,3.25,23.8,0,2.68,1004,30.2,28.9,0
2023-03-21 22:21:00,10.6,18.0,1431,51.1,3.25,23.8,0,2.68,1004,30.2,28.9,0
2023-03-21 22:22:00,10.6,18.0,1431,51.1,3.25,23.8,0,2.68,1004,30.2,28.9,0
2023-03-21 22:23:00,10.6,18.0,1431,51.1,3.25,23.8,0,2.68,1004,30.2,28.9,0
2023-03-21 22:24:00,10.6,18.0,1431,51.1,3.25,23.8,0,2.68,1004,30.2,28.9,0
2023-03-21 22:25:00,13.7,18.8,1285,49.4,3.21,21.5,0,2.68,873,30.5,21.2,0
2023-03-21 22:26:00,13.7,18.8,1285,49.4,3.21,21.5,0,2.68,873,30.5,21.2,0
2023-03-21 22:27:00,13.7,18.8,1285,49.4,3.21,21.5,0,2.68,873,30.5,21.2,0
2023-03-21 22:28:00,13.7,18.8,1285,49.4,3.21,21.5,0,2.68,873,30.5,21.2,0
2023-03-21 22:29:00,13.7,18.8,1285,49.4,3.21,21.5,0,2.68,873,30.5,21.2,0
2023-03-21 22:30:00,10.8,18.4,1399,49.4,3.25,21.1,0,2.68,977,29.7,29.1,0
2023-03-21 22:31:00,10.8,18.4,1399,49.4,3.25,21.1,0,2.68,977,29.7,29.1,0
2023-03-21 22:32:00,10.8,18.4,1399,49.4,3.25,21.1,0,2.68,977,29.7,29.1,0
2023-03-21 22:33:00,10.8,18.4,1399,49.4,3.25,21.1,0,2.68,977,29.7,29.1,0
2023-03-21 22:34:00,10.8,18.4,1399,49.4,3.25,21.1,0,2.68,977,29.7,29.1,0
2023-03-21 22:35:00,9.81,18.2,1225,50.0,3.22,22.0,0,2.68,823,29.7,21.0,0
2023-03-21 22:36:00,9.81,18.2,1225,50.0,3.22,22.0,0,2.68,823,29.7,21.0,0
2023-03-21 22:37:00,9.81,18.2,1225,50.0,3.22,22.0,0,2.68,823,29.7,21.0,0
2023-03-21 22:38:00,9.81,18.2,1225,50.0,3.22,22.0,0,2.68,823,29.7,21.0,0
2023-03-21 22:39:00,9.81,18.2,1225,50.0,3.22,22.0,0,2.68,823,29.7,21.0,0
2023-03-21 22:40:00,10.9,18.2,1410,49.0,3.24,21.8,0,2.68,986,30.1,29.3,0
2023-03-21 22:41:00,10.9,18.2,1410,49.0,3.24,21.8,0,2.68,986,30.1,29.3,0
2023-03-21 22:42:00,10.9,18.2,1410,49.0,3.24,21.8,0,2.68,986,30.1,29.3,0
2023-03-21 22:43:00,10.9,18.2,1410,49.0,3.24,21.8,0,2.68,986,30.1,29.3,0
2023-03-21 22:44:00,10.9,18.2,1410,49.0,3.24,21.8,0,2.68,986,30.1,29.3,0
2023-03-21 22:45:00,10.1,18.6,1228,50.8,3.20,22.5,0.00667,2.68,831,30.0,20.7,0
2023-03-21 22:46:00,10.1,18.6,1228,50.8,3.20,22.5,0.00667,2.68,831,30.0,20.7,0
2023-03-21 22:47:00,10.1,18.6,1228,50.8,3.20,22.5,0.00667,2.68,831,30.0,20.7,0
2023-03-21 22:48:00,10.1,18.6,1228,50.8,3.20,22.5,0.00667,2.68,831,30.0,20.7,0
2023-03-21 22:49:00,10.1,18.6,1228,50.8,3.20,22.5,0.00667,2.68,831,30.0,20.7,0
2023-03-21 22:50:00,10.0,19.0,1407,48.6,3.32,21.6,0.00333,2.68,959,30.2,29.2,0
2023-03-21 22:51:00,10.0,19.0,1407,48.6,3.32,21.6,0.00333,2.68,959,30.2,29.2,0
2023-03-21 22:52:00,10.0,19.0,1407,48.6,3.32,21.6,0.00333,2.68,959,30.2,29.2,0
2023-03-21 22:53:00,10.0,19.0,1407,48.6,3.32,21.6,0.00333,2.68,959,30.2,29.2,0
2023-03-21 22:54:00,10.0,19.0,1407,48.6,3.32,21.6,0.00333,2.68,959,30.2,29.2,0
2023-03-21 22:55:00,14.2,18.5,1247,49.2,3.21,21.5,0.00333,2.68,856,29.6,21.0,0.00333
2023-03-21 22:56:00,14.2,18.5,1247,49.2,3.21,21.5,0.00333,2.68,856,29.6,21.0,0.00333
2023-03-21 22:57:00,14.2,18.5,1247,49.2,3.21,21.5,0.00333,2.68,856,29.6,21.0,0.00333
2023-03-21 22:58:00,14.2,18.5,1247,49.2,3.21,21.5,0.00333,2.68,856,29.6,21.0,0.00333
2023-03-21 22:59:00,14.2,18.5,1247,49.2,3.21,21.5,0.00333,2.68,856,29.6,21.0,0.00333
2023-03-21 23:00:00,10.6,18.0,1435,51.5,3.19,22.7,0.00333,2.68,1003,30.4,29.4,0.00667
2023-03-21 23:01:00,10.6,18.0,1435,51.5,3.19,22.7,0.00333,2.68,1003,30.4,29.4,0.00667
2023-03-21 23:02:00,10.6,18.0,1435,51.5,3.19,22.7,0.00333,2.68,1003,30.4,29.4,0.00667
2023-03-21 23:03:00,10.6,18.0,1435,51.5,3.19,22.7,0.00333,2.68,1003,30.4,29.4,0.00667
2023-03-21 23:04:00,10.6,18.0,1435,51.5,3.19,22.7,0.00333,2.68,1003,30.4,29.4,0.00667
2023-03-21 23:05:00,10.6,18.7,1254,48.8,3.25,20.6,0,2.68,837,30.2,20.9,0
2023-03-21 23:06:00,10.6,18.7,1248,48.8,3.25,20.6,0,,834,30.2,20.9,0
2023-03-21 23:07:00,10.6,18.7,1248,48.8,3.25,20.6,0,,834,30.2,20.9,0
2023-03-21 23:08:00,10.6,18.7,1248,48.8,3.25,20.6,0,,834,30.2,20.9,0
2023-03-21 23:09:00,10.6,18.7,1248,48.8,3.25,20.6,0,,834,30.2,20.9,0
2023-03-21 23:10:00,10.3,18.8,1411,49.7,3.27,22.5,0,,970,30.0,29.1,0
2023-03-21 23:11:00,10.3,18.8,1411,49.7,3.27,22.5,0,,970,30.0,29.1,0
2023-03-21 23:12:00,10.3,18.8,1411,49.7,3.27,22.5,0,,970,30.0,29.1,0
2023-03-21 23:13:00,10.3,18.8,1411,49.7,3.27,22.5,0,,970,30.0,29.1,0
2023-03-21 23:14:00,10.3,18.8,1411,49.7,3.27,22.5,0,,970,30.0,29.1,0
2023-03-21 23:15:00,14.6,18.4,1403,50.8,3.27,21.8,0,,944,30.4,21.1,0
2023-03-21 23:16:00,14.6,18.4,1403,50.8,3.27,21.8,0,,944,30.4,21.1,0
2023-03-21 23:17:00,14.6,18.4,1403,50.8,3.27,21.8,0,,944,30.4,21.1,0
2023-03-21 23:18:00,14.6,18.4,1403,50.8,3.27,21.8,0,,944,30.4,21.1,0
2023-03-21 23:19:00,14.6,18.4,1403,50.8,3.27,21.8,0,,944,30.4,21.1,0
2023-03-21 23:20:00,10.3,18.7,1436,50.9,3.23,22.0,0,,992,30.1,29.2,0
2023-03-21 23:21:00,10.3,18.7,1436,50.9,3.23,22.0,0,,992,30.1,29.2,0
2023-03-21 23:22:00,10.3,18.7,1436,50.9,3.23,22.0,0,,992,30.1,29.2,0
2023-03-21 23:23:00,10.3,18.7,1436,50.9,3.23,22.0,0,,992,30.1,29.2,0
2023-03-21 23:24:00,10.3,18.7,1436,50.9,3.23,22.0,0,,992,30.1,29.2,0
2023-03-21 23:25:00,10.4,18.8,1233,49.0,3.19,22.3,0,,854,30.4,21.2,0
2023-03-21 23:26:00,10.4,18.8,1233,49.0,3.19,22.3,0,,854,30.4,21.2,0
2023-03-21 23:27:00,10.4,18.8,1233,49.0,3.19,22.3,0,,854,30.4,21.2,0
2023-03-21 23:28:00,10.4,18.8,1233,49.0,3.19,22.3,0,,854,30.4,21.2,0
2023-03-21 23:29:00,10.4,18.8,1233,49.0,3.19,22.3,0,,854,30.4,21.2,0
2023-03-21 23:30:00,10.5,18.4,1430,51.8,3.27,20.9,0,,979,30.7,29.3,0
2023-03-21 23:31:00,10.5,18.4,1430,51.8,3.27,20.9,0,,979,30.7,29.3,0
2023-03-21 23:32:00,10.5,18.4,1430,51.8,3.27,20.9,0,,979,30.7,29.3,0
2023-03-21 23:33:00,10.5,18.4,1430,51.8,3.27,20.9,0,,979,30.7,29.3,0
2023-03-21 23:34:00,10.5,18.4,1430,51.8,3.27,20.9,0,,979,30.7,29.3,0
2023-03-21 23:35:00,9.93,18.1,1237,49.7,3.26,22.2,0,,837,30.0,20.8,0
2023-03-21 23:36:00,9.93,18.1,1237,49.7,3.26,22.2,0,,837,30.0,20.8,0
2023-03-21 23:37:00,9.93,18.1,1237,49.7,3.26,22.2,0,,837,30.0,20.8,0
2023-03-21 23:38:00,9.93,18.1,1237,49.7,3.26,22.2,0,,837,30.0,20.8,0
2023-03-21 23:39:00,9.93,18.1,1237,49.7,3.26,22.2,0,,837,30.0,20.8,0
2023-03-21 23:40:00,15.5,19.0,1472,50.6,3.25,21.6,0.00333,,1008,30.3,29.3,0
2023-03-21 23:41:00,15.5,19.0,1472,50.6,3.25,21.6,0.00333,,1008,30.3,29.3,0
2023-03-21 23:42:00,15.5,19.0,1472,50.6,3.25,21.6,0.00333,,1008,30.3,29.3,0
2023-03-21 23:43:00,15.5,19.0,1472,50.6,3.25,21.6,0.00333,,1008,30.3,29.3,0
2023-03-21 23:44:00,15.5,19.0,1472,50.6,3.25,21.6,0.00333,,1008,30.3,29.3,0
2023-03-21 23:45:00,10.2,18.4,1220,49.7,3.20,22.3,0.00333,,855,30.7,20.9,0
2023-03-21 23:46:00,10.2,18.4,1220,49.7,3.20,22.3,0.00333,,855,30.7,20.9,0
2023-03-21 23:47:00,10.2,18.4,1220,49.7,3.20,22.3,0.00333,,855,30.7,20.9,0
2023-03-21 23:48:00,10.2,18.4,1220,49.7,3.20,22.3,0.00333,,855,30.7,20.9,0
2023-03-21 23:49:00,10.2,18.4,1220,49.7,3.20,22.3,0.00333,,855,30.7,20.9,0
2023-03-21 23:50:00,10.5,19.1,1445,50.6,3.22,20.9,0,,995,30.1,29.3,0
2023-03-21 23:51:00,10.5,19.1,1445,50.6,3.22,20.9,0,,995,30.1,29.3,0
2023-03-21 23:52:00,10.5,19.1,1445,50.6,3.22,20.9,0,,995,30.1,29.3,0
2023-03-21 23:53:00,10.5,19.1,1445,50.6,3.22,20.9,0,,995,30.1,29.3,0
2023-03-21 23:54:00,10.5,19.1,1445,50.6,3.22,20.9,0,,995,30.1,29.3,0
2023-03-21 23:55:00,14.2,18.5,1288,50.4,3.18,22.4,0.00667,,843,30.5,20.9,0.00333
2023-03-21 23:56:00,14.2,18.5,1288,50.4,3.18,22.4,0.00667,,843,30.5,20.9,0.00333
2023-03-21 23:57:00,14.2,18.5,1288,50.4,3.18,22.4,0.00667,,843,30.5,20.9,0.00333
2023-03-21 23:58:00,14.2,18.5,1288,50.4,3.18,22.4,0.00667,,843,30.5,20.9,0.00333
2023-03-21 23:59:00,14.2,18.5,1288,50.4,3.18,22.4,0.00667,,843,30.5,20.9,0.00333
2023-03-22 00:00:00,10.7,18.2,1430,49.9,3.29,22.6,0,,1016,30.3,29.1,0
2023-03-22 00:01:00,10.7,18.2,1430,49.9,3.29,22.6,0,,1016,30.3,29.1,0
2023-03-22 00:02:00,10.7,18.2,1430,49.9,3.29,22.6,0,,1016,30.3,29.1,0
2023-03-22 00:03:00,10.7,18.2,1430,49.9,3.29,22.6,0,,1016,30.3,29.1,0
2023-03-22 00:04:00,10.7,18.2,1430,49.9,3.29,22.6,0,,1016,30.3,29.1,0
2023-03-22 00:05:00,10.3,18.6,1210,49.6,3.22,20.8,0.00333,,823,29.5,21.1,0.00667
2023-03-22 00:06:00,10.3,18.6,1210,49.6,3.22,20.8,0.00333,,823,29.5,21.1,0.00667
2023-03-22 00:07:00,10.3,18.6,1210,49.6,3.22,20.8,0.00333,,823,29.5,21.1,0.00667
2023-03-22 00:08:00,10.3,18.6,1210,49.6,3.22,20.8,0.00333,,823,29.5,21.1,0.00667
2023-03-22 00:09:00,10.3,18.6,1210,49.6,3.22,20.8,0.00333,,823,29.5,21.1,0.00667
2023-03-22 00:10:00,10.5,18.7,1404,49.2,3.28,23.0,0,,990,30.4,29.0,0
2023-03-22 00:11:00,10.5,18.7,1404,49.2,3.28,23.0,0,,990,30.4,29.0,0
2023-03-22 00:12:00,10.5,18.7,1404,49.2,3.28,23.0,0,,990,30.4,29.0,0
2023-03-22 00:13:00,10.5,18.7,1404,49.2,3.28,23.0,0,,990,30.4,29.0,0
2023-03-22 00:14:00,10.5,18.7,1404,49.2,3.28,23.0,0,,990,30.4,29.0,0
2023-03-22 00:15:00,14.2,18.0,1294,50.2,3.26,20.7,0,,864,30.0,21.2,0
2023-03-22 00:16:00,14.2,18.0,1294,50.2,3.26,20.7,0,,864,30.0,21.2,0
2023-03-22 00:17:00,14.2,18.0,1294,50.2,3.26,20.7,0,,864,30.0,21.2,0
2023-03-22 00:18:00,14.2,18.0,1294,50.2,3.26,20.7,0,,864,30.0,21.2,0
2023-03-22 00:19:00,14.2,18.0,1294,50.2,3.26,20.7,0,,864,30.0,21.2,0
2023-03-22 00:20:00,9.95,18.2,1405,48.3,3.21,22.2,0,,975,28.9,29.2,0
2023-03-22 00:21:00,9.95,18.2,1405,48.3,3.21,22.2,0,,975,28.9,29.2,0
2023-03-22 00:22:00,9.95,18.2,1405,48.3,3.21,22.2,0,,975,28.9,29.2,0
2023-03-22 00:23:00,9.95,18.2,1405,48.3,3.21,22.2,0,,975,28.9,29.2,0
2023-03-22 00:24:00,9.95,18.2,1405,48.3,3.21,22.2,0,,975,28.9,29.2,0
2023-03-22 00:25:00,9.57,18.5,1217,47.5,3.25,21.2,0,,822,29.0,20.8,0
2023-03-22 00:26:00,9.57,18.5,1217,47.5,3.25,21.2,0,,822,29.0,20.8,0
2023-03-22 00:27:00,9.57,18.5,1217,47.5,3.25,21.2,0,,822,29.0,20.8,0
2023-03-22 00:28:00,9.57,18.5,1217,47.5,3.25,21.2,0,,822,29.0,20.8,0
2023-03-22 00:29:00,9.57,18.5,1217,47.5,3.25,21.2,0,,822,29.0,20.8,0
2023-03-22 00:30:00,10.0,18.5,1417,50.6,3.21,20.8,0,,993,29.6,29.3,0
2023-03-22 00:31:00,10.0,18.5,1417,50.6,3.21,20.8,0,,993,29.6,29.3,0
2023-03-22 00:32:00,10.0,18.5,1417,50.6,3.21,20.8,0,,993,29.6,29.3,0
2023-03-22 00:33:00,10.0,18.5,1417,50.6,3.21,20.8,0,,993,29.6,29.3,0
2023-03-22 00:34:00,10.0,18.5,1417,50.6,3.21,20.8,0,,993,29.6,29.3,0
2023-03-22 00:35:00,10.5,18.1,1244,48.9,3.20,22.2,0,,830,29.7,21.1,0
2023-03-22 00:36:00,10.5,18.1,1244,48.9,3.20,22.2,0,,830,29.7,21.1,0
2023-03-22 00:37:00,10.5,18.1,1244,48.9,3.20,22.2,0,,830,29.7,21.1,0
2023-03-22 00:38:00,10.5,18.1,1244,48.9,3.20,22.2,0,,830,29.7,21.1,0
2023-03-22 00:39:00,10.5,18.1,1244,48.9,3.20,22.2,0,,830,29.7,21.1,0
2023-03-22 00:40:00,14.9,18.3,1485,50.8,3.27,22.4,0,,1034,30.6,29.4,0
2023-03-22 00:41:00,14.9,18.3,1485,50.8,3.27,22.4,0,,1034,30.6,29.4,0
2023-03-22 00:42:00,14.9,18.3,1485,50.8,3.27,22.4,0,,1034,30.6,29.4,0
2023-03-22 00:43:00,14.9,18.3,1485,50.8,3.27,22.4,0,,1034,30.6,29.4,0
