"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-21 21:26:00,5059,7687,1172039,53301,541,69953,0,602,753408,14760,3596,0
2023-03-21 21:28:00,5059,7687,1172039,53301,541,69953,0,602,753408,14760,3596,0
2023-03-21 21:30:00,4225,7102,974680,30091,529,65434,0,602,612539,12620,2027,0
2023-03-21 21:32:00,4225,7102,974680,30091,529,65434,0,602,612539,12620,2027,0
2023-03-21 21:34:00,4225,7102,974680,30091,529,65434,0,602,612539,12620,2027,0
2023-03-21 21:36:00,4499,7149,1106500,28976,531,65538,0,602,700418,12702,3413,0
2023-03-21 21:38:00,4499,7149,1106500,28976,531,65538,0,602,700418,12702,3413,0
2023-03-21 21:40:00,19521,7231,982886,29088,539,72139,0,602,611258,12557,2005,0
2023-03-21 21:42:00,19521,7231,982886,29088,539,72139,0,602,611258,12557,2005,0
2023-03-21 21:44:00,19521,7231,982886,29088,539,72139,0,602,611258,12557,2005,0
2023-03-21 21:46:00,4500,7111,1352991,30210,519,63297,0.233,602,939033,12923,4628,0
2023-03-21 21:48:00,4500,7111,1352991,30210,519,63297,0.233,602,939033,12923,4628,0
2023-03-21 21:50:00,4302,7213,1194145,29680,549,72134,0.233,602,780550,12460,4586,0
2023-03-21 21:52:00,4302,7213,1194145,29680,549,72134,0.233,602,780550,12460,4586,0
2023-03-21 21:54:00,4302,7213,1194145,29680,549,72134,0.233,602,780550,12460,4586,0
2023-03-21 21:56:00,4538,7345,973486,28984,538,67007,0.467,602,598434,12831,2039,0.233
2023-03-21 21:58:00,4538,7345,973486,28984,538,67007,0.467,602,598434,12831,2039,0.233
2023-03-21 22:00:00,4489,7215,1100018,29642,526,68506,0,602,710331,12549,3578,0.467
2023-03-21 22:02:00,4489,7215,1100018,29642,526,68506,0,602,710331,12549,3578,0.467
2023-03-21 22:04:00,4489,7215,1100018,29642,526,68506,0,602,710331,12549,3578,0.467
2023-03-21 22:06:00,18135,7119,995677,29586,539,67031,0.233,602,625058,12761,2004,0
2023-03-21 22:08:00,18135,7119,995677,29586,539,67031,0.233,602,625058,12761,2004,0
2023-03-21 22:10:00,5688,6990,1096515,29597,529,66909,0,602,709213,12636,3566,0
2023-03-21 22:12:00,5688,6990,1096515,29597,529,66909,0,602,709213,12636,3566,0
2023-03-21 22:14:00,5688,6990,1096515,29597,529,66909,0,602,709213,12636,3566,0
2023-03-21 22:16:00,4504,7370,980372,29879,535,64777,0,602,594747,12735,2005,0
2023-03-21 22:18:00,4504,7370,980372,29879,535,64777,0,602,594747,12735,2005,0
2023-03-21 22:20:00,4511,6990,1092914,29613,536,72172,0,602,714844,12590,3555,0
2023-03-21 22:22:00,4511,6990,1092914,29613,536,72172,0,602,714844,12590,3555,0
2023-03-21 22:24:00,4511,6990,1092914,29613,536,72172,0,602,714844,12590,3555,0
2023-03-21 22:26:00,17961,7340,1022449,28817,531,66971,0,602,626323,12748,2044,0
2023-03-21 22:28:00,17961,7340,1022449,28817,531,66971,0,602,626323,12748,2044,0
2023-03-21 22:30:00,4705,7129,1091347,29606,534,66168,0,602,706940,12441,3603,0
2023-03-21 22:32:00,4705,7129,1091347,29606,534,66168,0,602,706940,12441,3603,0
2023-03-21 22:34:00,4705,7129,1091347,29606,534,66168,0,602,706940,12441,3603,0
2023-03-21 22:36:00,4223,7082,978593,29251,533,67830,0,602,605220,12313,2018,0
2023-03-21 22:38:00,4223,7082,978593,29251,533,67830,0,602,605220,12313,2018,0
2023-03-21 22:40:00,5777,6941,1094648,28824,535,67680,0,602,705419,12672,3624,0
2023-03-21 22:42:00,5777,6941,1094648,28824,535,67680,0,602,705419,12672,3624,0
2023-03-21 22:44:00,5777,6941,1094648,28824,535,67680,0,602,705419,12672,3624,0
2023-03-21 22:46:00,4403,7377,976385,30716,529,69209,0.467,602,609149,12706,2005,0
2023-03-21 22:48:00,4403,7377,976385,30716,529,69209,0.467,602,609149,12706,2005,0
2023-03-21 22:50:00,4370,7349,1091942,28665,542,66261,0.233,602,694735,12706,3606,0
2023-03-21 22:52:00,4370,7349,1091942,28665,542,66261,0.233,602,694735,12706,3606,0
2023-03-21 22:54:00,4370,7349,1091942,28665,542,66261,0.233,602,694735,12706,3606,0
2023-03-21 22:56:00,18176,7220,997617,28924,525,67699,0.233,602,626349,12400,2022,0.233
2023-03-21 22:58:00,18176,7220,997617,28924,525,67699,0.233,602,626349,12400,2022,0.233
2023-03-21 23:00:00,4533,7002,1094718,30894,535,69240,0.233,602,708237,12806,3644,0.467
2023-03-21 23:02:00,4533,7002,1094718,30894,535,69240,0.233,602,708237,12806,3644,0.467
2023-03-21 23:04:00,4533,7002,1094718,30894,535,69240,0.233,602,708237,12806,3644,0.467
2023-03-21 23:06:00,4592,7261,995758,28879,547,64010,0,,611740,12800,2008,0
2023-03-21 23:08:00,4592,7261,995758,28879,547,64010,0,,611740,12800,2008,0
2023-03-21 23:10:00,5536,7318,1100212,29151,536,69930,0,,703331,12574,3613,0
2023-03-21 23:12:00,5536,7318,1100212,29151,536,69930,0,,703331,12574,3613,0
2023-03-21 23:14:00,5536,7318,1100212,29151,536,69930,0,,703331,12574,3613,0
2023-03-21 23:16:00,18221,7084,1196655,30212,545,67748,0,,723779,12629,2029,0
2023-03-21 23:18:00,18221,7084,1196655,30212,545,67748,0,,723779,12629,2029,0
2023-03-21 23:20:00,4477,7252,1102376,29452,527,67749,0,,707653,12591,3619,0
2023-03-21 23:22:00,4477,7252,1102376,29452,527,67749,0,,707653,12591,3619,0
2023-03-21 23:24:00,4477,7252,1102376,29452,527,67749,0,,707653,12591,3619,0
2023-03-21 23:26:00,4465,7277,961601,28453,527,69852,0,,610683,12625,2037,0
2023-03-21 23:28:00,4465,7277,961601,28453,527,69852,0,,610683,12625,2037,0
2023-03-21 23:30:00,4533,7115,1102813,30495,536,64721,0,,697867,12716,3617,0
2023-03-21 23:32:00,4533,7115,1102813,30495,536,64721,0,,697867,12716,3617,0
2023-03-21 23:34:00,4533,7115,1102813,30495,536,64721,0,,697867,12716,3617,0
2023-03-21 23:36:00,4256,6977,972698,28730,541,68491,0,,604212,12478,2012,0
2023-03-21 23:38:00,4256,6977,972698,28730,541,68491,0,,604212,12478,2012,0
2023-03-21 23:40:00,19545,7409,1138757,29545,534,67737,0.233,,720420,12579,3619,0
2023-03-21 23:42:00,19545,7409,1138757,29545,534,67737,0.233,,720420,12579,3619,0
2023-03-21 23:44:00,19545,7409,1138757,29545,534,67737,0.233,,720420,12579,3619,0
2023-03-21 23:46:00,4395,7067,955077,29448,520,69198,0.233,,610017,12855,2022,0
2023-03-21 23:48:00,4395,7067,955077,29448,520,69198,0.233,,610017,12855,2022,0
2023-03-21 23:50:00,4479,7314,1097911,29087,537,64031,0,,703638,12284,3628,0
2023-03-21 23:52:00,4479,7314,1097911,29087,537,64031,0,,703638,12284,3628,0
2023-03-21 23:54:00,4479,7314,1097911,29087,537,64031,0,,703638,12284,3628,0
2023-03-21 23:56:00,18107,7124,1008438,29313,528,69930,0.467,,601347,12770,2013,0.233
2023-03-21 23:58:00,18107,7124,1008438,29313,528,69930,0.467,,601347,12770,2013,0.233
2023-03-22 00:00:00,4621,7054,1099955,30017,539,69235,0,,722002,12694,3605,0
2023-03-22 00:02:00,4621,7054,1099955,30017,539,69235,0,,722002,12694,3605,0
2023-03-22 00:04:00,4621,7054,1099955,30017,539,69235,0,,722002,12694,3605,0
2023-03-22 00:06:00,4467,7268,965412,29270,531,64054,0.233,,604613,12495,2034,0.467
2023-03-22 00:08:00,4467,7268,965412,29270,531,64054,0.233,,604613,12495,2034,0.467
2023-03-22 00:10:00,5600,7272,1083851,28955,542,72136,0,,705547,12771,3603,0
2023-03-22 00:12:00,5600,7272,1083851,28955,542,72136,0,,705547,12771,3603,0
2023-03-22 00:14:00,5600,7272,1083851,28955,542,72136,0,,705547,12771,3603,0
2023-03-22 00:16:00,18218,6995,998165,30207,530,64730,0,,614243,12588,2037,0
2023-03-22 00:18:00,18218,6995,998165,30207,530,64730,0,,614243,12588,2037,0
2023-03-22 00:20:00,4464,7207,1105831,29337,536,69969,0,,709700,12539,3614,0
2023-03-22 00:22:00,4464,7207,1105831,29337,536,69969,0,,709700,12539,3614,0
2023-03-22 00:24:00,4464,7207,1105831,29337,536,69969,0,,709700,12539,3614,0
2023-03-22 00:26:00,4257,7303,981925,28559,535,66270,0,,609906,12510,2010,0
2023-03-22 00:28:00,4257,7303,981925,28559,535,66270,0,,609906,12510,2010,0
2023-03-22 00:30:00,4384,7204,1096551,30592,525,65457,0,,713178,12465,3617,0
2023-03-22 00:32:00,4384,7204,1096551,30592,525,65457,0,,713178,12465,3617,0
2023-03-22 00:34:00,4384,7204,1096551,30592,525,65457,0,,713178,12465,3617,0
2023-03-22 00:36:00,4624,7049,977104,28713,524,69853,0,,599117,12573,2028,0
2023-03-22 00:38:00,4624,7049,977104,28713,524,69853,0,,599117,12573,2028,0
2023-03-22 00:40:00,19471,7098,1140104,29531,537,69273,0,,728657,12836,3642,0
2023-03-22 00:42:00,19471,7098,1140104,29531,537,69273,0,,728657,12836,3642,0
2023-03-22 00:44:00,19471,7098,1140104,29531,537,69273,0,,728657,12836,3642,0
2023-03-22 00:46:00,4447,7352,1161215,30144,532,68515,0.467,,795070,12775,1987,0
2023-03-22 00:48:00,4447,7352,1161215,30144,532,68515,0.467,,795070,12775,1987,0
2023-03-22 00:50:00,4295,7148,1569906,29179,534,64750,0,,1118991,12716,6596,0
2023-03-22 00:52:00,4295,7148,1569906,29179,534,64750,0,,1118991,12716,6596,0
2023-03-22 00:54:00,4295,7148,1569906,29179,534,64750,0,,1118991,12716,6596,0
2023-03-22 00:56:00,18305,7265,1035093,28965,547,70648,0.467,,629716,12454,2842,0.233
2023-03-22 00:58:00,18305,7265,1035093,28965,547,70648,0.467,,629716,12454,2842,0.233
2023-03-22 01:00:00,4343,6975,1066715,29543,524,65567,0,,687484,12597,2544,0.233
2023-03-22 01:02:00,4343,6975,1066715,29543,524,65567,0,,687484,12597,2544,0.233
2023-03-22 01:04:00,4343,6975,1066715,29543,524,65567,0,,687484,12597,2544,0.233
2023-03-22 01:06:00,4379,7338,1039921,30083,533,69116,0.233,,662496,12639,3083,0.233
2023-03-22 01:08:00,4379,7338,1039921,30083,533,69116,0.233,,662496,12639,3083,0.233
2023-03-22 01:10:00,5812,7127,1040155,29508,530,68480,0,,666806,12524,2336,0
2023-03-22 01:12:00,5812,7127,1040155,29508,530,68480,0,,666806,12524,2336,0
2023-03-22 01:14:00,5812,7127,1040155,29508,530,68480,0,,666806,12524,2336,0
2023-03-22 01:16:00,4518,7147,1048317,30328,539,67007,0,,663682,12748,3313,0
2023-03-22 01:18:00,4518,7147,1048317,30328,539,67007,0,,663682,12748,3313,0
2023-03-22 01:20:00,18127,7149,1089699,29425,523,65490,0,,667329,12699,2290,0
2023-03-22 01:22:00,18127,7149,1089699,29425,523,65490,0,,667329,12699,2290,0
2023-03-22 01:24:00,18127,7149,1089699,29425,523,65490,0,,667329,12699,2290,0
2023-03-22 01:26:00,4425,7258,1050607,28772,547,68497,0,,680123,12547,3353,0
2023-03-22 01:28:00,4425,7258,1050607,28772,547,68497,0,,680123,12547,3353,0
2023-03-22 01:30:00,4473,6813,1068692,30421,527,67752,0,,653135,12641,2255,0
2023-03-22 01:32:00,4473,6813,1068692,30421,527,67752,0,,653135,12641,2255,0
2023-03-22 01:34:00,4473,6813,1068692,30421,527,67752,0,,653135,12641,2255,0
2023-03-22 01:36:00,18103,7664,1278598,28923,533,67683,0,,804636,12627,3365,0
2023-03-22 01:38:00,18103,7664,1278598,28923,533,67683,0,,804636,12627,3365,0
2023-03-22 01:40:00,5776,7181,987940,29162,527,69990,0.233,,623533,12657,2206,0
2023-03-22 01:42:00,5776,7181,987940,29162,527,69990,0.233,,623533,12657,2206,0
2023-03-22 01:44:00,5776,7181,987940,29162,527,69990,0.233,,623533,12657,2206,0
2023-03-22 01:46:00,4444,7039,1102195,30358,556,67746,0.233,,706085,12692,3460,0
2023-03-22 01:48:00,4444,7039,1102195,30358,556,67746,0.233,,706085,12692,3460,0
2023-03-22 01:50:00,4303,7325,1007594,29150,520,67797,0.233,,612611,12788,2097,0
2023-03-22 01:52:00,4303,7325,1007594,29150,520,67797,0.233,,612611,12788,2097,0
2023-03-22 01:54:00,4303,7325,1007594,29150,520,67797,0.233,,612611,12788,2097,0
2023-03-22 01:56:00,4663,7054,1572750,29133,540,65442,0,,1125462,12439,7309,0
2023-03-22 01:58:00,4663,7054,1572750,29133,540,65442,0,,1125462,12439,7309,0
2023-03-22 02:00:00,18024,7177,990490,30129,537,65581,0.233,,623559,12819,2009,0
2023-03-22 02:02:00,18024,7177,990490,30129,537,65581,0.233,,623559,12819,2009,0
2023-03-22 02:04:00,18024,7177,990490,30129,537,65581,0.233,,623559,12819,2009,0
2023-03-22 02:06:00,4622,7174,1094585,29210,519,72141,0,,716752,12685,3628,0.467
2023-03-22 02:08:00,4622,7174,1094585,29210,519,72141,0,,716752,12685,3628,0.467
2023-03-22 02:10:00,16632,8283,1242674,104981,1085,67739,0.233,,799346,16696,2019,0.233
2023-03-22 02:12:00,16632,8283,1242674,104981,1085,67739,0.233,,799346,16696,2019,0.233
2023-03-22 02:14:00,16632,8283,1242674,104981,1085,67739,0.233,,799346,16696,2019,0.233
2023-03-22 02:16:00,15527,7903,1209126,48814,1084,65495,0,,768720,14027,3642,0
2023-03-22 02:18:00,15527,7903,1209126,48814,1084,65495,0,,768720,14027,3642,0
2023-03-22 02:20:00,4401,7150,1003744,28815,532,67707,0,,617065,12635,1997,0
2023-03-22 02:22:00,4401,7150,1003744,28815,532,67707,0,,617065,12635,1997,0
2023-03-22 02:24:00,4401,7150,1003744,28815,532,67707,0,,617065,12635,1997,0
2023-03-22 02:26:00,4480,7174,1080837,30000,535,67754,0,,705863,12697,3634,0
2023-03-22 02:28:00,4480,7174,1080837,30000,535,67754,0,,705863,12697,3634,0
2023-03-22 02:30:00,18195,7348,1010398,29115,530,67662,0,,636132,12570,2010,0
2023-03-22 02:32:00,18195,7348,1010398,29115,530,67662,0,,636132,12570,2010,0
2023-03-22 02:34:00,18195,7348,1010398,29115,530,67662,0,,636132,12570,2010,0
2023-03-22 02:36:00,4371,7042,1109155,28695,547,67658,0,,711534,12433,3610,0
2023-03-22 02:38:00,4371,7042,1109155,28695,547,67658,0,,711534,12433,3610,0
2023-03-22 02:40:00,5612,7187,1004527,29962,513,67797,0,,625284,12586,2021,0
2023-03-22 02:42:00,5612,7187,1004527,29962,513,67797,0,,625284,12586,2021,0
2023-03-22 02:44:00,5612,7187,1004527,29962,513,67797,0,,625284,12586,2021,0
2023-03-22 02:46:00,4553,7344,1093528,28916,561,67651,0.233,,718999,12625,3626,0
2023-03-22 02:48:00,4553,7344,1093528,28916,561,67651,0.233,,718999,12625,3626,0
2023-03-22 02:50:00,4429,7011,993075,29053,523,69986,0.233,,619967,12676,2028,0
2023-03-22 02:52:00,4429,7011,993075,29053,523,69986,0.233,,619967,12676,2028,0
2023-03-22 02:54:00,4429,7011,993075,29053,523,69986,0.233,,619967,12676,2028,0
2023-03-22 02:56:00,4448,6803,1102393,30348,540,65482,0.233,,705321,12429,3622,0
2023-03-22 02:58:00,4448,6803,1102393,30348,540,65482,0.233,,705321,12429,3622,0
2023-03-22 03:00:00,18088,7521,996123,28739,521,69897,0.233,,611771,12558,1995,0
2023-03-22 03:02:00,18088,7521,996123,28739,521,69897,0.233,,611771,12558,1995,0
2023-03-22 03:04:00,18088,7521,996123,28739,521,69897,0.233,,611771,12558,1995,0
2023-03-22 03:06:00,4292,7077,1100948,29144,531,65439,0,,722252,12801,3625,0.233
2023-03-22 03:08:00,4292,7077,1100948,29144,531,65439,0,,722252,12801,3625,0.233
2023-03-22 03:10:00,5779,7246,999271,30494,536,67771,0,,616171,12563,2036,0.467
2023-03-22 03:12:00,5779,7246,999271,30494,536,67771,0,,616171,12563,2036,0.467
2023-03-22 03:14:00,5779,7246,999271,30494,536,67771,0,,616171,12563,2036,0.467
2023-03-22 03:16:00,18247,7342,1160351,29375,533,69214,0.233,,747150,12612,3623,0
2023-03-22 03:18:00,18247,7342,1160351,29375,533,69214,0.233,,747150,12612,3623,0
2023-03-22 03:20:00,4327,6977,1010588,28701,538,67729,0,,627553,12493,2021,0
2023-03-22 03:22:00,4327,6977,1010588,28701,538,67729,0,,627553,12493,2021,0
2023-03-22 03:24:00,4327,6977,1010588,28701,538,67729,0,,627553,12493,2021,0
2023-03-22 03:26:00,4651,7114,1097855,30436,540,66210,0,,713107,12643,3623,0
2023-03-22 03:28:00,4651,7114,1097855,30436,540,66210,0,,713107,12643,3623,0
2023-03-22 03:30:00,18146,7291,1006057,28962,517,68518,0,,618417,12527,1985,0
2023-03-22 03:32:00,18146,7291,1006057,28962,517,68518,0,,618417,12527,1985,0
2023-03-22 03:34:00,18146,7291,1006057,28962,517,68518,0,,618417,12527,1985,0
2023-03-22 03:36:00,4298,7282,1099823,29450,536,68464,0,,721179,12428,3622,0
2023-03-22 03:38:00,4298,7282,1099823,29450,536,68464,0,,721179,12428,3622,0
2023-03-22 03:40:00,5893,7034,974447,29197,551,66207,0,,606649,12731,2029,0
2023-03-22 03:42:00,5893,7034,974447,29197,551,66207,0,,606649,12731,2029,0
2023-03-22 03:44:00,5893,7034,974447,29197,551,66207,0,,606649,12731,2029,0
2023-03-22 03:46:00,4341,7299,1109179,28705,515,69925,0,,709799,12631,3638,0
2023-03-22 03:48:00,4341,7299,1109179,28705,515,69925,0,,709799,12631,3638,0
2023-03-22 03:50:00,4342,7240,984344,29518,551,65465,0,,612918,12350,1990,0
2023-03-22 03:52:00,4342,7240,984344,29518,551,65465,0,,612918,12350,1990,0
2023-03-22 03:54:00,4342,7240,984344,29518,551,65465,0,,612918,12350,1990,0
2023-03-22 03:56:00,4528,7089,1385701,29804,533,69968,0.700,,953396,12562,4518,0
2023-03-22 03:58:00,4528,7089,1385701,29804,533,69968,0.700,,953396,12562,4518,0
2023-03-22 04:00:00,18184,7117,1225971,29252,532,67738,0,,809678,12707,4928,0
2023-03-22 04:02:00,18184,7117,1225971,29252,532,67738,0,,809678,12707,4928,0
2023-03-22 04:04:00,18184,7117,1225971,29252,532,67738,0,,809678,12707,4928,0
2023-03-22 04:06:00,4486,7330,975701,29262,531,67674,0.233,,608799,12791,1987,0
2023-03-22 04:08:00,4486,7330,975701,29262,531,67674,0.233,,608799,12791,1987,0
2023-03-22 04:10:00,5809,7100,1109332,30255,524,66971,0,,721258,12452,3649,0.700
2023-03-22 04:12:00,5809,7100,1109332,30255,524,66971,0,,721258,12452,3649,0.700
2023-03-22 04:14:00,5809,7100,1109332,30255,524,66971,0,,721258,12452,3649,0.700
2023-03-22 04:16:00,4448,7180,992369,28835,546,66243,0.233,,610201,12768,2039,0
2023-03-22 04:18:00,4448,7180,992369,28835,546,66243,0.233,,610201,12768,2039,0
2023-03-22 04:20:00,4280,7185,1099501,29794,525,69178,0,,714335,12602,3589,0
2023-03-22 04:22:00,4280,7185,1099501,29794,525,69178,0,,714335,12602,3589,0
2023-03-22 04:24:00,4280,7185,1099501,29794,525,69178,0,,714335,12602,3589,0
2023-03-22 04:26:00,18233,7212,1015949,29817,541,66217,0,,622800,12610,2010,0
2023-03-22 04:28:00,18233,7212,1015949,29817,541,66217,0,,622800,12610,2010,0
2023-03-22 04:30:00,4436,7086,1114061,29063,534,67707,0,,725259,12599,3660,0
2023-03-22 04:32:00,4436,7086,1114061,29063,534,67707,0,,725259,12599,3660,0
2023-03-22 04:34:00,4436,7086,1114061,29063,534,67707,0,,725259,12599,3660,0
2023-03-22 04:36:00,4498,7249,981775,29003,522,67775,0,,587422,12672,2018,0
2023-03-22 04:38:00,4498,7249,981775,29003,522,67775,0,,587422,12672,2018,0
2023-03-22 04:40:00,5723,7270,1110309,30262,540,66980,0,,718796,12699,3554,0
2023-03-22 04:42:00,5723,7270,1110309,30262,540,66980,0,,718796,12699,3554,0
2023-03-22 04:44:00,5723,7270,1110309,30262,540,66980,0,,718796,12699,3554,0
2023-03-22 04:46:00,18105,7023,1000818,29143,532,68393,0,,628793,12755,2063,0
2023-03-22 04:48:00,18105,7023,1000818,29143,532,68393,0,,628793,12755,2063,0
2023-03-22 04:50:00,4537,7361,1084451,29780,535,69946,0.233,,707906,12737,3636,0
2023-03-22 04:52:00,4537,7361,1084451,29780,535,69946,0.233,,707906,12737,3636,0
2023-03-22 04:54:00,4537,7361,1084451,29780,535,69946,0.233,,707906,12737,3636,0
2023-03-22 04:56:00,4592,7102,993697,29748,517,67669,0,,614533,12646,1980,0
2023-03-22 04:58:00,4592,7102,993697,29748,517,67669,0,,614533,12646,1980,0
2023-03-22 05:00:00,4284,7267,1571947,29772,541,65485,0.700,,1119959,12523,7431,0.233
2023-03-22 05:02:00,4284,7267,1571947,29772,541,65485,0.700,,1119959,12523,7431,0.233
2023-03-22 05:04:00,4284,7267,1571947,29772,541,65485,0.700,,1119959,12523,7431,0.233
2023-03-22 05:06:00,18187,7146,1012828,28986,525,69162,0,,622062,12784,2001,0.233
2023-03-22 05:08:00,18187,7146,1012828,28986,525,69162,0,,622062,12784,2001,0.233
2023-03-22 05:10:00,5898,7461,1112843,30607,536,66297,0,,713896,12735,3630,0.233
2023-03-22 05:12:00,5898,7461,1112843,30607,536,66297,0,,713896,12735,3630,0.233
2023-03-22 05:14:00,5898,7461,1112843,30607,536,66297,0,,713896,12735,3630,0.233
2023-03-22 05:16:00,4424,7107,979582,29509,537,67624,0,,621105,12565,1990,0
2023-03-22 05:18:00,4424,7107,979582,29509,537,67624,0,,621105,12565,1990,0
2023-03-22 05:20:00,18148,7151,1127068,29264,520,69890,0.233,,722827,12939,3645,0
2023-03-22 05:22:00,18148,7151,1127068,29264,520,69890,0.233,,722827,12939,3645,0
2023-03-22 05:24:00,18148,7151,1127068,29264,520,69890,0.233,,722827,12939,3645,0
2023-03-22 05:26:00,4490,7156,981859,30522,526,67658,0,,613300,12709,1993,0
2023-03-22 05:28:00,4490,7156,981859,30522,526,67658,0,,613300,12709,1993,0
2023-03-22 05:30:00,4609,7336,1119507,29225,539,66959,0,,720869,12657,3629,0
2023-03-22 05:32:00,4609,7336,1119507,29225,539,66959,0,,720869,12657,3629,0
2023-03-22 05:34:00,4609,7336,1119507,29225,539,66959,0,,720869,12657,3629,0
2023-03-22 05:36:00,18200,7096,1029988,29350,530,66197,0,,634352,12705,2010,0
2023-03-22 05:38:00,18200,7096,1029988,29350,530,66197,0,,634352,12705,2010,0
2023-03-22 05:40:00,5784,7324,1113824,30272,537,67728,0,,727254,12818,3638,0
2023-03-22 05:42:00,5784,7324,1113824,30272,537,67728,0,,727254,12818,3638,0
2023-03-22 05:44:00,5784,7324,1113824,30272,537,67728,0,,727254,12818,3638,0
2023-03-22 05:46:00,4272,7222,985475,29566,513,67737,0,,602508,12821,2014,0
2023-03-22 05:48:00,4272,7222,985475,29566,513,67737,0,,602508,12821,2014,0
2023-03-22 05:50:00,18286,7363,1127776,29361,547,69845,0.233,,728562,12776,3615,0
2023-03-22 05:52:00,18286,7363,1127776,29361,547,69845,0.233,,728562,12776,3615,0
2023-03-22 05:54:00,18286,7363,1127776,29361,547,69845,0.233,,728562,12776,3615,0
2023-03-22 05:56:00,4589,7277,977687,30069,533,66959,0.233,,610516,12705,2011,0
2023-03-22 05:58:00,4589,7277,977687,30069,533,66959,0.233,,610516,12705,2011,0
2023-03-22 06:00:00,4509,7258,1098251,29490,522,63970,0,,709612,12633,3615,0.233
2023-03-22 06:02:00,4509,7258,1098251,29490,522,63970,0,,709612,12633,3615,0.233
2023-03-22 06:04:00,4509,7258,1098251,29490,522,63970,0,,709612,12633,3615,0.233
2023-03-22 06:06:00,4356,6949,1002118,29260,533,69881,0.233,,626985,12883,2018,0
2023-03-22 06:08:00,4356,6949,1002118,29260,533,69881,0.233,,626985,12883,2018,0
2023-03-22 06:10:00,19554,7319,1136701,30480,536,69952,0.233,,714341,12757,3639,0
2023-03-22 06:12:00,19554,7319,1136701,30480,536,69952,0.233,,714341,12757,3639,0
2023-03-22 06:14:00,19554,7319,1136701,30480,536,69952,0.233,,714341,12757,3639,0
2023-03-22 06:16:00,4316,7328,1002513,29106,508,66961,0,,640313,12694,1983,0.467
2023-03-22 06:18:00,4316,7328,1002513,29106,508,66961,0,,640313,12694,1983,0.467
2023-03-22 06:20:00,4528,7170,1105353,29432,553,68437,0,,711199,12902,3638,0
2023-03-22 06:22:00,4528,7170,1105353,29432,553,68437,0,,711199,12902,3638,0
2023-03-22 06:24:00,4528,7170,1105353,29432,553,68437,0,,711199,12902,3638,0
2023-03-22 06:26:00,4447,6912,966205,30683,520,65471,0.233,,606753,12579,1987,0
2023-03-22 06:28:00,4447,6912,966205,30683,520,65471,0.233,,606753,12579,1987,0
