"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-23 03:00:00,1421,2799,1515628,6503,445,6484,0,1893544,2582,8320
2023-03-23 03:04:00,1432,2783,1427194,6767,440,6268,0,1808077,2625,8293
2023-03-23 03:08:00,1470,2764,1478801,9814,475,6470,0,1977332,2720,8104
2023-03-23 03:12:00,1449,2696,1717405,6606,443,6204,0,1971999,2631,15033
2023-03-23 03:16:00,1470,2742,1709077,8249,421,6862,0,2064485,2736,8324
2023-03-23 03:20:00,1494,2896,1603660,6724,421,6382,0,1947069,2692,8160
2023-03-23 03:24:00,1422,2749,1557353,6704,437,6572,0,1880737,2650,8169
2023-03-23 03:28:00,1444,2756,1527216,9373,447,5889,0,1898377,2703,8279
2023-03-23 03:32:00,1453,2772,2027986,6960,436,6488,0,2599158,2569,68245
2023-03-23 03:36:00,1683,2833,1748908,7007,455,6788,0,2146873,2653,8197
2023-03-23 03:40:00,1352,2863,1648984,6451,454,6533,0,1917545,2472,8275
2023-03-23 03:44:00,1426,2755,1594418,6315,435,6366,1.03,1935089,2417,7975
2023-03-23 03:48:00,1459,2681,1691795,8565,472,5971,0,2028211,2383,8178
2023-03-23 03:52:00,1419,2655,1963480,7714,426,6119,0,2714125,2507,64380
2023-03-23 03:56:00,1391,2728,1627784,6958,479,6099,0,1940638,2601,8088
2023-03-23 04:00:00,1377,2891,1632025,6230,440,6535,0,1938214,2485,8023
2023-03-23 04:04:00,1501,2700,1637544,9244,473,6280,0,2003779,2695,8190
2023-03-23 04:08:00,1427,2648,1625149,6635,431,6087,0,1999658,2678,8288
2023-03-23 04:12:00,1420,2756,1728627,8270,453,6249,1.72,2048380,2677,24771
2023-03-23 04:16:00,1404,2701,1502898,6870,440,5894,0,1831071,2619,8054
2023-03-23 04:20:00,1394,2868,1699668,6523,454,6329,0,2026881,2448,8037
2023-03-23 04:24:00,1421,2709,1655465,9201,444,6251,0,1978379,2440,8110
2023-03-23 04:28:00,2878,2710,1880607,8193,433,6608,0,2403158,2492,8282
2023-03-23 04:32:00,1440,2755,1661149,6486,426,6504,0,1917069,2547,8136
2023-03-23 04:36:00,1715,2771,1838406,6600,440,5781,0,2412774,2463,40029
2023-03-23 04:40:00,1362,2851,1439377,8035,454,6336,0,1800274,2431,8391
2023-03-23 04:44:00,3123,2700,1882437,7155,442,6365,1.15,2199709,2670,8324
2023-03-23 04:48:00,1409,2738,1682598,7932,439,6379,0,1958935,2569,8229
2023-03-23 04:52:00,1395,2689,1659279,6291,452,6295,0,1950134,2631,7995
2023-03-23 04:56:00,1431,2748,2364025,7101,433,6349,0,2979083,2610,81402
2023-03-23 05:00:00,1418,2889,1670354,9566,486,5836,0,1942618,2667,8058
2023-03-23 05:04:00,1439,2743,1452789,7612,457,5924,0,1810701,2621,8135
2023-03-23 05:08:00,1418,2694,1611410,7797,412,5943,0,1953295,2598,7981
2023-03-23 05:12:00,1457,2774,1628279,6545,447,6667,0,1941048,2562,8226
2023-03-23 05:16:00,1445,2726,2323095,6823,442,6760,0,3013549,2689,49905
2023-03-23 05:20:00,1442,2877,1684491,8781,445,6991,0,2023613,2630,8237
