"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-23 03:00:00,8.56,16.3,1577,48.2,3.04,25.2,0,2052,25.7,19.4
2023-03-23 03:04:00,8.57,15.9,1520,47.9,2.95,24.5,0,1999,25.9,19.3
2023-03-23 03:08:00,8.91,15.9,1586,52.1,3.14,26.1,0,2125,27.2,19.2
2023-03-23 03:12:00,8.60,15.4,1865,48.3,2.87,25.7,0,2204,25.8,29.6
2023-03-23 03:16:00,9.27,15.8,1726,52.4,2.82,25.6,0,2228,27.6,19.5
2023-03-23 03:20:00,9.42,17.3,1638,49.6,2.81,25.0,0,2116,26.7,19.1
2023-03-23 03:24:00,8.57,15.9,1592,49.1,2.88,25.8,0,2063,25.9,18.9
2023-03-23 03:28:00,8.70,15.8,1631,51.8,2.94,25.5,0,2136,26.9,18.9
2023-03-23 03:32:00,8.83,16.0,2447,47.4,2.84,26.2,0,3131,25.7,60.4
2023-03-23 03:36:00,10.6,15.7,1738,52.0,2.85,26.2,0,2266,26.3,19.4
2023-03-23 03:40:00,7.75,16.6,1599,44.9,3.00,26.4,0,2034,23.5,19.2
2023-03-23 03:44:00,8.29,15.4,1587,44.5,2.89,26.3,0.0147,2048,23.1,19.2
2023-03-23 03:48:00,8.42,15.1,1697,48.5,3.08,24.4,0,2211,22.8,19.1
2023-03-23 03:52:00,8.32,14.9,2297,46.2,2.84,26.0,0,3239,23.9,50.0
2023-03-23 03:56:00,8.32,15.6,1661,50.8,3.02,25.6,0,2130,25.3,19.1
2023-03-23 04:00:00,8.04,16.6,1626,45.0,2.89,25.9,0,2070,23.7,18.9
2023-03-23 04:04:00,9.21,15.5,1658,52.1,3.18,24.2,0,2120,26.8,19.4
2023-03-23 04:08:00,8.38,15.0,1619,48.5,2.88,24.0,0,2120,26.0,19.3
2023-03-23 04:12:00,8.66,16.0,1799,50.9,3.00,24.0,0.0245,2227,26.6,23.6
2023-03-23 04:16:00,8.47,15.6,1616,51.4,2.87,24.6,0,2100,25.7,19.3
2023-03-23 04:20:00,8.06,16.6,1652,46.2,2.89,23.9,0,2100,23.3,19.1
2023-03-23 04:24:00,8.33,15.1,1632,47.2,2.89,27.2,0,2079,23.0,19.2
2023-03-23 04:28:00,26.5,15.1,1796,49.4,3.01,25.2,0,2398,23.6,19.5
2023-03-23 04:32:00,8.78,15.7,1658,48.0,2.86,25.2,0,2082,24.9,19.0
2023-03-23 04:36:00,10.5,15.0,2144,47.4,2.95,25.4,0,2852,23.3,50.2
2023-03-23 04:40:00,7.82,16.1,1529,45.8,2.83,24.4,0,1989,22.4,19.2
2023-03-23 04:44:00,29.8,15.0,1790,47.5,2.95,24.7,0.0164,2247,25.8,19.3
2023-03-23 04:48:00,8.23,15.3,1651,49.2,2.87,25.0,0,2095,24.6,19.2
2023-03-23 04:52:00,8.24,15.3,1623,47.4,3.01,23.3,0,2071,25.8,19.0
2023-03-23 04:56:00,8.74,15.6,2732,51.5,2.90,24.1,0,3509,25.7,63.6
2023-03-23 05:00:00,8.64,17.1,1685,51.0,3.19,24.5,0,2111,26.8,19.1
2023-03-23 05:04:00,8.71,15.8,1553,50.9,3.05,25.5,0,2019,26.1,19.0
2023-03-23 05:08:00,8.62,15.5,1635,51.4,2.83,24.6,0,2116,26.2,19.3
2023-03-23 05:12:00,8.82,15.7,1621,47.9,2.91,27.7,0,2082,25.3,19.2
2023-03-23 05:16:00,8.68,15.5,2490,52.5,2.95,25.9,0,3323,26.1,35.4
2023-03-23 05:20:00,8.95,16.8,1656,50.7,2.91,27.7,0,2132,25.9,19.2
2023-03-23 05:24:00,9.01,16.2,1564,50.8,2.83,22.8,0,2050,25.7,18.9
2023-03-23 05:28:00,9.09,16.0,1569,50.1,3.00,24.6,0,2065,25.7,18.9
2023-03-23 05:32:00,8.20,16.1,1592,48.7,2.85,27.1,0,2049,26.5,19.1
2023-03-23 05:36:00,10.6,15.8,1835,54.2,2.78,26.2,0,2380,26.5,19.4
2023-03-23 05:40:00,8.90,17.1,1634,49.5,2.85,24.6,0,2098,25.7,18.9
2023-03-23 05:44:00,8.89,15.9,1645,52.7,3.20,25.5,0,2087,26.4,19.0
2023-03-23 05:48:00,8.71,16.0,1664,49.7,2.82,25.6,0,2125,25.7,19.8
2023-03-23 05:52:00,9.03,15.8,1602,49.8,3.07,25.8,0,2039,26.7,19.3
2023-03-23 05:56:00,9.11,16.6,1690,54.4,3.02,24.6,0,2221,28.4,19.4
2023-03-23 06:00:00,8.55,16.9,1643,49.1,2.95,23.3,0,2060,25.7,19.6
2023-03-23 06:04:00,8.91,16.1,1613,49.3,3.01,27.6,0,2059,26.8,19.4
2023-03-23 06:08:00,29.6,16.3,2116,50.5,2.96,25.6,0,2821,26.5,51.9
2023-03-23 06:12:00,8.92,16.1,1635,49.5,2.83,26.0,0,2094,25.8,18.8
2023-03-23 06:16:00,8.95,15.7,1695,53.8,3.11,27.2,0.0192,2235,26.7,19.1
2023-03-23 06:20:00,9.17,17.2,1522,50.9,2.92,24.5,0,2013,26.4,19.1
2023-03-23 06:24:00,8.87,16.1,1581,49.8,2.71,25.3,0,2034,26.5,19.5
2023-03-23 06:28:00,8.98,15.9,2576,50.2,2.74,24.9,0,3400,25.8,64.6
2023-03-23 06:32:00,9.17,15.8,1723,53.2,2.82,26.7,0,2238,26.7,18.8
2023-03-23 06:36:00,11.2,16.0,1721,53.0,2.83,25.3,0,2230,25.6,19.7
2023-03-23 06:40:00,8.79,17.0,1623,49.7,2.79,25.4,0,2143,26.3,19.0
2023-03-23 06:44:00,8.95,16.2,1556,47.6,2.77,26.1,0,2013,25.8,19.6
2023-03-23 06:48:00,8.72,15.7,2585,49.8,3.14,24.9,0,3328,25.8,57.5
