"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-23 03:00:00,9.83,18.9,1712,51.7,3.25,22.7,0,2170,29.5,21.1
2023-03-23 03:04:00,10.2,18.5,1552,50.8,3.22,21.9,0,2005,29.7,20.7
2023-03-23 03:08:00,10.4,18.3,1645,55.5,3.35,23.7,0,2139,31.0,21.0
2023-03-23 03:12:00,10.4,18.3,1901,51.7,3.22,23.0,0,2216,29.9,30.9
2023-03-23 03:16:00,10.4,18.5,1817,56.6,3.09,23.4,0,2280,31.4,21.0
2023-03-23 03:20:00,10.5,19.8,1803,53.1,3.03,22.4,0,2275,30.4,20.7
2023-03-23 03:24:00,10.5,18.5,1652,52.6,3.20,23.0,0,2099,30.1,20.7
2023-03-23 03:28:00,10.8,18.5,1727,55.7,3.19,22.4,0.0171,2178,31.5,20.5
2023-03-23 03:32:00,10.4,18.3,2462,51.9,3.17,24.4,0,3066,29.7,61.8
2023-03-23 03:36:00,11.8,18.6,1912,56.8,3.19,24.4,0,2417,30.3,20.9
2023-03-23 03:40:00,9.58,19.2,1616,48.6,3.23,24.2,0,2019,28.1,20.8
2023-03-23 03:44:00,10.1,17.9,1621,49.7,3.28,23.3,0,2038,28.2,20.8
2023-03-23 03:48:00,10.2,17.6,1957,52.4,3.35,21.4,0,2456,28.8,21.1
2023-03-23 03:52:00,10.1,17.5,2265,50.7,3.08,23.7,0,3127,29.0,51.3
2023-03-23 03:56:00,9.64,17.9,1793,54.6,3.25,23.9,0,2263,29.1,20.5
2023-03-23 04:00:00,9.80,19.3,1659,49.5,3.21,23.4,0,2054,28.6,21.0
2023-03-23 04:04:00,11.3,18.2,1684,56.5,3.38,21.8,0,2098,31.2,20.9
2023-03-23 04:08:00,10.2,17.6,1701,51.1,3.15,21.0,0,2164,29.8,20.8
2023-03-23 04:12:00,10.6,18.5,1790,54.5,3.19,21.2,0.0245,2192,30.7,25.3
2023-03-23 04:16:00,10.4,18.0,1739,54.3,3.24,22.6,0.0211,2208,29.9,20.6
2023-03-23 04:20:00,10.0,19.6,1672,50.7,3.25,20.9,0,2080,29.6,20.7
2023-03-23 04:24:00,10.3,18.4,1629,54.3,3.14,25.3,0,2033,30.6,20.9
