,Time,Type,Response,Code
0,2023-03-11 20:38:58.497172,Public,0.017646,200
0,2023-03-11 20:38:58.616093,Public,0.016239,200
0,2023-03-11 20:38:58.734511,Public,0.01603,200
0,2023-03-11 20:38:58.853996,Public,0.017084,200
0,2023-03-11 20:38:58.974018,Public,0.017431,200
0,2023-03-11 20:38:59.093300,Public,0.016934,200
0,2023-03-11 20:38:59.210503,Public,0.014837,200
0,2023-03-11 20:38:59.329667,Public,0.016763,200
0,2023-03-11 20:38:59.449254,Public,0.016978,200
0,2023-03-11 20:38:59.569355,Public,0.017719,200
0,2023-03-11 20:38:59.686722,Public,0.014961,200
0,2023-03-11 20:38:59.806058,Public,0.017004,200
0,2023-03-11 20:38:59.925303,Public,0.016858,200
0,2023-03-11 20:39:00.044609,Public,0.016858,200
0,2023-03-11 20:39:00.161726,Public,0.014788,200
0,2023-03-11 20:39:00.281234,Public,0.01718,200
0,2023-03-11 20:39:00.400353,Public,0.016738,200
0,2023-03-11 20:39:00.519602,Public,0.016699,200
0,2023-03-11 20:39:00.637173,Public,0.015198,200
0,2023-03-11 20:39:00.756504,Public,0.017009,200
0,2023-03-11 20:39:00.875461,Public,0.016565,200
0,2023-03-11 20:39:00.995410,Public,0.017025,200
0,2023-03-11 20:39:01.116009,Public,0.017708,200
0,2023-03-11 20:39:01.233158,Public,0.014785,200
0,2023-03-11 20:39:01.352639,Public,0.017188,200
0,2023-03-11 20:39:01.472122,Public,0.017084,200
0,2023-03-11 20:39:01.592128,Public,0.017398,200
0,2023-03-11 20:39:01.711680,Public,0.017198,200
0,2023-03-11 20:39:01.829769,Public,0.015707,200
0,2023-03-11 20:39:01.948705,Public,0.016539,200
0,2023-03-11 20:39:02.068109,Public,0.016911,200
0,2023-03-11 20:39:02.187558,Public,0.016839,200
0,2023-03-11 20:39:02.308193,Public,0.018291,200
0,2023-03-11 20:39:02.426399,Public,0.015902,200
0,2023-03-11 20:39:02.545562,Public,0.016832,200
