"Time","failure","success","failure","success","failure","success"
2023-03-13 14:16:00,,0.0000458,,0.0000438,,0.0000365
2023-03-13 14:18:00,,0.0000408,,0.0000473,,0.0000422
2023-03-13 14:20:00,,0.0000399,,0.0000497,,0.0000363
2023-03-13 14:22:00,,0.0000550,,0.0000461,,0.0000434
2023-03-13 14:24:00,,0.0000496,,0.0000374,,0.0000451
2023-03-13 14:26:00,,0.0000376,,0.0000445,,0.0000361
2023-03-13 14:28:00,,0.0000384,,0.0000484,,0.0000416
2023-03-13 14:30:00,,0.0000600,,0.0000691,,0.0000947
2023-03-13 14:32:00,,0.0000869,,0.0001000,,0.0000827
2023-03-13 14:34:00,,0.0000591,,0.0000731,,0.0000686
2023-03-13 14:36:00,,0.0000966,,0.0000763,,0.0000710
2023-03-13 14:38:00,,0.0000648,,0.0000646,,0.0000788
2023-03-13 14:40:00,,0.0000681,,0.000136,,0.0000804
2023-03-13 14:42:00,,0.0000816,,0.0000809,,0.0000624
2023-03-13 14:44:00,,0.0000834,,0.0000869,,0.0000754
2023-03-13 14:46:00,,0.0000745,,0.0000755,,0.0000794
2023-03-13 14:48:00,,0.0000895,,0.000105,,0.0000646
2023-03-13 14:50:00,,0.000119,,0.000107,,0.0000764
2023-03-13 14:52:00,,0.0000968,,0.0000808,,0.0000673
2023-03-13 14:54:00,,0.0000687,,0.0000677,,0.0000937
2023-03-13 14:56:00,,0.0000822,,0.000106,,0.0000807
2023-03-13 14:58:00,,0.000110,,0.0000947,,0.0000665
2023-03-13 15:00:00,,0.0000885,,0.0000652,,0.000103
2023-03-13 15:02:00,,0.000103,,0.0000790,,0.0000683
2023-03-13 15:04:00,,0.0000937,,0.000132,,0.0000769
2023-03-13 15:06:00,,0.000104,,0.0000907,,0.000112
2023-03-13 15:08:00,,0.0000864,,0.0000755,,0.0000723
2023-03-13 15:10:00,,0.0000966,,0.0000827,,0.000116
2023-03-13 15:12:00,,0.0000848,,0.0000897,,0.0000749
2023-03-13 15:14:00,,0.0000670,,0.000102,,0.0000953
2023-03-13 15:16:00,,0.0000839,,0.0000767,,0.0000985
2023-03-13 15:18:00,,0.0000812,,0.0000784,,0.0000651
2023-03-13 15:20:00,,0.0000854,,0.0000731,,0.0000763
2023-03-13 15:22:00,,0.0000757,,0.000106,,0.0000623
2023-03-13 15:24:00,,0.0000740,,0.0000935,,0.0000891
2023-03-13 15:26:00,,0.0000881,,0.0000808,,0.000105
2023-03-13 15:28:00,,0.0000690,,0.0000812,,0.000111
2023-03-13 15:30:00,,0.0000804,,0.0000879,,0.0000872
2023-03-13 15:32:00,,0.0000741,,0.0000679,,0.0000585
2023-03-13 15:34:00,,0.0000988,,0.0000976,,0.0000758
2023-03-13 15:36:00,,0.0000867,,0.0000820,,0.0000975
2023-03-13 15:38:00,,0.0000694,,0.0000736,,0.0000729
2023-03-13 15:40:00,,0.000118,,0.0000912,,0.000107
2023-03-13 15:42:00,,0.0000814,,0.0000830,,0.0000673
2023-03-13 15:44:00,,0.0000701,,0.0000786,,0.0000714
2023-03-13 15:46:00,,0.0000686,,0.0000719,,0.0000893
2023-03-13 15:48:00,,0.0000791,,0.0000817,,0.0000753
2023-03-13 15:50:00,,0.000110,,0.000107,,0.0000758
2023-03-13 15:52:00,,0.0000872,,0.0000759,,0.0000921
2023-03-13 15:54:00,,0.0000842,,0.0000868,,0.000109
2023-03-13 15:56:00,,0.0000732,,0.0000697,,0.0000582
2023-03-13 15:58:00,,0.0000689,,0.0000822,,0.0000964
2023-03-13 16:00:00,,0.000102,,0.0000802,,0.0000987
2023-03-13 16:02:00,,0.0000942,,0.0000772,,0.0000661
2023-03-13 16:04:00,,0.000106,,0.0000872,,0.0000797
2023-03-13 16:06:00,,0.0000788,,0.0000662,,0.0000677
2023-03-13 16:08:00,,0.0000668,,0.0000616,,0.0000684
2023-03-13 16:10:00,,0.0000712,,0.0000706,,0.0000688
2023-03-13 16:12:00,,0.0000881,,0.0000801,,0.0000701
2023-03-13 16:14:00,,0.0000860,,0.0000743,,0.0000678
2023-03-13 16:16:00,,0.0000744,,0.0000695,,0.0000625
2023-03-13 16:18:00,,0.000111,,0.0000675,,0.0000970
2023-03-13 16:20:00,,0.0000794,,0.0000635,,0.0000679
2023-03-13 16:22:00,,0.0000842,,0.0000897,,0.0000669
2023-03-13 16:24:00,,0.000100,,0.0000809,,0.0000740
2023-03-13 16:26:00,,0.0000744,,0.0000643,,0.0000745
2023-03-13 16:28:00,,0.0000856,,0.0000823,,0.000116
2023-03-13 16:30:00,,0.0000794,,0.0000683,,0.0000603
2023-03-13 16:32:00,,0.0000940,,0.000109,,0.0000742
2023-03-13 16:34:00,,0.000110,,0.0000784,,0.0000708
2023-03-13 16:36:00,,0.0000708,,0.0000708,,0.0000790
2023-03-13 16:38:00,,0.000123,,0.000137,,0.0000773
2023-03-13 16:40:00,,0.0000805,,0.0000684,,0.0000688
2023-03-13 16:42:00,,0.0000960,,0.0000837,,0.000103
2023-03-13 16:44:00,,0.000103,,0.000115,,0.0000697
2023-03-13 16:46:00,,0.0000822,,0.0000990,,0.0000931
2023-03-13 16:48:00,,0.000108,,0.0000908,,0.0000776
2023-03-13 16:50:00,,0.0000732,,0.0000986,,0.0000650
2023-03-13 16:52:00,,0.0000958,,0.0000842,,0.0000735
2023-03-13 16:54:00,,0.0000615,,0.0000683,,0.0000775
2023-03-13 16:56:00,,0.0000614,,0.0000808,,0.0000890
2023-03-13 16:58:00,,0.0001000,,0.0000689,,0.0000958
2023-03-13 17:00:00,,0.0000707,,0.0000696,,0.0000636
2023-03-13 17:02:00,,0.0000990,,0.0000783,,0.0000697
2023-03-13 17:04:00,,0.0000684,,0.0000599,,0.0000594
2023-03-13 17:06:00,,0.0000786,,0.000105,,0.0000751
2023-03-13 17:08:00,,0.000128,,0.0000830,,0.0000740
2023-03-13 17:10:00,,0.0000632,,0.0000733,,0.0000700
2023-03-13 17:12:00,,0.000107,,0.000105,,0.0000770
2023-03-13 17:14:00,,0.0000614,,0.0000673,,0.0000601
2023-03-13 17:16:00,,0.0000745,,0.0000995,,0.0000846
2023-03-13 17:18:00,,0.000102,,0.0000972,,0.0000599
2023-03-13 17:20:00,,0.0000735,,0.0000701,,0.0000822
2023-03-13 17:22:00,,0.000140,,0.0000831,,0.0000775
2023-03-13 17:24:00,,0.0000960,,0.0000697,,0.0000617
2023-03-13 17:26:00,,0.0000955,,0.000102,,0.0000789
2023-03-13 17:28:00,,0.0000640,,0.0000996,,0.0000686
2023-03-13 17:30:00,,0.0000802,,0.0000789,,0.0000895
2023-03-13 17:32:00,,0.0000853,,0.000113,,0.0000957
2023-03-13 17:34:00,,0.0000710,,0.0000690,,0.0000677
2023-03-13 17:36:00,,0.0000621,,0.0000848,,0.0000697
2023-03-13 17:38:00,,0.0000717,,0.0000642,,0.0000660
2023-03-13 17:40:00,,0.000104,,0.000109,,0.0000668
2023-03-13 17:42:00,,0.000135,,0.000106,,0.0000691
2023-03-13 17:44:00,,0.0000621,,0.0000715,,0.0000654
2023-03-13 17:46:00,,0.0000755,,0.0000801,,0.0000998
2023-03-13 17:48:00,,0.0000957,,0.0000975,,0.0000599
2023-03-13 17:50:00,,0.000101,,0.000102,,0.0000735
2023-03-13 17:52:00,,0.0000863,,0.0000879,,0.0000985
2023-03-13 17:54:00,,0.0000708,,0.0000977,,0.0000626
2023-03-13 17:56:00,,0.000135,,0.000102,,0.0000939
2023-03-13 17:58:00,,0.0000976,,0.0000583,,0.0000596
2023-03-13 18:00:00,,0.0000980,,0.0000856,,0.0000791
2023-03-13 18:02:00,,0.0000964,,0.0000961,,0.0000692
2023-03-13 18:04:00,,0.0000601,,0.0000685,,0.0000660
2023-03-13 18:06:00,,0.0000686,,0.000103,,0.0000819
2023-03-13 18:08:00,,0.0000681,,0.0000677,,0.0000850
2023-03-13 18:10:00,,0.000117,,0.000105,,0.0000761
2023-03-13 18:12:00,,0.0000712,,0.0000981,,0.0000650
2023-03-13 18:14:00,,0.0000665,,0.0000757,,0.0000711
2023-03-13 18:16:00,,0.0000859,,0.0000727,,0.0000718
2023-03-13 18:18:00,,0.0000794,,0.000108,,0.0000719
2023-03-13 18:20:00,,0.000120,,0.0000833,,0.000106
2023-03-13 18:22:00,,0.0000931,,0.0000965,,0.0000621
2023-03-13 18:24:00,,0.0000736,,0.0000761,,0.0000719
2023-03-13 18:26:00,,0.0000917,,0.0000782,,0.0000660
2023-03-13 18:28:00,,0.0000824,,0.0000756,,0.0000826
2023-03-13 18:30:00,,0.0000989,,0.0000829,,0.0000746
2023-03-13 18:32:00,,0.0000762,,0.000100,,0.0000731
2023-03-13 18:34:00,,0.0000888,,0.0000845,,0.0000823
2023-03-13 18:36:00,,0.0000775,,0.0000885,,0.0000843
2023-03-13 18:38:00,,0.0000668,,0.0000970,,0.0000878
2023-03-13 18:40:00,,0.000121,,0.0000929,,0.0000752
2023-03-13 18:42:00,,0.0000752,,0.000101,,0.0000708
2023-03-13 18:44:00,,0.0000828,,0.0000817,,0.0000757
2023-03-13 18:46:00,,0.0000754,,0.0000967,,0.0000566
2023-03-13 18:48:00,,0.0000671,,0.0000891,,0.0000858
2023-03-13 18:50:00,,0.0000874,,0.0000932,,0.0000775
2023-03-13 18:52:00,,0.000118,,0.0000827,,0.0000901
2023-03-13 18:54:00,,0.000108,,0.000114,,0.0000832
2023-03-13 18:56:00,,0.0000761,,0.0000946,,0.0000763
2023-03-13 18:58:00,,0.0000746,,0.000115,,0.000102
2023-03-13 19:00:00,,0.0000805,,0.0000879,,0.0000674
2023-03-13 19:02:00,,0.0000812,,0.0000880,,0.0000672
2023-03-13 19:04:00,,0.000110,,0.000114,,0.0000998
2023-03-13 19:06:00,,0.0000682,,0.0000960,,0.0000762
2023-03-13 19:08:00,,0.0000718,,0.0000822,,0.0000741
2023-03-13 19:10:00,,0.0000749,,0.0000699,,0.0000625
2023-03-13 19:12:00,,0.0000830,,0.000120,,0.0000862
2023-03-13 19:14:00,,0.0000773,,0.0000826,,0.0000673
2023-03-13 19:16:00,,0.0000654,,0.0000687,,0.0000728
2023-03-13 19:18:00,,0.0000852,,0.000117,,0.0000852
2023-03-13 19:20:00,,0.0000760,,0.0000729,,0.0000602
2023-03-13 19:22:00,,0.000101,,0.0000827,,0.0000860
2023-03-13 19:24:00,,0.0000721,,0.000106,,0.0000727
2023-03-13 19:26:00,,0.0000594,,0.0000946,,0.0000803
2023-03-13 19:28:00,,0.0000791,,0.0000792,,0.0000735
2023-03-13 19:30:00,,0.000103,,0.0000981,,0.0000588
2023-03-13 19:32:00,,0.0000683,,0.0000890,,0.000102
2023-03-13 19:34:00,,0.0000954,,0.000108,,0.0000607
2023-03-13 19:36:00,,0.0000817,,0.0000762,,0.0000659
2023-03-13 19:38:00,,0.0000745,,0.0000814,,0.0000948
2023-03-13 19:40:00,,0.0000808,,0.0000727,,0.0000777
2023-03-13 19:42:00,,0.000112,,0.0000851,,0.0000711
2023-03-13 19:44:00,,0.0000753,,0.0000653,,0.0000573
2023-03-13 19:46:00,,0.0000613,,0.0000837,,0.0000757
2023-03-13 19:48:00,,0.0000868,,0.0000850,,0.0000795
2023-03-13 19:50:00,,0.0000788,,0.0000745,,0.0000703
2023-03-13 19:52:00,,0.0000832,,0.000164,,0.0000892
2023-03-13 19:54:00,,0.0000681,,0.000124,,0.0000621
2023-03-13 19:56:00,,0.0000903,,0.0000968,,0.0000733
2023-03-13 19:58:00,,0.000117,,0.0000909,,0.0000819
2023-03-13 20:00:00,,0.0000664,,0.0000682,,0.0000709
2023-03-13 20:02:00,,0.0000907,,0.000114,,0.0000772
2023-03-13 20:04:00,,0.0000688,,0.0000959,,0.0000552
2023-03-13 20:06:00,,0.0000930,,0.0000724,,0.0000799
2023-03-13 20:08:00,,0.0000796,,0.000112,,0.0000602
2023-03-13 20:10:00,,0.000103,,0.0000777,,0.0000668
2023-03-13 20:12:00,,0.000119,,0.000118,,0.0000903
2023-03-13 20:14:00,,0.0000772,,0.0000714,,0.0000537
2023-03-13 20:16:00,,0.000101,,0.000102,,0.0000798
2023-03-13 20:18:00,,0.0000672,,0.0000781,,0.0000887
2023-03-13 20:20:00,,0.0000804,,0.0000827,,0.0000570
2023-03-13 20:22:00,,0.0000907,,0.0000873,,0.0000725
2023-03-13 20:24:00,,0.0000663,,0.000100,,0.0000606
2023-03-13 20:26:00,,0.0000989,,0.0000955,,0.0000740
2023-03-13 20:28:00,,0.0000691,,0.0000857,,0.0000853
2023-03-13 20:30:00,,0.0000876,,0.0000819,,0.0000698
2023-03-13 20:32:00,,0.000101,,0.0000926,,0.0000711
2023-03-13 20:34:00,,0.000132,,0.0000948,,0.0000747
2023-03-13 20:36:00,,0.0000973,,0.000122,,0.0000809
2023-03-13 20:38:00,,0.0000816,,0.0000738,,0.0000662
2023-03-13 20:40:00,,0.0000784,,0.0000866,,0.0000743
2023-03-13 20:42:00,,0.000112,,0.000113,,0.0000666
2023-03-13 20:44:00,,0.0000992,,0.0000627,,0.0000616
2023-03-13 20:46:00,,0.000110,,0.000145,,0.0000820
2023-03-13 20:48:00,,0.0000989,,0.0000709,,0.0000615
2023-03-13 20:50:00,,0.0000988,,0.0000869,,0.0000702
2023-03-13 20:52:00,,0.000110,,0.000120,,0.0000701
2023-03-13 20:54:00,,0.0000677,,0.0000718,,0.0000697
2023-03-13 20:56:00,,0.000143,,0.000125,,0.0000991
2023-03-13 20:58:00,,0.000104,,0.0000779,,0.0000591
2023-03-13 21:00:00,,0.0000871,,0.0000917,,0.000106
2023-03-13 21:02:00,,0.000105,,0.0000824,,0.0000920
2023-03-13 21:04:00,,0.0000943,,0.000138,,0.0000928
2023-03-13 21:06:00,,0.0000968,,0.0000968,,0.000116
2023-03-13 21:08:00,,0.000135,,0.0000819,,0.0000988
2023-03-13 21:10:00,,0.000110,,0.000123,,0.000104
2023-03-13 21:12:00,,0.000100,,0.0000824,,0.0000678
2023-03-13 21:14:00,,0.0000816,,0.0000797,,0.0000737
2023-03-13 21:16:00,,0.0000847,,0.000121,,0.0000673
2023-03-13 21:18:00,,0.000120,,0.000143,,0.0000797
2023-03-13 21:20:00,,0.0000762,,0.0000809,,0.0000736
2023-03-13 21:22:00,,0.0000999,,0.0000886,,0.000104
2023-03-13 21:24:00,,0.000107,,0.000107,,0.0000899
2023-03-13 21:26:00,,0.000101,,0.0000609,,0.0000682
2023-03-13 21:28:00,,0.000114,,0.0000807,,0.0000849
2023-03-13 21:30:00,,0.0000703,,0.0000782,,0.0000635
2023-03-13 21:32:00,,0.0000935,,0.000110,,0.0000731
2023-03-13 21:34:00,,0.000118,,0.000113,,0.0000788
2023-03-13 21:36:00,,0.0000986,,0.0000750,,0.0000797
2023-03-13 21:38:00,,0.000109,,0.000113,,0.0000834
2023-03-13 21:40:00,,0.0000806,,0.0000658,,0.0000614
2023-03-13 21:42:00,,0.0000790,,0.0000806,,0.0000789
2023-03-13 21:44:00,,0.0000990,,0.0000992,,0.0000645
2023-03-13 21:46:00,,0.0000749,,0.0000766,,0.0000706
2023-03-13 21:48:00,,0.0000904,,0.0000795,,0.0000947
2023-03-13 21:50:00,,0.0000735,,0.0000652,,0.0000784
2023-03-13 21:52:00,,0.0000959,,0.0000976,,0.0000812
2023-03-13 21:54:00,,0.0000759,,0.000108,,0.0000569
2023-03-13 21:56:00,,0.0000821,,0.0000745,,0.0000780
2023-03-13 21:58:00,,0.0000874,,0.000107,,0.0000733
2023-03-13 22:00:00,,0.0000725,,0.0000754,,0.0000761
2023-03-13 22:02:00,,0.000114,,0.000130,,0.0000901
2023-03-13 22:04:00,,0.0000722,,0.0000792,,0.0000634
2023-03-13 22:06:00,,0.0000669,,0.000104,,0.0000797
2023-03-13 22:08:00,,0.000131,,0.000109,,0.0000870
2023-03-13 22:10:00,,0.000108,,0.0000976,,0.0000704
2023-03-13 22:12:00,,0.000117,,0.000121,,0.0000857
2023-03-13 22:14:00,,0.0000959,,0.0000799,,0.0000653
2023-03-13 22:16:00,,0.0000745,,0.0000766,,0.0000729
2023-03-13 22:18:00,,0.0000835,,0.000123,,0.0000847
2023-03-13 22:20:00,,0.0000934,,0.0000740,,0.0000723
2023-03-13 22:22:00,,0.000141,,0.000127,,0.0000829
2023-03-13 22:24:00,,0.0000644,,0.0000621,,0.0000551
2023-03-13 22:26:00,,0.0000714,,0.000102,,0.0000818
2023-03-13 22:28:00,,0.000135,,0.0000908,,0.0000821
2023-03-13 22:30:00,,0.0000724,,0.000102,,0.0000731
2023-03-13 22:32:00,,0.0000929,,0.0000869,,0.0000912
2023-03-13 22:34:00,,0.0000922,,0.000101,,0.0000678
2023-03-13 22:36:00,,0.0000762,,0.000110,,0.0000817
2023-03-13 22:38:00,,0.0000760,,0.0000638,,0.0000658
2023-03-13 22:40:00,,0.0000902,,0.000251,,0.0000662
2023-03-13 22:42:00,,0.0000939,,0.0000865,,0.0000776
2023-03-13 22:44:00,,0.000114,,0.000102,,0.0000675
2023-03-13 22:46:00,,0.0000726,,0.0000846,,0.0000782
2023-03-13 22:48:00,,0.0000765,,0.0000640,,0.0000585
2023-03-13 22:50:00,,0.000102,,0.000119,,0.0000743
2023-03-13 22:52:00,,0.000118,,0.000103,,0.0000903
2023-03-13 22:54:00,,0.0000741,,0.000104,,0.0000754
2023-03-13 22:56:00,,0.0000726,,0.0000809,,0.0000828
2023-03-13 22:58:00,,0.0000683,,0.0000692,,0.0000648
2023-03-13 23:00:00,,0.0000720,,0.000110,,0.0000913
2023-03-13 23:02:00,,0.000129,,0.000109,,0.0000893
2023-03-13 23:04:00,,0.0000977,,0.0000818,,0.0000935
2023-03-13 23:06:00,,0.000139,,0.0000938,,0.0000985
2023-03-13 23:08:00,,0.0000992,,0.0000870,,0.0000666
2023-03-13 23:10:00,,0.0000984,,0.000163,,0.0000900
2023-03-13 23:12:00,,0.0000760,,0.000112,,0.0000797
2023-03-13 23:14:00,,0.0000865,,0.000127,,0.0000717
2023-03-13 23:16:00,,0.0000832,,0.000121,,0.0000884
2023-03-13 23:18:00,,0.0000717,,0.000102,,0.0000699
2023-03-13 23:20:00,,0.000108,,0.0000852,,0.0000892
2023-03-13 23:22:00,,0.000103,,0.000108,,0.0000645
2023-03-13 23:24:00,,0.0000700,,0.000102,,0.0000734
2023-03-13 23:26:00,,0.0000799,,0.0000830,,0.000105
2023-03-13 23:28:00,,0.0000743,,0.0000808,,0.0000689
2023-03-13 23:30:00,,0.000111,,0.000115,,0.0000860
2023-03-13 23:32:00,,0.0000945,,0.0000646,,0.0000603
2023-03-13 23:34:00,,0.000102,,0.0000623,,0.0000682
2023-03-13 23:36:00,,0.0000690,,0.0000771,,0.0000729
2023-03-13 23:38:00,,0.000126,,0.0000814,,0.0000765
2023-03-13 23:40:00,,0.000114,,0.0000881,,0.000103
2023-03-13 23:42:00,,0.0000683,,0.0000700,,0.0000640
2023-03-13 23:44:00,,0.0000738,,0.000131,,0.000106
2023-03-13 23:46:00,,0.0000831,,0.0000742,,0.000101
2023-03-13 23:48:00,,0.0000699,,0.0000630,,0.0000700
2023-03-13 23:50:00,,0.0000794,,0.000105,,0.0000990
2023-03-13 23:52:00,,0.000102,,0.0000963,,0.0000773
2023-03-13 23:54:00,,0.000138,,0.000111,,0.0000827
2023-03-13 23:56:00,,0.0000628,,0.0000759,,0.0000649
2023-03-13 23:58:00,,0.000110,,0.0000744,,0.0000742
2023-03-14 00:00:00,,0.0000789,,0.000111,,0.0000841
2023-03-14 00:02:00,,0.000133,,0.000114,,0.0000835
2023-03-14 00:04:00,,0.000106,,0.000113,,0.0000748
2023-03-14 00:06:00,,0.0000676,,0.0000609,,0.0000671
2023-03-14 00:08:00,,0.000116,,0.0000855,,0.0000846
2023-03-14 00:10:00,,0.0000814,,0.0000817,,0.0000725
2023-03-14 00:12:00,,0.000110,,0.000105,,0.0000739
2023-03-14 00:14:00,,0.000118,,0.000115,,0.0000773
2023-03-14 00:16:00,,0.0000653,,0.0000670,,0.0000682
2023-03-14 00:18:00,,0.000119,,0.0000975,,0.0000846
2023-03-14 00:20:00,,0.0000776,,0.0000801,,0.0000872
2023-03-14 00:22:00,,0.0000886,,0.000112,,0.0000759
2023-03-14 00:24:00,,0.000112,,0.0000804,,0.000108
2023-03-14 00:26:00,,0.0000703,,0.000135,,0.0000730
2023-03-14 00:28:00,,0.0000747,,0.0000952,,0.000105
2023-03-14 00:30:00,,0.0000636,,0.0000713,,0.0000694
2023-03-14 00:32:00,,0.0000988,,0.0000750,,0.0000769
2023-03-14 00:34:00,,0.0000869,,0.0000916,,0.0000775
2023-03-14 00:36:00,,0.0000695,,0.0000668,,0.0000794
2023-03-14 00:38:00,,0.0000950,,0.000119,,0.0000800
2023-03-14 00:40:00,,0.000112,,0.0000708,,0.0000578
2023-03-14 00:42:00,,0.0000814,,0.0000986,,0.0000977
2023-03-14 00:44:00,,0.000116,,0.0000855,,0.0000648
2023-03-14 00:46:00,,0.0000593,,0.0000667,,0.0000890
2023-03-14 00:48:00,,0.0000867,,0.0000827,,0.0000806
2023-03-14 00:50:00,,0.0000693,,0.0000840,,0.0000598
2023-03-14 00:52:00,,0.0000942,,0.0000978,,0.0000900
2023-03-14 00:54:00,,0.0000705,,0.000113,,0.0000790
2023-03-14 00:56:00,,0.0000757,,0.0000913,,0.0000729
2023-03-14 00:58:00,,0.0000937,,0.0000857,,0.0000799
2023-03-14 01:00:00,,0.0000769,,0.000135,,0.0000722
2023-03-14 01:02:00,,0.000103,,0.000110,,0.0000976
2023-03-14 01:04:00,,0.0000751,,0.0000821,,0.0000634
2023-03-14 01:06:00,,0.0000689,,0.0000734,,0.0000720
2023-03-14 01:08:00,,0.000113,,0.0000976,,0.000104
2023-03-14 01:10:00,,0.000130,,0.0000836,,0.0000560
2023-03-14 01:12:00,,0.0000925,,0.0000940,,0.0000983
2023-03-14 01:14:00,,0.0000655,,0.0000805,,0.0000798
2023-03-14 01:16:00,,0.000113,,0.0000760,,0.0000788
2023-03-14 01:18:00,,0.000113,,0.0000795,,0.0000747
2023-03-14 01:20:00,,0.0000749,,0.0000996,,0.0000681
2023-03-14 01:22:00,,0.0000944,,0.000118,,0.0000799
2023-03-14 01:24:00,,0.0000781,,0.0000707,,0.0000665
2023-03-14 01:26:00,,0.0000905,,0.0000781,,0.0000850
2023-03-14 01:28:00,,0.0000809,,0.0000696,,0.0000716
2023-03-14 01:30:00,,0.0000972,,0.000101,,0.0000739
2023-03-14 01:32:00,,0.0000854,,0.000148,,0.000112
2023-03-14 01:34:00,,0.0000733,,0.0000657,,0.0000624
2023-03-14 01:36:00,,0.000137,,0.0000918,,0.0000801
2023-03-14 01:38:00,,0.0000616,,0.0000831,,0.0000640
2023-03-14 01:40:00,,0.000109,,0.0000755,,0.0000743
2023-03-14 01:42:00,,0.0000898,,0.0000948,,0.0000808
2023-03-14 01:44:00,,0.0000639,,0.000106,,0.0000674
2023-03-14 01:46:00,,0.000110,,0.000103,,0.0000824
2023-03-14 01:48:00,,0.0000915,,0.0000630,,0.0000683
2023-03-14 01:50:00,,0.0000895,,0.0000813,,0.0000761
