"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-02-22 11:00:00,628004,900001,921836,685330,1373097,717728
2023-02-22 11:02:00,569675,671446,570636,558789,1172898,562646
2023-02-22 11:04:00,566501,720062,889610,556566,1248288,560847
2023-02-22 11:06:00,571016,758505,717709,757612,1182594,575938
2023-02-22 11:08:00,568718,655031,791489,563884,1160798,559513
2023-02-22 11:10:00,663958,1558116,912186,1977123,1387784,713864
2023-02-22 11:12:00,706239,679754,827737,565912,1178333,895414
2023-02-22 11:14:00,564547,711042,903908,560624,1274405,583805
2023-02-22 11:16:00,576188,764331,567608,760128,1178122,557006
2023-02-22 11:18:00,568803,670647,812838,562980,1182066,561457
2023-02-22 11:20:00,602422,813024,626743,654127,1302464,660046
2023-02-22 11:22:00,1053458,1076246,1261552,586469,1538844,1337635
2023-02-22 11:24:00,566636,704696,641503,547436,1251646,563953
2023-02-22 11:26:00,600540,819585,860604,898479,1186132,612586
2023-02-22 11:28:00,568102,680096,573965,554947,1182129,556324
2023-02-22 11:30:00,567440,821066,821786,554003,1301909,567740
2023-02-22 11:32:00,1337102,1412660,1236648,598103,1856528,1686422
2023-02-22 11:34:00,568823,769012,906793,591556,1277534,593376
2023-02-22 11:36:00,664081,866525,666724,900932,1257617,745097
2023-02-22 11:38:00,633509,664196,816007,625543,1183988,569661
2023-02-22 11:40:00,648740,1638186,763749,825645,1420252,1656604
2023-02-22 11:42:00,1748960,1901833,1645324,768255,2286051,2061203
2023-02-22 11:44:00,635253,749203,935960,626409,1322724,569128
2023-02-22 11:46:00,713981,4108729,787431,2921286,3217442,4863737
2023-02-22 11:48:00,638896,720465,808290,657723,1219036,593694
2023-02-22 11:50:00,582938,898579,573073,774388,1318842,772485
2023-02-22 11:52:00,1818868,2732505,1626968,1978388,2490686,1978986
2023-02-22 11:54:00,633975,732949,629540,617495,1278134,572031
2023-02-22 11:56:00,707700,1070917,886541,1050954,1408996,710756
2023-02-22 11:58:00,637747,680675,560120,628509,1202106,555381
2023-02-22 12:00:00,635846,685716,818633,623699,1206993,567901
2023-02-22 12:02:00,1711879,2023843,1236956,674072,2409852,1733981
2023-02-22 12:04:00,634631,716742,853985,619426,1247453,567306
2023-02-22 12:06:00,685265,945972,620248,911895,1338357,660129
2023-02-22 12:08:00,635055,678187,806496,629845,1196808,560490
2023-02-22 12:10:00,637982,681649,558991,634447,1199403,560996
2023-02-22 12:12:00,1419791,1703518,1287746,698772,2121713,1384555
2023-02-22 12:14:00,633474,731680,783093,612658,1282293,564734
2023-02-22 12:16:00,697260,1512175,801176,2148875,1289697,567236
2023-02-22 12:18:00,637354,691391,709406,627484,1206938,559684
2023-02-22 12:20:00,638783,684391,790423,633625,1201219,561224
2023-02-22 12:22:00,1094313,1278961,1064413,677930,1730728,1022426
2023-02-22 12:24:00,634025,728168,690861,616238,1268184,569788
2023-02-22 12:26:00,645551,837442,796630,915970,1200828,569893
2023-02-22 12:28:00,637443,684586,551244,627549,1194724,555091
2023-02-22 12:30:00,639180,686078,805460,634566,1206315,559269
2023-02-22 12:32:00,894211,1125044,665585,760384,1582790,743539
2023-02-22 12:34:00,635643,783330,848647,615843,1294029,568691
2023-02-22 12:36:00,641310,844810,539304,813896,1219133,565844
2023-02-22 12:38:00,640300,1029861,798833,1181313,1229263,623073
2023-02-22 12:40:00,677042,1397484,557923,1933057,1253515,622680
2023-02-22 12:42:00,695963,992008,930640,749321,1456459,766742
2023-02-22 12:44:00,633738,770328,601464,612728,1273108,633404
2023-02-22 12:46:00,641479,858320,813561,815577,1247400,632110
2023-02-22 12:48:00,635800,746694,544912,625432,1220575,620124
2023-02-22 12:50:00,640104,749770,798219,634571,1234166,628825
2023-02-22 12:52:00,676708,905008,881803,711687,1372339,728379
2023-02-22 12:54:00,632360,797204,865946,615210,1323035,639310
2023-02-22 12:56:00,647131,905773,805674,917288,1242630,641976
2023-02-22 12:58:00,632248,754204,643605,637674,1256948,699792
2023-02-22 13:00:00,636146,760114,806202,633081,1245970,632167
2023-02-22 13:02:00,673292,859641,595900,722346,1338520,688947
2023-02-22 13:04:00,630871,796634,876098,614339,1321828,642248
2023-02-22 13:06:00,638969,856409,565217,809094,1245250,633440
2023-02-22 13:08:00,649531,824579,870784,649635,1296608,732378
2023-02-22 13:10:00,636033,753848,552240,632939,1230393,633367
2023-02-22 13:12:00,634503,739202,801524,624866,1218408,633301
2023-02-22 13:14:00,634384,793712,642076,621899,1313785,644476
2023-02-22 13:16:00,639913,845946,811405,814712,1238393,645042
2023-02-22 13:18:00,673067,1260744,660560,1239559,1433898,785214
2023-02-22 13:20:00,638092,757373,809894,631844,1239554,634057
2023-02-22 13:22:00,635023,748451,826231,623677,1240790,632005
2023-02-22 13:24:00,633171,781468,804816,624421,1296102,655297
2023-02-22 13:26:00,642772,898598,817300,910080,1244782,644505
2023-02-22 13:28:00,690300,983038,739549,733997,1427787,783977
2023-02-22 13:30:00,637485,754439,790687,633208,1227961,635894
2023-02-22 13:32:00,633847,738584,559472,619320,1223543,629881
2023-02-22 13:34:00,747976,910130,1045747,636806,1417297,932040
2023-02-22 13:36:00,639713,843088,566293,811315,1235142,642427
2023-02-22 13:38:00,670431,910484,876390,695200,1366217,741897
2023-02-22 13:40:00,638716,763997,574871,639662,1247421,636514
2023-02-22 13:42:00,634954,735133,802512,621151,1217450,630856
2023-02-22 13:44:00,961247,1176483,1003713,650907,1659236,1248112
2023-02-22 13:46:00,638195,844299,809403,834166,1258336,667325
2023-02-22 13:48:00,669597,905095,686995,697009,1357340,690477
2023-02-22 13:50:00,632858,760981,747331,624272,1242494,645129
2023-02-22 13:52:00,635440,752799,765788,623167,1234485,629732
2023-02-22 13:54:00,1210678,1523625,1194159,702609,1958466,1587932
2023-02-22 13:56:00,647210,889936,749230,922947,1231258,632747
2023-02-22 13:58:00,650434,733755,517159,657179,1220307,637337
2023-02-22 14:00:00,670414,1400041,769810,1908361,1259696,639469
2023-02-22 14:02:00,632045,743174,511375,623304,1221094,627771
2023-02-22 14:04:00,1556499,2009792,1611514,758522,2402800,2001637
2023-02-22 14:06:00,639274,832428,513328,822529,1222773,632176
2023-02-22 14:08:00,628028,727935,764162,610808,1211685,638148
2023-02-22 14:10:00,631276,752761,526946,620551,1236307,639491
2023-02-22 14:12:00,632372,744845,770202,623921,1229701,630020
2023-02-22 14:14:00,1815866,2685807,1530324,1368520,2769335,2210012
2023-02-22 14:16:00,639753,841277,768424,826584,1238190,635069
2023-02-22 14:18:00,664739,1374739,653865,1902200,1233176,636000
2023-02-22 14:20:00,633923,740747,733640,622249,1219319,640493
2023-02-22 14:22:00,629553,745547,773923,622053,1232362,630562
2023-02-22 14:24:00,1846089,2434704,1558420,823752,2793093,2157048
2023-02-22 14:26:00,643800,886969,762871,924427,1233439,632500
2023-02-22 14:28:00,628582,729637,510982,611606,1213088,637836
2023-02-22 14:30:00,630875,743277,747829,619977,1219627,639587
2023-02-22 14:32:00,629037,738509,515112,609889,1221521,630636
2023-02-22 14:34:00,1800308,2360447,1648607,772361,2729371,1982489
2023-02-22 14:36:00,640196,834250,522211,822295,1227147,630755
2023-02-22 14:38:00,627285,735331,769384,611684,1221122,637305
2023-02-22 14:40:00,654015,801377,553208,670144,1249436,688816
2023-02-22 14:42:00,669683,1371552,769936,1913645,1206402,632260
2023-02-22 14:44:00,1565334,1961204,1180565,718795,2346755,1635579
2023-02-22 14:46:00,639930,804825,754828,821479,1175431,630461
2023-02-22 14:48:00,628794,717129,673697,612824,1185137,637272
2023-02-22 14:50:00,671456,880153,816250,699429,1318010,740262
2023-02-22 14:52:00,630228,719551,760585,614474,1177205,632234
2023-02-22 14:54:00,1285807,1553821,1012967,657004,1982356,1258411
2023-02-22 14:56:00,643478,855383,753452,928593,1177317,639456
2023-02-22 14:58:00,628772,705808,514994,615271,1172472,642332
2023-02-22 15:00:00,690810,950530,829723,742041,1370282,785974
2023-02-22 15:02:00,628525,717626,518853,611372,1176584,638129
2023-02-22 15:04:00,1075268,1291470,1039797,647399,1731089,991416
2023-02-22 15:06:00,639485,803408,508421,824401,1168518,631578
2023-02-22 15:08:00,628546,699177,749628,611221,1152508,646304
2023-02-22 15:10:00,693211,1230744,613172,1296379,1380058,789902
2023-02-22 15:12:00,628744,723808,773561,614309,1190228,648988
2023-02-22 15:14:00,853202,1021606,788212,633308,1493572,726580
2023-02-22 15:16:00,639904,805954,735171,824599,1173563,632825
2023-02-22 15:18:00,627955,711101,765902,612504,1176617,660790
2023-02-22 15:20:00,669410,884373,669352,706471,1321541,741642
2023-02-22 15:22:00,628869,705966,736406,615839,1157787,650375
2023-02-22 15:24:00,638209,756136,581664,623778,1247243,634105
2023-02-22 15:26:00,663013,933015,802599,961750,1247943,699066
2023-02-22 15:28:00,628188,705843,518288,611588,1172929,646718
2023-02-22 15:30:00,650317,801485,796896,665385,1243839,705868
2023-02-22 15:32:00,628098,717829,518908,610967,1177106,649288
2023-02-22 15:34:00,634044,745452,830590,622450,1235648,651993
2023-02-22 15:36:00,662208,877427,569680,862418,1231469,742172
2023-02-22 15:38:00,631231,714281,769891,612025,1180074,661107
2023-02-22 15:40:00,637363,726645,661380,631402,1176189,657875
2023-02-22 15:42:00,635712,724528,759953,623470,1190675,646977
2023-02-22 15:44:00,634679,737474,858541,622810,1221597,652888
2023-02-22 15:46:00,681422,1038773,877795,899146,1376076,802031
2023-02-22 15:48:00,633696,717299,819466,612939,1185291,657029
2023-02-22 15:50:00,634807,727694,661144,619521,1192328,660764
2023-02-22 15:52:00,635415,993231,799473,1173865,1174328,652010
2023-02-22 15:54:00,634641,798846,721628,621568,1339905,657034
2023-02-22 15:56:00,701271,1091508,886003,1034746,1377393,807555
2023-02-22 15:58:00,629991,722724,572144,611912,1184093,657601
2023-02-22 16:00:00,635589,722614,816262,619806,1182019,659931
2023-02-22 16:02:00,634492,711258,556257,623850,1169381,650469
2023-02-22 16:04:00,632666,756993,893982,622560,1256496,651465
2023-02-22 16:06:00,678417,973203,639890,894949,1321333,756998
2023-02-22 16:08:00,631334,720344,810316,612254,1182223,650976
2023-02-22 16:10:00,637620,712457,716176,631281,1180746,650580
2023-02-22 16:12:00,631924,710378,818995,612860,1173680,706702
2023-02-22 16:14:00,631074,774468,899291,613633,1268954,663121
2023-02-22 16:16:00,708543,933529,767630,905876,1273011,899924
2023-02-22 16:18:00,633341,709209,809761,622515,1177906,649611
2023-02-22 16:20:00,637782,717442,647245,630945,1183539,652672
2023-02-22 16:22:00,649320,789308,865443,648925,1239950,755162
2023-02-22 16:24:00,631451,762212,637564,612544,1253870,664373
2023-02-22 16:26:00,911742,1213798,1081974,992843,1485801,1117806
2023-02-22 16:28:00,634844,719523,562956,625983,1178498,647625
2023-02-22 16:30:00,640142,718672,815424,636476,1181729,652419
2023-02-22 16:32:00,670392,854879,648545,689607,1295062,803375
2023-02-22 16:34:00,632817,805677,906726,615288,1324141,666889
2023-02-22 16:36:00,1081661,1368571,974304,858065,1704374,1361843
2023-02-22 16:38:00,634613,738475,816884,628064,1228525,654092
2023-02-22 16:40:00,640100,737706,544706,643887,1208471,651609
2023-02-22 16:42:00,688661,971203,910846,735410,1431013,806511
2023-02-22 16:44:00,632042,829938,859776,615831,1381128,668303
2023-02-22 16:46:00,1282297,1639820,1365528,870399,1949421,1620358
2023-02-22 16:48:00,634242,733711,813475,624885,1223331,651725
2023-02-22 16:50:00,636703,737044,770861,634544,1221128,654584
2023-02-22 16:52:00,693672,1247093,871898,1289224,1418498,757421
2023-02-22 16:54:00,629066,774898,692749,611737,1280343,664931
2023-02-22 16:56:00,1492771,1933050,1519304,982395,2173023,1878438
2023-02-22 16:58:00,636832,747859,599966,629280,1231443,696466
2023-02-22 17:00:00,637916,743736,792108,638753,1229855,656844
2023-02-22 17:02:00,651282,816801,597008,660856,1293693,708471
2023-02-22 17:04:00,630181,790999,874487,615750,1291804,667150
2023-02-22 17:06:00,1695704,2133829,1385018,893569,2397505,2085146
2023-02-22 17:08:00,653645,815390,866109,666205,1284276,751766
2023-02-22 17:10:00,638762,754364,574719,639880,1240078,653890
2023-02-22 17:12:00,655525,808576,798009,671033,1275118,660336
2023-02-22 17:14:00,630936,793862,666431,614221,1326719,665399
2023-02-22 17:16:00,1811710,2283462,1643129,885970,3050672,2611429
2023-02-22 17:18:00,673465,945321,768214,705773,3518063,750097
2023-02-22 17:20:00,637382,763798,780727,631470,2192064,655873
2023-02-22 17:22:00,634425,742400,816153,627351,1229900,661264
2023-02-22 17:24:00,630248,788230,731397,614612,1317490,663972
2023-02-22 17:26:00,1802649,2297109,1597221,987504,2494957,2061957
2023-02-22 17:28:00,689885,977479,652705,736803,1417326,804091
2023-02-22 17:30:00,637195,745102,809531,634110,1224734,653964
2023-02-22 17:32:00,632481,732003,558410,625561,1215597,653671
2023-02-22 17:34:00,633415,789829,893532,625241,1304221,665480
2023-02-22 17:36:00,1701131,2154409,1218527,871080,2411844,1812546
2023-02-22 17:38:00,688723,970220,895672,736146,1410731,806344
2023-02-22 17:40:00,638046,762458,573116,642639,1239116,653335
2023-02-22 17:42:00,646803,747277,795680,625663,1226963,536181
2023-02-22 17:44:00,636792,775025,873940,625074,1290916,571572
2023-02-22 17:46:00,1505078,1925188,1051129,859333,2214424,1262552
2023-02-22 17:48:00,671543,902071,836179,696683,1358442,607404
2023-02-22 17:50:00,634175,742716,539947,625547,1216730,561917
2023-02-22 17:52:00,633450,748856,798044,625897,1225436,569109
2023-02-22 17:54:00,653207,860082,706454,665380,1380047,671605
2023-02-22 17:56:00,1302606,1698593,1038559,948427,1967380,1003932
2023-02-22 17:58:00,651995,832880,560456,663552,1298804,561074
2023-02-22 18:00:00,633804,744875,801856,625311,1221982,562796
2023-02-22 18:02:00,635570,748230,563083,630137,1230961,573100
2023-02-22 18:04:00,670915,947001,975335,701608,1428872,719389
2023-02-22 18:06:00,1107294,1384417,655817,853944,1730802,749137
2023-02-22 18:08:00,630268,728081,797842,612369,1209399,560443
2023-02-22 18:10:00,651757,842633,716181,751572,1314788,564267
2023-02-22 18:12:00,631992,745452,801838,613832,1227204,560171
2023-02-22 18:14:00,690378,1012858,983691,748568,1500136,721760
2023-02-22 18:16:00,888482,1123930,623805,840754,1483504,569782
2023-02-22 18:18:00,628691,721823,802316,614075,1218522,565645
2023-02-22 18:20:00,635559,726342,559140,622975,1231471,564331
2023-02-22 18:22:00,633969,712946,793248,628921,1221306,570241
2023-02-22 18:24:00,692021,960825,720110,748719,1490843,720720
2023-02-22 18:26:00,698177,879304,810672,928253,1265876,572854
2023-02-22 18:28:00,630980,692115,559841,612523,1220320,558011
