"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-02-22 11:00:00,123,174,117,141,170,108
2023-02-22 11:02:00,114,160,100,126,157,101
2023-02-22 11:04:00,111,168,113,124,163,102
2023-02-22 11:06:00,117,161,104,138,163,106
2023-02-22 11:08:00,113,157,105,131,158,101
2023-02-22 11:10:00,177,194,112,179,198,110
2023-02-22 11:12:00,149,168,149,139,169,159
2023-02-22 11:14:00,110,164,111,136,176,118
2023-02-22 11:16:00,121,160,91.5,136,160,102
2023-02-22 11:18:00,113,161,106,132,165,106
2023-02-22 11:20:00,120,171,99.7,148,176,115
2023-02-22 11:22:00,161,218,214,149,213,217
2023-02-22 11:24:00,111,161,93.6,124,162,102
2023-02-22 11:26:00,127,167,111,143,163,106
2023-02-22 11:28:00,110,159,95.2,124,155,96.8
2023-02-22 11:30:00,111,166,108,124,163,101
2023-02-22 11:32:00,172,256,256,155,247,260
2023-02-22 11:34:00,113,168,105,126,164,102
2023-02-22 11:36:00,126,172,106,143,167,108
2023-02-22 11:38:00,110,157,102,135,166,103
2023-02-22 11:40:00,129,212,136,147,207,148
2023-02-22 11:42:00,195,323,311,188,321,318
2023-02-22 11:44:00,113,173,111,130,172,108
2023-02-22 11:46:00,147,237,146,173,239,166
2023-02-22 11:48:00,117,171,105,133,167,102
2023-02-22 11:50:00,132,198,112,152,191,123
2023-02-22 11:52:00,241,366,308,213,362,304
2023-02-22 11:54:00,112,173,97.2,127,171,106
2023-02-22 11:56:00,135,183,108,153,182,110
2023-02-22 11:58:00,115,162,88.8,128,158,95.8
2023-02-22 12:00:00,113,165,108,126,162,101
2023-02-22 12:02:00,147,331,256,161,314,261
2023-02-22 12:04:00,111,168,108,124,165,102
2023-02-22 12:06:00,130,178,98.6,145,177,106
2023-02-22 12:08:00,112,165,105,131,162,101
2023-02-22 12:10:00,113,162,93.6,129,159,103
2023-02-22 12:12:00,141,286,210,157,273,208
2023-02-22 12:14:00,110,168,104,121,167,101
2023-02-22 12:16:00,180,191,100,176,197,103
2023-02-22 12:18:00,114,165,100,126,161,101
2023-02-22 12:20:00,116,165,105,129,162,98.6
2023-02-22 12:22:00,127,231,156,145,223,153
2023-02-22 12:24:00,111,170,104,124,167,103
2023-02-22 12:26:00,122,170,106,136,167,103
2023-02-22 12:28:00,114,164,95.0,128,160,97.1
2023-02-22 12:30:00,116,164,110,128,162,98.1
2023-02-22 12:32:00,129,203,107,146,195,107
2023-02-22 12:34:00,113,170,111,126,168,103
2023-02-22 12:36:00,119,171,97.7,135,166,105
2023-02-22 12:38:00,117,168,102,134,165,98.3
2023-02-22 12:40:00,173,186,95,172,190,102
2023-02-22 12:42:00,122,177,110,138,173,104
2023-02-22 12:44:00,111,168,102,123,164,102
2023-02-22 12:46:00,119,170,103,134,168,104
2023-02-22 12:48:00,112,163,95.0,127,160,96.1
2023-02-22 12:50:00,116,164,102,128,161,97.4
2023-02-22 12:52:00,120,172,110,137,171,106
2023-02-22 12:54:00,109,169,109,124,166,104
2023-02-22 12:56:00,124,173,106,139,171,106
2023-02-22 12:58:00,112,164,104,145,183,124
2023-02-22 13:00:00,114,166,109,129,166,102
2023-02-22 13:02:00,119,169,97.4,151,182,115
2023-02-22 13:04:00,111,170,113,127,170,106
2023-02-22 13:06:00,118,169,98.8,130,165,102
2023-02-22 13:08:00,112,167,112,126,166,103
2023-02-22 13:10:00,113,166,97.6,128,164,105
2023-02-22 13:12:00,112,162,101,127,159,98.4
2023-02-22 13:14:00,112,167,93.6,125,165,104
2023-02-22 13:16:00,119,168,109,136,169,108
2023-02-22 13:18:00,118,179,102,135,174,107
2023-02-22 13:20:00,116,166,109,128,165,98.0
2023-02-22 13:22:00,115,162,107,127,160,98.2
2023-02-22 13:24:00,112,169,112,127,168,113
2023-02-22 13:26:00,122,168,106,135,166,102
2023-02-22 13:28:00,119,177,109,133,173,104
2023-02-22 13:30:00,116,168,104,129,165,100
2023-02-22 13:32:00,111,161,97.2,124,158,95.7
2023-02-22 13:34:00,148,188,154,133,185,149
2023-02-22 13:36:00,119,168,101,132,166,103
2023-02-22 13:38:00,117,173,108,133,174,107
2023-02-22 13:40:00,116,166,95.8,129,163,101
2023-02-22 13:42:00,113,159,105,125,157,96.6
2023-02-22 13:44:00,156,222,180,143,217,189
2023-02-22 13:46:00,117,167,109,152,183,127
2023-02-22 13:48:00,115,173,105,134,174,106
2023-02-22 13:50:00,112,167,106,129,168,102
2023-02-22 13:52:00,112,163,103,127,162,96.0
2023-02-22 13:54:00,168,261,222,153,254,229
2023-02-22 13:56:00,124,167,99.8,138,165,96.8
2023-02-22 13:58:00,113,162,90.3,127,158,97.8
2023-02-22 14:00:00,169,187,107,165,193,97.7
2023-02-22 14:02:00,113,165,93.3,125,162,94.4
2023-02-22 14:04:00,189,316,293,169,314,287
2023-02-22 14:06:00,120,167,95.1,134,164,98.7
2023-02-22 14:08:00,111,161,111,123,160,98.3
2023-02-22 14:10:00,113,166,98.7,125,164,99.7
2023-02-22 14:12:00,114,163,100,126,161,95.6
2023-02-22 14:14:00,194,362,303,185,348,311
2023-02-22 14:16:00,122,168,104,138,167,100
2023-02-22 14:18:00,167,181,99.5,165,188,98.1
2023-02-22 14:20:00,115,164,105,127,164,99
2023-02-22 14:22:00,110,162,102,127,160,97.5
2023-02-22 14:24:00,195,367,298,190,352,316
2023-02-22 14:26:00,125,169,98.6,138,166,96.8
2023-02-22 14:28:00,110,160,95.2,123,159,97.5
2023-02-22 14:30:00,112,166,104,125,162,97.4
2023-02-22 14:32:00,109,163,95.4,123,161,97.0
2023-02-22 14:34:00,167,354,282,176,337,280
