"Time","172.16.66.31:9796","172.16.66.32:9796","172.16.66.3:9796"
2023-03-11 08:30:00,0.0145,0.0101,0.0192
2023-03-11 08:32:00,0.0165,0.0237,0.0200
2023-03-11 08:34:00,0.0143,0.0179,0.0183
2023-03-11 08:36:00,0.0166,0.0201,0.0189
2023-03-11 08:38:00,0.0160,0.0207,0.0177
2023-03-11 08:40:00,0.0131,0.0180,0.0186
2023-03-11 08:42:00,0.0171,0.0211,0.0209
2023-03-11 08:44:00,0.0167,0.0167,0.0186
2023-03-11 08:46:00,0.0164,0.0197,0.0143
2023-03-11 08:48:00,0.0168,0.0139,0.0185
2023-03-11 08:50:00,0.0162,0.0213,0.0193
2023-03-11 08:52:00,0.0171,0.0115,0.0214
2023-03-11 08:54:00,0.0165,0.0200,0.0160
2023-03-11 08:56:00,0.0142,0.00978,0.0215
2023-03-11 08:58:00,0.0161,0.0198,0.0184
2023-03-11 09:00:00,0.0144,0.0147,0.0184
2023-03-11 09:02:00,0.0170,0.0204,0.0226
2023-03-11 09:04:00,0.0143,0.0187,0.0185
2023-03-11 09:06:00,0.0170,0.0217,0.0170
2023-03-11 09:08:00,0.0161,0.0197,0.0192
2023-03-11 09:10:00,0.0166,0.0168,0.0194
2023-03-11 09:12:00,0.0172,0.0206,0.0218
2023-03-11 09:14:00,0.0168,0.0114,0.0185
2023-03-11 09:16:00,0.0161,0.0204,0.0199
2023-03-11 09:18:00,0.0149,0.00866,0.0139
2023-03-11 09:20:00,0.0166,0.0196,0.0245
2023-03-11 09:22:00,0.0147,0.0113,0.0207
2023-03-11 09:24:00,0.0168,0.0196,0.0199
2023-03-11 09:26:00,0.0140,0.0151,0.0187
2023-03-11 09:28:00,0.0164,0.0195,0.0173
2023-03-11 09:30:00,0.0148,0.0194,0.0184
2023-03-11 09:32:00,0.0173,0.0192,0.0215
2023-03-11 09:34:00,0.0164,0.0197,0.0185
2023-03-11 09:36:00,0.0164,0.0141,0.0185
2023-03-11 09:38:00,0.0164,0.0214,0.0187
2023-03-11 09:40:00,0.0150,0.0107,0.0185
2023-03-11 09:42:00,0.0166,0.0196,0.0209
2023-03-11 09:44:00,0.0154,0.00897,0.0184
2023-03-11 09:46:00,0.0167,0.0212,0.0185
2023-03-11 09:48:00,0.0143,0.0103,0.0188
2023-03-11 09:50:00,0.0168,0.0208,0.0187
2023-03-11 09:52:00,0.0141,0.0157,0.0211
2023-03-11 09:54:00,0.0169,0.0197,0.0178
2023-03-11 09:56:00,0.0145,0.0179,0.0184
2023-03-11 09:58:00,0.0163,0.0201,0.0185
2023-03-11 10:00:00,0.0142,0.0196,0.0183
2023-03-11 10:02:00,0.0178,0.0166,0.0179
2023-03-11 10:04:00,0.0167,0.0206,0.0186
2023-03-11 10:06:00,0.0167,0.0142,0.0184
2023-03-11 10:08:00,0.0164,0.0195,0.0181
2023-03-11 10:10:00,0.0152,0.00863,0.0175
2023-03-11 10:12:00,0.0166,0.0209,0.0198
2023-03-11 10:14:00,0.0148,0.00969,0.0185
2023-03-11 10:16:00,0.0165,0.0163,0.0184
2023-03-11 10:18:00,0.0145,0.0151,0.0193
2023-03-11 10:20:00,0.0168,0.0195,0.0182
2023-03-11 10:22:00,0.0125,0.0196,0.0198
2023-03-11 10:24:00,0.0174,0.0205,0.0189
2023-03-11 10:26:00,0.0117,0.0185,0.0181
2023-03-11 10:28:00,0.0165,0.0164,0.0183
2023-03-11 10:30:00,0.0167,0.0210,0.0181
2023-03-11 10:32:00,0.0161,0.0155,0.0183
2023-03-11 10:34:00,0.0174,0.0191,0.0189
2023-03-11 10:36:00,0.0113,0.00884,0.0195
2023-03-11 10:38:00,0.0171,0.0194,0.0195
2023-03-11 10:40:00,0.0145,0.00843,0.0192
2023-03-11 10:42:00,0.0168,0.0204,0.0204
2023-03-11 10:44:00,0.0149,0.0100,0.0188
2023-03-11 10:46:00,0.0163,0.0209,0.0181
2023-03-11 10:48:00,0.0142,0.0141,0.0231
2023-03-11 10:50:00,0.0155,0.0194,0.0172
2023-03-11 10:52:00,0.0143,0.0179,0.0196
2023-03-11 10:54:00,0.0193,0.0210,0.0189
2023-03-11 10:56:00,0.0165,0.0212,0.0184
2023-03-11 10:58:00,0.0168,0.0170,0.0136
2023-03-11 11:00:00,0.0174,0.0196,0.0184
2023-03-11 11:02:00,0.0135,0.0161,0.0193
2023-03-11 11:04:00,0.0174,0.0205,0.0208
2023-03-11 11:06:00,0.0165,0.00958,0.0185
2023-03-11 11:08:00,0.0167,0.0192,0.0184
2023-03-11 11:10:00,0.0152,0.0120,0.0185
2023-03-11 11:12:00,0.0166,0.0208,0.0196
2023-03-11 11:14:00,0.0154,0.0151,0.0195
2023-03-11 11:16:00,0.0163,0.0210,0.0183
2023-03-11 11:18:00,0.0145,0.0132,0.0212
2023-03-11 11:20:00,0.0168,0.0209,0.0185
2023-03-11 11:22:00,0.0140,0.0165,0.0196
2023-03-11 11:24:00,0.0187,0.0211,0.0198
2023-03-11 11:26:00,0.0190,0.0193,0.0181
2023-03-11 11:28:00,0.0166,0.0196,0.0182
2023-03-11 11:30:00,0.0186,0.0199,0.0182
2023-03-11 11:32:00,0.0166,0.0164,0.0184
2023-03-11 11:34:00,0.0174,0.0211,0.0208
2023-03-11 11:36:00,0.0166,0.0143,0.0173
2023-03-11 11:38:00,0.0165,0.0184,0.0161
2023-03-11 11:40:00,0.0142,0.00879,0.0186
2023-03-11 11:42:00,0.0153,0.0183,0.0150
2023-03-11 11:44:00,0.0152,0.0108,0.0206
2023-03-11 11:46:00,0.0169,0.0210,0.0185
2023-03-11 11:48:00,0.0142,0.0148,0.0190
2023-03-11 11:50:00,0.0162,0.0184,0.0186
2023-03-11 11:52:00,0.0141,0.0185,0.0210
2023-03-11 11:54:00,0.0137,0.0204,0.0208
2023-03-11 11:56:00,0.0182,0.0196,0.0198
2023-03-11 11:58:00,0.0165,0.0169,0.0183
2023-03-11 12:00:00,0.0169,0.0197,0.0182
2023-03-11 12:02:00,0.0165,0.0163,0.0196
2023-03-11 12:04:00,0.0233,0.0204,0.0205
2023-03-11 12:06:00,0.0168,0.0102,0.0122
2023-03-11 12:08:00,0.0169,0.0195,0.0151
2023-03-11 12:10:00,0.0148,0.00903,0.0181
2023-03-11 12:12:00,0.0171,0.0207,0.0241
2023-03-11 12:14:00,0.0147,0.0151,0.0202
2023-03-11 12:16:00,0.0166,0.0207,0.0184
2023-03-11 12:18:00,0.0143,0.0149,0.0182
2023-03-11 12:20:00,0.0165,0.0194,0.0184
2023-03-11 12:22:00,0.0144,0.0189,0.0195
2023-03-11 12:24:00,0.0168,0.0184,0.0199
2023-03-11 12:26:00,0.0162,0.0203,0.0198
2023-03-11 12:28:00,0.0162,0.0164,0.0155
2023-03-11 12:30:00,0.0168,0.0195,0.0229
2023-03-11 12:32:00,0.0166,0.0143,0.0198
2023-03-11 12:34:00,0.0169,0.0196,0.0193
2023-03-11 12:36:00,0.0145,0.00856,0.0140
2023-03-11 12:38:00,0.0172,0.0198,0.0181
2023-03-11 12:40:00,0.0142,0.00957,0.0193
2023-03-11 12:42:00,0.0166,0.0255,0.0205
2023-03-11 12:44:00,0.0140,0.0158,0.0177
2023-03-11 12:46:00,0.0165,0.0197,0.0111
2023-03-11 12:48:00,0.0148,0.0189,0.0183
2023-03-11 12:50:00,0.0169,0.0198,0.0184
2023-03-11 12:52:00,0.0166,0.0193,0.0190
2023-03-11 12:54:00,0.0173,0.0176,0.0177
2023-03-11 12:56:00,0.0165,0.0225,0.0182
2023-03-11 12:58:00,0.0130,0.0128,0.0151
2023-03-11 13:00:00,0.0166,0.0196,0.0183
2023-03-11 13:02:00,0.0155,0.00869,0.0198
2023-03-11 13:04:00,0.0175,0.0198,0.0183
2023-03-11 13:06:00,0.0145,0.0106,0.0193
2023-03-11 13:08:00,0.0188,0.0208,0.0180
2023-03-11 13:10:00,0.0170,0.0131,0.0184
2023-03-11 13:12:00,0.0167,0.0199,0.0195
2023-03-11 13:14:00,0.0142,0.0181,0.0186
2023-03-11 13:16:00,0.0155,0.0198,0.0171
2023-03-11 13:18:00,0.0169,0.0194,0.0181
2023-03-11 13:20:00,0.0169,0.0190,0.0175
2023-03-11 13:22:00,0.0162,0.0197,0.0199
2023-03-11 13:24:00,0.0168,0.0156,0.0184
2023-03-11 13:26:00,0.0168,0.0215,0.0183
2023-03-11 13:28:00,0.0170,0.0122,0.0192
2023-03-11 13:30:00,0.0167,0.0194,0.0182
2023-03-11 13:32:00,0.0148,0.00999,0.0193
2023-03-11 13:34:00,0.0207,0.0213,0.0189
2023-03-11 13:36:00,0.0151,0.0121,0.0184
2023-03-11 13:38:00,0.0167,0.0209,0.0185
2023-03-11 13:40:00,0.0145,0.0155,0.0183
2023-03-11 13:42:00,0.0165,0.0197,0.0195
2023-03-11 13:44:00,0.0150,0.0195,0.0184
2023-03-11 13:46:00,0.0178,0.0195,0.0159
2023-03-11 13:48:00,0.0209,0.0198,0.0184
2023-03-11 13:50:00,0.0168,0.0127,0.0182
2023-03-11 13:52:00,0.0166,0.0194,0.0197
2023-03-11 13:54:00,0.0160,0.00684,0.0186
2023-03-11 13:56:00,0.0173,0.0201,0.0189
2023-03-11 13:58:00,0.0143,0.00662,0.0187
2023-03-11 14:00:00,0.0165,0.0197,0.0171
2023-03-11 14:02:00,0.0146,0.0139,0.0197
2023-03-11 14:04:00,0.0166,0.0200,0.0177
2023-03-11 14:06:00,0.0152,0.0168,0.0196
2023-03-11 14:08:00,0.0138,0.0199,0.0186
2023-03-11 14:10:00,0.0171,0.0194,0.0183
2023-03-11 14:12:00,0.0171,0.0104,0.0205
2023-03-11 14:14:00,0.0163,0.0207,0.0200
2023-03-11 14:16:00,0.0207,0.0176,0.0200
2023-03-11 14:18:00,0.0168,0.0210,0.0158
2023-03-11 14:20:00,0.0171,0.0108,0.0246
2023-03-11 14:22:00,0.0167,0.0210,0.0197
2023-03-11 14:24:00,0.0160,0.00742,0.0199
2023-03-11 14:26:00,0.0179,0.0200,0.0199
2023-03-11 14:28:00,0.0145,0.00975,0.0183
2023-03-11 14:30:00,0.0171,0.0211,0.0181
2023-03-11 14:32:00,0.0141,0.0146,0.0200
2023-03-11 14:34:00,0.0164,0.0212,0.0185
2023-03-11 14:36:00,0.0149,0.0176,0.0194
2023-03-11 14:38:00,0.0163,0.0201,0.0183
2023-03-11 14:40:00,0.0159,0.0210,0.0179
2023-03-11 14:42:00,0.0167,0.0188,0.0194
2023-03-11 14:44:00,0.0175,0.0200,0.0177
2023-03-11 14:46:00,0.0170,0.0168,0.0201
2023-03-11 14:48:00,0.0148,0.0199,0.0181
2023-03-11 14:50:00,0.0169,0.0160,0.0182
2023-03-11 14:52:00,0.0165,0.0193,0.0193
2023-03-11 14:54:00,0.0150,0.00904,0.0185
2023-03-11 14:56:00,0.0170,0.0199,0.0201
2023-03-11 14:58:00,0.00624,0.0109,0.0182
2023-03-11 15:00:00,0.0170,0.0200,0.0227
2023-03-11 15:02:00,0.0130,0.0152,0.0201
2023-03-11 15:04:00,0.0175,0.0260,0.0183
2023-03-11 15:06:00,0.0141,0.0184,0.0204
2023-03-11 15:08:00,0.0165,0.0204,0.0182
2023-03-11 15:10:00,0.0165,0.0199,0.0181
2023-03-11 15:12:00,0.0169,0.0165,0.0205
2023-03-11 15:14:00,0.0164,0.0205,0.0182
2023-03-11 15:16:00,0.0165,0.0157,0.0199
2023-03-11 15:18:00,0.0167,0.0200,0.0182
2023-03-11 15:20:00,0.0155,0.00999,0.0182
2023-03-11 15:22:00,0.0165,0.0200,0.0195
2023-03-11 15:24:00,0.0148,0.0119,0.0194
2023-03-11 15:26:00,0.0134,0.0198,0.0194
2023-03-11 15:28:00,0.0148,0.0155,0.0179
2023-03-11 15:30:00,0.0185,0.0198,0.0194
2023-03-11 15:32:00,0.0194,0.0193,0.0191
2023-03-11 15:34:00,0.0153,0.0176,0.0194
2023-03-11 15:36:00,0.0169,0.0198,0.0220
2023-03-11 15:38:00,0.0168,0.0163,0.0179
2023-03-11 15:40:00,0.0167,0.0211,0.0170
2023-03-11 15:42:00,0.0171,0.0145,0.0193
2023-03-11 15:44:00,0.0165,0.0196,0.0184
2023-03-11 15:46:00,0.0164,0.00881,0.0186
2023-03-11 15:48:00,0.0166,0.0169,0.0180
2023-03-11 15:50:00,0.0162,0.00979,0.0170
2023-03-11 15:52:00,0.0171,0.0207,0.0203
2023-03-11 15:54:00,0.0123,0.0132,0.0185
2023-03-11 15:56:00,0.0172,0.0211,0.0182
2023-03-11 15:58:00,0.0139,0.0169,0.0180
2023-03-11 16:00:00,0.0174,0.0207,0.0103
2023-03-11 16:02:00,0.0282,0.0183,0.0192
2023-03-11 16:04:00,0.0174,0.0195,0.0137
2023-03-11 16:06:00,0.0169,0.0196,0.0192
2023-03-11 16:08:00,0.0168,0.0176,0.0203
2023-03-11 16:10:00,0.0177,0.0198,0.0208
2023-03-11 16:12:00,0.0173,0.0134,0.0131
2023-03-11 16:14:00,0.0166,0.0193,0.0172
2023-03-11 16:16:00,0.0154,0.00877,0.0181
2023-03-11 16:18:00,0.0174,0.0200,0.0189
2023-03-11 16:20:00,0.0149,0.0103,0.0180
2023-03-11 16:22:00,0.0168,0.0221,0.0194
2023-03-11 16:24:00,0.0147,0.0135,0.0231
2023-03-11 16:26:00,0.0165,0.0195,0.0173
2023-03-11 16:28:00,0.0152,0.0182,0.0181
2023-03-11 16:30:00,0.0168,0.0212,0.0182
2023-03-11 16:32:00,0.0165,0.0232,0.0195
2023-03-11 16:34:00,0.0173,0.0197,0.0137
2023-03-11 16:36:00,0.0169,0.0197,0.0182
2023-03-11 16:38:00,0.0175,0.0142,0.0179
2023-03-11 16:40:00,0.0164,0.0226,0.0182
2023-03-11 16:42:00,0.0164,0.0166,0.0194
2023-03-11 16:44:00,0.0165,0.0206,0.0213
2023-03-11 16:46:00,0.0151,0.00900,0.0180
2023-03-11 16:48:00,0.0177,0.0201,0.0212
2023-03-11 16:50:00,0.0152,0.0103,0.0185
2023-03-11 16:52:00,0.0171,0.0207,0.0204
2023-03-11 16:54:00,0.0133,0.0162,0.0153
2023-03-11 16:56:00,0.0165,0.0195,0.0179
2023-03-11 16:58:00,0.0130,0.0202,0.0196
2023-03-11 17:00:00,0.0203,0.0162,0.0181
2023-03-11 17:02:00,0.0170,0.0214,0.0216
2023-03-11 17:04:00,0.0175,0.0126,0.0181
2023-03-11 17:06:00,0.0161,0.0198,0.0182
2023-03-11 17:08:00,0.0164,0.0106,0.0191
2023-03-11 17:10:00,0.0101,0.0197,0.0167
2023-03-11 17:12:00,0.0166,0.00928,0.0205
2023-03-11 17:14:00,0.0167,0.0199,0.0175
2023-03-11 17:16:00,0.0146,0.0118,0.0183
2023-03-11 17:18:00,0.0176,0.0203,0.0208
2023-03-11 17:20:00,0.0146,0.00888,0.0180
2023-03-11 17:22:00,0.0169,0.0200,0.0182
2023-03-11 17:24:00,0.0168,0.0197,0.0173
2023-03-11 17:26:00,0.0171,0.0161,0.0184
2023-03-11 17:28:00,0.0178,0.0262,0.0232
2023-03-11 17:30:00,0.0176,0.0142,0.0150
2023-03-11 17:32:00,0.0170,0.0218,0.0196
2023-03-11 17:34:00,0.0172,0.0108,0.0195
2023-03-11 17:36:00,0.0174,0.0174,0.0175
2023-03-11 17:38:00,0.0122,0.00922,0.0195
2023-03-11 17:40:00,0.0168,0.0261,0.0178
2023-03-11 17:42:00,0.0149,0.0112,0.0191
2023-03-11 17:44:00,0.0172,0.0214,0.0150
2023-03-11 17:46:00,0.0145,0.0162,0.0174
2023-03-11 17:48:00,0.0173,0.0212,0.0195
2023-03-11 17:50:00,0.0174,0.0197,0.0194
2023-03-11 17:52:00,0.0169,0.0194,0.0191
2023-03-11 17:54:00,0.0180,0.0203,0.0210
2023-03-11 17:56:00,0.0166,0.0156,0.0181
2023-03-11 17:58:00,0.0169,0.0207,0.0203
2023-03-11 18:00:00,0.0172,0.0138,0.0166
2023-03-11 18:02:00,0.0166,0.0245,0.0207
2023-03-11 18:04:00,0.0166,0.00926,0.0180
2023-03-11 18:06:00,0.0134,0.0198,0.0180
2023-03-11 18:08:00,0.0144,0.00928,0.0203
2023-03-11 18:10:00,0.0165,0.0222,0.0180
2023-03-11 18:12:00,0.0149,0.0148,0.0241
2023-03-11 18:14:00,0.0170,0.0201,0.0182
2023-03-11 18:16:00,0.0160,0.0193,0.0179
2023-03-11 18:18:00,0.0169,0.0183,0.0213
2023-03-11 18:20:00,0.0168,0.0198,0.0182
2023-03-11 18:22:00,0.0169,0.0177,0.0205
2023-03-11 18:24:00,0.0229,0.0212,0.0182
2023-03-11 18:26:00,0.0168,0.0139,0.0179
2023-03-11 18:28:00,0.0169,0.0200,0.0193
