"Time","192.168.0.211:10250","192.168.0.221:10250","192.168.0.222:10250"
2023-03-15 10:00:00,0.144,0.0290,0.0312
2023-03-15 10:04:00,0.162,0.0369,0.0360
2023-03-15 10:08:00,0.189,0.0369,0.0365
2023-03-15 10:12:00,0.174,0.0377,0.0350
2023-03-15 10:16:00,0.167,0.0364,0.0353
2023-03-15 10:20:00,0.167,0.0366,0.0366
2023-03-15 10:24:00,0.167,0.0356,0.0364
2023-03-15 10:28:00,0.167,0.0381,0.0359
2023-03-15 10:32:00,0.165,0.0377,0.0357
2023-03-15 10:36:00,0.165,0.0369,0.0348
2023-03-15 10:40:00,0.163,0.0366,0.0355
2023-03-15 10:44:00,0.160,0.0359,0.0360
2023-03-15 10:48:00,0.174,0.0367,0.0365
2023-03-15 10:52:00,0.169,0.0373,0.0361
2023-03-15 10:56:00,0.168,0.0373,0.0358
2023-03-15 11:00:00,0.173,0.0367,0.0354
2023-03-15 11:04:00,0.173,0.0355,0.0365
2023-03-15 11:08:00,0.172,0.0361,0.0375
2023-03-15 11:12:00,0.176,0.0382,0.0371
2023-03-15 11:16:00,0.166,0.0374,0.0369
2023-03-15 11:20:00,0.172,0.0369,0.0351
2023-03-15 11:24:00,0.167,0.0367,0.0361
2023-03-15 11:28:00,0.175,0.0362,0.0365
2023-03-15 11:32:00,0.164,0.0364,0.0359
2023-03-15 11:36:00,0.171,0.0365,0.0361
2023-03-15 11:40:00,0.164,0.0367,0.0361
2023-03-15 11:44:00,0.166,0.0370,0.0349
2023-03-15 11:48:00,0.173,0.0361,0.0366
2023-03-15 11:52:00,0.171,0.0354,0.0360
2023-03-15 11:56:00,0.173,0.0363,0.0355
2023-03-15 12:00:00,0.179,0.0372,0.0365
2023-03-15 12:04:00,0.164,0.0369,0.0355
2023-03-15 12:08:00,0.175,0.0380,0.0359
2023-03-15 12:12:00,0.178,0.0369,0.0356
2023-03-15 12:16:00,0.176,0.0353,0.0361
2023-03-15 12:20:00,0.176,0.0371,0.0363
2023-03-15 12:24:00,0.169,0.0369,0.0361
2023-03-15 12:28:00,0.171,0.0379,0.0360
2023-03-15 12:32:00,0.176,0.0373,0.0365
2023-03-15 12:36:00,0.175,0.0370,0.0365
2023-03-15 12:40:00,0.174,0.0354,0.0361
2023-03-15 12:44:00,0.166,0.0371,0.0365
2023-03-15 12:48:00,0.169,0.0373,0.0365
2023-03-15 12:52:00,0.172,0.0369,0.0355
2023-03-15 12:56:00,0.176,0.0371,0.0360
2023-03-15 13:00:00,0.174,0.0369,0.0368
2023-03-15 13:04:00,0.170,0.0358,0.0357
2023-03-15 13:08:00,0.174,0.0374,0.0359
2023-03-15 13:12:00,0.170,0.0378,0.0363
2023-03-15 13:16:00,0.169,0.0363,0.0363
2023-03-15 13:20:00,0.172,0.0371,0.0371
2023-03-15 13:24:00,0.169,0.0367,0.0385
2023-03-15 13:28:00,0.177,0.0369,0.0365
2023-03-15 13:32:00,0.170,0.0373,0.0362
2023-03-15 13:36:00,0.166,0.0364,0.0362
2023-03-15 13:40:00,0.173,0.0380,0.0352
2023-03-15 13:44:00,0.171,0.0367,0.0362
2023-03-15 13:48:00,0.174,0.0356,0.0370
2023-03-15 13:52:00,0.174,0.0371,0.0368
2023-03-15 13:56:00,0.169,0.0369,0.0363
2023-03-15 14:00:00,0.169,0.0380,0.0359
2023-03-15 14:04:00,0.168,0.0365,0.0349
2023-03-15 14:08:00,0.176,0.0364,0.0358
2023-03-15 14:12:00,0.173,0.0365,0.0360
2023-03-15 14:16:00,0.173,0.0368,0.0353
2023-03-15 14:20:00,0.167,0.0369,0.0359
2023-03-15 14:24:00,0.168,0.0372,0.0358
2023-03-15 14:28:00,0.176,0.0370,0.0362
2023-03-15 14:32:00,0.169,0.0361,0.0355
2023-03-15 14:36:00,0.165,0.0351,0.0346
2023-03-15 14:40:00,0.173,0.0369,0.0368
2023-03-15 14:44:00,0.163,0.0372,0.0356
2023-03-15 14:48:00,0.175,0.0364,0.0355
2023-03-15 14:52:00,0.167,0.0362,0.0355
2023-03-15 14:56:00,0.166,0.0360,0.0356
2023-03-15 15:00:00,0.173,0.0359,0.0352
2023-03-15 15:04:00,0.168,0.0372,0.0369
2023-03-15 15:08:00,0.173,0.0376,0.0357
2023-03-15 15:12:00,0.173,0.0377,0.0360
